"autor","autorId","autorUrl","comentario","likes","publicado_em","atualizado_em","canReply","isPublic","totalReplyCount","replyCount","replies","video_id","video_titulo","ordenacao_comentario","ordenacao_comentario_nome"
"@HensPeter-e3n","UClIPXGpNXl4-OlFk1rt1rZA","http://www.youtube.com/@HensPeter-e3n","Vídeo excelente e ótima análise 😊😊😊😊 Adoro seus vídeos","7","2025-12-11T22:30:34Z","2025-12-11T22:30:34Z","True","True","14","5","[{'autor': '@DavidAntonio-g6w', 'comentario': 'Sim, os vídeos dele são ótimos.👍👍', 'likes': 0, 'publicado_em': '2025-12-11T22:31:58Z'}, {'autor': '@MAXWELLScott-q6w', 'comentario': 'Qual é o melhor horário para entrar em um', 'likes': 0, 'publicado_em': '2025-12-11T22:46:11Z'}, {'autor': '@BettyJohn-z5n', 'comentario': 'Sou iniciante em investimentos em criptomoedas. Você poderia me dizer como obteve lucro?', 'likes': 0, 'publicado_em': '2025-12-11T23:00:32Z'}, {'autor': '@HensPeter-e3n', 'comentario': 'A Sra. Lia Carlos é boa.', 'likes': 0, 'publicado_em': '2025-12-11T23:01:21Z'}, {'autor': '@HensPeter-e3n', 'comentario': 'Ela é minha treinadora e me ajuda a negociar.', 'likes': 0, 'publicado_em': '2025-12-11T23:02:18Z'}]","ycsQnvzTPH0","OS PRÓXIMOS MESES DE CRIPTO","1","Mais novos"
"@edivaldopereira7868","UCexhM_HyZOXdtN6q0bUEOOA","http://www.youtube.com/@edivaldopereira7868","Pode cair, pode subir, pode lateralizar.","2","2025-12-10T16:53:13Z","2025-12-10T16:53:13Z","True","True","0","0","[]","fi85Cjczxfo","BITCOIN VAI SUBIR PÓS CORTE DE JUROS AMERICANO??","1","Mais novos"
"@renatozg10","UCqvP5km4PilyEJt17kS5yRg","http://www.youtube.com/@renatozg10","Ta parecendo a Dilma se subir sobe se descer desce kkkk","3","2025-12-09T21:42:15Z","2025-12-09T21:42:15Z","True","True","0","0","[]","fi85Cjczxfo","BITCOIN VAI SUBIR PÓS CORTE DE JUROS AMERICANO??","1","Mais novos"
"@zwippmagazine2417","UC8dR0s-P-TLnThb87aF2MuQ","http://www.youtube.com/@zwippmagazine2417","Aí na quarta o mercado desaba !!!!! Iremos ouvir aquela velha frase !!!! Eu disse no vídeo passado que isso iria acontecer !!!! Quem me acompanha já sabe","40","2025-12-09T00:45:45Z","2025-12-09T00:45:45Z","True","True","1","1","[{'autor': '@cristiancardosof3466', 'comentario': '😂😂😂😂', 'likes': 0, 'publicado_em': '2025-12-11T22:30:28Z'}]","fi85Cjczxfo","BITCOIN VAI SUBIR PÓS CORTE DE JUROS AMERICANO??","1","Mais novos"
"@albest2002","UCXYoVBAPGSWDkuAYYq_Svww","http://www.youtube.com/@albest2002","Toda analise de um dia pro outro, muda kkk","5","2025-12-09T00:25:32Z","2025-12-09T00:25:32Z","True","True","0","0","[]","fi85Cjczxfo","BITCOIN VAI SUBIR PÓS CORTE DE JUROS AMERICANO??","1","Mais novos"
"@viniciusalves1425","UCQ0WyuzIW44Pypzy5uxFlxw","http://www.youtube.com/@viniciusalves1425","Engraçado que ele só compra e vende nos momentos certos rsrs","25","2025-12-08T22:00:51Z","2025-12-08T22:00:51Z","True","True","4","4","[{'autor': '@MrWaksbis', 'comentario': 'Percebi tambem', 'likes': 1, 'publicado_em': '2025-12-08T22:18:00Z'}, {'autor': '@HelcioCaetano1', 'comentario': 'Todos falam isso! Parece até q e combinado kkk', 'likes': 2, 'publicado_em': '2025-12-09T06:34:26Z'}, {'autor': '@joaofotos7927', 'comentario': 'Acho ele bom, bem realista, apresenta uma análise boa. Mas a real é q mercado é inconstante, e ele fala, estamos em baixa! Porém o cenário pode mudar se algumas variáveis q ele citou se concretizar, por enquanto é baixa e lateralizado', 'likes': 1, 'publicado_em': '2025-12-09T15:26:28Z'}, {'autor': '@Nytoazzevedo', 'comentario': 'Ele é um gênio pô', 'likes': 0, 'publicado_em': '2025-12-11T14:00:06Z'}]","fi85Cjczxfo","BITCOIN VAI SUBIR PÓS CORTE DE JUROS AMERICANO??","1","Mais novos"
"@pauloduarteserrassilvapaul6769","UCJtdAc3QXMrVSwwgBAGpT9Q","http://www.youtube.com/@pauloduarteserrassilvapaul6769","Falta a ganância extrema antes do bearmarket","22","2025-12-08T21:37:43Z","2025-12-08T21:37:43Z","True","True","0","0","[]","fi85Cjczxfo","BITCOIN VAI SUBIR PÓS CORTE DE JUROS AMERICANO??","1","Mais novos"
"@eduardoroque9890","UCBSD7h92klpKG0a3TLT_9XA","http://www.youtube.com/@eduardoroque9890","Lucas tem que resolver o que vc fala, cada vídeo é uma coisa diferente.","86","2025-12-08T20:49:04Z","2025-12-08T20:49:04Z","True","True","11","5","[{'autor': '@wellingtonsu37bm', 'comentario': 'Desse jeito uma hora acerta. Várias previsões diferentes. Ninguém sabe nada.', 'likes': 17, 'publicado_em': '2025-12-08T21:06:03Z'}, {'autor': '@kaiovinicius6310', 'comentario': 'eo rally de alta nada ainda, quem aposto nas altcoins levou fumo 😅', 'likes': 9, 'publicado_em': '2025-12-08T21:27:00Z'}, {'autor': '@igorms147', 'comentario': 'É que depois ele pode fazer outro vídeo dizendo que foi tudo desenhado anteriormente', 'likes': 11, 'publicado_em': '2025-12-08T22:37:53Z'}, {'autor': '@Matusalem-b3c', 'comentario': '\u200b@igorms147😂', 'likes': 0, 'publicado_em': '2025-12-08T23:29:01Z'}, {'autor': '@MarianaS.Pinto.msp1', 'comentario': 'No podcast com Perini e Felipe, ele afirmou que é bear…\nRealmente não sabe o que fala!', 'likes': 8, 'publicado_em': '2025-12-09T00:36:18Z'}]","fi85Cjczxfo","BITCOIN VAI SUBIR PÓS CORTE DE JUROS AMERICANO??","1","Mais novos"
"@pyy1517","UCaZI0OARF1t5UJZtdMhU5Fg","http://www.youtube.com/@pyy1517","Se subir é bull se descer é bear.. Já posso ser analista! Comprem meu curso ae glr! Vlw","129","2025-12-08T20:20:09Z","2025-12-08T20:20:09Z","True","True","7","5","[{'autor': '@roselifidelis4795', 'comentario': '😂😂😂😂 essa e voz de todos eles kkkk', 'likes': 8, 'publicado_em': '2025-12-08T20:36:01Z'}, {'autor': '@ObrunoAlfredo', 'comentario': 'Analista Premium  💲💲', 'likes': 5, 'publicado_em': '2025-12-08T20:53:58Z'}, {'autor': '@FreitasMG-i2k', 'comentario': 'Se cair...se subir 😂😂😂😂', 'likes': 5, 'publicado_em': '2025-12-08T21:22:04Z'}, {'autor': '@LuizFelipe-rj2fe', 'comentario': 'vc literalmente só não viu o video', 'likes': 5, 'publicado_em': '2025-12-08T22:06:34Z'}, {'autor': '@adehvilela4045', 'comentario': 'Você acha oq? Que alguém tem bola de cristal, que vai te dá a resposta certa pra você colocar seu dinheirinho sem risco', 'likes': 8, 'publicado_em': '2025-12-08T22:19:25Z'}]","fi85Cjczxfo","BITCOIN VAI SUBIR PÓS CORTE DE JUROS AMERICANO??","1","Mais novos"
"@sanferryan","UCkRR7jGst8cQorU8W7IN3dw","http://www.youtube.com/@sanferryan","Normalmente o mercado faz o contrário do que todo mundo acha que vai acontecer","42","2025-12-08T20:03:16Z","2025-12-08T20:03:16Z","True","True","7","5","[{'autor': '@aydesdossantospaesjunior64', 'comentario': 'Exato.  Todos os cortes 8% queda', 'likes': 6, 'publicado_em': '2025-12-08T20:13:52Z'}, {'autor': '@JPeixotoCardoso', 'comentario': '@aydesdossantospaesjunior64  isso é o que todo mundo está esperando então, e o mercado fará o contrario. haha', 'likes': 3, 'publicado_em': '2025-12-08T20:19:13Z'}, {'autor': '@rockburgerbar6937', 'comentario': 'Então tem que subir né', 'likes': 3, 'publicado_em': '2025-12-08T20:41:00Z'}, {'autor': '@bigkahunaPT', 'comentario': 'Vai cair ate aos 64K', 'likes': 0, 'publicado_em': '2025-12-08T22:21:05Z'}, {'autor': '@Raffa-lobo', 'comentario': 'Uns 3 cortes e sempre o preço caiu no pré e pós corte, mas dessa vez vai subir, CONFIA. Nem me surpreenderia se o bitcoin fosse retestar o fundo dos 80k pra depois subir pros 100k pra finalizar o pivô de queda infinita', 'likes': 1, 'publicado_em': '2025-12-08T22:24:28Z'}]","fi85Cjczxfo","BITCOIN VAI SUBIR PÓS CORTE DE JUROS AMERICANO??","1","Mais novos"
"@investidor4.20","UC8oofAsuieQv3imZGvaUDOQ","http://www.youtube.com/@investidor4.20","📸Instagram oficial : https://www.instagram.com/lucas.amendolaa/
👽Instagram Defiverso: https://www.instagram.com/defiverso/
👉🏻 + Conteúdo Gratuito toda semana, se inscreva na nossa newsletter: https://news.defiverso.com/subscribe?src=Youtube_org&utm_source=Youtube&utm_medium=org","7","2025-12-08T15:54:51Z","2025-12-08T15:54:51Z","True","True","0","0","[]","fi85Cjczxfo","BITCOIN VAI SUBIR PÓS CORTE DE JUROS AMERICANO??","1","Mais novos"
"@Daniellecristinafranciscosanto","UCIiXFU2HRb1tNMmUnlhJorA","http://www.youtube.com/@Daniellecristinafranciscosanto","❤❤.  meme coim.  maneki. Fácil.  50x.  Fácil.  Até. Fevereiro.  Aguardem.  ❤.","0","2025-12-02T19:59:30Z","2025-12-02T19:59:30Z","True","True","0","0","[]","Scojw2us9jQ","QUAIS AS MELHORES CRIPTOMOEDAS PARA COMEÇAR A INVESTIR? - PRIMO POBRE #investimentos #criptomoedas","1","Mais novos"
"@lucasilva4956","UCULR7ntbzaHy2aY8FqrRr7g","http://www.youtube.com/@lucasilva4956","Estou Comprando Criptomoedas todos os dias,Em 12 meses vou estar no positivo será? Vao la e deixe sua opinião","3","2025-10-14T00:16:59Z","2025-10-14T00:16:59Z","True","True","2","2","[{'autor': '@madumarquez', 'comentario': 'Simmm 🎉 comecei comprar também, nem sei como funciona direito, só comprei e fico olhando lá 😂', 'likes': 0, 'publicado_em': '2025-10-31T03:28:16Z'}, {'autor': '@Makerspace168', 'comentario': '\u200b@madumarquezIsso é um grande erro.', 'likes': 1, 'publicado_em': '2025-11-01T20:27:48Z'}]","Scojw2us9jQ","QUAIS AS MELHORES CRIPTOMOEDAS PARA COMEÇAR A INVESTIR? - PRIMO POBRE #investimentos #criptomoedas","1","Mais novos"
"@MarcioJunior-jw7bk","UCHiPa-OWw0rbaeqwn_U8RKQ","http://www.youtube.com/@MarcioJunior-jw7bk","Eu queria aprender porq ganho dinheiro todo os dias","2","2025-09-24T02:59:23Z","2025-09-24T02:59:23Z","True","True","0","0","[]","Scojw2us9jQ","QUAIS AS MELHORES CRIPTOMOEDAS PARA COMEÇAR A INVESTIR? - PRIMO POBRE #investimentos #criptomoedas","1","Mais novos"
"@jesussalva2719","UCO_1lFnLFl1TEwPG4t6KUPQ","http://www.youtube.com/@jesussalva2719","E a Matic?","0","2025-09-23T11:01:04Z","2025-09-23T11:01:04Z","True","True","0","0","[]","Scojw2us9jQ","QUAIS AS MELHORES CRIPTOMOEDAS PARA COMEÇAR A INVESTIR? - PRIMO POBRE #investimentos #criptomoedas","1","Mais novos"
"@moreiramoreira3728","UCeeGO89caITG5dOeqx9xP9Q","http://www.youtube.com/@moreiramoreira3728","XRP  tem potencial de crescimento por ser uma alternativa ao sistema Swift americano, uma moeda de troca entre governos.","14","2025-09-13T23:50:56Z","2025-09-13T23:50:56Z","True","True","0","0","[]","Scojw2us9jQ","QUAIS AS MELHORES CRIPTOMOEDAS PARA COMEÇAR A INVESTIR? - PRIMO POBRE #investimentos #criptomoedas","1","Mais novos"
"@RamaXanhu","UC2mQis1xvVriLOKkG3eU-LQ","http://www.youtube.com/@RamaXanhu","Por favor, sou novo aqui. Como faço para lidar com toda essa questão de criptografia? Preciso começar a ganhar.","2","2025-09-12T09:35:52Z","2025-09-12T09:35:52Z","True","True","4","4","[{'autor': '@TotiMeriya', 'comentario': 'Eu já fui como você, Rama, há alguns meses, até conhecer Elena Juan, sua orientação transformou minha vida', 'likes': 2, 'publicado_em': '2025-09-12T09:45:33Z'}, {'autor': '@RamaXanhu', 'comentario': '@TotiMeriya como faço isso eu também quero ganhar bem e quem é Juan', 'likes': 1, 'publicado_em': '2025-09-12T09:51:24Z'}, {'autor': '@elianacoutinho6936', 'comentario': 'Como comprar essas moedas???', 'likes': 1, 'publicado_em': '2025-09-26T03:26:11Z'}, {'autor': '@Felipe-ez1vs', 'comentario': '\u200b@RamaXanhué golpe Loko, esquece essas indicações por comentários quer te dá um golpe 😂😂😂😂 é sério', 'likes': 1, 'publicado_em': '2025-11-11T20:40:16Z'}]","Scojw2us9jQ","QUAIS AS MELHORES CRIPTOMOEDAS PARA COMEÇAR A INVESTIR? - PRIMO POBRE #investimentos #criptomoedas","1","Mais novos"
