"autor","autorId","autorUrl","comentario","likes","publicado_em","atualizado_em","canReply","isPublic","totalReplyCount","replyCount","replies","video_id","video_titulo","ordenacao_comentario","ordenacao_comentario_nome"
"@gordin019-r1k","UCizvwihJX3NbVyLhwwiE9wg","http://www.youtube.com/@gordin019-r1k","Algum jovem de 16 anos aq?","4019","2023-11-18T23:40:32Z","2023-11-18T23:40:32Z","True","True","821","5","[{'autor': '@Jhenniffeerr', 'comentario': '17 pode tbm? kkkk', 'likes': 209, 'publicado_em': '2023-11-19T12:29:04Z'}, {'autor': '@MariaLorena-h5o', 'comentario': '17😂', 'likes': 116, 'publicado_em': '2023-11-19T13:47:16Z'}, {'autor': '@soares777br', 'comentario': '17 kkk', 'likes': 73, 'publicado_em': '2023-11-19T14:01:29Z'}, {'autor': '@LairtonnSilva', 'comentario': '17 kakakak', 'likes': 59, 'publicado_em': '2023-11-19T15:54:42Z'}, {'autor': '@yasminxpbb5438', 'comentario': 'Cm certeza kkskskskmskkkkk', 'likes': 25, 'publicado_em': '2023-11-19T16:59:15Z'}]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","2","Mais antigos"
"@DelmaMoraes-ig8bj","UC7e2XfGdmhc_NXI7mmdXaaQ","http://www.youtube.com/@DelmaMoraes-ig8bj","Todo vez que alguém curtir esse comentário eu volto pra ouvir essa lenda ❤ 😂","1697","2023-11-19T20:13:46Z","2023-11-19T20:14:16Z","True","True","33","5","[{'autor': '@RenatoSantos-mv1ww', 'comentario': 'Entao ja volta kk tmjt mn', 'likes': 28, 'publicado_em': '2023-12-24T16:55:24Z'}, {'autor': '@andresilvaaraujo4063', 'comentario': '🙏', 'likes': 22, 'publicado_em': '2023-12-31T19:28:07Z'}, {'autor': '@Nome-k6z', 'comentario': 'Todo mundo que eu amo é um amor \nTodo mundo tem uma história e', 'likes': 18, 'publicado_em': '2024-01-01T12:52:00Z'}, {'autor': '@GraziellaMatos-wj3dm', 'comentario': '🍻', 'likes': 6, 'publicado_em': '2024-01-07T15:05:13Z'}, {'autor': '@marcosnascimento4552', 'comentario': 'esse musica e  boa de mais', 'likes': 6, 'publicado_em': '2024-01-18T13:51:11Z'}]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","2","Mais antigos"
"@wm827","UC5vOngK821vWQvEXjsiHfDQ","http://www.youtube.com/@wm827","CADA CURTIDA eu volto pra escutar outra vez é ainda boto uma carinha nos comentários 🤠","634","2023-12-08T20:22:12Z","2023-12-08T20:22:12Z","True","True","25","5","[{'autor': '@MariaConceicao-ti8fl', 'comentario': '0:38', 'likes': 5, 'publicado_em': '2024-02-04T20:07:24Z'}, {'autor': '@riiannz', 'comentario': 'bora cuidaaaa, acabei de curtir', 'likes': 5, 'publicado_em': '2024-02-06T09:06:38Z'}, {'autor': '@wm827', 'comentario': '@riiannz ouvir de novo kkkk', 'likes': 4, 'publicado_em': '2024-02-21T17:27:14Z'}, {'autor': '@wm827', 'comentario': '🤠', 'likes': 3, 'publicado_em': '2024-02-21T17:28:21Z'}, {'autor': '@prozin6231', 'comentario': 'Bora escuta', 'likes': 4, 'publicado_em': '2024-02-25T13:43:03Z'}]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","2","Mais antigos"
"@SergioSilva-gp7lk","UCAwBgTNDHn8Uk68fuU-4SlQ","http://www.youtube.com/@SergioSilva-gp7lk","Nasceu prá cantar porra ❤","63","2023-12-09T02:54:48Z","2023-12-09T02:54:48Z","True","True","0","0","[]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","2","Mais antigos"
"@User_15yy","UCavujclYdXW_HAiF5GGhBwg","http://www.youtube.com/@User_15yy","Essa pedrada machuca, até quem n está sofrendo por ninguém 😫","210","2023-12-09T03:16:29Z","2024-02-09T20:59:47Z","True","True","11","5","[{'autor': '@Heliongomes0', 'comentario': 'Vdd viu 😫', 'likes': 2, 'publicado_em': '2023-12-31T21:50:27Z'}, {'autor': '@joildahkl9453', 'comentario': 'Eu sou sua fã', 'likes': 3, 'publicado_em': '2024-01-20T04:48:52Z'}, {'autor': '@higoremanuel5000', 'comentario': 'Verdade 😂', 'likes': 2, 'publicado_em': '2024-03-30T15:00:52Z'}, {'autor': '@ismaeloliveira2456', 'comentario': 'Não.', 'likes': 2, 'publicado_em': '2024-05-31T19:27:26Z'}, {'autor': '@JaquelineJaqueline1996-cp1qh', 'comentario': 'Grito ksks', 'likes': 2, 'publicado_em': '2024-07-06T23:08:41Z'}]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","2","Mais antigos"
"@RLZINNyt","UCTKyMTWH7wEQ1QKhOMAc2ew","http://www.youtube.com/@RLZINNyt","15 anos de idade e já começou a fase de sofrer chorar nada de depressão mais fora isso de tudo um pouco ❤️‍🩹","315","2023-12-09T15:21:39Z","2023-12-09T15:21:39Z","True","True","16","5","[{'autor': '@cintiasouth4805', 'comentario': '❤❤❤😂😊😊😊😊😊', 'likes': 7, 'publicado_em': '2023-12-11T23:26:44Z'}, {'autor': '@RafaelSantos-xo5mp', 'comentario': 'Kkkk', 'likes': 3, 'publicado_em': '2023-12-24T22:38:22Z'}, {'autor': '@ahhtaldamari-v7t', 'comentario': 'Kakakaakakakakak', 'likes': 2, 'publicado_em': '2024-02-02T20:19:51Z'}, {'autor': '@cleizianebispo', 'comentario': 'busque o autoconhecimento que tudo melhora.', 'likes': 2, 'publicado_em': '2024-02-10T23:33:55Z'}, {'autor': '@GabrielGomesgg98', 'comentario': '\u200b@cleizianebispocerveja.', 'likes': 2, 'publicado_em': '2024-02-11T15:19:58Z'}]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","2","Mais antigos"
"@JonathasGondim","UCym07BLoUbiBEVHBehWblLQ","http://www.youtube.com/@JonathasGondim","É de Pernambuco né kkk respeita nosso nordeste só os melhores 🤷🏽‍♂️","32","2024-02-24T05:50:53Z","2024-02-24T05:50:53Z","True","True","4","4","[{'autor': '@davibonomo5429', 'comentario': 'Acre', 'likes': 2, 'publicado_em': '2024-11-22T06:15:10Z'}, {'autor': '@lukinhasmathers4234', 'comentario': 'Ele é do Acre, mais morou aqui em Aracaju, foi onde ele estourou', 'likes': 5, 'publicado_em': '2025-01-07T20:43:35Z'}, {'autor': '@lvstop1012', 'comentario': '@@lukinhasmathers4234  nortista e nordestino são bem parecidos se dão bem sonho em viajar por lá acho as meninas gatas', 'likes': 3, 'publicado_em': '2025-01-13T14:17:24Z'}, {'autor': '@hevertonmel', 'comentario': 'Cuuuuuida', 'likes': 0, 'publicado_em': '2025-06-15T03:45:19Z'}]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","2","Mais antigos"
"@nayarasilva5273","UC0oYIxbzOpjs2j7AhrrAgFA","http://www.youtube.com/@nayarasilva5273","Toda vez que alguém curtir esse comentário volto pra escutar 😅","1163","2024-04-19T19:24:37Z","2024-04-19T19:24:37Z","True","True","40","5","[{'autor': '@raymaximo7134', 'comentario': 'Apois voltee', 'likes': 20, 'publicado_em': '2024-04-30T16:14:20Z'}, {'autor': '@jeyvisonvinicius5552', 'comentario': 'Deve tá até agr ouvindo 😂', 'likes': 13, 'publicado_em': '2024-04-30T23:40:53Z'}, {'autor': '@KatianeGonzaga', 'comentario': '😊😊\u200bdavidtaua2079', 'likes': 0, 'publicado_em': '2024-05-01T12:27:00Z'}, {'autor': '@weltonpereira1099', 'comentario': 'tq osso voltar então 😂😂', 'likes': 12, 'publicado_em': '2024-05-03T15:50:24Z'}, {'autor': '@vivianevictoria2667', 'comentario': 'Gostoso 1:56 \n\n❤❤❤❤❤🎉😅😊❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉', 'likes': 6, 'publicado_em': '2024-05-04T13:34:34Z'}]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","2","Mais antigos"
"@elianealves969","UCmWCIfHQTPbiWPBHYRZ2GEg","http://www.youtube.com/@elianealves969","Mesmo se ninguém curti meu comentário vou escutar ela todos os dias pensando na minha ex kk😢","143","2024-07-28T05:04:27Z","2024-07-28T05:04:27Z","True","True","5","5","[{'autor': '@MariaGomes-s9g', 'comentario': 'Deixa de ser corno', 'likes': 0, 'publicado_em': '2024-08-09T19:42:44Z'}, {'autor': '@ruhansousah_', 'comentario': 'Kkkkk\u200b@MariaGomes-s9g', 'likes': 2, 'publicado_em': '2024-08-12T21:33:32Z'}, {'autor': '@marcossanches855', 'comentario': 'supera.....', 'likes': 2, 'publicado_em': '2024-09-22T22:40:45Z'}, {'autor': '@alemao7_cpt', 'comentario': 'Faz isso não irmão, esqueça', 'likes': 1, 'publicado_em': '2024-10-03T22:56:21Z'}, {'autor': '@andersondaniel7287', 'comentario': 'Corno kkkkkkkk😂', 'likes': 0, 'publicado_em': '2024-11-05T02:48:18Z'}]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","2","Mais antigos"
"@RogérioGaldinodacruzDelo","UC78Dx3VIC3sAWqWZcobC-Qw","http://www.youtube.com/@Rog%C3%A9rioGaldinodacruzDelo","Toda música que vc tem que ouvir","0","2025-12-10T14:36:11Z","2025-12-10T14:36:11Z","True","True","0","0","[]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","2","Mais antigos"
"@RogérioGaldinodacruzDelo","UC78Dx3VIC3sAWqWZcobC-Qw","http://www.youtube.com/@Rog%C3%A9rioGaldinodacruzDelo","Toda música que vc tem que ouvir","0","2025-12-10T14:36:11Z","2025-12-10T14:36:11Z","True","True","0","0","[]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","1","Mais novos"
"@elianealves969","UCmWCIfHQTPbiWPBHYRZ2GEg","http://www.youtube.com/@elianealves969","Mesmo se ninguém curti meu comentário vou escutar ela todos os dias pensando na minha ex kk😢","143","2024-07-28T05:04:27Z","2024-07-28T05:04:27Z","True","True","5","5","[{'autor': '@MariaGomes-s9g', 'comentario': 'Deixa de ser corno', 'likes': 0, 'publicado_em': '2024-08-09T19:42:44Z'}, {'autor': '@ruhansousah_', 'comentario': 'Kkkkk\u200b@MariaGomes-s9g', 'likes': 2, 'publicado_em': '2024-08-12T21:33:32Z'}, {'autor': '@marcossanches855', 'comentario': 'supera.....', 'likes': 2, 'publicado_em': '2024-09-22T22:40:45Z'}, {'autor': '@alemao7_cpt', 'comentario': 'Faz isso não irmão, esqueça', 'likes': 1, 'publicado_em': '2024-10-03T22:56:21Z'}, {'autor': '@andersondaniel7287', 'comentario': 'Corno kkkkkkkk😂', 'likes': 0, 'publicado_em': '2024-11-05T02:48:18Z'}]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","1","Mais novos"
"@nayarasilva5273","UC0oYIxbzOpjs2j7AhrrAgFA","http://www.youtube.com/@nayarasilva5273","Toda vez que alguém curtir esse comentário volto pra escutar 😅","1163","2024-04-19T19:24:37Z","2024-04-19T19:24:37Z","True","True","40","5","[{'autor': '@raymaximo7134', 'comentario': 'Apois voltee', 'likes': 20, 'publicado_em': '2024-04-30T16:14:20Z'}, {'autor': '@jeyvisonvinicius5552', 'comentario': 'Deve tá até agr ouvindo 😂', 'likes': 13, 'publicado_em': '2024-04-30T23:40:53Z'}, {'autor': '@KatianeGonzaga', 'comentario': '😊😊\u200bdavidtaua2079', 'likes': 0, 'publicado_em': '2024-05-01T12:27:00Z'}, {'autor': '@weltonpereira1099', 'comentario': 'tq osso voltar então 😂😂', 'likes': 12, 'publicado_em': '2024-05-03T15:50:24Z'}, {'autor': '@vivianevictoria2667', 'comentario': 'Gostoso 1:56 \n\n❤❤❤❤❤🎉😅😊❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉', 'likes': 6, 'publicado_em': '2024-05-04T13:34:34Z'}]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","1","Mais novos"
"@JonathasGondim","UCym07BLoUbiBEVHBehWblLQ","http://www.youtube.com/@JonathasGondim","É de Pernambuco né kkk respeita nosso nordeste só os melhores 🤷🏽‍♂️","32","2024-02-24T05:50:53Z","2024-02-24T05:50:53Z","True","True","4","4","[{'autor': '@davibonomo5429', 'comentario': 'Acre', 'likes': 2, 'publicado_em': '2024-11-22T06:15:10Z'}, {'autor': '@lukinhasmathers4234', 'comentario': 'Ele é do Acre, mais morou aqui em Aracaju, foi onde ele estourou', 'likes': 5, 'publicado_em': '2025-01-07T20:43:35Z'}, {'autor': '@lvstop1012', 'comentario': '@@lukinhasmathers4234  nortista e nordestino são bem parecidos se dão bem sonho em viajar por lá acho as meninas gatas', 'likes': 3, 'publicado_em': '2025-01-13T14:17:24Z'}, {'autor': '@hevertonmel', 'comentario': 'Cuuuuuida', 'likes': 0, 'publicado_em': '2025-06-15T03:45:19Z'}]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","1","Mais novos"
"@RLZINNyt","UCTKyMTWH7wEQ1QKhOMAc2ew","http://www.youtube.com/@RLZINNyt","15 anos de idade e já começou a fase de sofrer chorar nada de depressão mais fora isso de tudo um pouco ❤️‍🩹","315","2023-12-09T15:21:39Z","2023-12-09T15:21:39Z","True","True","16","5","[{'autor': '@cintiasouth4805', 'comentario': '❤❤❤😂😊😊😊😊😊', 'likes': 7, 'publicado_em': '2023-12-11T23:26:44Z'}, {'autor': '@RafaelSantos-xo5mp', 'comentario': 'Kkkk', 'likes': 3, 'publicado_em': '2023-12-24T22:38:22Z'}, {'autor': '@ahhtaldamari-v7t', 'comentario': 'Kakakaakakakakak', 'likes': 2, 'publicado_em': '2024-02-02T20:19:51Z'}, {'autor': '@cleizianebispo', 'comentario': 'busque o autoconhecimento que tudo melhora.', 'likes': 2, 'publicado_em': '2024-02-10T23:33:55Z'}, {'autor': '@GabrielGomesgg98', 'comentario': '\u200b@cleizianebispocerveja.', 'likes': 2, 'publicado_em': '2024-02-11T15:19:58Z'}]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","1","Mais novos"
"@User_15yy","UCavujclYdXW_HAiF5GGhBwg","http://www.youtube.com/@User_15yy","Essa pedrada machuca, até quem n está sofrendo por ninguém 😫","210","2023-12-09T03:16:29Z","2024-02-09T20:59:47Z","True","True","11","5","[{'autor': '@Heliongomes0', 'comentario': 'Vdd viu 😫', 'likes': 2, 'publicado_em': '2023-12-31T21:50:27Z'}, {'autor': '@joildahkl9453', 'comentario': 'Eu sou sua fã', 'likes': 3, 'publicado_em': '2024-01-20T04:48:52Z'}, {'autor': '@higoremanuel5000', 'comentario': 'Verdade 😂', 'likes': 2, 'publicado_em': '2024-03-30T15:00:52Z'}, {'autor': '@ismaeloliveira2456', 'comentario': 'Não.', 'likes': 2, 'publicado_em': '2024-05-31T19:27:26Z'}, {'autor': '@JaquelineJaqueline1996-cp1qh', 'comentario': 'Grito ksks', 'likes': 2, 'publicado_em': '2024-07-06T23:08:41Z'}]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","1","Mais novos"
"@SergioSilva-gp7lk","UCAwBgTNDHn8Uk68fuU-4SlQ","http://www.youtube.com/@SergioSilva-gp7lk","Nasceu prá cantar porra ❤","63","2023-12-09T02:54:48Z","2023-12-09T02:54:48Z","True","True","0","0","[]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","1","Mais novos"
"@wm827","UC5vOngK821vWQvEXjsiHfDQ","http://www.youtube.com/@wm827","CADA CURTIDA eu volto pra escutar outra vez é ainda boto uma carinha nos comentários 🤠","634","2023-12-08T20:22:12Z","2023-12-08T20:22:12Z","True","True","25","5","[{'autor': '@MariaConceicao-ti8fl', 'comentario': '0:38', 'likes': 5, 'publicado_em': '2024-02-04T20:07:24Z'}, {'autor': '@riiannz', 'comentario': 'bora cuidaaaa, acabei de curtir', 'likes': 5, 'publicado_em': '2024-02-06T09:06:38Z'}, {'autor': '@wm827', 'comentario': '@riiannz ouvir de novo kkkk', 'likes': 4, 'publicado_em': '2024-02-21T17:27:14Z'}, {'autor': '@wm827', 'comentario': '🤠', 'likes': 3, 'publicado_em': '2024-02-21T17:28:21Z'}, {'autor': '@prozin6231', 'comentario': 'Bora escuta', 'likes': 4, 'publicado_em': '2024-02-25T13:43:03Z'}]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","1","Mais novos"
"@DelmaMoraes-ig8bj","UC7e2XfGdmhc_NXI7mmdXaaQ","http://www.youtube.com/@DelmaMoraes-ig8bj","Todo vez que alguém curtir esse comentário eu volto pra ouvir essa lenda ❤ 😂","1697","2023-11-19T20:13:46Z","2023-11-19T20:14:16Z","True","True","33","5","[{'autor': '@RenatoSantos-mv1ww', 'comentario': 'Entao ja volta kk tmjt mn', 'likes': 28, 'publicado_em': '2023-12-24T16:55:24Z'}, {'autor': '@andresilvaaraujo4063', 'comentario': '🙏', 'likes': 22, 'publicado_em': '2023-12-31T19:28:07Z'}, {'autor': '@Nome-k6z', 'comentario': 'Todo mundo que eu amo é um amor \nTodo mundo tem uma história e', 'likes': 18, 'publicado_em': '2024-01-01T12:52:00Z'}, {'autor': '@GraziellaMatos-wj3dm', 'comentario': '🍻', 'likes': 6, 'publicado_em': '2024-01-07T15:05:13Z'}, {'autor': '@marcosnascimento4552', 'comentario': 'esse musica e  boa de mais', 'likes': 6, 'publicado_em': '2024-01-18T13:51:11Z'}]","ouJAoAMGqSM","Heitor Costa - Mala dos Porta Malas (Vídeo Oficial)","1","Mais novos"
