engine,rank,title,link,snippet,displayLink,formattedUrl,htmlTitle,htmlSnippet,htmlFormattedUrl,kind,cacheId,metatags_title,metatags_description,metatags_image,regiao,idioma,termo,tentativa
google,11,Biometria: TRE-RJ leva atendimento itinerante ao Bangu Shopping ...,https://www.tre-rj.jus.br/comunicacao/noticias/2024/Fevereiro/biometria-tre-rj-leva-atendimento-itinerante-ao-bangu-shopping,"16 de fev. de 2024 ... O Bangu Shopping, na Zona Oeste da Capital, receberá ação do TRE-RJ voltada para a biometrização de eleitoras e eleitores, nos dias 20, ...",www.tre-rj.jus.br,https://www.tre-rj.jus.br/.../biometria-tre-rj-leva-atendimento-itinerante-ao-...,Biometria: TRE-RJ leva atendimento itinerante ao <b>Bangu</b> Shopping ...,"16 de fev. de 2024 <b>...</b> O <b>Bangu</b> Shopping, na Zona Oeste da Capital, receberá ação do TRE-RJ voltada para a biometrização de eleitoras e eleitores, nos dias 20,&nbsp;...",https://www.tre-rj.jus.br/.../biometria-tre-rj-leva-atendimento-itinerante-ao-...,customsearch#result,,Biometria: TRE-RJ leva atendimento itinerante ao Bangu Shopping,"Quarta ação da campanha para a biometrização do eleitorado acontece nos dias 20, 21 e 22 de fevereiro",https://www.justicaeleitoral.jus.br/imagens/imagens/tre-rj-biometria-tre-rj-leva-atendimento-itinerante-ao-bangu-shopping/@@streaming/image/Bangu Shopping-plone.jpg,br,pt,bangu,1
google,12,Shopping Bangú,https://cdpi.com.br/unidades/shopping-bangu,"Unidade Shopping Bangú. R. Fonseca, 240 - Bangu. Rio de Janeiro - Rj , 22270-000. Horário de Atendimento. Sábado: das 07:00 as 17:00.",cdpi.com.br,https://cdpi.com.br/unidades/shopping-bangu,Shopping <b>Bangú</b>,"Unidade Shopping <b>Bangú</b>. R. Fonseca, 240 - <b>Bangu</b>. Rio de Janeiro - Rj , 22270-000. Horário de Atendimento. Sábado: das 07:00 as 17:00.",https://cdpi.com.br/unidades/shopping-<b>bangu</b>,customsearch#result,,Shopping Bangú,,,br,pt,bangu,1
google,13,Bangu | ge,https://ge.globo.com/futebol/times/bangu/,Acompanhe as notícias do Bangu no ge.globo.,ge.globo.com,https://ge.globo.com/futebol/times/bangu/,<b>Bangu</b> | ge,Acompanhe as notícias do <b>Bangu</b> no ge.globo.,https://ge.globo.com/futebol/times/<b>bangu</b>/,customsearch#result,,Bangu | ge,Acompanhe as notícias do Bangu no ge.globo,https://s3.glbimg.com/v1/AUTH_378ee63fe83141e69caddd838034e850/static/preview-share-min.png,br,pt,bangu,1
google,14,Hospital Bangu - Rede D'Or São Luiz,https://www.rededorsaoluiz.com.br/hospital/bangu,"O Hospital Bangu oferece atendimento de Emergência Adulto, Emergência Oncológica em pacientes em Quimioterapia e Pediátrica 24 horas, além de Pronto Atendimento ...",www.rededorsaoluiz.com.br,https://www.rededorsaoluiz.com.br/hospital/bangu,Hospital <b>Bangu</b> - Rede D&#39;Or São Luiz,"O Hospital <b>Bangu</b> oferece atendimento de Emergência Adulto, Emergência Oncológica em pacientes em Quimioterapia e Pediátrica 24 horas, além de Pronto Atendimento&nbsp;...",https://www.rededorsaoluiz.com.br/hospital/<b>bangu</b>,customsearch#result,,Hospital Bangu - Rede D'Or São Luiz,"No site do Hospital Bangu você pode marcar online suas Consultas, Exames e Procedimentos. Tenha acesso a seus resultados de exame e muito mais.",https://www.rededorsaoluiz.com.br/assets/imgs/logo-rededor-blue.webp,br,pt,bangu,1
google,15,Camisa oficial Bangu- loja Kappa Brasil,https://www.kappa.com.br/bangu/camisa-oficial,Camisa oficial Brangu na Loja Kappa Brasil. Compre Online.,www.kappa.com.br,https://www.kappa.com.br/bangu/camisa-oficial,Camisa oficial <b>Bangu</b>- loja Kappa Brasil,Camisa oficial Brangu na Loja Kappa Brasil. Compre Online.,https://www.kappa.com.br/<b>bangu</b>/camisa-oficial,customsearch#result,,Camisa oficial Bangu- loja Kappa Brasil,Camisa oficial Brangu na Loja Kappa Brasil. Compre Online.,https://images.tcdn.com.br/img/img_prod/1334372/1720722196_logo-kappa_omni.png,br,pt,bangu,1
google,16,Bangu | OABRJ,https://www.oabrj.org.br/subsecoes/bangu,7 de jan. de 2025 ... Bangu. Presidente. Nathalia Pinhão de Azevedo. Vice-presidente. Fabiana Adelaide Amaral de Azevedo. Secretário-geral. Felipe Luiz Fernandes Maia ...,www.oabrj.org.br,https://www.oabrj.org.br/subsecoes/bangu,<b>Bangu</b> | OABRJ,7 de jan. de 2025 <b>...</b> <b>Bangu</b>. Presidente. Nathalia Pinhão de Azevedo. Vice-presidente. Fabiana Adelaide Amaral de Azevedo. Secretário-geral. Felipe Luiz Fernandes Maia&nbsp;...,https://www.oabrj.org.br/subsecoes/<b>bangu</b>,customsearch#result,,,,,br,pt,bangu,1
google,17,Polo Bangu – Francisco Real – RJ – Celso Lisboa,https://celsolisboa.edu.br/polos/polo-rio-de-janeiro-bangu-francisco-real-2/,"Polo Bangu – Francisco Real – RJ · Rua Francisco Real, 1950, Loja 122 - Bangu - Rio de Janeiro - RJ · Administração (Digital) · A partir de R$ 141,22 · Análise ...",celsolisboa.edu.br,https://celsolisboa.edu.br/polos/polo-rio-de-janeiro-bangu-francisco-real-2/,Polo <b>Bangu</b> – Francisco Real – RJ – Celso Lisboa,"Polo <b>Bangu</b> – Francisco Real – RJ &middot; Rua Francisco Real, 1950, Loja 122 - <b>Bangu</b> - Rio de Janeiro - RJ &middot; Administração (Digital) &middot; A partir de R$ 141,22 &middot; Análise&nbsp;...",https://celsolisboa.edu.br/polos/polo-rio-de-janeiro-<b>bangu</b>-francisco-real-2/,customsearch#result,,,,,br,pt,bangu,1
google,18,"Prefeitura inaugura neste sábado, em Bangu, unidade de ...",https://prefeitura.rio/rio-acontece/prefeitura-inaugura-neste-sabado-em-bangu-unidade-de-atendimento-medico-veterinario-gratuito/,"7 de fev. de 2020 ... Serão atendidos gratuitamente cerca de 30 animais por dia. As senhas para consulta clínica serão distribuídas de segunda a sexta-feira, em dois ...",prefeitura.rio,https://prefeitura.rio/.../prefeitura-inaugura-neste-sabado-em-bangu-unidad...,"Prefeitura inaugura neste sábado, em <b>Bangu</b>, unidade de ...","7 de fev. de 2020 <b>...</b> Serão atendidos gratuitamente cerca de 30 animais por dia. As senhas para consulta clínica serão distribuídas de segunda a sexta-feira, em dois&nbsp;...",https://prefeitura.rio/.../prefeitura-inaugura-neste-sabado-em-<b>bangu</b>-unidad...,customsearch#result,,"Prefeitura inaugura neste sábado, em Bangu, unidade de atendimento médico veterinário gratuito - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio","A Prefeitura do Rio inaugura, na manhã deste sábado (08/02), em Bangu, Zona Oeste, mais uma Unidade de Saúde Médica […]",https://prefeitura.rio/wp-content/uploads/2020/02/Subem-animais-2.jpeg,br,pt,bangu,1
google,19,Polo de Rio de Janeiro - Bangu | EAD UniCesumar,https://www.unicesumar.edu.br/ead/polo/rio-de-janeiro-bangu/,Conheça nosso polo de apoio presencial em Rio de Janeiro - RJ. A EAD Unicesumar é responsável por levar aos alunos uma metodologia intuitiva e professores ...,www.unicesumar.edu.br,https://www.unicesumar.edu.br/ead/polo/rio-de-janeiro-bangu/,Polo de Rio de Janeiro - <b>Bangu</b> | EAD UniCesumar,Conheça nosso polo de apoio presencial em Rio de Janeiro - RJ. A EAD Unicesumar é responsável por levar aos alunos uma metodologia intuitiva e professores&nbsp;...,https://www.unicesumar.edu.br/ead/polo/rio-de-janeiro-<b>bangu</b>/,customsearch#result,,Polo de Rio de Janeiro - Bangu | EAD UniCesumar,"Unidades presenciais em Curitiba, Maringá, Ponta Grossa e Londrina, e mais de 500 unidades de apoio distribuídas por todo o Brasil. Além disso, unidades de apoio em Dubai e Miami.",https://www.unicesumar.edu.br/old-ead/wp-content/uploads/sites/3/2018/11/Unicesumar_700x467-1.jpg,br,pt,bangu,1
google,20,Bangu ganha Escritório Social para atendimento de egressos do ...,https://assistenciasocial.prefeitura.rio/noticias/bangu-ganha-escritorio-social-para-atendimento-de-egressos-do-sistema-prisional/,"4 de ago. de 2023 ... SOLICITAÇÕES DE SERVIÇOS OU SUGESTÕES: ligue 1746 ou (21) 3460-1746, quando estiver em uma cidade com o código de área diferente do 21.",assistenciasocial.prefeitura.rio,https://assistenciasocial.prefeitura.rio/.../bangu-ganha-escritorio-social-para-...,<b>Bangu</b> ganha Escritório Social para atendimento de egressos do ...,"4 de ago. de 2023 <b>...</b> SOLICITAÇÕES DE SERVIÇOS OU SUGESTÕES: ligue 1746 ou (21) 3460-1746, quando estiver em uma cidade com o código de área diferente do 21.",https://assistenciasocial.prefeitura.rio/.../<b>bangu</b>-ganha-escritorio-social-para-...,customsearch#result,,,,,br,pt,bangu,1
