rank,title,link,video_id,channel,channel_id,published,description,views,likes,dislikes,comments,favorites,duration,definition,caption,tags,category_id,default_language,default_audio_language,live_broadcast_content,thumbnail_default,thumbnail_high,thumbnail_maxres,channel_custom_url,channel_description,regiao,idioma,termo,order
11,SHOW DE HUMOR COMPLETO COM RAPHAEL GHANEM EM BANGU RIO DE JANEIRO,https://www.youtube.com/watch?v=drrS_GWJlug,drrS_GWJlug,Raphael Ghanem,UC_ATWjZ2hVwEVh4JiDpKccA,2025-01-23T23:45:02Z,"Olá, me encontre também no Insta @ raphaelghanem
Obrigado por assistir! Se inscreva no canal!",1941701,28824,0,321,0,PT52M3S,hd,false,,10,pt-PT,pt-PT,none,https://i.ytimg.com/vi/drrS_GWJlug/default.jpg,https://i.ytimg.com/vi/drrS_GWJlug/hqdefault.jpg,https://i.ytimg.com/vi/drrS_GWJlug/maxresdefault.jpg,,,br,pt,bangu,viewCount
12,POLICIAL DA REBELIÃ0 DE BANGU REVELA BASTIDORES...,https://www.youtube.com/watch?v=KtvhKwKBE8Y,KtvhKwKBE8Y,Fala Glauber Podcast,UC3BM4LVGTrG5OER815AM7Bg,2023-11-04T15:45:01Z,"🗣️ FAAAAALAA! NO EPISÓDIO #305, VAMOS RECEBER O OLIVEIRA GENERAL, POLICIAL PENAL NO RIO DE JANEIRO COM MAIS DE 25 ANOS DE EXPERIÊNCIA NO SISTEMA PRISIONAL DO RIO. O CARA TEM VÁRIOS CURSOS OPERACIONAIS E UM VASTO CONHECIMENTO SOBRE AS LIDERANÇAS DO MUNDO DO CR1ME E COMO AGEM NO AMBIENTE PRISIONAL.

EPISÓDIO COMPLETO: https://www.youtube.com/live/vThTULfM4lY

QUER FAZER PARTE DISSO? ENTÃO BOOORAAA. VEM COM A GENTE E INTERAJA NESSA TRANSMISSÃO AO VIVO!!!

VIIIIIIIIBRA!!! 

CONHEÇA MAIS DOS NOSSOS PATROCINADORES: 

ACESSE O LINK E ESTUDE COM QUEM MAIS APROVA NO BRASIL. ESTUDE COM O ESTRATÉGIA CONCURSOS!

✅ https://estrategiaconcursos.com.br/promocoes/vitalicia

------------------------------------------------------------

🚨 ACOMPANHE NOSSO PODCAST EM TODAS AS REDES SOCIAS!

INSTA DO GLAUBER: https://bityli.com/REnum

INSTA DO PODCAST: https://bityli.com/8rUgt

KWAI: https://bityli.com/cSUcO

TIK TOK: https://bityli.com/jEewq

SPOTIFY: https://bityli.com/h8Ox6

------------------------------------------------------------
REDE DO CONVIDADO:

https://www.instagram.com/iatoliveirageneral/

------------------------------------------------------------

LINK PARA O NOSSO TELEGRAM COM CONTEÚDOS EXCLUSIVOS

https://t.me/falaglauberpodcast

-------------------------------------------------------------",1542750,30028,0,1014,0,PT26M19S,hd,false,"fala glauber, bope, forças especiais, rota, policial, ação policial, polícia, rotam, vida policial, jogando como policia, café com a polícia, gameplay policial, polícia federal, polícia militar, operação policial, polícia militar rj, policia redetv, política, chefe da milícia, chefão da milícia",24,pt-PT,pt-BR,none,https://i.ytimg.com/vi/KtvhKwKBE8Y/default.jpg,https://i.ytimg.com/vi/KtvhKwKBE8Y/hqdefault.jpg,https://i.ytimg.com/vi/KtvhKwKBE8Y/maxresdefault.jpg,,,br,pt,bangu,viewCount
13,Rebelião em Bangu 1 (Fantástico - 15/09/2002),https://www.youtube.com/watch?v=bZXaWx0cfbY,bZXaWx0cfbY,Direito Capital,UCF1oEH9zYd06Mc6onXsCgjQ,2017-09-16T15:36:36Z,Reportagem completa do Fantástico sobre a rebelião em Bangu 1 mostra imagens inéditas dos presos dentro da penitenciária de segurança máxima (15/09/2002),1033601,12765,0,1304,0,PT14M9S,sd,false,,22,pt-PT,pt-PT,none,https://i.ytimg.com/vi/bZXaWx0cfbY/default.jpg,https://i.ytimg.com/vi/bZXaWx0cfbY/hqdefault.jpg,,,,br,pt,bangu,viewCount
14,Exclusivo: Cabrini revela a rotina de presas em Bangu e entrevista Flordelis | Domingo Espetacular,https://www.youtube.com/watch?v=wakernHgYi4,wakernHgYi4,RECORD EUROPA,UC-OAb1sTjfO6cJYVdn_1GgA,2025-01-20T11:30:42Z,"A equipa do 'Domingo Espetacular' ficou quatro dias na prisão e mostra agora, com exclusividade, a rotina de mulheres que cometeram crimes graves, mas que receberam a oportunidade de mostrar um talento antes oculto, o de cantar. 
Flordelis, ex-deputada condenada pelo assassinato do marido, é uma das entrevistadas. Ela e outras 150 mulheres participaram de um concurso que movimentou toda a penitenciária de Bangu, como parte de um processo de ressocialização dos presídios. Veja a grande reportagem desta semana.
#recordeuropa #domingoespetacular #exclusivo 
---

Siga-nos em:
🔹  FACEBOOK: https://facebook.com/recordeuropa
🔸  INSTAGRAM: https://instagram.com/recordeuropa​
🔹  TWITTER: https://twitter.com/tvrecordeuropa
🔸  LINKEDIN: https://linkedin.com/company/recordeuropa
🔹  TIKTOK: https://tiktok.com/@recordeuropa
🔸  SITE: https://recordeuropa.com 

Assista à RECORD EUROPA: 
📺 MEO 192 | NOS 177 | VOD 134 | NOWO 125",983637,11418,0,775,0,PT21M21S,hd,false,"record tv europa, record internacional, record tv, record europa, Entretenimento, Informação, reportagem, Rio de Janeiro, Brasil, rotina, presidiário, prisão, exclusivo, Flordelis, Roberto Cabrini",24,pt,pt,none,https://i.ytimg.com/vi/wakernHgYi4/default.jpg,https://i.ytimg.com/vi/wakernHgYi4/hqdefault.jpg,https://i.ytimg.com/vi/wakernHgYi4/maxresdefault.jpg,,,br,pt,bangu,viewCount
15,"&quot;BANGU É O PIOR LUGAR&quot;, DIZ CHEFE DO COMANDO VERMELHO",https://www.youtube.com/watch?v=PKoM2tFOXL8,PKoM2tFOXL8,UOL,UCVFbXI6Gu8U2f9Gjtxw4A-Q,2017-10-20T14:35:12Z,"Em entrevista exclusiva ao UOL, o chefe do Comando Vermelho, Márcio do Santos Nepomuceno, o Marcinho VP, afirma que a penitenciária de Bangu 1 é o pior lugar em que ele já ficou preso.

-------------------------
Bem-vindo ao canal do UOL no YouTube. Aqui você encontra notícias direto da redação, tudo sobre política, matérias especiais e o melhor do mundo do entretenimento. 

** INSCREVA-SE NO CANAL: http://bit.ly/2xolCQ2

* ACESSE NOSSO SITE: https://www.uol.com.br
* CURTA O UOL NO FACEBOOK: http://bit.ly/2xlBwuR
* SIGA @UOLOFICIAL no instagram: http://bit.ly/2ghHCSa",932659,14491,0,1024,0,PT1M57S,hd,false,"uol, noticia, notícias, reportagem, tvuol, política, brasília, cotidiano, entretenimento, marcinho vp, penitenciária, federal, preso, prisão, presídio, sistema prisional, carcerário, entrevista, bangu",25,pt-PT,pt-PT,none,https://i.ytimg.com/vi/PKoM2tFOXL8/default.jpg,https://i.ytimg.com/vi/PKoM2tFOXL8/hqdefault.jpg,https://i.ytimg.com/vi/PKoM2tFOXL8/maxresdefault.jpg,,,br,pt,bangu,viewCount
16,NOEL DOIDÃO | BANGU,https://www.youtube.com/watch?v=lCj7IC2K_A8,lCj7IC2K_A8,DIOGO DEFANTE,UCio9eHYbIrKYK0j71nfUEqA,2024-12-24T15:06:09Z,"********************************
☎ e-mail COMERCIAL: diogodefante@agenciaskip.com
☎ e-mail p/ SHOWS: shows@diogodefante.com.br
********************************
FACE: http://facebook.com/diogodefante
INSTA: http://instagram.com/diogodefante
TWITTER: https://twitter.com/defantediogo
********************************

EQUIPE:
Apresentação, finalização - Diogo Defante @diogodefante
Edição - Victor Levi @victorlevioficial
Produção - Antony Fernandez @oantonyfe
Câmera - LP Barreiros @lpbarreiros
Roteiro -  Paulo Suarez @Paulosuarez87
Motorista - Jefiter Luis @jefiterluis

PARTICIPAÇÃO:
Grinch -  Fernando @nandoferreiraart
Músico -  Lype @0lype_",898206,51366,0,1276,0,PT31M2S,hd,false,"diogodefante, humor, comédia, diogo, defante, semrisadola, sem risadola",23,pt-PT,pt-PT,none,https://i.ytimg.com/vi/lCj7IC2K_A8/default.jpg,https://i.ytimg.com/vi/lCj7IC2K_A8/hqdefault.jpg,https://i.ytimg.com/vi/lCj7IC2K_A8/maxresdefault.jpg,,,br,pt,bangu,viewCount
17,"SHOW COMPLETO - EPISÓDIO 3 - BANGU RJ - SOLTEIRAS, SOLTEIROS E CASAIS",https://www.youtube.com/watch?v=fZxQtmFU5bQ,fZxQtmFU5bQ,Raphael Ghanem,UC_ATWjZ2hVwEVh4JiDpKccA,2025-02-13T12:01:02Z,"Olá, me encontre também no Insta @ raphaelghanem
Obrigado por assistir! Se inscreva no canal!",868012,20595,0,500,0,PT50M21S,hd,false,,10,pt-PT,pt-PT,none,https://i.ytimg.com/vi/fZxQtmFU5bQ/default.jpg,https://i.ytimg.com/vi/fZxQtmFU5bQ/hqdefault.jpg,https://i.ytimg.com/vi/fZxQtmFU5bQ/maxresdefault.jpg,,,br,pt,bangu,viewCount
18,Oyá / Tô a Bangu (Ao Vivo),https://www.youtube.com/watch?v=rz6XyMbKbWE,rz6XyMbKbWE,Vou pro Sereno - Topic,UCcs1g3WA0k7mBeBd3u2dkOg,2018-08-23T23:01:28Z,"Provided to YouTube by Sony Music Entertainment

Oyá / Tô a Bangu (Ao Vivo) · Vou pro Sereno

A Força do Nosso Som (Ao Vivo)

℗ 2018 Sony Music Entertainment Brasil ltda.

Released on: 2018-08-31

Composer: Arlindo Cruz
Composer: Not Applicable
Composer: Prateado
Composer: Carica
Composer: Franco
Producer: VPS Produções

Auto-generated by YouTube.",749074,3902,0,6,0,PT3M50S,hd,false,"Vou pro Sereno, A Força do Nosso Som (Ao Vivo), Oyá / Tô a Bangu",10,pt-PT,pt-PT,none,https://i.ytimg.com/vi/rz6XyMbKbWE/default.jpg,https://i.ytimg.com/vi/rz6XyMbKbWE/hqdefault.jpg,https://i.ytimg.com/vi/rz6XyMbKbWE/maxresdefault.jpg,,,br,pt,bangu,viewCount
19,Quantos fiéis Senhor - Formatura Projeto Aprendiz 2015 - Anfiteatro Bangu,https://www.youtube.com/watch?v=WoN7m5fCePQ,WoN7m5fCePQ,Tempo de Adorar,UCst_j7InFq83Um4DYUSbhmg,2016-06-11T03:23:36Z,"Data: 26/12/2015
Local: Anfiteatro Bangu/RJ
Formatura Projeto Aprendiz 2015
Hino: Quantos fiéis Senhor
Autor: Sergio Matos
Arranjo: Denise Campino",730083,6000,0,0,0,PT5M48S,hd,false,"Aprendiz, Projeto, Louvor, Anfiteatro, Formatura, Bangu, ICM, Rio de Janeiro, Maranata, Jesus, Adoração, Praise",29,pt-PT,pt-PT,none,https://i.ytimg.com/vi/WoN7m5fCePQ/default.jpg,https://i.ytimg.com/vi/WoN7m5fCePQ/hqdefault.jpg,https://i.ytimg.com/vi/WoN7m5fCePQ/maxresdefault.jpg,,,br,pt,bangu,viewCount
20,Exclusivo: Cabrini revela a rotina de presas em Bangu e entrevista Flordelis,https://www.youtube.com/watch?v=rLKarLTd5bE,rLKarLTd5bE,Domingo Espetacular,UCP-Vg2PcmLiWpEdvMI1R35w,2025-01-20T02:35:37Z,"A equipe do Domingo Espetacular ficou quatro dias na prisão e mostra agora, com exclusividade, a rotina de mulheres que cometeram crimes graves, mas que receberam a oportunidade de mostrar um talento antes oculto, o de cantar. Flordelis, ex-deputada condenada pelo assassinato do marido, é uma das entrevistadas. Ela e outras 150 mulheres participaram de um concurso que movimentou toda a penitenciária de Bangu, como parte de um processo de ressocialização dos presídios. Veja em A Luz do Cárcere, A Grande Reportagem desta semana. 

Nosso Whatsapp: https://domingoespetacular.r7.com/whatsapp
Inscreva-se no canal Domingo Espetacular: http://r7.com/H2sU 
Assista às íntegras no PlayPlus: https://www.playplus.com
Instagram: https://www.instagram.com/domingoespetacular/
TikTok: https://www.tiktok.com/@domingoespetacular
Threads: https://www.threads.net/@domingoespetacular
Facebook: https://www.facebook.com/DomingoEspetacular/
Site oficial: https://recordtv.r7.com/domingo-espetacular

#DomingoEspetacular #RobertoCabrini #ALuzdoCárcere",634185,16582,0,0,0,PT21M21S,hd,false,"Domingo Espetacular, Record, Sergio Aguiar, Carolina Ferraz",24,pt-PT,pt-BR,none,https://i.ytimg.com/vi/rLKarLTd5bE/default.jpg,https://i.ytimg.com/vi/rLKarLTd5bE/hqdefault.jpg,https://i.ytimg.com/vi/rLKarLTd5bE/maxresdefault.jpg,,,br,pt,bangu,viewCount
