"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"Natália Peixoto","https://itunes.apple.com/br/reviews/id1102489781","1","Caro demais","As pessoas que não tem dinheiro não podem jogar     Apesar de ser só um jogo por quase 150/reais por mês","0","2025-06-16T13:52:32-07:00","12782500773","3.8.0","0","3","Melhores avaliadas"
"❤️LILI ❤️","https://itunes.apple.com/br/reviews/id1806058084","1","Não consigo jogar de graça","Não é possível jogar de graça,JÁ TEMTEI DE TODO MAS NÃO CONSIGO EMTRAR DE GRAÇA , por favor deixe jogar de graça mais fácil","0","2025-08-16T18:19:01-07:00","13025373754","3.8.0","0","3","Melhores avaliadas"
"Gaguusyfdsyfsug","https://itunes.apple.com/br/reviews/id1726847606","1","N tem como entrar","Este jogo tinha que ser de graça","0","2025-08-18T08:35:11-07:00","13031753331","3.8.0","0","3","Melhores avaliadas"
"Eu amo o Roblox😍","https://itunes.apple.com/br/reviews/id1394753173","1","É horrível  😡","O jogo no começo não deixa eu abrir porque preciso colocar na conta da minha mãe 150 isso é um abuso porque no celular é grátis em dezenvovidor ? Eu não gostei porém não consigo colocar o cachorro no mundo real também é caro tá para desse é muito Eu pesso para que isso repita porque é pecado gastar com jogo a tem quem fez o jogo tá pecando ou é quem fez ou é o app mesmo e eu não consigo  jogar fica aparecendo vc tem quem pagar vc que pagar","0","2025-09-09T14:23:56-07:00","13118633663","3.9.0","0","3","Melhores avaliadas"
"Cahberryy","https://itunes.apple.com/br/reviews/id1832844731","1","Tudo é pago","A princípio eu baixei e não consigo nem sequer tentar jogar por que já fica um banner de assinatura teste de 3 dias mas que depois cobra 38 por SEMANA . Sem condições nem pra correr risco de testar pra jogar .. podia ter recursos gratuitos normais e os pagos como todo e bom jogo.  Nessas condições não tem por que instalar mesmo","0","2025-09-16T20:18:59-07:00","13146882249","3.9.0","0","3","Melhores avaliadas"
"Prefiro não colocar","https://itunes.apple.com/br/reviews/id1460519509","1","Horrível","Queria que desse pra colocar 0 é horrível eu escolhi o cachorro 1 segundo depois falou ( 39,99 reais por mês 3 dias grátis ) que eu me lembra horrível nem vi meu cachorro nem joguei esse jogo","0","2025-09-20T07:07:52-07:00","13161522912","3.9.0","0","3","Melhores avaliadas"
"Me Deus","https://itunes.apple.com/br/reviews/id1723778010","1","Leiam tudo!! Por favor","Eu vi os outros feedbacks e a resposta foi que dava para pular a assinatura, então baixei, mas quando entrei, escolhi o cachorrinho e apareceu a tela de assinatura, obs: é impossível pular a tela de pagamento( ou você paga, ou você apaga o jogo, e eu não sou de pagar jogos por que não vale a pena, apaguei o jogo) mas, se vocês mudarem (me avisa) eu darei 5 estrelas porque deve ser um jogo muito legal( e como dá para continuar com a versão limitada, só consigo ver a opção ASSINAR(iam ganhar mais dinheiro sem  o jogo ser pago)","0","2025-09-21T08:02:39-07:00","13166201909","3.9.0","0","3","Melhores avaliadas"
"Valentina lacerda","https://itunes.apple.com/br/reviews/id940007540","1","Caro e não dá pra jogar","Como joga,como fica gratuito?é caro","0","2025-09-22T17:15:12-07:00","13172186715","3.9.0","0","3","Melhores avaliadas"
"Antonella 46058","https://itunes.apple.com/br/reviews/id1545400017","1","Socorro esse jogo ouve oque você fala","Eu tava no banho e do nada ele liga sozinho e começou a gravar","0","2025-09-23T11:27:51-07:00","13175463669","3.9.0","0","3","Melhores avaliadas"
"Nara C.","https://itunes.apple.com/br/reviews/id1249324444","1","PAGO","Mais um daqueles app que te faz pensar que é de graça, mas quando entra pede pra comprar. Perca de tempo.","0","2025-01-06T10:38:29-07:00","12152807513","3.5.0","0","3","Melhores avaliadas"
