"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"dhdjshxlaj","https://itunes.apple.com/br/reviews/id338283234","2","Obriga a ver anúncios","Jogo legalzinho mas te obriga a ver anúncios. Anúncios aparecem do nada e não dá pra jogar o jogo sem internet pra evitar esses anúncios. Por isso, desinstalei o app. Se tivesse a opção pra assistir alguns anúncios pra ganhar recompensa, assistiria sem problema. Mas não gosto de jogo que do nada aparece anúncio no meio do que eu estou fazendo. Estraga a jogabilidade.","0","2022-02-26T15:55:50-07:00","8399960683","1.7.4","0","1","Mais novos"
"Manfilla","https://itunes.apple.com/br/reviews/id375860858","4","DA PRO GASTO","O JOGO ATÉ QUE É BOM MAS PODE MELHORAR COMO: ABAIXANDO O PRESO DE MLHORAR  O JOGO E O TEMPO DE ACORDAR OS CÃES QUE ACABA DE NACER PODIA SER MAIS RÁPIDO","0","2022-01-29T14:51:53-07:00","8297491820","1.7.2","0","1","Mais novos"
"Edson786","https://itunes.apple.com/br/reviews/id186460967","5","Não carrega o negócio da entrada","Mais o jogo tá ótimo","0","2021-12-14T15:53:37-07:00","8130733476","1.5.12","0","1","Mais novos"
"iszinhta","https://itunes.apple.com/br/reviews/id408530882","3","Jogo legal! Mas depois a tela congelou e n consigo jogar...","O jogo é muito legal! Tem varios cachorros fofos, e eu amo cachorros e cadelas, mas eu só consegui jogar por 3 semanas depois o jogo abre na tela de carregar e fica congelado(paralisado). Por favor consertem isso! Pleaseeeeeeeee.","0","2021-08-13T05:28:56-07:00","7688033401","10.1","0","1","Mais novos"
"Fe ou fefe","https://itunes.apple.com/br/reviews/id836377014","5","Muito bom","Eu amooo demais++++++ cachorros e cachorras eu tenho uma e amo tudo oque é de cachorro.","0","2021-06-27T11:20:35-07:00","7512732687","9.6","0","1","Mais novos"
"olívia mayumi","https://itunes.apple.com/br/reviews/id959092129","4","Eu amo cachorros","Eu queria todos os 60 cachorros eu adoro esse jogo é muito legal eu amo muito esse jogo","0","2021-06-24T16:30:02-07:00","7502304739","9.6","0","1","Mais novos"
"Sofia crofiti","https://itunes.apple.com/br/reviews/id258153484","1","Tempo","As coisas podiam demorar menos, todas as missoes tem 2 horas para serem concluidas e nem sempre dao certo, a comida tbm demora, o cruzamento de caes e a  mesma coisa  que as missoes, tb e mt dificil subir os cachorros de nivel  pq precisa de muita comida e um forno nao da conta. Vcs so ignoram oq os jogadores pedem de melhoria, mas espero que notem o meu e n ignorem.

Alias, criem uma Cat Town com todas essas melhorias que ai sim eu dou 5 estrelas","0","2021-06-02T07:19:39-07:00","7417962543","9.6","0","1","Mais novos"
"stela :3 :3 :3","https://itunes.apple.com/br/reviews/id464880821","3","Poderia ter mais coisa🙂","Quando os cachorros pedem banho poderia colocar banheiros para dar banho, escovar os dentes, escovar o pelo, etc se vocês poderem colocar banheiros eu agradeceria e ficaria mais legal ainda e também poderíamos criar os banheiros para os cachorros que nem os quartos poderiam também colocar salas, sala de jantar, banheiro, cozinha mais não precisa muito, etc tudo isso em cada cômodo, não só 1 quarto só😕","3","2020-11-02T07:53:19-07:00","6601406872","8.4","3","1","Mais novos"
"jully🌸💕🦄","https://itunes.apple.com/br/reviews/id848878174","3","símbolos gastos sem motivo","o jogo em si é muito legal! eu amo, os cachorros são muito fofos e todos uns amores. mas eu tenho gasto símbolos meio que “sem precisar”. só quando eu acabo de nutrir o cachorro e gasto o símbolo pra ele crescer que eu noto diferença. mas tirando isso, mesmo eu gastando ração e símbolo eles não crescem. devia ter pelo menos algum tipo de “aviso” pra gente ter noção do quanto o cachorrinho cresce comparando com o tamanho que nosso já tá. são símbolos gastos a toa :(","0","2020-10-11T09:19:52-07:00","6524527946","8.3","0","1","Mais novos"
"Gabizinha Tavolieri Peixoto","https://itunes.apple.com/br/reviews/id1153407548","5","Cachorros fofos","Que fofos os cachorros 🐶 adorei este jogo e eu até tenho um cachorrinho 🐕 💝","3","2020-10-06T10:24:04-07:00","6507321405","8.3","2","1","Mais novos"
