"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"Mamyju","https://itunes.apple.com/br/reviews/id256299393","5","ADOREI PRA CARAMBA","O jogo é muito divertido ainda mais pra quem ama animais","0","2018-08-21T08:46:57-07:00","3095726631","1.9.1","0","3","Melhores avaliadas"
"KeisukeRios","https://itunes.apple.com/br/reviews/id1010436944","5","De:KeisukeRios","Muito bom mas poderia ter mais melhorias, mas já vale baixar ainda mais quem gosta de animais 🐶","0","2019-06-09T14:04:08-07:00","4291325269","2.1.1","0","3","Melhores avaliadas"
"Alemão07","https://itunes.apple.com/br/reviews/id209396278","5","Bom","Minha filha adorou!","0","2019-04-27T17:43:20-07:00","4069435934","2.1.1","0","3","Melhores avaliadas"
"Jozi Santos Moraes","https://itunes.apple.com/br/reviews/id511726636","5","Amei ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🍕🍟🙏🏻","Legalllllllllllllllllllllllllllllllllllllllllllll","0","2019-04-02T04:59:04-07:00","3959678203","2.1.1","0","3","Melhores avaliadas"
"De: Anne 💖","https://itunes.apple.com/br/reviews/id826006908","5","Amei","Jogo incrível!","0","2018-11-21T05:34:33-07:00","3443372196","1.9.1","0","3","Melhores avaliadas"
"Hamster tata","https://itunes.apple.com/br/reviews/id1244329069","4","O jogo é mt mas..","O jogo é mt bom msm mas tem um porém,n tem atualização e os cães e os donos ficam repetitivos e tmb o jogo fecha do nada eu já joguei esse jogo em 2017 e está a mesma coisa porfavor arrumem os bugs,adicionam novos cães e donos e mais coisas para fazer","0","2024-04-26T18:10:45-07:00","11204279732","2.1.10","0","3","Melhores avaliadas"
"dog hotel mari linda","https://itunes.apple.com/br/reviews/id615966500","4","Eu achei super lindo!!!","Nossa gostaria muito de conhecer quem fez esse jogo olha é super bem feito!!  🐕🐕❤️❤️","0","2018-04-14T18:44:53-07:00","2423851415","1.9.1","0","3","Melhores avaliadas"
"mamammamaam","https://itunes.apple.com/br/reviews/id951294834","4","Problemas técnicos","Achei muito legal porém o jogo começa a ter problemas técnicos, os cães começam a triplicar, por exemplo, numa casinha onde estava apenas um cachorro(q era o normal)começa a ficar com dois ou até três cachorros(só não dou 5 estrelas por esse motivo) por favor arrumem isso, obrigada.","0","2019-07-02T18:10:57-07:00","4403095966","2.1.1","0","3","Melhores avaliadas"
"utfctcfvvvggyy","https://itunes.apple.com/br/reviews/id584163689","2","LePauzinho","Tem que comprar os caes e não é um hotel de verdade","0","2020-01-27T05:42:24-07:00","5454938146","2.1.1","0","3","Melhores avaliadas"
"Gabriel Barça","https://itunes.apple.com/br/reviews/id653479285","2","Cachorros muito caros","Pq ter que gastar dinheiro real com cachorros do jogo. Não faz sentido. Não posso comprar minha raça favorita, a Beagle, pq é cara.
Jogo Horrível é péssima jogabilidade.","1","2019-08-10T06:44:06-07:00","4596617784","2.1.1","0","3","Melhores avaliadas"
