engine,rank,title,link,snippet,displayLink,formattedUrl,htmlTitle,htmlSnippet,htmlFormattedUrl,kind,cacheId,metatags_title,metatags_description,metatags_image,regiao,idioma,termo,tentativa
google,49,PESQUISA BIBLIOGRÁFICA SOBRE OS ESTUDOS CIENTÍFICOS ...,https://www.redalyc.org/journal/5707/570761613004/movil/,PESQUISA BIBLIOGRÁFICA SOBRE OS ESTUDOS CIENTÍFICOS RELACIONADOS COM O BITCOIN E A BLOCKCHAINBIBLIOGRAPHIC RESEARCH ON SCIENTIFIC STUDIES RELATED TO BITCOIN ...,www.redalyc.org,https://www.redalyc.org/journal/5707/570761613004/movil/,PESQUISA BIBLIOGRÁFICA SOBRE OS ESTUDOS CIENTÍFICOS ...,PESQUISA BIBLIOGRÁFICA SOBRE OS ESTUDOS CIENTÍFICOS RELACIONADOS COM O <b>BITCOIN</b> E A BLOCKCHAINBIBLIOGRAPHIC RESEARCH ON SCIENTIFIC STUDIES RELATED TO <b>BITCOIN</b>&nbsp;...,https://www.redalyc.org/journal/5707/570761613004/movil/,customsearch#result,,,,,br,pt,bitcoin,1
google,50,"Parfin, a fintech que quer azeitar o namoro entre o bitcoin e a Faria ...",https://blogs.oglobo.globo.com/capital/post/parfin-fintech-que-quer-azeitar-o-namoro-entre-o-bitcoin-e-faria-lima.html,"4 de mar. de 2021 ... A adoção do bitcoin por bancos e investidores institucionais tem inflado seu preço, mas não resolveu uma de suas fragilidades aos olhos ...",blogs.oglobo.globo.com,https://blogs.oglobo.globo.com/.../parfin-fintech-que-quer-azeitar-o-namor...,"Parfin, a fintech que quer azeitar o namoro entre o <b>bitcoin</b> e a Faria ...","4 de mar. de 2021 <b>...</b> A adoção do <b>bitcoin</b> por bancos e investidores institucionais tem inflado seu preço, mas não resolveu uma de suas fragilidades aos olhos&nbsp;...",https://blogs.oglobo.globo.com/.../parfin-fintech-que-quer-azeitar-o-namor...,customsearch#result,,"Parfin, a fintech que quer azeitar o namoro entre o bitcoin e a Faria Lima | Capital - O Globo","A adoção do bitcoin por bancos e investidores institucionais tem inflado seu preço, mas não resolveu uma de suas fragilidades aos olhos desse públ...",https://s2.glbimg.com/nIKmUagj8NR7uyd_4kXDb8JQFE4=/640x424/i.glbimg.com/og/ig/infoglobo1/f/original/2021/03/03/man-3126802_1920.jpg,br,pt,bitcoin,1
google,51,Lei de Oklahoma protege autocustódia e mineração de bitcoin ...,https://www.migalhas.com.br/coluna/criptogalhas/407484/lei-de-oklahoma-protege-autocustodia-e-mineracao-de-bitcoin,"16 de mai. de 2024 ... ... intensificação do debate sobre o consumo energético e a emissão de carbono pela mineração de bitcoin, bem como o fato da proteção à ...",www.migalhas.com.br,https://www.migalhas.com.br/.../lei-de-oklahoma-protege-autocustodia-e-m...,Lei de Oklahoma protege autocustódia e mineração de <b>bitcoin</b> ...,"16 de mai. de 2024 <b>...</b> ... intensificação do debate sobre o consumo energético e a emissão de carbono pela mineração de <b>bitcoin</b>, bem como o fato da proteção à ...",https://www.migalhas.com.br/.../lei-de-oklahoma-protege-autocustodia-e-m...,customsearch#result,,Lei de Oklahoma protege autocustódia e mineração de bitcoin - Migalhas,"Uma das razões que motivaram a aprovação do House Bill 3.594 é a intensificação do debate sobre o consumo energético e a emissão de carbono pela mineração de bitcoin, bem como o fato da proteção à ...",https://img2.migalhas.com.br/_MEDPROC_/https__img.migalhas.com.br__SL__gf_base__SL__empresas__SL__MIGA__SL__imagens__SL__6524728d_c13a_4717_9f94_eb4d82015b63.jpg._PROC_RPROP1W1200H630RED255GREEN255BLUE255CP75CCH31622400.jpg,br,pt,bitcoin,1
google,52,Gestora bilionária pede aprovação de ETF de bitcoin com apoio do ...,https://exame.com/future-of-money/criptoativos/gestora-bilionaria-pede-aprovacao-de-etf-de-bitcoin-com-apoio-do-morgan-stanley/,"17 de fev. de 2021 ... Depois da aprovação de um ETF de bitcoin canadense, expectativa sobre órgão regulador dos EUA seguir pelo mesmo caminho é cada vez maior.",exame.com,https://exame.com/.../gestora-bilionaria-pede-aprovacao-de-etf-de-bitcoin-c...,Gestora bilionária pede aprovação de ETF de <b>bitcoin</b> com apoio do ...,"17 de fev. de 2021 <b>...</b> Depois da aprovação de um ETF de <b>bitcoin</b> canadense, expectativa sobre órgão regulador dos EUA seguir pelo mesmo caminho é cada vez maior.",https://exame.com/.../gestora-bilionaria-pede-aprovacao-de-etf-de-<b>bitcoin</b>-c...,customsearch#result,,Gestora bilionária pede aprovação de ETF de bitcoin com apoio do Morgan Stanley,"Depois da aprovação de um ETF de bitcoin canadense, expectativa sobre órgão regulador dos EUA seguir pelo mesmo caminho é cada vez maior",https://classic.exame.com/wp-content/uploads/2021/02/ETF-Bitcoin.jpg,br,pt,bitcoin,1
google,53,Bitcoin: O fornecimento de dinheiro (vídeo) | Khan Academy,https://pt.khanacademy.org/economics-finance-domain/core-finance/money-and-banking/bitcoin/v/bitcoin-the-money-supply,"Este trabalho é na verdade realizado por nós na rede Bitcoin que são conhecidos como mineiros Bitcoin. ... bitcoins, é que realmente o Bitcoin permite fração de ...",pt.khanacademy.org,https://pt.khanacademy.org/...finance.../bitcoin/.../bitcoin-the-money-suppl...,<b>Bitcoin</b>: O fornecimento de dinheiro (vídeo) | Khan Academy,"Este trabalho é na verdade realizado por nós na rede <b>Bitcoin</b> que são conhecidos como mineiros <b>Bitcoin</b>. ... <b>bitcoins</b>, é que realmente o <b>Bitcoin</b> permite fração de&nbsp;...",https://pt.khanacademy.org/...finance.../<b>bitcoin</b>/.../<b>bitcoin</b>-the-money-suppl...,customsearch#result,,Bitcoin: O fornecimento de dinheiro (vídeo) | Khan Academy,Os mecanismos pelos quais a oferta de bitcoins é controlada.,https://cdn.kastatic.org/images/khan-logo-dark-background-2.png,br,pt,bitcoin,1
google,54,Nu Asset lança ETF de contratos futuros de bitcoin negociados na ...,https://istoedinheiro.com.br/nu-asset-lanca-etf-de-contratos-futuros-de-bitcoin-negociados-na-b3,"20 de ago. de 2025 ... ... bitcoin negociados na B3. O produto replica o Índice Nasdaq Brazil Bitcoin Futures TR, desenvolvido pela Nasdaq exclusivamente para o novo ...",istoedinheiro.com.br,https://istoedinheiro.com.br/nu-asset-lanca-etf-de-contratos-futuros-de-bitco...,Nu Asset lança ETF de contratos futuros de <b>bitcoin</b> negociados na ...,"20 de ago. de 2025 <b>...</b> ... <b>bitcoin</b> negociados na B3. O produto replica o Índice Nasdaq Brazil <b>Bitcoin</b> Futures TR, desenvolvido pela Nasdaq exclusivamente para o novo&nbsp;...",https://istoedinheiro.com.br/nu-asset-lanca-etf-de-contratos-futuros-de-<b>bitco</b>...,customsearch#result,,Nu Asset lança ETF de contratos futuros de bitcoin negociados na B3,"A Nu Asset, gestora de fundos de investimentos do Nubank, anuncia o lançamento de um fundo de índice (ETF, na sigla em inglês) que oferece exposição a contratos futuros de bitcoin negociados na B3....",https://istoedinheiro.com.br/wp-includes/images/media/default.svg,br,pt,bitcoin,1
google,55,Capítulo 5. Compliance Tributário nos Investimentos em ...,https://www.jusbrasil.com.br/doutrina/secao/capitulo-5-compliance-tributario-nos-investimentos-em-criptomoedas-bitcoin-a-tributacao-de-criptomoedas/1250395642,Ler a seção: Capítulo 5. Compliance Tributário nos Investimentos em Criptomoedas - Bitcoin: A Tributação de Criptomoedas de Daniel de Paiva Gomes.,www.jusbrasil.com.br,https://www.jusbrasil.com.br/doutrina/secao/...bitcoin.../1250395642,Capítulo 5. Compliance Tributário nos Investimentos em ...,Ler a seção: Capítulo 5. Compliance Tributário nos Investimentos em Criptomoedas - <b>Bitcoin</b>: A Tributação de Criptomoedas de Daniel de Paiva Gomes.,https://www.jusbrasil.com.br/doutrina/secao/...<b>bitcoin</b>.../1250395642,customsearch#result,,Capítulo 5. Compliance Tributário nos Investimentos em Criptomoedas - Bitcoin: A Tributação de Criptomoedas | Jusbrasil Doutrina,Ler a seção: Capítulo 5. Compliance Tributário nos Investimentos em Criptomoedas - Bitcoin: A Tributação de Criptomoedas de Daniel de Paiva Gomes. Leia no Jusbrasil.,https://thumbs.jusbr.com/1200x675/imgs.jusbr.com/profiles/17675295/images/aeafcc19-4aa8-4d3f-ac6d-2af6ad365db3_image.png,br,pt,bitcoin,1
google,56,FMI pede fim da Bitcoin em El Salvador | Euronews,https://pt.euronews.com/2022/01/26/fmi-pede-fim-da-bitcoin-em-el-salvador,"26 de jan. de 2022 ... ... Bitcoin como uma das formas de pagamento oficiais ... Bitcoin como moeda oficial. A criptomoeda, defede o FMI num ...",pt.euronews.com,https://pt.euronews.com/2022/01/.../fmi-pede-fim-da-bitcoin-em-el-salvado...,FMI pede fim da <b>Bitcoin</b> em El Salvador | Euronews,"26 de jan. de 2022 <b>...</b> ... <b>Bitcoin</b> como uma das formas de pagamento oficiais ... <b>Bitcoin</b> como moeda oficial. A criptomoeda, defede o FMI num&nbsp;...",https://pt.euronews.com/2022/01/.../fmi-pede-fim-da-<b>bitcoin</b>-em-el-salvado...,customsearch#result,,FMI pede fim da Bitcoin em El Salvador,"Fundo Monetário Internacional (FMI) alerta para os ""grandes riscos"" da criptomoeda, meses após o país da América Central ter adotado a Bitcoin como uma das formas de pagamento oficiais.",https://static.euronews.com/articles/stories/06/42/77/60/1200x675_cmsv2_43565eb2-4e56-58af-b24a-96dddc62df68-6427760.jpg,br,pt,bitcoin,1
google,57,Reserva soberana de bitcoin no Brasil: oportunidade ou risco ...,https://pt.linkedin.com/posts/lucianamaiacamposmachado_reserva-soberana-de-bitcoin-no-brasil-oportunidade-activity-7373838923027976192-5PL8,"16 de set. de 2025 ... Reserva soberana em Bitcoin: oportunidade ou risco para o Brasil? Participei de uma entrevista ao UOL para comentar esse tema, ...",pt.linkedin.com,https://pt.linkedin.com/.../lucianamaiacamposmachado_reserva-soberana-de...,Reserva soberana de <b>bitcoin</b> no Brasil: oportunidade ou risco ...,"16 de set. de 2025 <b>...</b> Reserva soberana em <b>Bitcoin</b>: oportunidade ou risco para o Brasil? Participei de uma entrevista ao UOL para comentar esse tema,&nbsp;...",https://pt.linkedin.com/.../lucianamaiacamposmachado_reserva-soberana-de...,customsearch#result,,"Reserva soberana de bitcoin no Brasil: oportunidade ou risco? | Luciana Maia Campos Machado, PhD","Reserva soberana em Bitcoin: oportunidade ou risco para o Brasil?
Participei de uma entrevista ao UOL para comentar esse tema, após o projeto de lei ter avançado em algumas comissões, mas ser retirado da pauta em agosto durante os debates.",https://media.licdn.com/dms/image/sync/v2/D4D27AQG5aMlIFyOP6g/articleshare-shrink_1280_800/B4DZlUjVRMJkAU-/0/1758060174088?e=2147483647&v=beta&t=mrdfVSwCCRP7gD9nvPSGoUsygiIcZ9EQDHBvvxRIKZM,br,pt,bitcoin,1
google,58,Bitcoin Desliza de Volta em Direção às Mínimas de Abril,https://pt.tradingeconomics.com/btcusd:cur/news/506121,"30 de nov. de 2025 ... O Bitcoin caiu mais de 4% para cerca de $86.000, voltando para perto de seu nível mais baixo desde abril, pressionado por uma nova venda no ...",pt.tradingeconomics.com,https://pt.tradingeconomics.com/btcusd:cur/news/506121,<b>Bitcoin</b> Desliza de Volta em Direção às Mínimas de Abril,"30 de nov. de 2025 <b>...</b> O <b>Bitcoin</b> caiu mais de 4% para cerca de $86.000, voltando para perto de seu nível mais baixo desde abril, pressionado por uma nova venda no&nbsp;...",https://pt.tradingeconomics.com/btcusd:cur/news/506121,customsearch#result,,,,,br,pt,bitcoin,1
google,59,Where is the information on USD/Bitcoin hourly prices? | Notas ...,https://impactum-journals.uc.pt/notaseconomicas/article/view/2183-203X_45_1,28 de fev. de 2018 ... This paper analyses the price discovery in the USD/Bitcoin market since Mar‑2014 to Nov‑2016. The results show a positive relationship ...,impactum-journals.uc.pt,https://impactum-journals.uc.pt/notaseconomicas/article/.../2183-203X_45_...,Where is the information on USD/<b>Bitcoin</b> hourly prices? | Notas ...,28 de fev. de 2018 <b>...</b> This paper analyses the price discovery in the USD/<b>Bitcoin</b> market since Mar‑2014 to Nov‑2016. The results show a positive relationship&nbsp;...,https://impactum-journals.uc.pt/notaseconomicas/article/.../2183-203X_45_...,customsearch#result,,,,,br,pt,bitcoin,1
google,60,Da Bitcoin às Shitcoins: Uma Análise Exploratória à Volatilidade do ...,https://estudogeral.uc.pt/handle/10316/121682,Bitcoin; Cryptocurrencies; GARCH; Volatility; Shitcoins; Bitcoin; Criptomoedas; GARCH; Volatilidade; Shitcoins. Issue Date: 27-Feb-2025. Title of the journal ...,estudogeral.uc.pt,https://estudogeral.uc.pt/handle/10316/121682,Da <b>Bitcoin</b> às Shitcoins: Uma Análise Exploratória à Volatilidade do ...,<b>Bitcoin</b>; Cryptocurrencies; GARCH; Volatility; Shitcoins; <b>Bitcoin</b>; Criptomoedas; GARCH; Volatilidade; Shitcoins. Issue Date: 27-Feb-2025. Title of the journal&nbsp;...,https://estudogeral.uc.pt/handle/10316/121682,customsearch#result,,,,,br,pt,bitcoin,1
google,61,Bitcoin (BTC) deve fechar novembro em queda de mais de 16 ...,https://www.moneytimes.com.br/bitcoin-btc-criptomoedas-hoje-preco-rens-281125/,"28 de nov. de 2025 ... Bitcoin é negociado a US$ 91 mil, com desvalorização de quase 17% em novembro. Descubra as últimas tendências do mercado.",www.moneytimes.com.br,https://www.moneytimes.com.br/bitcoin-btc-criptomoedas-hoje-preco-rens-...,<b>Bitcoin</b> (BTC) deve fechar novembro em queda de mais de 16 ...,"28 de nov. de 2025 <b>...</b> <b>Bitcoin</b> é negociado a US$ 91 mil, com desvalorização de quase 17% em novembro. Descubra as últimas tendências do mercado.",https://www.moneytimes.com.br/<b>bitcoin</b>-btc-criptomoedas-hoje-preco-rens-...,customsearch#result,,Bitcoin (BTC) deve fechar novembro em queda de mais de 16%; veja preços das criptomoedas nesta sexta-feira (28) – Money Times,"O bitcoin (BTC) é negociado na casa dos US$ 91 mil na manhã desta sexta-feira (28), com uma alta pouco relevante nas primeiras horas do dia e caminha para",https://www.moneytimes.com.br/uploads/2025/07/bitcoin-btc-de-ressaca-apos-as-maximas-historicas.-imagem-gemini-pro.png,br,pt,bitcoin,1
google,62,Bitcoin: À procura de Nakamoto | Internet | PÚBLICO,https://www.publico.pt/2015/12/14/tecnologia/noticia/bitcoin-a-procura-de-nakamoto-1717298,14 de dez. de 2015 ... Duas investigações jornalísticas concluem que o misterioso criador das bitcoins pode ter sido finalmente identificado. Mas a história parece ...,www.publico.pt,https://www.publico.pt/2015/12/.../bitcoin-a-procura-de-nakamoto-171729...,<b>Bitcoin</b>: À procura de Nakamoto | Internet | PÚBLICO,14 de dez. de 2015 <b>...</b> Duas investigações jornalísticas concluem que o misterioso criador das <b>bitcoins</b> pode ter sido finalmente identificado. Mas a história parece&nbsp;...,https://www.publico.pt/2015/12/.../<b>bitcoin</b>-a-procura-de-nakamoto-171729...,customsearch#result,,Bitcoin: À procura de Nakamoto,Duas investigações jornalísticas concluem que o misterioso criador das bitcoins pode ter sido finalmente identificado. Mas a história parece muito longe de ter terminado.,https://imagens.publico.pt/imagens.aspx/1015482?tp=UH&db=IMAGENS&type=JPG&share=1&o=BarraFacebook_Publico.png,br,pt,bitcoin,1
google,63,Spectral Analysis for Comparing Bitcoin to Currencies and Assets ...,https://novamath.fct.unl.pt/spectral-analysis-for-comparing-bitcoin-to-currencies-and-assets-2/,"Statistics and Risk Management. Article Pocelli,MC;Esquivel,ML;Krasii,NP MATHEMATICS. 2023 11 8 1775 10.3390/math11081775.",novamath.fct.unl.pt,https://novamath.fct.unl.pt/spectral-analysis-for-comparing-bitcoin-to-curre...,Spectral Analysis for Comparing <b>Bitcoin</b> to Currencies and Assets ...,"Statistics and Risk Management. Article Pocelli,MC;Esquivel,ML;Krasii,NP MATHEMATICS. 2023 11 8 1775 10.3390/math11081775.",https://novamath.fct.unl.pt/spectral-analysis-for-comparing-<b>bitcoin</b>-to-curre...,customsearch#result,,Spectral Analysis for Comparing Bitcoin to Currencies and Assets - NOVA Math,"2023, MATHEMATICS, Pocelli,MC;Esquivel,ML;Krasii,NP",https://novamath.fct.unl.pt/wp-content/uploads/2023/06/novamathlogo.gif,br,pt,bitcoin,1
google,64,Currículo · Mestrado em Tecnologias Digitais para o Negócio,https://fenix-mais.iscte-iul.pt/degrees/mestrado-tecnologias-digitais-negocio/curriculo?curricularCourseId=846112852290719,"... Bitcoin. Ben-Sasson, et. al. http://zerocash-project.org/media/pdf/zerocash-extended-20140518.pdf Zerocoin: Anonymous Distributed E-Cash from Bitcoin. Miers ...",fenix-mais.iscte-iul.pt,https://fenix-mais.iscte-iul.pt/degrees/mestrado-tecnologias.../curriculo?...,Currículo · Mestrado em Tecnologias Digitais para o Negócio,"... <b>Bitcoin</b>. Ben-Sasson, et. al. http://zerocash-project.org/media/pdf/zerocash-extended-20140518.pdf Zerocoin: Anonymous Distributed E-Cash from <b>Bitcoin</b>. Miers&nbsp;...",https://fenix-mais.iscte-iul.pt/degrees/mestrado-tecnologias.../curriculo?...,customsearch#result,,,,,br,pt,bitcoin,1
google,65,"Bitcoin e Blockchain - Guia Prático para Perceber, Gerar e Investir ...",https://www.almedina.net/bitcoin-e-blockchain-guia-pratico-para-perceber-gerar-e-investir-em-criptomoedas-1626441801.html,"A Bitcoin foi a pioneira no mundo das criptomoedas, sendo a mais famosa e mais negociada criptomoeda do mundo. Representa cerca de 65% da capitalização de ...",www.almedina.net,https://www.almedina.net/bitcoin-e-blockchain-guia-pratico-para-perceber-...,"<b>Bitcoin</b> e Blockchain - Guia Prático para Perceber, Gerar e Investir ...","A <b>Bitcoin</b> foi a pioneira no mundo das criptomoedas, sendo a mais famosa e mais negociada criptomoeda do mundo. Representa cerca de 65% da capitalização de&nbsp;...",https://www.almedina.net/<b>bitcoin</b>-e-blockchain-guia-pratico-para-perceber-...,customsearch#result,,"Bitcoin e Blockchain - Guia Prático para Perceber, Gerar e Investir em Criptomoedas",,https://d3cr86nr52kve0.cloudfront.net/media/catalog/product/cache/22f96f33b0d6809aee9ac5cedd8552ee/9/7/9789896946425_1626441806.jpg,br,pt,bitcoin,1
google,66,Bitcoin dispara com eleição de Trump,https://www.deco.proteste.pt/investe/investimentos/criptomoedas/noticias/2024/11/bitcoin-dispara-com-eleicao-de-trump,"8 de nov. de 2024 ... A vitória republicana fez a Bitcoin regressar aos máximos, com a expectativa de um mercado menos regulado.",www.deco.proteste.pt,https://www.deco.proteste.pt/.../11/bitcoin-dispara-com-eleicao-de-trump,<b>Bitcoin</b> dispara com eleição de Trump,"8 de nov. de 2024 <b>...</b> A vitória republicana fez a <b>Bitcoin</b> regressar aos máximos, com a expectativa de um mercado menos regulado.",https://www.deco.proteste.pt/.../11/<b>bitcoin</b>-dispara-com-eleicao-de-trump,customsearch#result,,Bitcoin dispara com eleição de Trump,,https://www.deco.proteste.pt/investe/-/media/fline/pt/images/bitcoin/bitcoin.jpg?rev=b44d9685-aca0-4d72-bb0a-134bb3e10513&hash=87F83ACE4E4FCEB686A88EF132F6EB96,br,pt,bitcoin,1
