"author","authorUri","rating","title","content","votes","date","id","version","voteSum"
"Gustavo teo","https://itunes.apple.com/br/reviews/id1686217940","4","Nome no cartão pendente","Fui pedir o cartão midnight Blue, os termos e condições estão ok, a verificação do CPF e endereço estão ok mas aqui diz que o nome no cartão está PENDENTE, e quando clico na opção do nome pendente não aparece nada para mim arrumar, como faço para arrumar isso???","0","2025-03-16T09:38:20-07:00","12428097270","3.205.11","0"
"Flaavi","https://itunes.apple.com/br/reviews/id459892316","5","pfy2evh6mv = 20$ / 120$ plus","Enter now with this code and claim your first bonus on the app – don’t miss this chance to start with an edge pfy2evh6mv","0","2025-03-10T16:16:42-07:00","12406058472","3.205.11","0"
"Host60","https://itunes.apple.com/br/reviews/id1602289095","4","esjkf3ca5x","Use o meu código para ganhar muito mais  esjkf3ca5x","0","2025-03-09T05:33:39-07:00","12400324000","3.205.11","0"
"gontr@n","https://itunes.apple.com/br/reviews/id1353413813","3","Forma de compra é muito limita","Vocês precisam mudar a forma de comprar criptos urgentemente. Queria comprar o máximo de um token e a plataforma travando a compra dizendo que tinha saldo insuficiente. Não faz o menor sentido. Melhorem isso por favor, igual as outras corretoras","0","2025-02-28T18:49:38-07:00","12367302841","3.205.10","0"
"Pretinho2","https://itunes.apple.com/br/reviews/id1662811939","3","Falta de tradução","Falta de tradução pra melhor entendimento, app todo em inglês","0","2025-02-26T02:32:24-07:00","12356607063","3.205.10","0"
"jaan michal","https://itunes.apple.com/br/reviews/id1098883684","1","Worst ever","I have applied two times for mobile update but very poor staff with misguided service.","0","2025-02-19T08:57:15-07:00","12330233054","3.205","0"
"Ld+++++","https://itunes.apple.com/br/reviews/id1363187507","5","BABYDOGE","Lista logo a BABYDOGE 🙌🙌🙌🙌","0","2025-02-19T06:55:11-07:00","12329816269","3.205","0"
"Magno Matheus","https://itunes.apple.com/br/reviews/id1524125780","4","Quase se tornando a top 1","Uma das melhores corretoras , acho que poderia ser 5 estrelas se tivesse mais opções de staking de criptoativos diferentes, e ter taxas menores nas transações","0","2025-02-09T06:44:36-07:00","12290323832","3.204","0"
"CMarchezani","https://itunes.apple.com/br/reviews/id185693605","5","Eager to ask the cards 😬","I’m so eager to have a card that pays in crypto","0","2025-02-07T10:18:57-07:00","12282758015","3.204","0"
"wznsk","https://itunes.apple.com/br/reviews/id255077283","2","Simple","The tima that take to have a Crypto Card is insane. I have asked my one in November/2024 and still pending. Probably you will find better and faster options in the market. I just give up contacting the support asking for uptades.","0","2025-02-06T14:54:48-07:00","12279518534","3.204","0"
"ederaldojunior","https://itunes.apple.com/br/reviews/id422531667","3","Não sei porque agora não consigo acessar o app, passa pela senha e não sai da logo do app","Tem alguns dias que não consigo entrar na aplicação, abro o app coloco a senha e fica só no logo da crypto.com eternamente não carrega e nem avisa nada","0","2025-02-05T01:52:16-07:00","12273066726","3.203","0"
"okan_buruk_99","https://itunes.apple.com/br/reviews/id1363610620","5","$120 de recompensa","Use como indicação o código s8sq7r945g sem as aspas ao se inscrever e ganhe $120 ao invés de $25-$30 pois estou no nível 20 (o mais alto).","9","2025-01-25T02:40:36-07:00","12228415146","3.203","8"
"Raphael Constantino","https://itunes.apple.com/br/reviews/id274547496","5","$120 de recompensa","Use como indicação o código “wcfkemrs5w” sem as aspas ao se inscrever e ganhe $120 ao invés de $25-$30 pois estou no nível 20 (o mais alto).","0","2025-01-20T16:35:34-07:00","12209751970","3.202.23","0"
"Dilson jr12","https://itunes.apple.com/br/reviews/id1470222133","3","Nova versão a cada uma semana","Pra que essa atualização que nao muda em nada. Quase todo dia isso?!?","0","2025-01-12T11:44:09-07:00","12176664258","3.202.21","0"
"danisiq","https://itunes.apple.com/br/reviews/id197152706","1","Aplicativo está congelando","Necessário verificar porque depois de por a senha ele congela e não abre, tem que reiniciar o celular para funcionar novamente","0","2025-01-10T17:37:06-07:00","12169370035","3.202.21","0"
"Alex silva298","https://itunes.apple.com/br/reviews/id1582322916","5","Corretora","Amor crypto.com 💙","0","2025-01-07T18:00:29-07:00","12157813485","3.202.10","0"
"RodCruzTattoo","https://itunes.apple.com/br/reviews/id1526345207","1","Não me deixa sacar, dando erro no app","Toda vez q tento sacar tanto moeda Fiat quanto cripto fica uma tela branca e não aparece nenhuma informação. Totalmente descontente","0","2025-01-06T06:39:35-07:00","12152020707","3.202","0"
"mrsanchesergkbs","https://itunes.apple.com/br/reviews/id1302204993","3","323vr4hq8q","323vr4hq8q","0","2025-01-05T23:06:32-07:00","12150827221","3.201.40","0"
"Fer4252","https://itunes.apple.com/br/reviews/id1635150948","5","Very good","Very good","0","2025-01-04T11:51:21-07:00","12145090476","3.201.40","0"
"Kaliled33","https://itunes.apple.com/br/reviews/id594944208","5","Crypto","Excelente","0","2024-12-30T12:26:22-07:00","12124855936","3.201.30","0"
"Mirinhasss","https://itunes.apple.com/br/reviews/id645329398","5","Ótimo","Tudo novo, começando bem devagar nesse mundo criptomoedas, querendo crescer no mundo financeiro.","0","2024-12-26T06:21:07-07:00","12107820528","3.201.20","0"
"rodrigobaiense","https://itunes.apple.com/br/reviews/id1325016396","5","Intuitivo porem pode melhorar","Seria mt importante ter o grafico sazonal dos preços do ativo no momento da compra ou venda","0","2024-12-17T05:54:57-07:00","12073816431","3.201","0"
"Criptakj","https://itunes.apple.com/br/reviews/id1711370415","5","Muito o app","O app é muito bom","0","2024-12-10T12:42:34-07:00","12048553210","3.201","0"
"Andrewrl1100","https://itunes.apple.com/br/reviews/id566561818","1","Umas das piores corretoras","Várias táticas de enganar o consumidor fora taxas abusivas.","0","2024-12-08T20:30:45-07:00","12042364585","3.200","0"
"Iluminado Aguiar","https://itunes.apple.com/br/reviews/id1519467903","5","Melhor carteira cripto existente","Melhor carteira cripto existe com disponibilidade de cartão físico e moedas que valorizam fácil","0","2024-12-08T20:18:35-07:00","12042339765","3.200","0"
"Thomas dias rj","https://itunes.apple.com/br/reviews/id465351401","2","Chave não funciona","Preciso tira minha dogecoing da dogechem, a chave do aplicativo não funciona","0","2024-12-08T14:25:00-07:00","12041524316","3.200","0"
"Btcoinmaster","https://itunes.apple.com/br/reviews/id1167587192","5","Utiliza o código    tgu4rvrxuf  para ganhar U$ 70","Código de indicação: tgu4rvrxuf","0","2024-12-06T14:11:36-07:00","12033655666","3.200","0"
"Christianbrt7","https://itunes.apple.com/br/reviews/id1619909086","1","Valores errados","Tudo errado, come o dinheiro todo da pessoa e mostra que o dinheiro rendeu muito. Quando vende vende -30% do que tem","0","2024-12-02T18:08:58-07:00","12019301668","3.200","0"
"paulopessoa716","https://itunes.apple.com/br/reviews/id1101337217","5","Ótimo","Ótimo","0","2024-11-29T18:10:23-07:00","12007391124","3.200","0"
"Rapeyzen","https://itunes.apple.com/br/reviews/id432575175","1","Lixo","App inútil, não serve pra nada a não ser roubar seu dinheiro.","0","2024-11-28T19:44:29-07:00","12003696889","3.200","0"
"Xinamauera","https://itunes.apple.com/br/reviews/id1701084455","2","Cartão","Fiz a solicitação do cartão até então tudo certo porém faz mais 4 meses que to esperando e nada do cartão chegar 🤣","0","2024-11-28T11:14:17-07:00","12002455746","3.200","0"
"guilherme.bella","https://itunes.apple.com/br/reviews/id932258507","5","Código para recompensa mqsc2cdjkk","Quando instalar utilize o código para ganhar 
mqsc2cdjkk","0","2024-11-26T03:43:49-07:00","11993631789","3.199.01","0"
"Melo7865","https://itunes.apple.com/br/reviews/id1377548925","1","Não deixam encerrar conta","App com ótimas funcionalidades, porém taxas GIGANTES em compra de cryptomoedas, não deixam encerrar a conta mesmo colocando sms do celular e o suporte é horrivel, como conversar com um robô","0","2024-11-23T14:14:06-07:00","11984218612","3.199","0"
"Jorge Del Salto","https://itunes.apple.com/br/reviews/id324335946","1","Awful customer experience","There ain’t no support from them; I’m trying to unblock my card that was freezed without any further notice and the customer service is nonexistent, they simply stall and don’t provide any help AT ALL. Please don’t do any business with these scammers.","0","2024-11-21T18:35:36-07:00","11977103309","3.199","0"
"Julu guerra","https://itunes.apple.com/br/reviews/id214130068","5","Excelente!","Prática, eficiente e sempre inovadora!","0","2024-11-17T14:21:40-07:00","11961996159","3.198.13","0"
"😡 sem","https://itunes.apple.com/br/reviews/id483930357","1","Insatisfeito","O app todo bulgado desde semana passada que tento entrar e só dá erro, com a alta do bitcoin hoje deixei de faturar por causa do app. Não indico a ninguém!","0","2024-11-11T18:06:09-07:00","11940026649","3.198.12","0"
"CaioAzvd","https://itunes.apple.com/br/reviews/id1536119783","5","Bonus 50 USD","Código de indicação: ynv2bxjn4n","1","2024-11-11T01:08:36-07:00","11937211366","3.198.12","1"
"Fidalgo89","https://itunes.apple.com/br/reviews/id1110874643","5","@","100","0","2024-11-08T05:35:14-07:00","11926361377","3.198.11","0"
"SKTR21","https://itunes.apple.com/br/reviews/id114493834","1","Terrible experience","Waste of time and money","0","2024-11-08T05:33:28-07:00","11926355490","3.198.11","0"
"🔫🔫🔫🔫😭","https://itunes.apple.com/br/reviews/id1678469341","1","Assault rolando","Quando criei aquela carteira pessoal que voce tem sua própia senha sumiu 150USD.","0","2024-11-06T14:26:15-07:00","11920546312","3.198.10","0"
"gdr.paulo","https://itunes.apple.com/br/reviews/id332252265","1","Inacessível e Frustrante: Login Quebrado e Suporte Inexistente no Crypto.com","A experiência com o app Crypto.com tem sido nada menos que frustrante. Há mais de um ano, tento acessar minha conta, mas, a cada tentativa de login, o sistema me redireciona para uma página de criação de nova conta – uma situação absurda, considerando que já tenho uma conta registrada. Isso torna impossível o acesso aos meus ativos e transações, e o problema parece interminável. Além disso, o suporte ao cliente é praticamente inexistente. Cada tentativa de contato é ignorada ou recebe respostas genéricas que não resolvem nada. Se o básico – o login – não funciona, como posso confiar em uma plataforma que deveria garantir segurança e acessibilidade aos meus fundos? É um verdadeiro descaso. Não recomendo.","0","2024-11-04T18:08:23-07:00","11913613315","3.198","0"
"GvCruz.","https://itunes.apple.com/br/reviews/id1509123053","5","Carteira é interessante.","para quem quer operar no mercado e é viável ter uma carteira como essa. Diversificar hoje é fundamental para potencializar rendimentos. Ajuda esse bagual e use meu código: 
a2wrv56jqk 

Vamos crescer nossas carteiras juntos. O trabalho em conjunto pode maximizar os ganhos de todos e ajudar outros a conseguir se desenvolver dentro das oportunidades que existem dentro dessa carteira.","0","2024-10-10T11:15:07-07:00","11819052137","3.196.01","0"
"Não consigo fazer saque","https://itunes.apple.com/br/reviews/id1667688982","1","Não estou conseguindo sacar","Não estou conseguindo fazer saque nesse aplicativo , preciso de ajuda","0","2024-10-06T12:29:33-07:00","11805028099","3.196.01","0"
"Ro@71","https://itunes.apple.com/br/reviews/id550133877","5","Use uq5r3g2svk e ganhe 50$","Use uq5r3g2svk e ganhe 50$","0","2024-09-25T09:25:07-07:00","11763538596","3.195.01","0"
"Paulo@16","https://itunes.apple.com/br/reviews/id1402362784","5","ID do sucesso: etu5sskpyz","etu5sskpyz","0","2024-08-21T18:40:45-07:00","11637808791","3.193.01","0"
"Mathews Hofacker","https://itunes.apple.com/br/reviews/id1331852590","1","Erro no cadastro e suporte não responde","Criei uma conta, defini a senha de acesso, quando entro pede para definir novamente uma senha e quando defino diz que está errada (mesmo colocando a mesma senha) e quando chamo o suporte fico sem resposta!","0","2024-08-21T07:35:43-07:00","11635873990","3.193.01","0"
"Emersonfredp","https://itunes.apple.com/br/reviews/id1559983873","3","Erro na compra recorrente","Quando entro para preencher as informações de compra de alguma moeda, vai na parte de pagar a tela fica toda em branco e não realiza a operação","0","2024-08-10T18:29:31-07:00","11595724931","3.192.12","0"
"👍🏼.👍","https://itunes.apple.com/br/reviews/id745814156","1","Péssimo","Não possui atendimento ao cliente eficaz e da vários erros para criar e acessar contas.
Completamente NÃO recomendável","0","2024-08-10T11:04:04-07:00","11594684080","3.192.12","0"
"Jgcdealmeida","https://itunes.apple.com/br/reviews/id262173914","5","Ganhe bônus $50 USD com o código","v8ut8zpd33","0","2024-08-06T21:51:39-07:00","11581299319","3.192.12","0"
"Gui-10/08/1990","https://itunes.apple.com/br/reviews/id1075040914","5","Avaliação","App mto bom! Porém fiz duas compras que me dão direito há diamantes num valor de 2500 cada e não recebi meus diamantes. Não consegui achar no app local para informar o ocorrido.","0","2024-08-01T17:28:33-07:00","11561543045","3.192.11","0"
"reipantaneiro","https://itunes.apple.com/br/reviews/id1342998122","5","Ótimo","Acesso descomplicado e fácil de investir. Atende perfeitamente as minhas expectativas.","0","2024-07-28T08:23:45-07:00","11544860594","3.191.11","0"
"Linospzo","https://itunes.apple.com/br/reviews/id830873827","5","Código (Bônus 30 $): n5nnzzm2qc","Esse código aqui possuí um bônus exclusivo de 30 dólares ao inserir: n5nnzzm2qc","0","2024-07-16T13:08:41-07:00","11500861802","3.191","0"
"DavizimBR","https://itunes.apple.com/br/reviews/id1555067031","1","Fui roubado","EMPRESA VAGABUNDA E LADRONA fiz um depósito de 70 reais e ate agora não caiu e também não voltou pra minha conta, o suporte é pura vagabundagem eles enrolam muito faz um mes que to na esperança de recuperar meu dinheiro…. Empresa lixoooo vagabunda seus ladroes cara de pau.","0","2024-07-04T06:01:56-07:00","11455382841","3.190","0"
"thrjow","https://itunes.apple.com/br/reviews/id1091849630","1","Tudo caro, não vale a pena.","1. Acesso a suporte demorado
2. Taxas muito elevadas, quando comparado a concorrentes
3. As promoções, é melhor não aderir.
4. O projeto se perdeu, as vantagens estão diminuindo quando comparadas com outras grandes do mercado e mais atrativas.","0","2024-07-03T20:16:35-07:00","11454060883","3.190","0"
"paulomoreira199","https://itunes.apple.com/br/reviews/id570256358","5","Não tenho do que reclama","Sempre me serviu bem 😉","0","2024-07-03T19:35:03-07:00","11453968562","3.190","0"
"Gilbertoleitte","https://itunes.apple.com/br/reviews/id1510482262","5","Excelente","Muito joia, fácil acesso e transparência","0","2024-06-13T12:23:17-07:00","11377665110","3.188.02","0"
