"videoId","titulo","descricao","canal","channelId","channelUrl","publicado_em","views","likes","dislikes","favorites","commentCount","duration","dimension","definition","caption","licensedContent","contentRating","projection","thumbnails","thumbnail_default","thumbnail_medium","thumbnail_high","thumbnail_standard","thumbnail_maxres","tags","categoryId","defaultLanguage","defaultAudioLanguage","liveBroadcastContent","topicIds","topicCategories","recordingDate","locationDescription","actualStartTime","actualEndTime","scheduledStartTime","scheduledEndTime","concurrentViewers","activeLiveChatId","uploadStatus","privacyStatus","license","embeddable","publicStatsViewable","madeForKids","localizations","link","ordenacao","ordenacao_nome"
"_Vi_u4IUnOI","Esse é o cachorro com a MORDIDA mais forte! - Kangal","Encontrei o verdadeiro ""Monstro"" dos cães de guarda! Neste vídeo, mostro de perto o poder absurdo do Kangal Turco.","Feras e Fatos","UC2QRb9A_6xjoxXzeYBYEkNg","https://www.youtube.com/channel/UC2QRb9A_6xjoxXzeYBYEkNg","2025-12-12T13:01:18Z","839","40","0","0","0","PT30S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/_Vi_u4IUnOI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_Vi_u4IUnOI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_Vi_u4IUnOI/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/_Vi_u4IUnOI/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/_Vi_u4IUnOI/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/_Vi_u4IUnOI/default.jpg","https://i.ytimg.com/vi/_Vi_u4IUnOI/mqdefault.jpg","https://i.ytimg.com/vi/_Vi_u4IUnOI/hqdefault.jpg","https://i.ytimg.com/vi/_Vi_u4IUnOI/sddefault.jpg","https://i.ytimg.com/vi/_Vi_u4IUnOI/maxresdefault.jpg","['kangal turco', 'kangal dog', 'cachorro kangal', 'o cachorro mais forte do mundo', 'mordida mais forte do mundo', 'kangal vs leão', 'cachorro gigante', 'cão de guarda', 'kangal vs lobo', 'pastor da anatólia', 'turkish kangal', 'maior cachorro do mundo', 'vida na fazenda', 'curiosidades animais', 'cachorro urso', 'animais incríveis', 'vlog de animais', 'interação com animais', 'shorts viral', 'cachorro perigoso', 'cachorro protetor', 'raças de cães gigantes.']","15","pt-BR","pt-BR","none","[]","['https://en.wikipedia.org/wiki/Entertainment']","","","","","","","","","processed","public","youtube","True","True","False","{'pt-BR': {'title': 'Esse é o cachorro com a MORDIDA mais forte! - Kangal', 'description': 'Encontrei o verdadeiro ""Monstro"" dos cães de guarda! 🇹🇷🐕\nNeste vídeo, mostro de perto o poder absurdo do Kangal Turco. As estatísticas dessa fera são de outro mundo:\n💀 Mordida: Mais forte que a de um Leão (743 PSI).\n🐻 Tamanho: Em pé, passa de 2 metros (parece um Urso Polar!).\n⚡ Velocidade: Atinge 50km/h para caçar lobos.\nSinceramente... o tamanho da cabeça dele ao vivo assusta qualquer um!\nO próximo passo é colocar essa mandíbula à prova. Se inscreva no Feras e Fatos para não perder o teste de força!\n#shorts #kangal #kangaldog'}}","https://www.youtube.com/watch?v=_Vi_u4IUnOI","2","Data de publicação"
"dgDGJS_UUMw","Rumi quer ver o cachorro do Jinu","Rumi quer ver o cachorro do Jinu #kpopdemonhunters Este é um vídeo de humor criado com inteligência artificial, utilizando ...","Universo de Narut-ia","UCywypJQ4O7Zne9R-hqgvNvg","https://www.youtube.com/channel/UCywypJQ4O7Zne9R-hqgvNvg","2025-12-12T13:00:05Z","3489","420","0","0","4","PT56S","2d","hd","false","True","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/dgDGJS_UUMw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dgDGJS_UUMw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dgDGJS_UUMw/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/dgDGJS_UUMw/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/dgDGJS_UUMw/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/dgDGJS_UUMw/default.jpg","https://i.ytimg.com/vi/dgDGJS_UUMw/mqdefault.jpg","https://i.ytimg.com/vi/dgDGJS_UUMw/hqdefault.jpg","https://i.ytimg.com/vi/dgDGJS_UUMw/sddefault.jpg","https://i.ytimg.com/vi/dgDGJS_UUMw/maxresdefault.jpg","[]","20","pt-PT","pt-BR","none","[]","['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Humour']","","","","","","","","","processed","public","youtube","True","True","False","{'pt-PT': {'title': 'Rumi quer ver o cachorro do Jinu', 'description': 'Rumi quer ver o cachorro do Jinu \n#kpopdemonhunters \n\nEste é um vídeo de humor criado com inteligência\nartificial, utilizando personagens fictícios\nrepresentados como maiores de 18 anos.\nTrata-se de um conteúdo leve, divertido e feito\nexclusivamente para entretenimento familiar, sem\nqualquer tema sensível, polêmico ou inadequado.\n\nSe este vídeo te arrancou um sorriso, não esqueça\nde deixar o like, se inscrever e ativar o sininho para\nnão perder o que vem por aí!\nSeu apoio é o que faz o canal crescer e nos motiva a continuar\ncriando conteúdo épico feito especialmente para\nvocê. Lembre-se: este conteúdo é puramente\npara entretenimento.É só diversao!'}}","https://www.youtube.com/watch?v=dgDGJS_UUMw","2","Data de publicação"
"uQiSxhaW5V0","Wait linga guli #lulu #animais #cachorro #pets #gatinho #gato #fofo #funny #dog #cat #puppy #wwe","","lulu puppy gato cute dog animais cat cachorro dogs","UCTRgr6UPJ7bklZlV_-GXkaA","https://www.youtube.com/channel/UCTRgr6UPJ7bklZlV_-GXkaA","2025-12-12T10:01:39Z","11685","41","0","0","0","PT8S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/uQiSxhaW5V0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/uQiSxhaW5V0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/uQiSxhaW5V0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/uQiSxhaW5V0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/uQiSxhaW5V0/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/uQiSxhaW5V0/default.jpg","https://i.ytimg.com/vi/uQiSxhaW5V0/mqdefault.jpg","https://i.ytimg.com/vi/uQiSxhaW5V0/hqdefault.jpg","https://i.ytimg.com/vi/uQiSxhaW5V0/sddefault.jpg","https://i.ytimg.com/vi/uQiSxhaW5V0/maxresdefault.jpg","[]","24","pt","pt","none","[]","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Pet']","","Ribeirão Preto","","","","","","","processed","public","youtube","True","True","False","{'en-US': {'title': 'Wait linga guli #lulu #animals #dog #pets #kitten #cat #cute #funny #dog #cat #puppy #wwe', 'description': ''}, 'pt': {'title': 'Wait linga guli #lulu #animais #cachorro #pets #gatinho #gato #fofo #funny #dog #cat #puppy #wwe', 'description': ''}}","https://www.youtube.com/watch?v=uQiSxhaW5V0","2","Data de publicação"
"rpj6d6-jyuM","se inscreva aqui compartilha para acompanhar a recuperação do doguinho obrigado #cachorro #modapet","pessoal agradeço a cada um que de alguma forma ajudou a salvar a vida dele obrigado gratidão eterna, gratidão a Deus por ter ...","DOGUINHO KINZÉ ","UCdfWc9WMtNHCamOe762vSCg","https://www.youtube.com/channel/UCdfWc9WMtNHCamOe762vSCg","2025-12-12T10:01:35Z","503","55","0","0","10","PT30S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/rpj6d6-jyuM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rpj6d6-jyuM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rpj6d6-jyuM/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/rpj6d6-jyuM/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/rpj6d6-jyuM/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/rpj6d6-jyuM/default.jpg","https://i.ytimg.com/vi/rpj6d6-jyuM/mqdefault.jpg","https://i.ytimg.com/vi/rpj6d6-jyuM/hqdefault.jpg","https://i.ytimg.com/vi/rpj6d6-jyuM/sddefault.jpg","https://i.ytimg.com/vi/rpj6d6-jyuM/maxresdefault.jpg","[]","15","pt-PT","pt-PT","none","[]","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Pet']","","","","","","","","","processed","public","youtube","True","True","False","{'pt-PT': {'title': 'se inscreva aqui compartilha para acompanhar a recuperação do doguinho obrigado #cachorro #modapet', 'description': 'pessoal agradeço a cada um que de alguma forma ajudou a salvar a vida dele obrigado gratidão eterna, gratidão a Deus por ter concebido esse milagre.'}}","https://www.youtube.com/watch?v=rpj6d6-jyuM","2","Data de publicação"
"ny9bp9ADVVU","Meu cachorro é muito curioso","Às vezes a felicidade aparece do jeito mais simples. Um homem bonito seguindo o caminho dele, e atrás, um cachorro fiel, ...","Max Silva","UCGUjZnVbBwr_30-TiqiU10w","https://www.youtube.com/channel/UCGUjZnVbBwr_30-TiqiU10w","2025-12-12T09:50:10Z","1286","23","0","0","0","PT39S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/ny9bp9ADVVU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ny9bp9ADVVU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ny9bp9ADVVU/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/ny9bp9ADVVU/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/ny9bp9ADVVU/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/ny9bp9ADVVU/default.jpg","https://i.ytimg.com/vi/ny9bp9ADVVU/mqdefault.jpg","https://i.ytimg.com/vi/ny9bp9ADVVU/hqdefault.jpg","https://i.ytimg.com/vi/ny9bp9ADVVU/sddefault.jpg","https://i.ytimg.com/vi/ny9bp9ADVVU/maxresdefault.jpg","[]","22","pt-PT","pt-PT","none","[]","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Pet']","","","","","","","","","processed","public","youtube","True","True","False","{'pt-PT': {'title': 'Meu cachorro é muito curioso', 'description': 'Às vezes a felicidade aparece do jeito mais simples. Um homem bonito seguindo o caminho dele, e atrás, um cachorro fiel, curioso, cheio de carinho. Sem pressa, sem cobrança, só presença. Porque quem anda com um cachorro nunca anda sozinho. Eles sentem, protegem, acompanham e ensinam o que é amor sem interesse. Um passo de cada vez, lado a lado, do jeito mais verdadeiro possível.\n\n#pet\n#animals\n#dog\n#homembonito\n#cachorro'}}","https://www.youtube.com/watch?v=ny9bp9ADVVU","2","Data de publicação"
"PoXI0hSCvYQ","#pets #humor #modapet #cachorro #petsfofinhos #cachorros #petlover #funil","","Nascimento Construção De tudo um pouco","UCfdgKnxGKX0R0l23QuFqHYQ","https://www.youtube.com/channel/UCfdgKnxGKX0R0l23QuFqHYQ","2025-12-12T08:23:39Z","3123","53","0","0","2","PT7S","2d","hd","false","True","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/PoXI0hSCvYQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/PoXI0hSCvYQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/PoXI0hSCvYQ/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/PoXI0hSCvYQ/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/PoXI0hSCvYQ/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/PoXI0hSCvYQ/default.jpg","https://i.ytimg.com/vi/PoXI0hSCvYQ/mqdefault.jpg","https://i.ytimg.com/vi/PoXI0hSCvYQ/hqdefault.jpg","https://i.ytimg.com/vi/PoXI0hSCvYQ/sddefault.jpg","https://i.ytimg.com/vi/PoXI0hSCvYQ/maxresdefault.jpg","[]","28","pt-BR","pt-BR","none","[]","[]","","","","","","","","","processed","public","youtube","True","True","False","{'pt-BR': {'title': '#pets #humor #modapet #cachorro #petsfofinhos #cachorros #petlover #funil', 'description': ''}, 'en-US': {'title': '#pets #humor #petfashion #dog #cutepets #dogs #petlover #funnel', 'description': ''}}","https://www.youtube.com/watch?v=PoXI0hSCvYQ","2","Data de publicação"
"RWh9jVdnXWk","A aventura do super cachorro 🐕‍🦺 |     #viral #shorts #cachorro #aventura","Na floresta colorida, Totó usa seu super faro para ajudar Pipo a recuperar a cenoura mágica presa numa árvore encantada."," El creador    /      The Creator","UCKou-NnntqzyttFjWnYdupg","https://www.youtube.com/channel/UCKou-NnntqzyttFjWnYdupg","2025-12-12T06:05:00Z","1276","40","0","0","3","PT44S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/RWh9jVdnXWk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RWh9jVdnXWk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RWh9jVdnXWk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/RWh9jVdnXWk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/RWh9jVdnXWk/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/RWh9jVdnXWk/default.jpg","https://i.ytimg.com/vi/RWh9jVdnXWk/mqdefault.jpg","https://i.ytimg.com/vi/RWh9jVdnXWk/hqdefault.jpg","https://i.ytimg.com/vi/RWh9jVdnXWk/sddefault.jpg","https://i.ytimg.com/vi/RWh9jVdnXWk/maxresdefault.jpg","['Floresta encantada', 'Super cachorro', 'Totó herói', 'Coelho Pipo', 'Cenoura mágica', 'Aventura na floresta', 'Luz mágica', 'Amizade verdadeira', 'Capa brilhante', 'Jornada encantada', 'Mistério na floresta', 'Gatinha Mimi', 'Super faro', 'Historinha animada', 'Historia narrada', 'vídeo curto', 'conto curto', 'Histórias para dormir', 'História para todas as idades', 'Português']","24","pt-PT","","none","[]","[]","","","","","","","","","processed","public","youtube","True","True","False","{'pt-PT': {'title': 'A aventura do super cachorro 🐕\u200d🦺 |     #viral #shorts #cachorro #aventura', 'description': 'Na floresta colorida, Totó usa seu super faro para ajudar Pipo a recuperar a cenoura mágica presa numa árvore encantada. Depois, ele ilumina o caminho para Mimi. Juntos, aprendem que a verdadeira força vem da amizade e do coração.'}, 'en-US': {'title': 'The adventure of the super dog 🐕\u200d🦺 | #viral #shorts #dog #adventure', 'description': 'In the colorful forest, Toto uses his super sense of smell to help Pipo retrieve the magic carrot stuck in an enchanted tree. Then he lights the way for Mimi. Together, they learn that true strength comes from friendship and the heart.'}}","https://www.youtube.com/watch?v=RWh9jVdnXWk","2","Data de publicação"
"ZSRdXHw2KLg","​🐾 ¡El Cachorro Guardián más Tierno del Mundo! (Se Toma su Trabajo MUY En Serio) 🐕","Bienvenidos a Roy y Richie Plus! ​En este video, le dimos a nuestro adorable perrito una tarea muy importante: ¡ser el ...","Roy y Richie","UC8tTxZ-etC3Q1s92OqA_pjA","https://www.youtube.com/channel/UC8tTxZ-etC3Q1s92OqA_pjA","2025-12-12T02:52:47Z","2333","37","0","0","1","PT15S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/ZSRdXHw2KLg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZSRdXHw2KLg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZSRdXHw2KLg/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/ZSRdXHw2KLg/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/ZSRdXHw2KLg/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/ZSRdXHw2KLg/default.jpg","https://i.ytimg.com/vi/ZSRdXHw2KLg/mqdefault.jpg","https://i.ytimg.com/vi/ZSRdXHw2KLg/hqdefault.jpg","https://i.ytimg.com/vi/ZSRdXHw2KLg/sddefault.jpg","https://i.ytimg.com/vi/ZSRdXHw2KLg/maxresdefault.jpg","[]","24","es-419","es-419","none","[]","['https://en.wikipedia.org/wiki/Humour', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Pet']","","","","","","","","","processed","public","youtube","True","True","False","{'es-419': {'title': '\u200b🐾 ¡El Cachorro Guardián más Tierno del Mundo! (Se Toma su Trabajo MUY En Serio) 🐕', 'description': 'Bienvenidos a Roy y Richie Plus! 👋\n\u200bEn este video, le dimos a nuestro adorable perrito una tarea muy importante: ¡ser el guardián oficial de la casa! 🏠✨ Y como verán, ¡se lo tomó increíblemente en serio!\n\nPrepárense para morir de risa y ternura mientras nuestro pequeño héroe patrulla cada rincón, inspecciona la puerta con seriedad y nos regala las miradas más cómicas de un ""gran"" vigilante. No sabemos si está cuidando la casa de los ladrones o esperando que caiga una croqueta del cielo, ¡pero su dedicación es invaluable! 😂❤️\n\n¿Crees que tiene lo necesario para ser el mejor perro guardián? ¡Míralo hasta el final y déjanos tu opinión en los comentarios!\n\u200b¡No olvides suscribirte y activar la campanita para más ternura y diversión canina!\n#perroguardián #perrogracioso #perrostiernos #perrofeliz #perrosdetiktok #humorcanino #cuidandolacasa\n#mascotasvirales #RoyyRichiePlus #royyrichie #canaldeperros #dogsofyoutube'}, 'en-US': {'title': ""🐾 The World's Cutest Guardian Puppy! (He Takes His Job VERY Seriously) 🐕"", 'description': 'Welcome to Roy and Richie Plus! 👋\nIn this video, we gave our adorable little dog a very important task: to be the official guardian of the house! 🏠✨ And as you\'ll see, he took it incredibly seriously!\n\nGet ready to be overwhelmed with laughter and cuteness as our little hero patrols every corner, seriously inspects the door, and gives us the funniest looks of a ""great"" watchdog. We don\'t know if he\'s guarding the house against burglars or waiting for a treat to fall from the sky, but his dedication is priceless! 😂❤️\n\nDo you think he has what it takes to be the best guard dog? Watch until the end and let us know in the comments!\n\nDon\'t forget to subscribe and turn on notifications for more cuteness and canine fun!\n\n#guarddog #funnydog #cutedogs #happydog #tiktokdogs #doghumor #guardingthehouse\n#viralpets #RoyyRichiePlus #royyrichie #dogchannel #dogsofyoutube'}}","https://www.youtube.com/watch?v=ZSRdXHw2KLg","2","Data de publicação"
"0ZchUG3gOUI","O pato fez isso com o cachorro #shorts","","Well Cardoso","UCQUFQnGp2Ptb28VLYTvEKjw","https://www.youtube.com/channel/UCQUFQnGp2Ptb28VLYTvEKjw","2025-12-12T01:09:32Z","5269","88","0","0","7","PT13S","2d","hd","false","True","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/0ZchUG3gOUI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0ZchUG3gOUI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0ZchUG3gOUI/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/0ZchUG3gOUI/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/0ZchUG3gOUI/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/0ZchUG3gOUI/default.jpg","https://i.ytimg.com/vi/0ZchUG3gOUI/mqdefault.jpg","https://i.ytimg.com/vi/0ZchUG3gOUI/hqdefault.jpg","https://i.ytimg.com/vi/0ZchUG3gOUI/sddefault.jpg","https://i.ytimg.com/vi/0ZchUG3gOUI/maxresdefault.jpg","[]","23","pt-PT","pt-PT","none","[]","[]","","","","","","","","","processed","public","youtube","True","True","False","{'pt-PT': {'title': 'O pato fez isso com o cachorro #shorts', 'description': ''}}","https://www.youtube.com/watch?v=0ZchUG3gOUI","2","Data de publicação"
"Z3nyB9Wse-Q","&quot;se o seu cachorro fizer ISSO... ELE SÓ QUER TE DEFENDER 🐕","Veja até o final ! pois se seu cachorro fizer isso ele só quer te defender #terror #shorts #creppy #misterio #curiosidades ...","Relatos Sombrios ","UCXVvU3mMfw9tE0VqClwrHBA","https://www.youtube.com/channel/UCXVvU3mMfw9tE0VqClwrHBA","2025-12-12T00:31:46Z","887","22","0","0","3","PT1M12S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/Z3nyB9Wse-Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Z3nyB9Wse-Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Z3nyB9Wse-Q/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Z3nyB9Wse-Q/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/Z3nyB9Wse-Q/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/Z3nyB9Wse-Q/default.jpg","https://i.ytimg.com/vi/Z3nyB9Wse-Q/mqdefault.jpg","https://i.ytimg.com/vi/Z3nyB9Wse-Q/hqdefault.jpg","https://i.ytimg.com/vi/Z3nyB9Wse-Q/sddefault.jpg","https://i.ytimg.com/vi/Z3nyB9Wse-Q/maxresdefault.jpg","[]","24","pt-BR","pt-BR","none","[]","['https://en.wikipedia.org/wiki/Entertainment']","","","","","","","","","processed","public","youtube","True","True","False","{'pt-BR': {'title': '""se o seu cachorro fizer ISSO... ELE SÓ QUER TE DEFENDER 🐕', 'description': 'Veja até o final ! pois se seu cachorro fizer isso ele só quer te defender  🐕😱 \n\n#terror #shorts #creppy #misterio #curiosidades \n#sobrenatural #sobrevivência #assuatador\n#medo #cachorro #creepycartoons'}}","https://www.youtube.com/watch?v=Z3nyB9Wse-Q","2","Data de publicação"
"yE6B-d5FivU","Cachorro Bebé Super Fofo 🐶🍓","Short de Animais Fofos: “Este Pequeno adora saborear uma sobremesa deliciosa sempre alegre, com olhar cativante e um ...","Engenheiro Val","UCv2fhfXpqxib90X2Y__OlXw","https://www.youtube.com/channel/UCv2fhfXpqxib90X2Y__OlXw","2025-12-12T00:03:23Z","1011","19","0","0","1","PT9S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/yE6B-d5FivU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yE6B-d5FivU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yE6B-d5FivU/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/yE6B-d5FivU/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/yE6B-d5FivU/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/yE6B-d5FivU/default.jpg","https://i.ytimg.com/vi/yE6B-d5FivU/mqdefault.jpg","https://i.ytimg.com/vi/yE6B-d5FivU/hqdefault.jpg","https://i.ytimg.com/vi/yE6B-d5FivU/sddefault.jpg","https://i.ytimg.com/vi/yE6B-d5FivU/maxresdefault.jpg","[]","28","pt-PT","pt-PT","none","[]","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Pet']","","Angola","","","","","","","processed","public","youtube","True","True","False","{'pt-PT': {'title': 'Cachorro Bebé Super Fofo 🐶🍓', 'description': 'Short de Animais Fofos:  \n“Este Pequeno adora saborear uma sobremesa deliciosa sempre alegre, com olhar cativante e um sorriso encantador este pequenito está sempre pronto para derreter corações. Shorts ideais para quem ama animais e sobremesas irresistíveis. Curte ❤️ e compartilha para espalhar a fofura!”\n\n#Viral\n\n#CuteAnimals\n\n#DessertLovers”\n\n#AnimalShorts\n\n#PetLovers\n\n#SweetMoments\n\n#DessertTime'}}","https://www.youtube.com/watch?v=yE6B-d5FivU","2","Data de publicação"
