"autor","autorId","autorUrl","comentario","likes","publicado_em","atualizado_em","canReply","isPublic","totalReplyCount","replyCount","replies","video_id","video_titulo","ordenacao_comentario","ordenacao_comentario_nome"
"@josicquerozserafim7432","UCojOQh590cgEqWsRdTr0esw","http://www.youtube.com/@josicquerozserafim7432","Tbm fui muito zuado na escola. E tenho ódio disso até hj. Os professores e diretores não tomam atitude alguma, nem os pais.","2942","2019-12-11T14:33:19Z","2019-12-11T14:33:19Z","True","True","62","5","[{'autor': '@vib0ra359', 'comentario': 'Né oq', 'likes': 6, 'publicado_em': '2020-02-16T03:15:14Z'}, {'autor': '@AlexandreSilva-eq4ks', 'comentario': 'Amigo,sei como é ,já passei por isso mas violência nunca é a solução.A vida não é sò isso,o colegial foi um momento ,você ainda vai encontrar pessoas maravilhosas na sua vida', 'likes': 122, 'publicado_em': '2020-02-16T23:02:31Z'}, {'autor': '@meirecosta1', 'comentario': 'Gente foi um desabafo bem mais fácil desejar que ele cure suas feridas e crie algo que endose que o bullying é ruim e mata. Que vc receba luz na sua jornada e sua história seja feliz!', 'likes': 53, 'publicado_em': '2020-02-20T16:26:15Z'}, {'autor': '@thamisesmartinss', 'comentario': 'Macho Men vai se tratar criatura!', 'likes': 22, 'publicado_em': '2020-02-28T00:47:52Z'}, {'autor': '@dayanesantos85', 'comentario': '@josicquerozserafim7432 aconselho uma terapia \n\nPs:não estou buscando treta, eu realmente acho que uma terapia ajuda muito, tirar um ódio das costas é a melhor coisa que existe', 'likes': 55, 'publicado_em': '2020-04-18T23:36:37Z'}]","DnENpC6UBpw","CASO O MASSACRE DE REALENGO","1","Mais novos"
"@taissasantos718","UC97ETfxzhgNVfRNjblKCHxQ","http://www.youtube.com/@taissasantos718","""Nos meninos ele atirava nos braços e nas meninas...
~suspiro~
...ele atirava na cabeça"".","6364","2019-12-05T16:26:40Z","2019-12-05T16:26:40Z","True","True","177","5","[{'autor': '@neilabeatriz5295', 'comentario': 'Pesadíssimo...', 'likes': 794, 'publicado_em': '2020-01-30T20:54:45Z'}, {'autor': '@fromthearth', 'comentario': 'Maria Júlia Dos Reis Noronha ninguém ta falando que levar um tiro no braço é bom ou que não se sente dor. Mas ninguém morre na hora depois de tomar um tiro no braço', 'likes': 809, 'publicado_em': '2020-02-05T14:42:59Z'}, {'autor': '@rejanealveslinsmoura1410', 'comentario': '@mariajuliadosreisnoronha8526 nossa deve doer mais...\nIMAGINA NA CABEÇA?', 'likes': 304, 'publicado_em': '2020-02-05T21:09:31Z'}, {'autor': '@kaylaneas2', 'comentario': 'Notei a mesma coisa :(', 'likes': 92, 'publicado_em': '2020-02-07T06:21:17Z'}, {'autor': '@lui2196', 'comentario': '@rejanealveslinsmoura1410 na cabeça morre na hora', 'likes': 342, 'publicado_em': '2020-02-08T12:49:35Z'}]","DnENpC6UBpw","CASO O MASSACRE DE REALENGO","1","Mais novos"
"@nathzln","UCevWY9lNQ1EzHMYEStMKRVw","http://www.youtube.com/@nathzln","E quem diria que hoje, 13 de março aconteceu a mesma coisa na escola de Suzano, SP. 😪😔","3675","2019-03-13T23:07:36Z","2019-03-13T23:07:36Z","True","True","49","5","[{'autor': '@nina-yb8hq', 'comentario': 'pois é,muito triste ):', 'likes': 24, 'publicado_em': '2019-03-14T17:37:22Z'}, {'autor': '@Laraast', 'comentario': 'Muito triste', 'likes': 10, 'publicado_em': '2019-03-15T01:36:05Z'}, {'autor': '@jenyffercaroline7482', 'comentario': 'Muito triste', 'likes': 5, 'publicado_em': '2019-03-15T17:07:53Z'}, {'autor': '@elly5700', 'comentario': '@Nath Jogos tá bom todo mundo sabe disso', 'likes': 4, 'publicado_em': '2019-03-15T17:26:32Z'}, {'autor': '@mdckp5120', 'comentario': 'Shorei 😭😭😭😔', 'likes': 2, 'publicado_em': '2019-03-16T15:49:45Z'}]","DnENpC6UBpw","CASO O MASSACRE DE REALENGO","1","Mais novos"
"@titiafadinha6132","UCZuOKIZQXc5qSRdP3qUgojQ","http://www.youtube.com/@titiafadinha6132","""Quem bate esquece, mas quem apanha não"", fiquem com essa reflexão!","3336","2019-01-30T15:28:35Z","2019-01-30T15:28:35Z","True","True","35","5","[{'autor': '@allangabriel4409', 'comentario': 'Vc é inocente até que se prove ao contrário.', 'likes': 12, 'publicado_em': '2019-02-17T00:15:50Z'}, {'autor': '@pauliinha161', 'comentario': 'O problema é que pessoas inocentes morrem! O BRASIL pode ter seus problemas mais eu nunca vi país mais carinhoso,mais preocupado com questões socias,enfim.. um país que entre erros e acertos sempre tenta respeitar a personalidade de cada um!então tem alguma coisa de errado sim,mais não é assim q se resolve em um país que abraça todas a pessoas.', 'likes': 38, 'publicado_em': '2019-03-13T19:49:30Z'}, {'autor': '@umajovemcrista5340', 'comentario': '@pauliinha161 Que mundo cê tá meu amigo?', 'likes': 67, 'publicado_em': '2019-03-14T20:31:59Z'}, {'autor': '@leandropaes4957', 'comentario': 'Uma lei de retardado.\nMais sempre vai funcionar.\nSe liga valentões.', 'likes': 9, 'publicado_em': '2019-03-14T22:43:55Z'}, {'autor': '@lucassouza8573', 'comentario': 'Eu mataria só qm me fez mal', 'likes': 29, 'publicado_em': '2019-03-15T07:28:49Z'}]","DnENpC6UBpw","CASO O MASSACRE DE REALENGO","1","Mais novos"
"@m.passos3400","UC3-D0vNQzL_jQLDVHINtf9Q","http://www.youtube.com/@m.passos3400","O bullying que vc pratica com o coleguinha hj pode tirar a vida do seu filho amanhã. Nunca trate o bullying cm algo normal, apague qualquer vestígio e corte o mal pela raiz. Isso pode salvar muitas vidas!","6439","2019-01-29T13:04:15Z","2019-02-23T10:21:44Z","True","True","150","5","[{'autor': '@anakawaii4256', 'comentario': '👍👍👌👌', 'likes': 22, 'publicado_em': '2019-02-06T13:35:04Z'}, {'autor': '@bluetm7424', 'comentario': 'bullying*', 'likes': 21, 'publicado_em': '2019-02-07T06:54:49Z'}, {'autor': '@Patricia26713', 'comentario': 'Verdade', 'likes': 11, 'publicado_em': '2019-02-12T23:02:28Z'}, {'autor': '@dougrafael1986', 'comentario': 'Boa, continue passando pano pra assassino colocando na conta das vítimas.', 'likes': 218, 'publicado_em': '2019-02-14T17:00:33Z'}, {'autor': '@jacksonwww5', 'comentario': 'A culpa é tanto do assassino como do pessoal que cometeu bullying.', 'likes': 250, 'publicado_em': '2019-02-15T00:19:53Z'}]","DnENpC6UBpw","CASO O MASSACRE DE REALENGO","1","Mais novos"
"@imblink6724","UC0c0BecKoKB5JNKlPf3r_fw","http://www.youtube.com/@imblink6724","Sobre esse canal: Foi amor ao primeiro vídeo ❤","852","2019-01-22T22:13:55Z","2019-01-22T22:13:55Z","True","True","12","5","[{'autor': '@sweetdispostion_1222', 'comentario': 'gostei do icon <3', 'likes': 5, 'publicado_em': '2019-01-22T22:22:43Z'}, {'autor': '@imblink6724', 'comentario': '@sweetdispostion_1222 tbm gostei do seu 💙', 'likes': 4, 'publicado_em': '2019-01-22T22:24:43Z'}, {'autor': '@mayrlasampaio1224', 'comentario': 'Também ❤👏', 'likes': 2, 'publicado_em': '2019-01-22T22:44:59Z'}, {'autor': '@sweetdispostion_1222', 'comentario': '@imblink6724 💙', 'likes': 3, 'publicado_em': '2019-01-22T22:48:20Z'}, {'autor': '@rafaellsaraujo', 'comentario': 'pode crê', 'likes': 1, 'publicado_em': '2019-01-22T23:38:20Z'}]","DnENpC6UBpw","CASO O MASSACRE DE REALENGO","1","Mais novos"
"@rafaelalima5713","UCw0Qyji3iOZoPkEFt76673Q","http://www.youtube.com/@rafaelalima5713","Só eu que amei esse cenário??","1011","2019-01-22T22:08:12Z","2019-01-22T22:08:12Z","True","True","9","5","[{'autor': '@irenesantos8706', 'comentario': 'Eu também!', 'likes': 3, 'publicado_em': '2019-01-22T22:31:53Z'}, {'autor': '@biancarodrigues5147', 'comentario': 'Amei tanto e fiquei logo no IT haja', 'likes': 1, 'publicado_em': '2019-01-22T22:35:02Z'}, {'autor': '@hellysilva466', 'comentario': 'Bem organizado.amei', 'likes': 3, 'publicado_em': '2019-01-22T22:51:33Z'}, {'autor': '@m.barbosa__', 'comentario': 'Só você\nRainha Elizabeth \nDiferentona \nÚnica', 'likes': 3, 'publicado_em': '2019-01-22T23:11:17Z'}, {'autor': '@kassiaannysilvaaraujo6294', 'comentario': 'Tbm❤️', 'likes': 0, 'publicado_em': '2019-01-22T23:16:20Z'}]","DnENpC6UBpw","CASO O MASSACRE DE REALENGO","1","Mais novos"
"@samiracalixto8032","UCQb6Q5kjxQFw_6wfLR1U4nA","http://www.youtube.com/@samiracalixto8032","Jaque rainha do jornalismo criminal","875","2019-01-22T22:06:43Z","2019-01-22T22:06:43Z","True","True","0","0","[]","DnENpC6UBpw","CASO O MASSACRE DE REALENGO","1","Mais novos"
"@jooe2534","UC39w9t_1Y-DkWIeUSMz4i0Q","http://www.youtube.com/@jooe2534","Sei lá, o jeito que ela me prende no vídeo inteiro é diferente","215","2019-01-22T21:46:49Z","2019-01-22T21:46:49Z","True","True","1","1","[{'autor': '@mariaeduardap6247', 'comentario': 'Lee JooWon acho q é o sotaque dela kkk pelo menos cmg é', 'likes': 2, 'publicado_em': '2019-01-23T03:47:11Z'}]","DnENpC6UBpw","CASO O MASSACRE DE REALENGO","1","Mais novos"
"@leticianovais4741","UC_GWeFOIn76GVwaH8fgCDTw","http://www.youtube.com/@leticianovais4741","Jaqueline: a.
eu: isso mesmo, concordo plenamente, lindíssima, resolveu tudo. ❤","2637","2019-01-22T21:05:05Z","2019-01-22T21:05:05Z","True","True","18","5","[{'autor': '@puff3rf1shie', 'comentario': 'Army :3', 'likes': 11, 'publicado_em': '2019-01-22T21:14:42Z'}, {'autor': '@carolinal.araujo8399', 'comentario': 'Kkkkkkkkkk bem assim', 'likes': 4, 'publicado_em': '2019-01-22T21:22:45Z'}, {'autor': '@beatrizsader3658', 'comentario': 'Hahahahaahaha Muito bom !', 'likes': 3, 'publicado_em': '2019-01-22T21:27:59Z'}, {'autor': '@mon1maria', 'comentario': 'Kkkkkkkkkkkkk simmmmm', 'likes': 3, 'publicado_em': '2019-01-22T21:50:07Z'}, {'autor': '@leticianovais4741', 'comentario': '@puff3rf1shie izii. <3', 'likes': 4, 'publicado_em': '2019-01-22T22:17:51Z'}]","DnENpC6UBpw","CASO O MASSACRE DE REALENGO","1","Mais novos"
"@leticianovais4741","UC_GWeFOIn76GVwaH8fgCDTw","http://www.youtube.com/@leticianovais4741","Jaqueline: a.
eu: isso mesmo, concordo plenamente, lindíssima, resolveu tudo. ❤","2637","2019-01-22T21:05:05Z","2019-01-22T21:05:05Z","True","True","18","5","[{'autor': '@puff3rf1shie', 'comentario': 'Army :3', 'likes': 11, 'publicado_em': '2019-01-22T21:14:42Z'}, {'autor': '@carolinal.araujo8399', 'comentario': 'Kkkkkkkkkk bem assim', 'likes': 4, 'publicado_em': '2019-01-22T21:22:45Z'}, {'autor': '@beatrizsader3658', 'comentario': 'Hahahahaahaha Muito bom !', 'likes': 3, 'publicado_em': '2019-01-22T21:27:59Z'}, {'autor': '@mon1maria', 'comentario': 'Kkkkkkkkkkkkk simmmmm', 'likes': 3, 'publicado_em': '2019-01-22T21:50:07Z'}, {'autor': '@leticianovais4741', 'comentario': '@puff3rf1shie izii. <3', 'likes': 4, 'publicado_em': '2019-01-22T22:17:51Z'}]","DnENpC6UBpw","CASO O MASSACRE DE REALENGO","2","Mais antigos"
"@jooe2534","UC39w9t_1Y-DkWIeUSMz4i0Q","http://www.youtube.com/@jooe2534","Sei lá, o jeito que ela me prende no vídeo inteiro é diferente","215","2019-01-22T21:46:49Z","2019-01-22T21:46:49Z","True","True","1","1","[{'autor': '@mariaeduardap6247', 'comentario': 'Lee JooWon acho q é o sotaque dela kkk pelo menos cmg é', 'likes': 2, 'publicado_em': '2019-01-23T03:47:11Z'}]","DnENpC6UBpw","CASO O MASSACRE DE REALENGO","2","Mais antigos"
"@samiracalixto8032","UCQb6Q5kjxQFw_6wfLR1U4nA","http://www.youtube.com/@samiracalixto8032","Jaque rainha do jornalismo criminal","875","2019-01-22T22:06:43Z","2019-01-22T22:06:43Z","True","True","0","0","[]","DnENpC6UBpw","CASO O MASSACRE DE REALENGO","2","Mais antigos"
"@rafaelalima5713","UCw0Qyji3iOZoPkEFt76673Q","http://www.youtube.com/@rafaelalima5713","Só eu que amei esse cenário??","1011","2019-01-22T22:08:12Z","2019-01-22T22:08:12Z","True","True","9","5","[{'autor': '@irenesantos8706', 'comentario': 'Eu também!', 'likes': 3, 'publicado_em': '2019-01-22T22:31:53Z'}, {'autor': '@biancarodrigues5147', 'comentario': 'Amei tanto e fiquei logo no IT haja', 'likes': 1, 'publicado_em': '2019-01-22T22:35:02Z'}, {'autor': '@hellysilva466', 'comentario': 'Bem organizado.amei', 'likes': 3, 'publicado_em': '2019-01-22T22:51:33Z'}, {'autor': '@m.barbosa__', 'comentario': 'Só você\nRainha Elizabeth \nDiferentona \nÚnica', 'likes': 3, 'publicado_em': '2019-01-22T23:11:17Z'}, {'autor': '@kassiaannysilvaaraujo6294', 'comentario': 'Tbm❤️', 'likes': 0, 'publicado_em': '2019-01-22T23:16:20Z'}]","DnENpC6UBpw","CASO O MASSACRE DE REALENGO","2","Mais antigos"
