autor,comentario,likes,publicado_em,video_id,video_titulo
@COIDEX-inc,"Mais interessante que ficar se escondendo é tentar vencer a batalha eleitoral e ir para o governo. De lá, mudar o Estado.    Enquanto se escondem, os esquerdistas, burocratas e outros parasitas, assumem os governos, infiltram-se nas burocracias, corroem a sociedade com a indústria de leis, e saem atrás das pessoas que produzem.",0,2025-11-13T21:19:27Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@leobolelli,Fudeu! Terei que encontrar outra forma de adquirir meus satoshinhos. Uma pena. Gostava da BIPA.,1,2025-11-13T20:56:00Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@Kal-El_Hannah,Vou usar o vídeo  para fins educativos na faculdade onde estudo.,3,2025-11-13T20:14:37Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@LDLW95,"O principal fundamento do btc, é autocustodia e ser totalmemte anonima, cuidado ao compra em corretoras brasileiras, que detem todos seus dados, é so o governo querer, e eles tem acesso a tudo que vc comprou nelas!",6,2025-11-13T18:04:08Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@diretoaoponto9870,"Bah, faltou o Edson, um dos grandes entusiastas do bitcoin em Rolante. Abraço!",0,2025-11-13T17:51:26Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@alma_traduzida,É no Brasil mesmo? 👀,2,2025-11-13T17:38:00Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@claudiowdassuncao1056,A Bispa é excelente e o Bitcoin é a moeda do futuro. O problema é esse governo brasileiro esquerdista e primitivo que está destruindo tudo e todos fazendo regulamentos ridículos que espanta os investidores do Brasil.,1,2025-11-13T17:10:20Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@gersonthadeuferreira4600,"Parece que o DREX já foi substituído por regulações antes mesmo de começar.
E parece que vão matar o bitcoin pelo mesmo caminho, cercando-o por todos os lados, e até proibindo sua comercialização entre particulares, autorizando, ou não, a existência e a intermediação de corretoras, autorizando ou não a  realização de operações pelo Banco Central, etc.
Veja o vídeo: ""Conheça o substituto do DREX.  Já está entre nós.""",0,2025-11-13T17:00:22Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@arthurzanini2720,"A ideia é muito boa para atrair turistas, mas ainda é mais inteligente pagar em moeda fraca e guardar moeda forte. Seria interessante incentivar o BTC se tivesse algo como ""pague em BTC e ganhe 10% de desconto"". Além disso, fora Rolante, parece que a adoção no Brasil está cada vez menor, espero estar errado.",0,2025-11-13T15:30:19Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@ednaregina1850,Documentário incrível que nos posiciona na história e mostra claramente o futuro possível e já sendo comprovado com as pessoas que se unem para entender e usar o bitcoin! Parabéns!!!👏👏👏,5,2025-11-13T13:24:39Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@magomgp,"Sou 100% BTC desde 2020.
Converti todos os meus investimentos FIAT em BTC.
Deus seja louvado!!!",8,2025-11-13T12:52:41Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@sherek3290,Top,0,2025-11-13T12:35:25Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@Tercete,"A corretora precisa melhorar sua comunicação com os clientes. 
Ao recusarem um cadastro, o usuário (que não pode ser chamado de cliente), tem o DIREITO de saber o motivo, e esta bobagem de ""regras internas"" não são razão adequada.
A empresa que perde, já que não tem o cliente, e passarei a FAZER PROPAGANDA NEGATIVA da empresa.",0,2025-11-13T12:19:27Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@lucashoman9970,Lula Ladrão,1,2025-11-13T12:17:12Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@medioprecio837,Tá na hora da Bipa abrir sua corretora no exterior,0,2025-11-13T12:01:54Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@tiago2708,"Bitcoin era pra ser soberano e tal, mas agora so se fala de taxações e como controlar, e bitcoin é simples de usar ja ta pronto.",1,2025-11-13T11:37:15Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@lopes21M,Já tem loja de venda de Hardware Wallets em Rolante ?⁉️,0,2025-11-13T11:09:06Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@PauloCesar-jv3pf,"Quem tem, deve ter medo. Ainda mais com um governo arrecadador e gastador igual ao Lula",1,2025-11-13T10:28:07Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@TheLissim,"Kkkkkkkk a cara lavada do cara falando ""declarar não significa pagar imposto"" depois ""e se você tiver um bom controle, vai pagar menos imposto"".
Kkkkkkkkk uai se declarar não é pagar, porque eu tenho que controlar pra pagar menos?kkkkkkk  o ladrão só rouba o que consegue ver.",0,2025-11-13T09:46:16Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@rogersgfigueiredo,"Parabéns pelo excelente trabalho! 

Uma pena ver as novas resoluções do BC atacarem tão frontalmente empresas como a BIPA. Só por isso não tem como se doxar ao Estado por meio desta excelente produto...!",1,2025-11-13T09:43:30Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@nescau1983,show! um dia visitarei Rolante.,2,2025-11-13T09:12:30Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@samueelzn_0113,caramba tá acontecendo gente wooooooowuuu os outros estão chegando. the winter is coming,1,2025-11-13T09:12:14Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@edmilsonmartinscruz8191,Sera que o Daniel Fragra mora em rolante...,0,2025-11-13T09:06:15Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@wilkerluizdeoliveira,No caminho...,0,2025-11-13T03:51:42Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@libertariamemes,"É triste mas todas as corretoras brasileiras ou vão falir ou se venderão pra o leviatã funcionando apenas como um braço do governo, já era, o certo é fugir do país, se não der tem que estudar formas de não usar corretoras do governo, pq sim, não existirão mais corretoras que não sejam do governo",0,2025-11-13T02:46:44Z,2r5D5zpujmY,Bitcoin - Um dinheiro Real  | Uma produção Bipa
@reviewdeverdade,"*Código de convite: RDV*

*Ganhe R$ 5,00* ao comprar pelo menos R$10 em Bitcoin ou USDT nos primeiros 7 dias
*Ganhe mais R$ 25,00* ao comprar pelo menos R$ 1.000 em Bitcoin ou USDT nos primeiros 30 dias
*Ganhe mais R$ 30,00* ao comprar pelo menos R$ 3.000 em Bitcoin ou USDT nos primeiros 30 dias
*Ganhe mais R$ 40,00* ao comprar pelo menos R$ 5.000 em Bitcoin ou USDT nos primeiros 30 dias

✅ *Recompensa total: R$ 100*

Treinamento Renato Amoedo:
https://reviewdeverdade.com.br/Renato38",10,2023-11-16T23:21:48Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@Diego-cj9op,Esse código funciona ainda ?,0,2025-07-29T21:43:08Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@florenciojunioraleatorio6682,"O cara dizer q em 2018 ele não ganhava 200 reais por mês, já sei q está mentindo....",0,2025-06-28T13:37:48Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@prerupa,"Cabei de ver um vídeo de um cara, que teve sua conta na bipa bloqueada. pode acontecer isso daí?",0,2025-06-03T00:48:05Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@TobiasJosédeSousaAndrade,Acabei de fazer e deu certo,1,2025-05-26T15:11:01Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@JeremiassantosGera,"E eu pensando q era uma conta abrir essa porcaria e fui aprovado, vou desinstalar agora mesmo, não sei nem q bicho é esse, tô fora",0,2025-04-17T13:13:51Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@viniciusbani,"A Bipa ta bloqueando o dinheiro dos cliente e a conta sem motivo nenhum.
 Bloquearam mil reais meu nem deu tempo de enviar para uma wallet.Fiz um Bitpix,bateu na conta já bloquearam.",0,2025-03-09T21:59:38Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@jusouza_impulsomkt,NÃO FUNCIONA! Já há 2 dias que fiz o cadastro e está EM ANÁLISE ATÉ HOJE! Desisti.,1,2025-01-30T13:48:55Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@meufinanceiro.10,lixo depositei dinheiro lá e meu bônus não caiu entrar em contato no reclame Aqui até agora não responderam nada.,0,2025-01-25T04:06:19Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@Jakosa_el_hero,O meu deu certo 🙏🏻 comprei 5,0,2025-01-16T20:37:39Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@luciogontijoacordadosnobre1187,Amigo quem compra na bipa ja esta declarando para receita sem precisar informar?,0,2025-01-13T01:01:41Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@SergioRodriguesdaSilvaRodr-i2x,Quando eu coloco meu numero não cai o código tem como me ajudar?,0,2025-01-02T23:18:45Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@countryhinos,Tem que que não está conseguindo sacar,0,2024-12-30T16:10:12Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@Pytterr,Estou usando a bipa e é sensacional que tem isenção de taxa de saque para sacar btc (tem uma quantidade mínima).,0,2024-12-22T19:46:49Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@LinkDoProduto,"Bipa esta bloqueando conta com seu dinheiro la galera, cuidado!
O suporte não resolve e a instituição financeira responsável também não!
Perdi meu dinheiro",0,2024-12-16T11:41:45Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@jeanaugusto1067,"CUIDADO , A BIPA ESTA QUEBRADA, A MAIS DE 10 DIAS MINHA CONTA BLOQUEADA E ELES FALAM QUE MEU CASO ESTA EM ANÁLISE PELO PARCEIRO BANCÁRIO.
CONSULTEM O RECLAME AQUI, JÁ TEM CENTENAS DE CASOS REGISTRADOS POR LÁ!",0,2024-12-10T18:50:04Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@rosaurarambo484,Quando faco o cadastro pede para colocar o bipatag o que seria isso? É uma espécie de senha ?,0,2024-12-10T06:09:44Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@renatomoura1336,um lixo essa Bipa! acabou de bloquear minha minha conta....,2,2024-12-09T20:40:01Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@façavocemesmo-x3d,godtei muito da sua esplicacao melhor vidio sobre a bipa,0,2024-11-29T00:18:53Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@chuvapradormirr,APLICATICO BIPA COMPREI BITCOINS DEPOSITEI 40 MIL COMPREI 2O MIL DE BITCOINS ELES MMIM BLOQUEARAM AINDA POR CIMA MINHA COMPRA DO BITCOINS FICOU PEDENTES BAO CONFIE NESSA PLATAFORMA BIPA NAO COMPRE BITCOINS LA,0,2024-11-27T18:24:06Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@pedroberttiofc,BIPA tá bloqueado conta. Sai fora... Um mês tentando resolver e nada!,0,2024-11-27T15:34:47Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@RonyReis-t9z,Ela bloqueou meu PIx Será que tem como resolver isso,0,2024-11-24T15:22:11Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@cferracini,mas afinal qual é o valor minimo de transferencia da BIPA?,0,2024-11-14T17:03:22Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@ninasilva863,Pode sacar da bipa pra o nubank?,0,2024-11-12T02:38:42Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@rafaelgonzaga5991,Como faço pra criar uma hardwallet? E como faço pra passar o saldo da hardwallet pra um pendrive?,0,2024-11-06T19:26:20Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@lokocrazy465,"amigo poderia  me ajudar sou novato, comprei meus primeiros btcs, e mandei para minha wallet na tails até ai ta perfeito! uma duvida grande que tenho e sobre a receita federal, e declaração de imposto de renda, como é feito ? procurei e nao achei nada, ainda mais que compro pela BIPA, porem me falaram que p2p tambem reporta a Receita, ai fiquei perdidoo!!! help ple4aase!",0,2024-10-28T20:19:02Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@joaovictor1145,"Oi não consegui descobrir qual é o valor mínimo para fazer transações grátis já depositei 110,00 e nada de conseguir transferir para minha carteira digital",1,2024-10-25T09:21:32Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@Katoshen,"como toda corretora nacional, não confiem seu dinheiro lá como ele disse, retire pra uma carteira fria sempre que possível e migre assim que possível pra compra sem kyc",2,2024-10-21T18:44:55Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@JoseCesar-tz5un,Pow eu coloquei 20 real n tem como transferir pra carteira,0,2024-10-19T21:59:05Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@leonamrsm,"Os únicos problemas da bipa são que o btc é um pouco mais caro que o valor de mercado e o KYC. Mas o saque pagando apenas a taxa da rede é bastante atrativo. Não me importo muito com KYC pq só pobre, só compro mixaria e não sou uma pessoa exposta. 

Na Binance o btc é mais barato mas hoje o saque é 0.001 btc que é quase 400 reais hoje. Quando usava Binance eu fazia um esquema de mandar o btc pra FTX e sacar de lá pagando a taxa da rede. Mas a FTX foi de vasco kkkkk",0,2024-10-15T13:13:05Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@to.2lewis784,"Nao gostei do vídeo, tem muitos cortes, nao mostra como colocar o dinheiro, nao mostra como comprar, muito blá blá",1,2024-10-14T17:03:42Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@andreacarneiro5474,Simples e objetivo. Obrigada,0,2024-10-07T17:56:27Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@YagoVieira-u6u,Eu mandei 1 real pra essa conta bipa aí pra testar ela ela recebeu de boa porém não consegui fazer a transação 😢 desanimei dela ja,1,2024-10-05T17:42:40Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@merceariaa.r5058,Começa em 8:35 que introdução longa.,1,2024-10-05T13:17:01Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@jhowtiny4505,A melhor é a picnic.,0,2024-10-05T12:09:21Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@paulogesso,"Aa taxas sao caras demais, prefiro o mercado Bitcoin",0,2024-09-30T21:01:28Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@sabrinamavr,Usem o código YPMAHM para ganhar saldo bônus ao criar a conta,0,2024-09-26T14:36:59Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@helemkelly199,"Gente , como você compra por 1,00 pelo pix? Dizem que o valor mínimo é de 167,00🥺",0,2024-09-23T19:43:31Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@danielabartkiw,Só eu que não entendi nada???  Kkkk ele explica super bem mas ainda não entendi..... Queria tanto entender sobre bitcoins,0,2024-09-21T01:52:02Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@Daviz-f5j,"BIPA BLOQUEOU MINHA CONTA HJ 18/09/24 COM QUASE 2 MIL REAIS!!!

 Antes do bloqueio nao estava conseguindo sacar pra outro banco ou comprar bitcoin. Absurdo!

Antes de depositar valores alto eu testei as transações e estava tudo ok

O BANCO BRASILEIRO PARCEIRO DA BIPA QUE TOMA ESSAS DECISOES.",0,2024-09-18T16:45:58Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@Presenteme,"Oi, Qual é o minimo neccessario de bitcoin para transferir para acarteira?",0,2024-09-17T17:53:46Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@VitóriaRibeiro-c6k,Mano bloquearam meu saque não consigo fazer nada roubaram meu dinheiro,0,2024-09-17T06:56:17Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@BrunoActiveGames,Falou do Renato Amoedo eu já deixei o like kk.,2,2024-09-10T19:01:23Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@llexlopes,"Estou, desde 9:16 de 6 de setembro, aguardando retorno do suporte da Bipa. Minha conta estava com duas transações de compra de Bitcoin pendentes. Entrei no suporte em 05 de setembro de 2024, então fui informado que o tal parceiro financeiro da Bipa daria retorno em 4 dias úteis. Fui entrar na minha conta Bipa hoje (dia 06) e está bloqueada. Onde está o suporte? Pediram meu CPF e ninguém responde. Já se passaram horas (provavelmente vai virar dias). Que zelo é esse pelo cliente? Eu vou em todas as redes para reportar o meu caso. Meu ativos estão inacessíveis. Tem mais gente passando por isso. É isso que dá tentar confiar em serviços nesse país.",0,2024-09-06T14:55:39Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@alessandroluciano8971,Gostei da humildade desse cara,0,2024-08-23T03:06:25Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@estevam_felipe87br,Cuidado! Estou tentando sacar meu dinheiro na Bipa e não consigo sacar. O suporte informa que os desenvolvedores estão analisando meu caso e fica nisso. Cuidado!,7,2024-08-21T14:49:48Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@pablogeovany8961,"Ótimo vídeo! Uma dúvida: É possível receber pix de outras pessoas na Bipa (contas correntes/poupança com CPF que não seja o seu)? Corretores como a Bity, por exemplo, proíbem isso. Queria saber como funciona na Bipa.",2,2024-08-12T14:33:24Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@marciosousa856,Faz um passo a passo amigo como transferir de real pra bipa,0,2024-08-06T17:24:52Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@massaharrison3936,A Bipa transfere valores altos para carteira?,0,2024-08-04T18:30:25Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@odrande,Você  disse que o outro caminho é BYSKY ? Que isso? Poderia falar mais a respeito ?,0,2024-08-01T23:04:52Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@dennytorres,💴 Crie sua conta na BIPA - https://bipa.app/convite/minirig,1,2025-03-21T19:22:51Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@hbltcpmjm-científico,Ate hj nunca vi vantagem comparativa/concorrencial nem custo-beneficio  nenhuma em nada da Bipa...só foi a estranha chilada do 38tao mesmo e nada mais...,1,2025-12-04T15:02:09Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@thiagostylo,Esse cartão pode usar em outros paises ?,0,2025-11-25T14:08:27Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@fabriciopinheiro8267,Consigo transferir da Bipa pra uma Cold Wollat?,0,2025-10-12T00:56:01Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@rodhash,"Idéia excelente, mas, como fica a Receita nesse caso?

Se as compras feitas com o cartão Bipa forem consideradas uma alienação de USDT, então a gente declara a compra dos criptoativos mas o consumo via cartão não acaba configurando uma omissão de operações? Afinal de contas, os USDT vão sendo usados como meio de pagamento e desaparecem do saldo sem que haja uma venda formal. Isso não pode gerar inconsistência na declaração?

Especialmente pra quem usa o cartão com frequência e movimenta valores altos, isso pode virar um baita chamariz pro Leão

Sugestões?

Vlw, ótimo vídeo.",1,2025-09-04T13:08:02Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@eduardobarros6356,"Minha conta foi bloqueada,vc fez algo amigo tem como me fala ?",0,2025-08-13T14:12:07Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@eduardobarros6356,Alguém com conta da bipa bloqueada?,0,2025-08-13T01:17:46Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@cristianebatistadomingos9500,"eu tenho a bipa a uns meses mais não sei usar só sei que em real eu tenho 0,97 e em biticoin 1,25 é pouco mais queria saber como transforma 0,97reais em biticoin?",0,2025-06-28T21:14:58Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@DAISY.576.,Massa!! Porém tem muita reclamação desse bipa!!✌️😉,0,2025-06-01T20:19:44Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@ricardofurtado719,"Noa noite, sabe me dizer se informa a receita federal? o cartão e grátis obrigado, ótimo vídeo.",0,2025-05-28T05:54:35Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@choppman,E sobre tarifas como fica,0,2025-05-25T10:31:07Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@cortsnews,"Estou pesquisando sobre essa empresa, so vejo coisas ruins dela ,que ela bloqueia conta , se vc compra de mais ela bloqueia 😅",0,2025-05-21T13:33:29Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@XisRenato,"Então se eu tiver o bipa turbo, eu poderia comprar algo parcelado usando esse limite?",0,2025-05-14T22:19:43Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@med1357,Eu fiquei com dúvida na tributação. A receita federal vai interpretar como? vai ter imposto sobre ganho de capital dos bitcoins usados para pagar a fatura?,1,2025-05-10T23:23:24Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@edumneto,os 50reais do bipa turbo é uma unica vez?,1,2025-05-07T18:54:10Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@profbitcoinbr,"Bonita camisa, Dennysinho! 😅🤣 Excelente vídeo! Bipa é a melhor solução no Brasil para viver em Bitcoin! 💙⚡🧡🚀",0,2025-04-29T00:15:34Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@art4073-t1k,"deixa eu ver se eu entendi: se nao for turbo, o cartao na pratica funciona como cartao de debito gastando seus btc ao inves de so gerar as parcelas pra vc pagar com fiat normalmetne?
se a unica forma de nao gastar os btc for com o bipa turbo nao compensa por conta dessa mensalidade alta (se vc fizer as contas no fim do ano era melhor um cartao com anuidade)",0,2025-04-23T14:02:41Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@MarcosPontes81,"Boa tarde. Tenho minhas dúvidas sobre essa bipa. Sempre que deposito Reais, ele automaticamente já transforma para btc. Somente no meu primeiro depósito que fiz o processo de compra de btc com meu saldo em reais na carteira, a partir daí, sempre que deposito, ele já transforma o saldo em btc. Tentei entrar em contato com o suporte, mas a área de suporte no meu app nem funciona.",0,2025-04-21T17:09:54Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
