"videoId","titulo","descricao","canal","channelId","channelUrl","publicado_em","views","likes","dislikes","favorites","commentCount","duration","dimension","definition","caption","licensedContent","contentRating","projection","thumbnails","thumbnail_default","thumbnail_medium","thumbnail_high","thumbnail_standard","thumbnail_maxres","tags","categoryId","defaultLanguage","defaultAudioLanguage","liveBroadcastContent","topicIds","topicCategories","recordingDate","locationDescription","actualStartTime","actualEndTime","scheduledStartTime","scheduledEndTime","concurrentViewers","activeLiveChatId","uploadStatus","privacyStatus","license","embeddable","publicStatsViewable","madeForKids","localizations","link","ordenacao","ordenacao_nome"
"EpwowpHfHbc","Top 60 Músicas De Natal 2026 ⛄🎄🎅 As Melhores Canções Natalinas 🎄🎁 Feliz Natal 2026","Top 60 Músicas De Natal 2026 ⛄     As Melhores Canções Natalinas Feliz Natal 2026 https://youtu.be/EpwowpHfHbc ...","Shirley Carvalhaes - GOSPEL","UCJ4mNBrdh9E4NseqN5MXCpA","https://www.youtube.com/channel/UCJ4mNBrdh9E4NseqN5MXCpA","2025-09-27T10:00:19Z","1011","21","0","0","7","PT1H30M3S","2d","hd","true","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/EpwowpHfHbc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/EpwowpHfHbc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/EpwowpHfHbc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/EpwowpHfHbc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/EpwowpHfHbc/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/EpwowpHfHbc/default.jpg","https://i.ytimg.com/vi/EpwowpHfHbc/mqdefault.jpg","https://i.ytimg.com/vi/EpwowpHfHbc/hqdefault.jpg","https://i.ytimg.com/vi/EpwowpHfHbc/sddefault.jpg","https://i.ytimg.com/vi/EpwowpHfHbc/maxresdefault.jpg","['Top 60 Músicas De Natal 2026', 'Natal 2026', 'As Melhores Canções', 'Feliz Natal 2026', 'EpwowpHfHbc', 'Top 60', 'Músicas', 'brazil']","10","pt-BR","pt-BR","none","[]","['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Music']","","Brazil","","","","","","","processed","public","youtube","True","True","False","{'pt-BR': {'title': 'Top 60 Músicas De Natal 2026 ⛄🎄🎅 As Melhores Canções Natalinas 🎄🎁 Feliz Natal 2026', 'description': 'Top 60 Músicas De Natal 2026 ⛄🎄🎅 As Melhores Canções Natalinas 🎄🎁 Feliz Natal 2026\nhttps://youtu.be/EpwowpHfHbc\n✨ Celebre o espírito mágico do Natal com esta coleção exclusiva das 80 melhores músicas de Natal 2026! 🎄🎅❄️ Nesta seleção especial, você encontrará os maiores clássicos natalinos de todos os tempos, desde canções tradicionais que aquecem o coração até versões modernas que trazem alegria e energia para qualquer celebração. É a trilha sonora perfeita para acompanhar os momentos mais especiais desta época do ano.\n\n🎶 Seja para ouvir em família, decorar a árvore de Natal, preparar a ceia ou simplesmente relaxar e mergulhar na atmosfera natalina, esta playlist completa de canções natalinas vai encher sua casa de luz, paz e felicidade. Com hinos emocionantes, músicas suaves e também os sucessos mais animados, cada faixa foi escolhida para criar um clima inesquecível.\n\n🌟 O Natal é tempo de união, esperança e amor. Deixe que estas músicas transformem cada instante em uma lembrança especial e façam parte da sua celebração.\n\n📌 Dê o play, compartilhe com seus amigos e familiares e viva a magia de um Feliz Natal 2026, cheio de música, harmonia e alegria. 🎁🎶'}}","https://www.youtube.com/watch?v=EpwowpHfHbc","1","Relevância"
"jXXPbXTSVQk","🎵PK❄️XD NATAL 2026 YA ☃️ KE WONG Y YA YANG 🎶","PK❄️XD NATAL 2026 YA ☃️ KE WONG Y YA YANG #pkxd #pkxdarquivos #pkxdgame #pkxdlndonesia #pkxduniversd ...","PKXDAditya","UCuAPdn-hwW0uq24YVYGz_aQ","https://www.youtube.com/channel/UCuAPdn-hwW0uq24YVYGz_aQ","2025-12-12T08:21:55Z","1","1","0","0","1","PT1M32S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/jXXPbXTSVQk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jXXPbXTSVQk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jXXPbXTSVQk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/jXXPbXTSVQk/sddefault.jpg', 'width': 640, 'height': 480}}","https://i.ytimg.com/vi/jXXPbXTSVQk/default.jpg","https://i.ytimg.com/vi/jXXPbXTSVQk/mqdefault.jpg","https://i.ytimg.com/vi/jXXPbXTSVQk/hqdefault.jpg","https://i.ytimg.com/vi/jXXPbXTSVQk/sddefault.jpg","","['PKXD', 'PKXD 2019', 'PKXD 2021', 'PKXD 2022', 'PKXD 2023', 'PKXD 2024', 'PKXD 2025', 'PKXD Aditya', 'PKXD game', 'PKXD coba', 'PKXD update', 'PKXD 2020', 'PKXD NATAL 2025']","20","id","en","none","[]","['https://en.wikipedia.org/wiki/Casual_game', 'https://en.wikipedia.org/wiki/Video_game_culture']","","","","","","","","","processed","public","youtube","True","True","False","{'id': {'title': '🎵PK❄️XD NATAL 2026 YA ☃️ KE WONG Y YA YANG 🎶', 'description': '🎵PK❄️XD NATAL 2026 YA ☃️ KE WONG Y YA YANG 🎶\n\n#pkxd #pkxdarquivos #pkxdgame #pkxdlndonesia #pkxduniversd #pkxduniverse #pkxdnatal'}}","https://www.youtube.com/watch?v=jXXPbXTSVQk","2","Data de publicação"
"K5zTQhsOPN0","🎁 FESTIVE SEASON CAMPAIGN 🎄A NOVA CAMPANHA DE NATAL NO EFOOTBALL 2026 🤩","","BRIZY","UCcuvJcRbfzPadTBobTiwi2g","https://www.youtube.com/channel/UCcuvJcRbfzPadTBobTiwi2g","2025-12-12T08:00:29Z","110","22","0","0","1","PT5M17S","2d","hd","false","True","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/K5zTQhsOPN0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/K5zTQhsOPN0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/K5zTQhsOPN0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/K5zTQhsOPN0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/K5zTQhsOPN0/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/K5zTQhsOPN0/default.jpg","https://i.ytimg.com/vi/K5zTQhsOPN0/mqdefault.jpg","https://i.ytimg.com/vi/K5zTQhsOPN0/hqdefault.jpg","https://i.ytimg.com/vi/K5zTQhsOPN0/sddefault.jpg","https://i.ytimg.com/vi/K5zTQhsOPN0/maxresdefault.jpg","[]","20","pt-BR","pt-BR","none","[]","['https://en.wikipedia.org/wiki/Sports_game', 'https://en.wikipedia.org/wiki/Video_game_culture']","","","","","","","","","processed","public","youtube","True","True","False","{'en-US': {'title': '🎁 FESTIVE SEASON CAMPAIGN 🎄 THE NEW CHRISTMAS CAMPAIGN IN EFOOTBALL 2026 🤩', 'description': ''}, 'pt-BR': {'title': '🎁 FESTIVE SEASON CAMPAIGN 🎄A NOVA CAMPANHA DE NATAL NO EFOOTBALL 2026 🤩', 'description': ''}}","https://www.youtube.com/watch?v=K5zTQhsOPN0","2","Data de publicação"
"5eViS9FINdk","04:20 #fy #gta #natal #2026","","Ikans","UCbYOGq79sgIsABpsLUdm8fA","https://www.youtube.com/channel/UCbYOGq79sgIsABpsLUdm8fA","2025-12-12T07:20:16Z","332","23","0","0","6","PT20S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/5eViS9FINdk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/5eViS9FINdk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/5eViS9FINdk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/5eViS9FINdk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/5eViS9FINdk/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/5eViS9FINdk/default.jpg","https://i.ytimg.com/vi/5eViS9FINdk/mqdefault.jpg","https://i.ytimg.com/vi/5eViS9FINdk/hqdefault.jpg","https://i.ytimg.com/vi/5eViS9FINdk/sddefault.jpg","https://i.ytimg.com/vi/5eViS9FINdk/maxresdefault.jpg","[]","22","pt-PT","pt-PT","none","[]","['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Video_game_culture']","","","","","","","","","processed","public","youtube","True","True","False","{'pt-PT': {'title': '04:20 #fy #gta #natal #2026', 'description': ''}}","https://www.youtube.com/watch?v=5eViS9FINdk","2","Data de publicação"
"oiyVRQubDok","02:00 vou continuar na minha escola 🙌#shortvideo #shorts #fyp #foryou #viral #viralvideo #edit","12 de dezembro de 2025! Faltam 13 dias para o Natal e 20 dias para o Ano Novo! ✨ Mais um dia de contagem regressiva, ...","kelvy gootz3","UCU5I-d9US0nDAPAsaNCIDVA","https://www.youtube.com/channel/UCU5I-d9US0nDAPAsaNCIDVA","2025-12-12T05:01:09Z","809","0","0","0","4","PT14S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/oiyVRQubDok/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/oiyVRQubDok/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/oiyVRQubDok/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/oiyVRQubDok/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/oiyVRQubDok/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/oiyVRQubDok/default.jpg","https://i.ytimg.com/vi/oiyVRQubDok/mqdefault.jpg","https://i.ytimg.com/vi/oiyVRQubDok/hqdefault.jpg","https://i.ytimg.com/vi/oiyVRQubDok/sddefault.jpg","https://i.ytimg.com/vi/oiyVRQubDok/maxresdefault.jpg","['vou passar se ano', 'passar de ano', 'vou continuar na escola', 'amo Deus', 'shorts', 'edit', 'fyp', 'foryou', 'viral', 'shorts viral', 'viral shorts', '2026', '2026 good', '2025', 'natal']","27","pt-PT","pt-BR","none","[]","['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']","","","","","","","","","processed","public","youtube","True","True","False","{'pt-PT': {'title': '02:00 vou continuar na minha escola 🙌#shortvideo #shorts #fyp #foryou #viral #viralvideo #edit', 'description': '🎄 12 de dezembro de 2025! Faltam 13 dias para o Natal e 20 dias para o Ano Novo! ✨\nMais um dia de contagem regressiva, energia lá em cima e foco total — espero continuar na escola que eu tô, então bora com tudo! 💪📚\n\nSe você também está na correria de fim de ano, estudando, sonhando e tentando melhorar a cada dia, esse vídeo é pra você! 🚀🔥\n\n🎅 Natal chegando\n🎆 Ano Novo quase aí\n📘 Metas, sonhos e evolução\n\n👉 Deixa o like, comenta como você tá se preparando para o fim do ano e compartilha com alguém que precisa daquela motivação!\n#gta #viral #edit #shortvideo #shortsfeed #shortsvideo #shorts #short #viral #viralvideo #viralshorts #fy #fypシ #fypシ゚viral #fyp #contagemregressiva #2026 #natal'}}","https://www.youtube.com/watch?v=oiyVRQubDok","2","Data de publicação"
"KbbcFHPm3sA","2026 natal 🥳🥳 #memes","","pkll_11ap","UCgavTkXHO6YSuubnYWjmDxQ","https://www.youtube.com/channel/UCgavTkXHO6YSuubnYWjmDxQ","2025-12-12T04:59:47Z","16","2","0","0","0","PT14S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/KbbcFHPm3sA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/KbbcFHPm3sA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/KbbcFHPm3sA/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/KbbcFHPm3sA/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/KbbcFHPm3sA/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/KbbcFHPm3sA/default.jpg","https://i.ytimg.com/vi/KbbcFHPm3sA/mqdefault.jpg","https://i.ytimg.com/vi/KbbcFHPm3sA/hqdefault.jpg","https://i.ytimg.com/vi/KbbcFHPm3sA/sddefault.jpg","https://i.ytimg.com/vi/KbbcFHPm3sA/maxresdefault.jpg","[]","22","id","id","none","[]","['https://en.wikipedia.org/wiki/Entertainment']","","","","","","","","","processed","public","youtube","True","True","False","{'id': {'title': '2026 natal 🥳🥳 #memes', 'description': ''}}","https://www.youtube.com/watch?v=KbbcFHPm3sA","2","Data de publicação"
"ZoTbakiSZdU","😍🌲🥂 Cartão de Natal  ou Ano Novo 2026 em vídeo Brasilia personalizado para sua empresa ou família.","Cartão de Natal ou Ano Novo 2026 em vídeo animado personalizado para sua empresa ou família. Somente R$150, entregue ...","Trafego Pago - Agencia Marketing Digital Brasilia ","UCfew_pXLQp4pNnuIti5L5Mg","https://www.youtube.com/channel/UCfew_pXLQp4pNnuIti5L5Mg","2025-12-12T04:43:43Z","25","2","0","0","1","PT22S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/ZoTbakiSZdU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZoTbakiSZdU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZoTbakiSZdU/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/ZoTbakiSZdU/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/ZoTbakiSZdU/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/ZoTbakiSZdU/default.jpg","https://i.ytimg.com/vi/ZoTbakiSZdU/mqdefault.jpg","https://i.ytimg.com/vi/ZoTbakiSZdU/hqdefault.jpg","https://i.ytimg.com/vi/ZoTbakiSZdU/sddefault.jpg","https://i.ytimg.com/vi/ZoTbakiSZdU/maxresdefault.jpg","['cartao de natal animado brasilia', 'cartao de ano novo 2026', 'video animado brasilia']","22","pt-PT","pt-PT","none","[]","[]","","Brasília","","","","","","","processed","public","youtube","True","True","False","{'pt-PT': {'title': '😍🌲🥂 Cartão de Natal  ou Ano Novo 2026 em vídeo Brasilia personalizado para sua empresa ou família.', 'description': '😍🌲🥂 Cartão de Natal  ou Ano Novo 2026 em vídeo animado personalizado para sua empresa ou família.\nSomente R$150, entregue em até 2 horas!\n\nEnvie sua logo ou até 3 fotos. Chama agora no zap \nSolicite agora: (61) 98123-0527 ou (61) 98358-7538 zap\n\nEntregue em até duas horas após envio de sua Logo,\nnome da Familia , ou até 3 fotos\n. Diversos modelos\n. Pagamento via Pix.\n. O arquivo pode ser enviado diretamente em\nseu Whatsapp .\n\n.\n.\n.\n.\n#natal #cartaonataldigital #anonovo\n#2026 #storiesanimados #videomarketing\n#cartaoanimado #videoanimado'}}","https://www.youtube.com/watch?v=ZoTbakiSZdU","2","Data de publicação"
"_v1v8g_V-kA","#gta #2025 #2026 #cj #gtasa #gtasamp #gtasanandreas #gtasanandreascheats #real #natal","","cjate2026","UCikaoyYtGn7TXYSH_GiKWTw","https://www.youtube.com/channel/UCikaoyYtGn7TXYSH_GiKWTw","2025-12-12T03:52:58Z","872","49","0","0","3","PT14S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/_v1v8g_V-kA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_v1v8g_V-kA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_v1v8g_V-kA/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/_v1v8g_V-kA/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/_v1v8g_V-kA/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/_v1v8g_V-kA/default.jpg","https://i.ytimg.com/vi/_v1v8g_V-kA/mqdefault.jpg","https://i.ytimg.com/vi/_v1v8g_V-kA/hqdefault.jpg","https://i.ytimg.com/vi/_v1v8g_V-kA/sddefault.jpg","https://i.ytimg.com/vi/_v1v8g_V-kA/maxresdefault.jpg","[]","22","pt-PT","pt-PT","none","[]","['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Video_game_culture']","","","","","","","","","processed","public","youtube","True","True","False","{'pt-PT': {'title': '#gta #2025 #2026 #cj #gtasa #gtasamp #gtasanandreas #gtasanandreascheats #real #natal', 'description': ''}}","https://www.youtube.com/watch?v=_v1v8g_V-kA","2","Data de publicação"
"tcjN4WRAEH8","Custom greeting card kartu ucapan natal 2026 postcard christmas free template gratis paper sleeve","","Pandawa Percetakan 24Jam","UCK43Q30FUFHCcTmB7k0B1wg","https://www.youtube.com/channel/UCK43Q30FUFHCcTmB7k0B1wg","2025-12-12T03:11:46Z","2111","6","0","0","0","PT22S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/tcjN4WRAEH8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/tcjN4WRAEH8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/tcjN4WRAEH8/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/tcjN4WRAEH8/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/tcjN4WRAEH8/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/tcjN4WRAEH8/default.jpg","https://i.ytimg.com/vi/tcjN4WRAEH8/mqdefault.jpg","https://i.ytimg.com/vi/tcjN4WRAEH8/hqdefault.jpg","https://i.ytimg.com/vi/tcjN4WRAEH8/sddefault.jpg","https://i.ytimg.com/vi/tcjN4WRAEH8/maxresdefault.jpg","[]","22","id","id","none","[]","[]","","","","","","","","","processed","public","youtube","True","True","False","{'id': {'title': 'Custom greeting card kartu ucapan natal 2026 postcard christmas free template gratis paper sleeve', 'description': ''}}","https://www.youtube.com/watch?v=tcjN4WRAEH8","2","Data de publicação"
"yWBWF4KUnVA","00:00 #Natal #cj #gta #2026 #dias","00:00 #Natal #cj #gta #2026 #dias.","accel","UC9zbtk74Y00qRzxjhv3Id6Q","https://www.youtube.com/channel/UC9zbtk74Y00qRzxjhv3Id6Q","2025-12-12T03:01:08Z","5521","0","0","0","231","PT14S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/yWBWF4KUnVA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yWBWF4KUnVA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yWBWF4KUnVA/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/yWBWF4KUnVA/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/yWBWF4KUnVA/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/yWBWF4KUnVA/default.jpg","https://i.ytimg.com/vi/yWBWF4KUnVA/mqdefault.jpg","https://i.ytimg.com/vi/yWBWF4KUnVA/hqdefault.jpg","https://i.ytimg.com/vi/yWBWF4KUnVA/sddefault.jpg","https://i.ytimg.com/vi/yWBWF4KUnVA/maxresdefault.jpg","[]","22","pt-PT","en-US","none","[]","['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Video_game_culture']","","","","","","","","","processed","public","youtube","True","True","False","{'pt-PT': {'title': '00:00 #Natal #cj #gta #2026 #dias', 'description': '00:00 #Natal #cj #gta #2026 #dias'}}","https://www.youtube.com/watch?v=yWBWF4KUnVA","2","Data de publicação"
"KRTtvfi8vkA","00:00... #natal #2026 #gta","","Cauazin YT","UC2vfc3zRdp913eidCWVxMGg","https://www.youtube.com/channel/UC2vfc3zRdp913eidCWVxMGg","2025-12-12T03:00:21Z","974","44","0","0","11","PT15S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/KRTtvfi8vkA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/KRTtvfi8vkA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/KRTtvfi8vkA/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/KRTtvfi8vkA/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/KRTtvfi8vkA/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/KRTtvfi8vkA/default.jpg","https://i.ytimg.com/vi/KRTtvfi8vkA/mqdefault.jpg","https://i.ytimg.com/vi/KRTtvfi8vkA/hqdefault.jpg","https://i.ytimg.com/vi/KRTtvfi8vkA/sddefault.jpg","https://i.ytimg.com/vi/KRTtvfi8vkA/maxresdefault.jpg","[]","20","pt-PT","pt-PT","none","[]","['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Video_game_culture']","","","","","","","","","processed","public","youtube","True","True","False","{'pt-PT': {'title': '00:00... #natal #2026 #gta', 'description': ''}}","https://www.youtube.com/watch?v=KRTtvfi8vkA","2","Data de publicação"
