"termo","sugestao","relevancia","regiao","cliente","fonte","tipo"
"rio de janeiro","rio de janeiro buenos aires voo","554","br","chrome","web","expansao_b"
"rio de janeiro","rio de janeiro belo horizonte voo","553","br","chrome","web","expansao_b"
"rio de janeiro","rio de janeiro brasilia voo","552","br","chrome","web","expansao_b"
"rio de janeiro","rio de janeiro belem voo","551","br","chrome","web","expansao_b"
"rio de janeiro","rio de janeiro brasilia onibus","550","br","chrome","web","expansao_b"
"rio de janeiro","rio de janeiro capital","850","br","chrome","web","expansao_c"
"rio de janeiro","rio de janeiro cidades","700","br","chrome","web","expansao_c"
"rio de janeiro","rio de janeiro calor","651","br","chrome","web","expansao_c"
"rio de janeiro","rio de janeiro climatempo","650","br","chrome","web","expansao_c"
"rio de janeiro","rio de janeiro clinica","601","br","chrome","web","expansao_c"
"rio de janeiro","rio de janeiro chuva","600","br","chrome","web","expansao_c"
"rio de janeiro","rio de janeiro centro","557","br","chrome","web","expansao_c"
"rio de janeiro","rio de janeiro continua lindo","556","br","chrome","web","expansao_c"
"rio de janeiro","rio de janeiro country club","555","br","chrome","web","expansao_c"
"rio de janeiro","rio de janeiro curitiba","554","br","chrome","web","expansao_c"
"rio de janeiro","rio de janeiro capital do brasil","553","br","chrome","web","expansao_c"
"rio de janeiro","rio de janeiro como chegar","552","br","chrome","web","expansao_c"
"rio de janeiro","rio de janeiro campo grande","551","br","chrome","web","expansao_c"
"rio de janeiro","rio de janeiro copacabana","550","br","chrome","web","expansao_c"
"rio de janeiro","rio de janeiro desenho","1100","br","chrome","web","expansao_d"
"rio de janeiro","rio de janeiro distancia","602","br","chrome","web","expansao_d"
"rio de janeiro","rio de janeiro domingo","601","br","chrome","web","expansao_d"
"rio de janeiro","rio de janeiro dubai tempo de voo","600","br","chrome","web","expansao_d"
"rio de janeiro","rio de janeiro digital","560","br","chrome","web","expansao_d"
"rio de janeiro","rio de janeiro ddd","559","br","chrome","web","expansao_d"
"rio de janeiro","rio de janeiro de carro","558","br","chrome","web","expansao_d"
"rio de janeiro","rio de janeiro dividido por zonas","557","br","chrome","web","expansao_d"
"rio de janeiro","rio de janeiro duque de caxias","556","br","chrome","web","expansao_d"
"rio de janeiro","rio de janeiro de noite","555","br","chrome","web","expansao_d"
"rio de janeiro","rio de janeiro diario oficial","554","br","chrome","web","expansao_d"
"rio de janeiro","rio de janeiro dubai","553","br","chrome","web","expansao_d"
"rio de janeiro","rio de janeiro divinopolis","552","br","chrome","web","expansao_d"
"rio de janeiro","rio de janeiro dua lipa","551","br","chrome","web","expansao_d"
"rio de janeiro","rio de janeiro distrito federal","550","br","chrome","web","expansao_d"
"rio de janeiro","rio de janeiro estado","1250","br","chrome","web","expansao_e"
"rio de janeiro","rio de janeiro em inglês","601","br","chrome","web","expansao_e"
"rio de janeiro","rio de janeiro está chovendo","600","br","chrome","web","expansao_e"
"rio de janeiro","rio de janeiro e região metropolitana","559","br","chrome","web","expansao_e"
"rio de janeiro","rio de janeiro é cidade","558","br","chrome","web","expansao_e"
"rio de janeiro","rio de janeiro está sem luz","557","br","chrome","web","expansao_e"
"rio de janeiro","rio de janeiro eventos","556","br","chrome","web","expansao_e"
"rio de janeiro","rio de janeiro esta em alerta","554","br","chrome","web","expansao_e"
"rio de janeiro","rio de janeiro está em qual região","553","br","chrome","web","expansao_e"
"rio de janeiro","rio de janeiro em libras","552","br","chrome","web","expansao_e"
"rio de janeiro","rio de janeiro extensão territorial","551","br","chrome","web","expansao_e"
"rio de janeiro","rio de janeiro embalagens","550","br","chrome","web","expansao_e"
"rio de janeiro","rio de janeiro futebol clube","1251","br","chrome","web","expansao_f"
"rio de janeiro","rio de janeiro fica no sudeste","1250","br","chrome","web","expansao_f"
"rio de janeiro","rio de janeiro fica em qual região do brasil","605","br","chrome","web","expansao_f"
"rio de janeiro","rio de janeiro fortaleza","604","br","chrome","web","expansao_f"
"rio de janeiro","rio de janeiro fica no sul","603","br","chrome","web","expansao_f"
"rio de janeiro","rio de janeiro foz do iguaçu","602","br","chrome","web","expansao_f"
"rio de janeiro","rio de janeiro florianopolis","601","br","chrome","web","expansao_f"
"rio de janeiro","rio de janeiro figurinha","600","br","chrome","web","expansao_f"
"rio de janeiro","rio de janeiro fundação","554","br","chrome","web","expansao_f"
"rio de janeiro","rio de janeiro fortaleza voo","553","br","chrome","web","expansao_f"
"rio de janeiro","rio de janeiro fica no sul ou sudeste","552","br","chrome","web","expansao_f"
"rio de janeiro","rio de janeiro flamengo","551","br","chrome","web","expansao_f"
"rio de janeiro","rio de janeiro favela","550","br","chrome","web","expansao_f"
"rio de janeiro","rio de janeiro gosto de você","701","br","chrome","web","expansao_g"
"rio de janeiro","rio de janeiro g1","700","br","chrome","web","expansao_g"
"rio de janeiro","rio de janeiro graus","601","br","chrome","web","expansao_g"
"rio de janeiro","rio de janeiro gramado","600","br","chrome","web","expansao_g"
"rio de janeiro","rio de janeiro goiania","560","br","chrome","web","expansao_g"
"rio de janeiro","rio de janeiro gig","559","br","chrome","web","expansao_g"
"rio de janeiro","rio de janeiro guarulhos","558","br","chrome","web","expansao_g"
"rio de janeiro","rio de janeiro google maps","557","br","chrome","web","expansao_g"
"rio de janeiro","rio de janeiro galeao","556","br","chrome","web","expansao_g"
"rio de janeiro","rio de janeiro maps","555","br","chrome","web","expansao_g"
"rio de janeiro","rio de janeiro guarapari","554","br","chrome","web","expansao_g"
"rio de janeiro","rio de janeiro governador valadares","553","br","chrome","web","expansao_g"
"rio de janeiro","rio de janeiro goiania voo","552","br","chrome","web","expansao_g"
"rio de janeiro","rio de janeiro gloria","551","br","chrome","web","expansao_g"
"rio de janeiro","rio de janeiro guarulhos onibus","550","br","chrome","web","expansao_g"
"rio de janeiro","rio de janeiro habitantes","601","br","chrome","web","expansao_h"
"rio de janeiro","rio de janeiro hoje eventos","600","br","chrome","web","expansao_h"
"rio de janeiro","rio de janeiro hotel","561","br","chrome","web","expansao_h"
"rio de janeiro","rio de janeiro habitantes 2025","560","br","chrome","web","expansao_h"
"rio de janeiro","rio de janeiro historia","559","br","chrome","web","expansao_h"
"rio de janeiro","rio de janeiro hoje notícias","558","br","chrome","web","expansao_h"
"rio de janeiro","rio de janeiro hoje tempo","557","br","chrome","web","expansao_h"
"rio de janeiro","rio de janeiro hospedagem","556","br","chrome","web","expansao_h"
"rio de janeiro","rio de janeiro hoje o que fazer","555","br","chrome","web","expansao_h"
"rio de janeiro","rio de janeiro hoje transito","554","br","chrome","web","expansao_h"
"rio de janeiro","rio de janeiro hoje vai chover","553","br","chrome","web","expansao_h"
"rio de janeiro","rio de janeiro hoteis","552","br","chrome","web","expansao_h"
"rio de janeiro","rio de janeiro horário","551","br","chrome","web","expansao_h"
"rio de janeiro","rio de janeiro hotel copacabana","550","br","chrome","web","expansao_h"
"rio de janeiro","rio de janeiro idade","1000","br","chrome","web","expansao_i"
"rio de janeiro","rio de janeiro ilheus","701","br","chrome","web","expansao_i"
"rio de janeiro","rio de janeiro idh","700","br","chrome","web","expansao_i"
"rio de janeiro","rio de janeiro ir","603","br","chrome","web","expansao_i"
"rio de janeiro","rio de janeiro imagem","602","br","chrome","web","expansao_i"
"rio de janeiro","rio de janeiro ilha do governador","601","br","chrome","web","expansao_i"
"rio de janeiro","rio de janeiro instagram","600","br","chrome","web","expansao_i"
"rio de janeiro","rio de janeiro iptu","557","br","chrome","web","expansao_i"
"rio de janeiro","rio de janeiro ipanema","556","br","chrome","web","expansao_i"
"rio de janeiro","rio de janeiro itaipava","555","br","chrome","web","expansao_i"
"rio de janeiro","rio de janeiro italia","554","br","chrome","web","expansao_i"
"rio de janeiro","rio de janeiro ibge","553","br","chrome","web","expansao_i"
"rio de janeiro","rio de janeiro ilheus voo","552","br","chrome","web","expansao_i"
"rio de janeiro","rio de janeiro incendio","551","br","chrome","web","expansao_i"
"rio de janeiro","rio de janeiro isenção de ipva","550","br","chrome","web","expansao_i"
"rio de janeiro","rio de janeiro juiz de fora","1252","br","chrome","web","expansao_j"
"rio de janeiro","rio de janeiro joao pessoa","1251","br","chrome","web","expansao_j"
"rio de janeiro","rio de janeiro ja foi capital do brasil","1250","br","chrome","web","expansao_j"
"rio de janeiro","rio de janeiro joao pessoa voo","900","br","chrome","web","expansao_j"
"rio de janeiro","rio de janeiro já foi capital de portugal","750","br","chrome","web","expansao_j"
"rio de janeiro","rio de janeiro jundiai","601","br","chrome","web","expansao_j"
"rio de janeiro","rio de janeiro joinville","600","br","chrome","web","expansao_j"
"rio de janeiro","rio de janeiro japao","557","br","chrome","web","expansao_j"
"rio de janeiro","rio de janeiro jericoacoara","556","br","chrome","web","expansao_j"
"rio de janeiro","rio de janeiro jacarepaguá","555","br","chrome","web","expansao_j"
"rio de janeiro","rio de janeiro já nevou","554","br","chrome","web","expansao_j"
"rio de janeiro","rio de janeiro jundiai onibus","553","br","chrome","web","expansao_j"
"rio de janeiro","rio de janeiro jovem aprendiz","552","br","chrome","web","expansao_j"
"rio de janeiro","rio de janeiro jericoacoara voo","551","br","chrome","web","expansao_j"
"rio de janeiro","rio de janeiro jardim botânico","550","br","chrome","web","expansao_j"
"rio de janeiro","rio de janeiro km2","1251","br","chrome","web","expansao_k"
"rio de janeiro","rio de janeiro km","1250","br","chrome","web","expansao_k"
"rio de janeiro","rio de janeiro kitnet","601","br","chrome","web","expansao_k"
"rio de janeiro","rio de janeiro k8","600","br","chrome","web","expansao_k"
"rio de janeiro","rio de janeiro kill","560","br","chrome","web","expansao_k"
"rio de janeiro","rio de janeiro mortos","559","br","chrome","web","expansao_k"
"rio de janeiro","rio de janeiro kills","558","br","chrome","web","expansao_k"
"rio de janeiro","rio de janeiro killed","557","br","chrome","web","expansao_k"
"rio de janeiro","rio de janeiro killing","556","br","chrome","web","expansao_k"
"rio de janeiro","rio de janeiro krieg","555","br","chrome","web","expansao_k"
"rio de janeiro","rio de janeiro karaoke","554","br","chrome","web","expansao_k"
"rio de janeiro","rio de janeiro korean restaurant","553","br","chrome","web","expansao_k"
"rio de janeiro","rio de janeiro karneval","552","br","chrome","web","expansao_k"
"rio de janeiro","rio de janeiro kit","551","br","chrome","web","expansao_k"
"rio de janeiro","kart rio de janeiro","550","br","chrome","web","expansao_k"
"rio de janeiro","rio de janeiro lima","1251","br","chrome","web","expansao_l"
"rio de janeiro","rio de janeiro lima onibus","1250","br","chrome","web","expansao_l"
"rio de janeiro","rio de janeiro lisboa","900","br","chrome","web","expansao_l"
"rio de janeiro","rio de janeiro lima voo","751","br","chrome","web","expansao_l"
"rio de janeiro","rio de janeiro leilões","750","br","chrome","web","expansao_l"
"rio de janeiro","rio de janeiro lugares","701","br","chrome","web","expansao_l"
"rio de janeiro","rio de janeiro logo","700","br","chrome","web","expansao_l"
"rio de janeiro","rio de janeiro lima peru","602","br","chrome","web","expansao_l"
"rio de janeiro","rio de janeiro londrina","601","br","chrome","web","expansao_l"
"rio de janeiro","rio de janeiro londres","600","br","chrome","web","expansao_l"
"rio de janeiro","rio de janeiro lugares para passear","554","br","chrome","web","expansao_l"
"rio de janeiro","rio de janeiro lapa","553","br","chrome","web","expansao_l"
"rio de janeiro","rio de janeiro linha vermelha","552","br","chrome","web","expansao_l"
"rio de janeiro","rio de janeiro linha amarela","551","br","chrome","web","expansao_l"
"rio de janeiro","rio de janeiro leblon","550","br","chrome","web","expansao_l"
"rio de janeiro","rio de janeiro medicina laboratorial","601","br","chrome","web","expansao_m"
"rio de janeiro","rio de janeiro municipios","561","br","chrome","web","expansao_m"
"rio de janeiro","rio de janeiro metanol","560","br","chrome","web","expansao_m"
"rio de janeiro","rio de janeiro maceio","559","br","chrome","web","expansao_m"
"rio de janeiro","rio de janeiro musica","558","br","chrome","web","expansao_m"
"rio de janeiro","rio de janeiro metro","557","br","chrome","web","expansao_m"
"rio de janeiro","rio de janeiro mapa cidade","556","br","chrome","web","expansao_m"
"rio de janeiro","rio de janeiro manaus","555","br","chrome","web","expansao_m"
"rio de janeiro","rio de janeiro meteorologia","554","br","chrome","web","expansao_m"
"rio de janeiro","rio de janeiro miami","553","br","chrome","web","expansao_m"
"rio de janeiro","rio de janeiro mapa estado","552","br","chrome","web","expansao_m"
"rio de janeiro","rio de janeiro minas gerais","551","br","chrome","web","expansao_m"
"rio de janeiro","rio de janeiro mega operação","550","br","chrome","web","expansao_m"
"rio de janeiro","rio de janeiro notícias","700","br","chrome","web","expansao_n"
"rio de janeiro","rio de janeiro novo rio","601","br","chrome","web","expansao_n"
"rio de janeiro","rio de janeiro natal","600","br","chrome","web","expansao_n"
"rio de janeiro","rio de janeiro no mapa","561","br","chrome","web","expansao_n"
"rio de janeiro","rio de janeiro notícias hoje","560","br","chrome","web","expansao_n"
"rio de janeiro","rio de janeiro nova york","559","br","chrome","web","expansao_n"
"rio de janeiro","rio de janeiro natal voo","558","br","chrome","web","expansao_n"
"rio de janeiro","rio de janeiro navegantes","557","br","chrome","web","expansao_n"
"rio de janeiro","rio de janeiro niteroi","556","br","chrome","web","expansao_n"
"rio de janeiro","rio de janeiro no mapa do brasil","555","br","chrome","web","expansao_n"
"rio de janeiro","rio de janeiro nova iguaçu","554","br","chrome","web","expansao_n"
"rio de janeiro","rio de janeiro notícias agora","553","br","chrome","web","expansao_n"
"rio de janeiro","rio de janeiro nova friburgo","552","br","chrome","web","expansao_n"
"rio de janeiro","rio de janeiro noite","551","br","chrome","web","expansao_n"
"rio de janeiro","rio de janeiro novo rio rodoviaria","550","br","chrome","web","expansao_n"
"rio de janeiro","rio de janeiro operação","700","br","chrome","web","expansao_o"
"rio de janeiro","rio de janeiro onibus","601","br","chrome","web","expansao_o"
"rio de janeiro","rio de janeiro o que fazer","600","br","chrome","web","expansao_o"
"rio de janeiro","rio de janeiro ouro preto","561","br","chrome","web","expansao_o"
"rio de janeiro","rio de janeiro orlando","560","br","chrome","web","expansao_o"
"rio de janeiro","rio de janeiro o que fazer hoje","559","br","chrome","web","expansao_o"
"rio de janeiro","rio de janeiro origem do nome","558","br","chrome","web","expansao_o"
"rio de janeiro","rio de janeiro ouro preto onibus","557","br","chrome","web","expansao_o"
"rio de janeiro","rio de janeiro ou rio de janeiro","556","br","chrome","web","expansao_o"
"rio de janeiro","rio de janeiro onde ir","555","br","chrome","web","expansao_o"
"rio de janeiro","rio de janeiro ogol","554","br","chrome","web","expansao_o"
"rio de janeiro","rio de janeiro o dia","553","br","chrome","web","expansao_o"
"rio de janeiro","rio de janeiro orlando voo","552","br","chrome","web","expansao_o"
"rio de janeiro","rio de janeiro online","551","br","chrome","web","expansao_o"
"rio de janeiro","rio de janeiro olx","550","br","chrome","web","expansao_o"
"rio de janeiro","rio de janeiro previsão do tempo","1250","br","chrome","web","expansao_p"
"rio de janeiro","rio de janeiro para sao paulo","950","br","chrome","web","expansao_p"
"rio de janeiro","rio de janeiro população","900","br","chrome","web","expansao_p"
"rio de janeiro","rio de janeiro para campos do jordão quantas horas","601","br","chrome","web","expansao_p"
"rio de janeiro","rio de janeiro passagem","600","br","chrome","web","expansao_p"
"rio de janeiro","rio de janeiro porto alegre","559","br","chrome","web","expansao_p"
"rio de janeiro","rio de janeiro para belo horizonte","558","br","chrome","web","expansao_p"
"rio de janeiro","rio de janeiro praias","557","br","chrome","web","expansao_p"
"rio de janeiro","rio de janeiro paraiso em chamas","556","br","chrome","web","expansao_p"
"rio de janeiro","rio de janeiro porto seguro","555","br","chrome","web","expansao_p"
"rio de janeiro","rio de janeiro para salvador","554","br","chrome","web","expansao_p"
"rio de janeiro","rio de janeiro para fortaleza","553","br","chrome","web","expansao_p"
"rio de janeiro","rio de janeiro prefeitura","552","br","chrome","web","expansao_p"
"rio de janeiro","rio de janeiro para curitiba","551","br","chrome","web","expansao_p"
"rio de janeiro","rio de janeiro para foz do iguaçu","550","br","chrome","web","expansao_p"
"rio de janeiro","rio de janeiro qual região","950","br","chrome","web","expansao_q"
"rio de janeiro","rio de janeiro quantos graus","601","br","chrome","web","expansao_q"
"rio de janeiro","rio de janeiro quantos habitantes","600","br","chrome","web","expansao_q"
"rio de janeiro","rio de janeiro quantos anos","561","br","chrome","web","expansao_q"
"rio de janeiro","rio de janeiro quantos volts","560","br","chrome","web","expansao_q"
"rio de janeiro","rio de janeiro quantos km","559","br","chrome","web","expansao_q"
"rio de janeiro","rio de janeiro qual estágio","558","br","chrome","web","expansao_q"
"rio de janeiro","rio de janeiro quantidade de habitantes","557","br","chrome","web","expansao_q"
"rio de janeiro","rio de janeiro qualistage","556","br","chrome","web","expansao_q"
"rio de janeiro","rio de janeiro quitandinha","555","br","chrome","web","expansao_q"
"rio de janeiro","rio de janeiro queimadas 2020","554","br","chrome","web","expansao_q"
"rio de janeiro","rio de janeiro quantos metros acima do mar","553","br","chrome","web","expansao_q"
"rio de janeiro","rio de janeiro quadro","552","br","chrome","web","expansao_q"
"rio de janeiro","rio de janeiro quarta feira","551","br","chrome","web","expansao_q"
"rio de janeiro","rio de janeiro quito","550","br","chrome","web","expansao_q"
"rio de janeiro","rio de janeiro realengo","1252","br","chrome","web","expansao_r"
"rio de janeiro","rio de janeiro rj","1251","br","chrome","web","expansao_r"
"rio de janeiro","rio de janeiro recife","1250","br","chrome","web","expansao_r"
"rio de janeiro","rio de janeiro rio de janeiro","802","br","chrome","web","expansao_r"
"rio de janeiro","rio de janeiro rj - rodoviaria do rio","801","br","chrome","web","expansao_r"
"rio de janeiro","rio de janeiro refrescos ltda","800","br","chrome","web","expansao_r"
"rio de janeiro","rio de janeiro rotas","750","br","chrome","web","expansao_r"
"rio de janeiro","rio de janeiro região","601","br","chrome","web","expansao_r"
"rio de janeiro","rio de janeiro rp","600","br","chrome","web","expansao_r"
"rio de janeiro","rio de janeiro recife voo","555","br","chrome","web","expansao_r"
"rio de janeiro","rio de janeiro região sudeste","554","br","chrome","web","expansao_r"
"rio de janeiro","rio de janeiro ribeirão preto","553","br","chrome","web","expansao_r"
"rio de janeiro","rio de janeiro rodoviaria","552","br","chrome","web","expansao_r"
"rio de janeiro","rio de janeiro rodoviária novo rio","551","br","chrome","web","expansao_r"
"rio de janeiro","rio de janeiro roma","550","br","chrome","web","expansao_r"
"rio de janeiro","rio de janeiro sao paulo","1252","br","chrome","web","expansao_s"
"rio de janeiro","rio de janeiro salvador","1251","br","chrome","web","expansao_s"
"rio de janeiro","rio de janeiro sao paulo voo","1250","br","chrome","web","expansao_s"
"rio de janeiro","rio de janeiro sao paulo onibus","850","br","chrome","web","expansao_s"
"rio de janeiro","rio de janeiro sudeste","802","br","chrome","web","expansao_s"
"rio de janeiro","rio de janeiro secreto","801","br","chrome","web","expansao_s"
"rio de janeiro","rio de janeiro salvador voo","800","br","chrome","web","expansao_s"
"rio de janeiro","rio de janeiro state population","601","br","chrome","web","expansao_s"
"rio de janeiro","rio de janeiro sao jose dos campos","600","br","chrome","web","expansao_s"
"rio de janeiro","rio de janeiro sem agua","553","br","chrome","web","expansao_s"
"rio de janeiro","rio de janeiro santa catarina","552","br","chrome","web","expansao_s"
"rio de janeiro","rio de janeiro santa cruz","551","br","chrome","web","expansao_s"
"rio de janeiro","rio de janeiro sul ou sudeste","550","br","chrome","web","expansao_s"
"rio de janeiro","rio de janeiro transito","750","br","chrome","web","expansao_t"
"rio de janeiro","rio de janeiro tamanho","601","br","chrome","web","expansao_t"
"rio de janeiro","rio de janeiro tem quantos habitantes","600","br","chrome","web","expansao_t"
"rio de janeiro","rio de janeiro tem quantos anos","559","br","chrome","web","expansao_t"
"rio de janeiro","rio de janeiro tempo agora","558","br","chrome","web","expansao_t"
"rio de janeiro","rio de janeiro temperatura agora","557","br","chrome","web","expansao_t"
"rio de janeiro","rio de janeiro tijuca","556","br","chrome","web","expansao_t"
"rio de janeiro","rio de janeiro turismo","555","br","chrome","web","expansao_t"
"rio de janeiro","rio de janeiro teresopolis","554","br","chrome","web","expansao_t"
"rio de janeiro","rio de janeiro temperatura hoje","553","br","chrome","web","expansao_t"
"rio de janeiro","rio de janeiro tempo hoje","552","br","chrome","web","expansao_t"
"rio de janeiro","rio de janeiro time","551","br","chrome","web","expansao_t"
"rio de janeiro","rio de janeiro tem quantos municípios","550","br","chrome","web","expansao_t"
"rio de janeiro","rio de janeiro ubatuba onibus","1102","br","chrome","web","expansao_u"
"rio de janeiro","rio de janeiro uberlandia","1101","br","chrome","web","expansao_u"
"rio de janeiro","rio de janeiro ultimas noticias","1100","br","chrome","web","expansao_u"
"rio de janeiro","rio de janeiro umidade","601","br","chrome","web","expansao_u"
"rio de janeiro","rio de janeiro ushuaia","600","br","chrome","web","expansao_u"
"rio de janeiro","rio de janeiro urca","559","br","chrome","web","expansao_u"
"rio de janeiro","rio de janeiro uruguai","558","br","chrome","web","expansao_u"
"rio de janeiro","rio de janeiro umidade do ar","557","br","chrome","web","expansao_u"
"rio de janeiro","rio de janeiro uruguaiana","556","br","chrome","web","expansao_u"
"rio de janeiro","rio de janeiro uberlandia voo","555","br","chrome","web","expansao_u"
"rio de janeiro","rio de janeiro universidades","554","br","chrome","web","expansao_u"
"rio de janeiro","rio de janeiro utc","553","br","chrome","web","expansao_u"
"rio de janeiro","rio de janeiro um caos","552","br","chrome","web","expansao_u"
"rio de janeiro","rio de janeiro uf","551","br","chrome","web","expansao_u"
"rio de janeiro","rio de janeiro uberaba","550","br","chrome","web","expansao_u"
"rio de janeiro","rio de janeiro vai chover hoje","1251","br","chrome","web","expansao_v"
"rio de janeiro","rio de janeiro vento","1250","br","chrome","web","expansao_v"
"rio de janeiro","rio de janeiro vitoria","801","br","chrome","web","expansao_v"
"rio de janeiro","rio de janeiro voltagem","800","br","chrome","web","expansao_v"
"rio de janeiro","rio de janeiro vai chover amanhã","601","br","chrome","web","expansao_v"
"rio de janeiro","rio de janeiro voo","600","br","chrome","web","expansao_v"
"rio de janeiro","rio de janeiro voos","558","br","chrome","web","expansao_v"
"rio de janeiro","rio de janeiro visto de cima","557","br","chrome","web","expansao_v"
"rio de janeiro","rio de janeiro volta redonda","556","br","chrome","web","expansao_v"
"rio de janeiro","rio de janeiro vagas","555","br","chrome","web","expansao_v"
"rio de janeiro","rio de janeiro vai ter horário de verão","554","br","chrome","web","expansao_v"
"rio de janeiro","rio de janeiro viagem","553","br","chrome","web","expansao_v"
"rio de janeiro","rio de janeiro vetor","552","br","chrome","web","expansao_v"
"rio de janeiro","rio de janeiro vagas de emprego","551","br","chrome","web","expansao_v"
"rio de janeiro","rio de janeiro vs são paulo","550","br","chrome","web","expansao_v"
"rio de janeiro","rio de janeiro weather","1253","br","chrome","web","expansao_w"
"rio de janeiro","rio de janeiro wikipedia","1252","br","chrome","web","expansao_w"
"rio de janeiro","rio de janeiro wallpaper","1251","br","chrome","web","expansao_w"
"rio de janeiro","rio de janeiro windguru","1250","br","chrome","web","expansao_w"
"rio de janeiro","rio de janeiro wallpaper 4k","1200","br","chrome","web","expansao_w"
"rio de janeiro","rio de janeiro weather forecast","603","br","chrome","web","expansao_w"
"rio de janeiro","rio de janeiro war","602","br","chrome","web","expansao_w"
"rio de janeiro","rio de janeiro wetter","601","br","chrome","web","expansao_w"
"rio de janeiro","rio de janeiro week","600","br","chrome","web","expansao_w"
"rio de janeiro","rio de janeiro windy","555","br","chrome","web","expansao_w"
"rio de janeiro","rio de janeiro weather channel","554","br","chrome","web","expansao_w"
"rio de janeiro","rio de janeiro wallpaper pc","553","br","chrome","web","expansao_w"
"rio de janeiro","rio de janeiro weather by month","552","br","chrome","web","expansao_w"
"rio de janeiro","rio de janeiro wikipedia english","551","br","chrome","web","expansao_w"
"rio de janeiro","rio de janeiro wikiaves","550","br","chrome","web","expansao_w"
"rio de janeiro","rio de janeiro x belo horizonte","754","br","chrome","web","expansao_x"
"rio de janeiro","rio de janeiro x foz do iguaçu","753","br","chrome","web","expansao_x"
"rio de janeiro","rio de janeiro x fortaleza","752","br","chrome","web","expansao_x"
"rio de janeiro","rio de janeiro x recife","751","br","chrome","web","expansao_x"
"rio de janeiro","rio de janeiro x curitiba","750","br","chrome","web","expansao_x"
"rio de janeiro","rio de janeiro x juiz de fora","601","br","chrome","web","expansao_x"
"rio de janeiro","rio de janeiro x porto seguro","600","br","chrome","web","expansao_x"
"rio de janeiro","rio de janeiro x brasilia","554","br","chrome","web","expansao_x"
"rio de janeiro","rio de janeiro x lima peru","553","br","chrome","web","expansao_x"
"rio de janeiro","rio de janeiro x buenos aires","552","br","chrome","web","expansao_x"
"rio de janeiro","rio de janeiro x volta redonda","551","br","chrome","web","expansao_x"
"rio de janeiro","rio de janeiro x porto alegre","550","br","chrome","web","expansao_x"
"rio de janeiro","rio de janeiro yr","1251","br","chrome","web","expansao_y"
"rio de janeiro","rio de janeiro youtube","1250","br","chrome","web","expansao_y"
