"author","authorUri","rating","title","content","votes","date","id","version","voteSum"
"027wdz","https://itunes.apple.com/br/reviews/id1519850382","1","Meu dinheiro sumiu","Tô esperando cair os 100 reais que eu mandei por pix pro aplicativo é nada ainda","0","2024-05-10T15:55:08-07:00","11253698138","2.5.6","0"
"MrVilela","https://itunes.apple.com/br/reviews/id1429411590","5","Excelente","Excelente aplicativo. Quando tive problemas, fui prontamente atendido. Melhor cripto banco, na minha opinião.","0","2024-06-20T13:05:00-07:00","11403998050","2.5.8","0"
"RoMaHaLu","https://itunes.apple.com/br/reviews/id1246250904","5","Perfeito!","Ótimo App, rápido e simples de operar. A opção de agendar compra/venda está ótima e o saque via rede Lightning traz ainda mais rapidez nas negociações e compras usando BTCs 😍","0","2024-06-20T14:00:26-07:00","11404139738","2.5.8","0"
"Fora anuidade","https://itunes.apple.com/br/reviews/id1321536360","1","Não tenho resposta para o problema","Não consigo logar minha conta","0","2024-06-26T14:58:13-07:00","11426774461","2.5.8","0"
"M@06","https://itunes.apple.com/br/reviews/id1452214947","5","Tokens recém lançados","O aplicativo é excelente.
Precisei de suporte no Chat da plataforma e foi uma ótima experiência,atendente muito bem preparado.
O que deixa a desejar na plataforma é que sempre ficamos pra trás em algumas listagens de ativos,só são listados na Bitypreço depois que o mercado inteiro já encheram os bolsos.","0","2024-06-26T23:57:50-07:00","11428060500","2.5.8","0"
"Douglas91viana","https://itunes.apple.com/br/reviews/id876578069","5","Muito boa de compreender","Top","0","2024-07-26T10:37:02-07:00","11537896074","2.5.10","0"
"João Bini","https://itunes.apple.com/br/reviews/id1604946964","1","Processo de KYC","Processo de KYC está horrível! Não consigo me cadastrar, tentei mais de três vezes já e só da erro.","0","2023-12-23T04:21:43-07:00","10734895334","2.4.7","0"
"joaoantoniorosi","https://itunes.apple.com/br/reviews/id487291028","5","Ótima opção em cripto mas …","Ótima opção para investimento em cripto. Mas seria excelente se pudesse pagar boletos em cripto e ter algum tipo de investimento pelo aplicativo. Aí seria a cereja do bolo.","0","2023-12-18T17:48:18-07:00","10714699006","2.4.6","0"
"careira42","https://itunes.apple.com/br/reviews/id1456090158","1","Conta bloqueada?","Tenho em torno de 15k de reais na conta e ao acessar hoje me deparei com a mensagem de conta Bloqueada? Não há um ser humano para explicar o que houve apenas perguntas prontas e nenhuma em relação a isso

Espero uma resposta urgente","0","2023-12-05T13:43:09-07:00","10661225869","2.4.6","0"
"vine.matheus","https://itunes.apple.com/br/reviews/id1283085250","1","Sem estrutura","Na adesão do app já falha no cadastro, login 
Imagina nas transações 
Não recomendo!","0","2023-10-26T07:46:10-07:00","10517566693","2.4.3","0"
"Fonseca Coin","https://itunes.apple.com/br/reviews/id347257635","5","Sem informar lucro ou prejuízo","Não informa mais se estamos no lucro ou prejuízo. Ou alguma outra forma de “preço médio “.","0","2022-11-15T17:51:06-07:00","9293803942","2.0.4","0"
"marciodnmachado","https://itunes.apple.com/br/reviews/id197857233","5","Muito bom","Excelente aplicativo","0","2022-11-16T07:36:08-07:00","9295758442","2.0.4","0"
"WW1LL","https://itunes.apple.com/br/reviews/id1123006406","1","Adeus Biscoint","Eu era feliz quando era apenas Biscoint, após a migração pra Bit Preço o app não funciona mais, e sem suporte como tinha antes.","0","2022-11-16T15:44:27-07:00","9296895378","2.0.4","0"
"bruunao","https://itunes.apple.com/br/reviews/id873899278","1","Tá difícil!","Não consigo criar minha conta de jeito nenhum!!!","0","2022-11-18T13:40:38-07:00","9303440544","2.0.6","0"
"Fabio_Silvacm","https://itunes.apple.com/br/reviews/id1400569571","5","% de valorização e desvalorização","Gostei bastante do App, só estou sentindo falta da informação que mostra a porcentagem de valorização e desvalorização dos ativos na carteira. Olhei várias vezes e não consegui encontrar.","0","2022-11-20T18:43:28-07:00","9311828963","2.0.6","0"
"Japa parag","https://itunes.apple.com/br/reviews/id403461625","3","Desempenho dos investimentos","Poderiam colocar o indicador de valorização ou desvalorização do investimento individual em % como havia no App da Biscoint.","0","2022-11-20T19:25:02-07:00","9311925984","2.0.6","0"
"vivi.cs00","https://itunes.apple.com/br/reviews/id1248164657","3","A desejar","Não informa a porcentagem de lucro ou perda no ativo investido.","0","2022-11-29T22:30:57-07:00","9344144992","2.0.9","0"
"Lili Grein Beuther","https://itunes.apple.com/br/reviews/id360219356","5","Não cola a chave no campo","Estou com dificuldade para transferir para a Bluwallet porque a chave pública não cola. Tenho um IPhone.","0","2022-12-07T15:23:59-07:00","9371855315","2.0.9","0"
"Arrisonmuller","https://itunes.apple.com/br/reviews/id686247415","5","Horrível","Depois da atualização meu app não abriu mais fica sempre carregando e não consigo fazer nada mandei mensagem pro suporte e não tive retorno","0","2023-01-20T06:29:41-07:00","9527871858","2.0.17","0"
"p.bruno_","https://itunes.apple.com/br/reviews/id1295140712","1","Instável, ruim!","App instável, erros irritantes nos procedimentos mais simples (como autenticação de identidade e telefone).
Parece algo feito as pressas, ou sem estrutura para suportar a quantidade de usuários que possui.","0","2023-01-22T08:57:05-07:00","9535692060","2.0.17","0"
"Bruno Pereira12@","https://itunes.apple.com/br/reviews/id1453661839","5","Excelente","Sempre quando dava problema eu acionava o pessoal do suporte e eles retornavam com poucas horas e resolvia o problema. Nada tenho a falar mal está ótimo.","0","2023-03-10T11:30:36-07:00","9699509701","2.2.0","0"
"Pistol Slip","https://itunes.apple.com/br/reviews/id168775064","3","Não loga!","Coloco meu login e senha da Bitypreço e simplesmente diz que esta incorreto, já redefini a senha e aparece sempre senha incorreta.","0","2023-03-10T20:42:22-07:00","9700794425","2.2.0","0"
"augustresende","https://itunes.apple.com/br/reviews/id1447900444","5","Aplicativo sensacional","Melhor que app de muita empresa gigante","0","2023-03-14T05:55:19-07:00","9712316756","2.2.0","0"
"boa alternativa","https://itunes.apple.com/br/reviews/id706185189","1","Extrato não aparece","Como faço pra ver meu extrato? A opção não aparece no app, não está intuitivo","0","2023-03-15T20:01:17-07:00","9717858731","2.2.0","0"
"ricardo146","https://itunes.apple.com/br/reviews/id964183444","5","Cpf","Não consigo finalizar sempre fala cpf já registrado","0","2023-03-16T06:08:57-07:00","9719172311","2.2.0","0"
"stellamarysl","https://itunes.apple.com/br/reviews/id967184246","3","Saldo","Demora muitos minutos pra mostrar o saldo, no momento espero a 5 minutos e ainda não apareceu","0","2023-03-19T07:26:47-07:00","9730121432","2.2.0","0"
"arielfoletto","https://itunes.apple.com/br/reviews/id889803764","1","Não consigo acessar minha conta","Não consigo acessar minha conta, da sempre erro de conexão","0","2023-04-04T05:42:15-07:00","9785786406","2.2.2","0"
"clitorrj","https://itunes.apple.com/br/reviews/id411495498","1","Desapontamento total","O app trava a todo momento e não consegui fazer o último cadastro de segurança pq nunca aceitam a fotos envias. Foram mais de 6 tentavas e nunca aceitavam a fotos com todos os dados.

A gota d’água foi a necessidade de cadastro do celular. Até aí nenhum problemas, mas nunca enviam a mensagem de verificação com os códigos e eu estou a dias ele conseguir acessar o app.
Por gentileza, resolvam este problema pq quero sacar e encerrar a minha conta.","0","2023-04-26T12:26:56-07:00","9864221002","2.2.5","0"
"otaviomiranda","https://itunes.apple.com/br/reviews/id1288246571","5","Melhor app","Simples, rápido e direto 🙏","0","2023-07-27T11:38:53-07:00","10188800089","2.3.2","0"
"Ademilton_ADM","https://itunes.apple.com/br/reviews/id1553869412","1","Poderia aceitar…","Poderia aceitar quem tem idade acima de 16 anos seria bom😢","0","2023-08-07T21:07:34-07:00","10232181101","2.3.2","0"
"Klpguhnf","https://itunes.apple.com/br/reviews/id281528647","5","Parabéns pelo trabalho","Melhor opção de cartão crypto no Brasil mesmo que nem todo mundo conheça ainda. Espero que continuem nesse caminho, acho que no ritmo atual das coisas no mundo e por aqui talvez o trabalho de vocês seja necessário pra muita gente mais rápido do que eu esperava.

Da até vontade de trabalhar pra vocês e ajudar a plataforma e a missão, parabéns de verdade!","0","2023-08-29T09:43:24-07:00","10312667638","2.3.4","0"
"Antonio Sanford Br","https://itunes.apple.com/br/reviews/id1529271990","4","Problema","Poderiam colocar os gráficos em tempo real, parecido com o da 99pay que achei bem mais prático e objetivo. Tenho a impressão que esse gráfico de vocês não é em tempo real.
Outra coisa é que na 99pay tem opção de gráficos de acordo com o dia, semana, mês e ano.
Ajeitem isso o quanto antes, por gentileza.","0","2024-07-29T09:22:30-07:00","11548774457","2.6.0","0"
"Andreza2012","https://itunes.apple.com/br/reviews/id247420353","5","Transparência nas transações!","Uso desde que era bitpreço e nunca tive problemas com essa corretora. Já comprei, vendi, transferi tudo as claras. Passa realmente bastante confiança. 
Quanto ao app creio que evoluiu bastante e hoje consigo resolver tudo por ele, antes era mais trabalhoso fazer via pc. 
Bity é nota 10, sempre recomendo aos que me perguntam sobre corretoras aqui do Brasil.","0","2024-07-30T04:23:38-07:00","11551575755","2.6.0","0"
"Vandinhomunoz100","https://itunes.apple.com/br/reviews/id405124008","5","PAGAR CONTA OU FAZER PIX COM CRIPTO","Seria interessante pagar boleto ou pagamento com pix para outra pessoa ou receber pix de outra pessoa diretamente do Bitybank","0","2024-08-01T17:39:04-07:00","11561570662","2.6.0","0"
"Damiao Porto","https://itunes.apple.com/br/reviews/id405643582","1","Não entra","Após a última atualização Não entra.","0","2025-03-25T07:45:16-07:00","12463002642","2.7.15","0"
"DanAMorarescu","https://itunes.apple.com/br/reviews/id1692681590","5","Aplicativo não se carrega","Faz meses que não consigo entrar no aplicativo. Simplesmente não se carrega depois da foto inicial. IPhone 15 pro max.","0","2025-05-06T16:51:39-07:00","12627688792","2.8.1","0"
"Rafaelmminto","https://itunes.apple.com/br/reviews/id1528486253","5","Atendimento top!","Eu tive um problema com o aplicativo. A equipe entrou em contato comigo pelo WhatsApp pra entender melhor o problema e buscar uma solução. Estão de parabéns! O aplicativo é simples e seguro, na minha opinião. Gosto bastante dele.","0","2025-05-27T08:49:01-07:00","12704508752","2.8.2","0"
"Julgador7377","https://itunes.apple.com/br/reviews/id1792077370","1","Mentira,diz ter área pix e não tem","0","0","2025-05-29T15:26:19-07:00","12713264987","2.8.3","0"
"leorossafa","https://itunes.apple.com/br/reviews/id663475528","5","App feio e muita informação","Até gosto , mas o app é muito feio, muita informação e propaganda","0","2025-06-13T17:30:06-07:00","12771395665","2.8.4","0"
"arthur mota7","https://itunes.apple.com/br/reviews/id1798814277","5","gostei","muito bom!","0","2025-06-17T06:18:49-07:00","12784879909","2.8.4","0"
"123@2022","https://itunes.apple.com/br/reviews/id687301994","1","CORRETORA LIXO","ESSA CORRETORA, ASSIM COMO AS PESSOAS QUE FAZEM PUBLICIDADE DELA, É UM LIXO!!!!!!!!!!","0","2025-06-30T09:48:04-07:00","12835870765","2.8.5","0"
"EPRltda","https://itunes.apple.com/br/reviews/id1198278998","1","Erro direto para login. Dificuldade para login, direto… já entrei e contato e nada.","Para abrir a conta já fui triste, um parto… depois, em login sempre da erro, pede autorização, porém não tem o local para pegar a autorização para dar certo. App horrível.","0","2025-07-02T12:19:14-07:00","12844577190","2.8.5","0"
"gyovanna goncalves","https://itunes.apple.com/br/reviews/id495699881","5","Prático e Seguro","App ótimo, prático e seguro para investir e navegar no mundo cripto","0","2025-07-18T08:20:12-07:00","12907058283","2.8.6","0"
"Germana Moura","https://itunes.apple.com/br/reviews/id1540944814","5","Prático e seguro.","Topo","0","2025-07-21T05:50:32-07:00","12918354109","2.8.7","0"
"myllarck","https://itunes.apple.com/br/reviews/id555127704","5","Prática","Sempre compro meus sats com facilidade, tem sempre atualizações e novidades!","0","2025-07-28T20:01:19-07:00","12948928229","2.8.8","0"
"DiegoCdLima","https://itunes.apple.com/br/reviews/id763926634","5","Aplicativo muito bom","Única coisa que queria que para emissão de cartão fosse mais barato, pois tem app por aí que não cobram nada pra emitir. Tirando isso muito bom o aplicativo recomendo","0","2025-08-29T03:59:33-07:00","13073995071","2.8.10","0"
"Rubao-SP","https://itunes.apple.com/br/reviews/id86043295","5","Melhor app de Exchange no Brasil","Sou cliente do BityBank há 2 anos.Realizo trades com muita facilidade e segurança. A usabilidade do app é sem dúvida a melhor entre todas as corretoras de cripto no Brasil .","0","2025-09-04T06:37:13-07:00","13097837884","2.8.10","0"
"Afonsoh","https://itunes.apple.com/br/reviews/id114439029","4","Excelência em Praticidade","Uma excelente opção para se entrar no mercado cripto com integração com o mercado nacional. 
Gostaria muito de utilizar como minha opção principal de compra e manuseio dos meu BTC e Stablecoins, mas tem uma grande limitação, não oferece uma opção de Earn, as criptos ficam paradas sem rendimentos, me obrigando a continuar na Binance.","0","2025-10-07T05:20:09-07:00","13235408570","2.8.13","0"
"Carl.P.","https://itunes.apple.com/br/reviews/id1496946452","4","Liberem stakin e earn","Ótima plataforma, porém falta liberarem staking e earn!! Falta isso para 5 estrelas.","0","2025-10-09T09:11:17-07:00","13244738020","2.8.13","0"
"Contra BityBank","https://itunes.apple.com/br/reviews/id900981349","1","Horrível","Pessima plataforma, sempre um parto para transferir deles para a cold.","0","2025-10-09T11:21:22-07:00","13245190712","2.8.13","0"
"jonjonez7474","https://itunes.apple.com/br/reviews/id902709218","3","Aplicativo não abre","Não está sendo possível abrir o aplicativo, ao clicar no ícone , aparece a logo e nunca sai dessa tela. Já reinstalei e não resolveu.","0","2025-10-09T12:34:28-07:00","13245421250","2.8.13","0"
"Marialourdes97","https://itunes.apple.com/br/reviews/id1819614688","1","Sem acesso","Não consigo acessar minha conta já faz 2 semanas

Fica dizendo que falta pouco para a validação de documentos mas no consigo avançar e nem atualiza esse status, não consigo acompanhar/investir assim.","0","2025-10-11T10:38:42-07:00","13253561464","2.8.13","0"
"Nascimento167","https://itunes.apple.com/br/reviews/id1670904978","3","Erro","O valor quase nunca esta certo com o mercado","0","2025-10-18T14:24:48-07:00","13284064401","2.8.13","0"
"Mac benge","https://itunes.apple.com/br/reviews/id1558651683","5","Melhor plataforma app pra trabalhar com cripto","App muito bom , rápido e seguro","0","2025-10-20T22:09:58-07:00","13293898470","2.9.0","0"
"Nova américa Vicente","https://itunes.apple.com/br/reviews/id1825048303","5","Bitybank","Melhor corretora do brasil","0","2025-10-24T09:48:05-07:00","13308638825","2.9.0","0"
"Lucas1271271717","https://itunes.apple.com/br/reviews/id726369734","1","Burocracia para sacar os bitcoins","Infelizmente a burocracia para depositar os bitcoins em uma wallet aumentou muito. Toda vez que quero enviar algum valor, preciso entrar em contato com o suporte do app","0","2025-11-15T04:24:21-07:00","13400591215","2.9.2","0"
"P. R. R. B. L.","https://itunes.apple.com/br/reviews/id975629870","1","Erro no cadastro","Cometi um erro de digitação na hora de cadastrar o email e agora meu cpf esta vinculado a uma conta impossível de acessar (o que não deveria nem ser possível, pois como aceitam webmail que não existe). e o email de suporte não me responde","0","2025-04-30T06:06:10-07:00","12602865017","2.8.1","0"
"Marcos de Freitas","https://itunes.apple.com/br/reviews/id489651035","2","Erro cadastro","Não consigo finalizar a conta, aparece mensagem em vermelho, “contacte o suporte”.","0","2025-03-13T13:34:10-07:00","12416792966","2.7.13","0"
"Mc.Tinhoso","https://itunes.apple.com/br/reviews/id1336738122","1","Ruim","Para receber pix é fácil , mas para tirar  é uma novela. Melhor utilizar outra corretora","0","2024-08-05T17:25:12-07:00","11576871900","2.6.0","0"
"Felipe Jaques","https://itunes.apple.com/br/reviews/id964421537","1","Péssimo","A","0","2025-03-10T12:45:34-07:00","12405494808","2.7.13","0"
"FábioLins","https://itunes.apple.com/br/reviews/id336058881","5","Precisa ser conta digital também","O app é ótimo, mas seria bom ter a funcionalidade de conta digital, poder pagar boletos para usarmos a funcionalidade completa, falta também a opção de modo escuro no app, fica mais bonito e cadê o cartão nas carteiras digitais??? Apple Pay, queremos! Também acho que a parte do saldo poderia ficar mais em cima, uma coisa separada das criptos. Pois uma coisa é uma coisa e outra coisa é outra coisa! Fica a dica","0","2024-10-16T18:13:14-07:00","11842131214","2.6.6","0"
"Okiyama Tsuneo","https://itunes.apple.com/br/reviews/id1440989873","3","Tem muito a melhorar","Atualização tem um deley nos preços dos ativos","0","2024-11-10T22:50:42-07:00","11936924379","2.7.1","0"
"João Guilherme Carvalho","https://itunes.apple.com/br/reviews/id1584197813","1","SUMIRAM COM MEU DINHEIRO","Fiz um saque Pix e simplesmente não me enviaram o dinheiro.

Estou tentando resolver com o suporte, mas o simples fato de ter acontecido é preocupante!!!

Conferi todos os dados de envio antes.","0","2024-11-21T04:25:07-07:00","11974721168","2.7.1","0"
"Pedro Fuenzalida","https://itunes.apple.com/br/reviews/id85764378","5","Excelente App","O app é muito rápido, estável e bem completo em funcionalidades. Boa quantidade de moedas disponíveis. Aproveitem o Bull Market!","0","2024-11-29T14:38:40-07:00","12006833539","2.7.3","0"
"Biel Jardim","https://itunes.apple.com/br/reviews/id247104885","1","Atendimento horrível","Péssimo","0","2024-12-01T07:18:48-07:00","12013644958","2.7.3","0"
"robertofg","https://itunes.apple.com/br/reviews/id145919028","5","Excelente","O app nunca me deixou na mão; ágil, amigável e principalmente, confiável. Recomendo fortemente.","0","2024-12-03T02:15:43-07:00","12020373333","2.7.3","0"
"Caio Barreto vitoria","https://itunes.apple.com/br/reviews/id377131244","1","Suporte péssimo","Estou a 4 dias sem nenhuma resposta no chat do suporte, e não tem como falar com outro!","0","2024-12-04T12:37:36-07:00","12025915003","2.7.3","0"
"Maravilhoso ✨😍","https://itunes.apple.com/br/reviews/id1517307486","1","Idades","Eles falam que pode ser 4+ de anos pra entrar/ fazer o cadastro, mais quando vc faz o cadastro fala que tem que ser maior que 18. Eu tinha tanta esperança que ia dar tudo certo!","0","2024-12-08T09:29:52-07:00","12040684769","2.7.3","0"
"Levi Baptista","https://itunes.apple.com/br/reviews/id1210055395","2","Erro no app","A página inicial do app ficou cinza, mandei mensagem no suporte via chat ngm me responde, não consigo ver variação de nenhuma criptomoeda, aguardo uma resposta","0","2024-12-13T04:36:01-07:00","12058266642","2.7.3","0"
"iphoneGabriel","https://itunes.apple.com/br/reviews/id624272243","4","Pode melhorar","Estava há muito tempo esperando pela atualização para aparecer a opção de ALERTA DE PREÇO, era a única coisa que faltava, pra mim. 

Apareceu, PORÉM, só dá pra cotar em REAL, e gostaria que tivesse a opção de cotar em outras moedas também, especialmente em dólar. 

Por favor, atualizei pra poder inserir essa opção. 🙏🏻","0","2024-12-17T04:27:28-07:00","12073544216","2.7.4","0"
"Rafasc","https://itunes.apple.com/br/reviews/id282354533","1","TAXA CARA","Um dos melhores aplicativos , porém as taxas são extremamente caras , a cada 1.000,00 reais você paga 40,00 de taxa e pra sair 30,00 aproximadamente, enquanto o Nubank a Cada 1.000,00 Reais você para 2,00 pra sair e 2,00 para entrar !","0","2024-12-28T14:45:06-07:00","12117428440","2.7.4","0"
"leomesmu","https://itunes.apple.com/br/reviews/id596479148","4","Coloquem gráficos em tempo real","Seria bom se os gráficos fossem mais dinâmicos, sabe em tempo real, ai traria uma forma melhor e se tivesse um gráfico do portfólio na tela de início ja seria de grande ajuda, melhoria nos gráficos!!","0","2025-01-05T04:07:11-07:00","12147608358","2.7.5","0"
"Beto7183959","https://itunes.apple.com/br/reviews/id361663452","5","Fácil de usar","Aplicativo intuito e fácil de usar","0","2025-01-08T03:26:42-07:00","12159063204","2.7.6","0"
"Thiago Rodrigues Nunes","https://itunes.apple.com/br/reviews/id1627457670","1","Erro hoje pela manhã","Opções de negociar em branco sem possibilidade de fazer nada, apenas ver o desempenho das moedas.","0","2025-01-15T07:11:49-07:00","12187587794","2.7.8","0"
"chefgrezzani","https://itunes.apple.com/br/reviews/id1104738367","3","Legal","O app é ótimo, simples e intuitivo, so sinto que falta ter mais opções de criptos, as vezes demora muito para introduzir as novidades e perdemos o hype, consequentemente uma ótima oportunidade de fazer uma grana.","0","2025-01-18T19:54:50-07:00","12202004939","2.7.8","0"
"Arthurbit123","https://itunes.apple.com/br/reviews/id1407061307","1","App fica cinza","3 dias sem conseguir acessar o app, abro, a tela fica cinza e não sai disso, não consigo negociar e nem fazer nada.","0","2025-01-22T02:00:13-07:00","12215472503","2.7.8","0"
"porranehuma","https://itunes.apple.com/br/reviews/id1423112603","1","RUIN/PESSIMO","HORRIVEL E PRECISO MUITA COISA PARA MELHORAR","0","2025-01-27T05:58:36-07:00","12237149679","2.7.10","0"
"Dangelord1","https://itunes.apple.com/br/reviews/id1431087735","5","Muito legal","É uma excelente oportunidade de juntar BTC","0","2025-02-11T11:28:35-07:00","12299300339","2.7.11","0"
"Danieltorretti","https://itunes.apple.com/br/reviews/id1630212168","5","Muito bom","Poderia da limite para nós usarmos, e colocar trader, seria bom e pode analisar os gráfico com as ferramentas, mais gosto muito bem simples completar adoro de mais não tem o que reclamar só acrescentar nota 1000","0","2025-02-17T12:53:05-07:00","12323208263","2.7.12","0"
"Joe138138","https://itunes.apple.com/br/reviews/id196956885","1","Atendimento inexistente","Ninguém responde no chat de suporte, não libera saque, sempre trava durante o processo de envio do btc para wallet, extremamente arrependido de ter enviado fundos para essa empresa.","0","2025-02-26T18:13:27-07:00","12359326207","2.7.12","0"
"Chapeleiro_mad","https://itunes.apple.com/br/reviews/id157349900","3","APP BOM- ERRO NO PREÇO MÉDIO APÓS ZERAGEM","A corretora é boa e o preço é justo.
Acerca do APP: Simples de usar, mas apresenta erro de calculo no preço médio após zerar a posição. Ele considera para o preço médio todo o histórico de compra, mesmo de operações anteriores já zeradas (zera a operação mas não zera o preço médio).
Isso pode trazer problemas em declarações fiscais, fiquem atentos!","0","2025-02-28T13:15:37-07:00","12366370706","2.7.12","0"
"Boliveiira","https://itunes.apple.com/br/reviews/id901277982","1","App indisponível","Ha 5 dias o app promete uma atualização para que eu possa acessar minha conta e nada. Estou bem preocupado pois é justamente o acesso 24/7 aos meus ativos e negociações que traz mais segurança e credibilidade a plataforma.","0","2022-11-15T08:25:56-07:00","9292519860","1.5.7","0"
