"author","authorUri","rating","title","content","votes","date","id","version","voteSum"
"talita Nayaraahs","https://itunes.apple.com/br/reviews/id1372128312","1","Só engano","Horrível, não tem como sacar!","0","2022-08-31T05:52:11-07:00","9037631747","1.1.4","0"
"0755!;:.,","https://itunes.apple.com/br/reviews/id1441430226","1","Não consigo sacar, não funciona","Ruim","0","2022-08-25T16:38:18-07:00","9016955708","1.1.4","0"
"jartyur","https://itunes.apple.com/br/reviews/id594770175","3","sacar","como faz pra sacar o dinheiro?","0","2022-05-31T07:00:17-07:00","8726695264","1.1.4","0"
"caloteiros007","https://itunes.apple.com/br/reviews/id1434559542","5","Não consigo sacar de jeito nenhum","Não consigo sacar","0","2022-09-02T21:24:13-07:00","9046711004","1.1.4","0"
"gilmar Junior 447","https://itunes.apple.com/br/reviews/id1445816715","3","Ajuda","Como faz pra sacar????","0","2022-09-07T20:55:32-07:00","9063042343","1.1.4","0"
"RosioRafael","https://itunes.apple.com/br/reviews/id724646427","5","Não consigo sacar","Não consigo sacar o que ganhei no jogo, gostaria de uma ajuda!","0","2022-09-10T16:30:32-07:00","9072282571","1.1.4","0"
"Elyab Fernandea","https://itunes.apple.com/br/reviews/id1421063099","1","O app não paga","Não tem nenhuma opção de sacar os bitcoins! É enganação! Infelizmente!","0","2022-09-11T10:42:49-07:00","9074985534","1.1.4","0"
"MABCouto","https://itunes.apple.com/br/reviews/id1434306544","1","Dinheiro","Não explica como receberei dinheiro. Qual o valor de Bitcoin posso trocar por dinheiro e o de faço essa troca ?","0","2022-09-11T20:24:07-07:00","9076255599","1.1.4","0"
"mi2129","https://itunes.apple.com/br/reviews/id1368268836","3","Como faço para sacar?","Não entendi como faz para sacar
Alguém me explica","0","2022-09-27T06:49:56-07:00","9126971316","1.1.4","0"
"marcusvi200","https://itunes.apple.com/br/reviews/id866326046","1","Não achei onde sacar","Onde saca?","0","2022-09-27T19:02:41-07:00","9128631977","1.1.4","0"
"tay(750","https://itunes.apple.com/br/reviews/id1401528066","1","Não tem opção de saque","Como faz p sacar?","0","2022-06-06T11:59:18-07:00","8747916847","1.1.4","0"
"jhey2305!!!","https://itunes.apple.com/br/reviews/id1081538541","1","Não consigo sacar","Como faço pra sacar as moedas","0","2022-05-27T06:39:40-07:00","8713227929","1.1.4","0"
"hbygtfu","https://itunes.apple.com/br/reviews/id1439703047","1","Saque","Onde saca?","0","2022-10-16T16:16:35-07:00","9192122346","1.1.4","0"
"pretodix","https://itunes.apple.com/br/reviews/id1191975854","1","Não serve pra nada","Não consegui sacar droga","0","2022-04-06T04:28:50-07:00","8537678852","1.1.4","0"
"@agsanches","https://itunes.apple.com/br/reviews/id483718629","1","Não serve pra nada, não da pra sacar!","Perda de tempo","0","2022-02-17T10:10:09-07:00","8366405001","1.1.4","0"
"flp disco","https://itunes.apple.com/br/reviews/id1380429638","1","Poxa btc","Como faz pra sacar? Qual o valor mínimo ?","0","2022-02-17T18:35:14-07:00","8367571360","1.1.4","0"
"alehartman","https://itunes.apple.com/br/reviews/id743906575","1","Não é possível sacar moedas","Não consegue sacar moedas","0","2022-03-01T09:31:24-07:00","8409663794","1.1.4","0"
"Edstkx","https://itunes.apple.com/br/reviews/id1367260633","5","Joguinho legal","Joguinho legal para passar o tempo e nada mais além disso, da pra fazer pegadinha com os amigos falando que tem x bitcoins… kkk","0","2022-03-06T04:10:03-07:00","8426479411","1.1.4","0"
"Érita Silva","https://itunes.apple.com/br/reviews/id617760705","3","Da pra sacar ?","Como sacar ?","0","2022-03-06T14:30:35-07:00","8428200970","1.1.4","0"
"kakah798","https://itunes.apple.com/br/reviews/id1391318479","1","Dúvida","Este App paga???","0","2022-03-22T11:03:19-07:00","8484056386","1.1.4","0"
"-Vitoriaa.s","https://itunes.apple.com/br/reviews/id1150407600","2","Falta suporte de ajuda","Como faço para converter em dinheiro de verdade?","0","2022-03-28T14:45:34-07:00","8506281094","1.1.4","0"
"davdlms","https://itunes.apple.com/br/reviews/id1197150601","5","Como sacar os bitcoins","Preciso de orientação","0","2022-03-28T18:27:32-07:00","8506761533","1.1.4","0"
"tyuilaqrb","https://itunes.apple.com/br/reviews/id1320055433","1","Não tem como sacar","Em nenhum lugar da pra sacar","0","2022-04-06T02:36:38-07:00","8537398589","1.1.4","0"
"gqmacedo","https://itunes.apple.com/br/reviews/id1371404588","4","Como faço para sacar alguém sabe?","Como faço para sacar alguém sabe?","0","2022-04-06T07:19:01-07:00","8538202165","1.1.4","0"
"rlf2803","https://itunes.apple.com/br/reviews/id1306141634","2","Não consigo sacar","Odiei","0","2022-05-23T17:00:18-07:00","8701610466","1.1.4","0"
"isma3000","https://itunes.apple.com/br/reviews/id995579657","1","Impossível sacar","Não tem como sacar , não serve pra nada.","0","2022-04-16T13:53:57-07:00","8574827296","1.1.4","0"
"Japa..","https://itunes.apple.com/br/reviews/id272485715","1","Não serve para nada, não tem como sacar as moedas","Nem perca tempo","0","2022-04-17T21:33:24-07:00","8579352243","1.1.4","0"
"lourencogabriel","https://itunes.apple.com/br/reviews/id586218053","1","Não serve","Nao serve para nada , não da para sacar o dinheiro","0","2022-04-20T05:12:39-07:00","8587261091","1.1.4","0"
"jagejaoq d","https://itunes.apple.com/br/reviews/id1400897892","2","Ajuda","Como faço pra retira o $$$","0","2022-04-20T15:04:47-07:00","8588800778","1.1.4","0"
"Camilico01","https://itunes.apple.com/br/reviews/id239188990","1","Sacar!!!","Alguém conseguiu sacar? Poderia explicar!","0","2022-04-29T08:09:39-07:00","8618714487","1.1.4","0"
"03Lut04","https://itunes.apple.com/br/reviews/id1330774349","5","Sacar","Como consigo sacar??","0","2022-05-02T08:35:44-07:00","8629763007","1.1.4","0"
"saelibr","https://itunes.apple.com/br/reviews/id1407225102","4","Sacar","Como faço pra sacar ?","0","2022-05-10T06:51:03-07:00","8656731638","1.1.4","0"
"hugo2230","https://itunes.apple.com/br/reviews/id1218374013","1","Pura enganação","Não tem como sacar nada tudo mentira e eles ganharam dinheiro com agente clicando como bobo","0","2022-05-16T15:24:25-07:00","8678196594","1.1.4","0"
"b12🫧","https://itunes.apple.com/br/reviews/id1236558383","1","Nn consigo tirar","Como  sacar o dinheiro de lá ?","0","2022-05-22T12:16:28-07:00","8697834727","1.1.4","0"
"Pask8.","https://itunes.apple.com/br/reviews/id1342486290","1","Como sacar?","Como sacar?","0","2022-09-30T10:27:29-07:00","9137194448","1.1.4","0"
"Kerollaynne Borges","https://itunes.apple.com/br/reviews/id782188488","5","Testando","Testando ainda, porém não sei pq fechei o app com 290 mil e pouco e voltou em 40 mil mas tudo bem, vamos ver o q da!","0","2022-10-19T17:56:12-07:00","9202028593","1.1.4","0"
"Beneditodias","https://itunes.apple.com/br/reviews/id474185877","2","Saque ou transferência","Quero saber como posso sacar ou transferir?","0","2025-08-31T03:53:39-07:00","13081885879","1.1.15","0"
"Gkiller7","https://itunes.apple.com/br/reviews/id1574267968","2","Bem chato","Como faz pra sacar?","0","2023-09-26T14:03:23-07:00","10410337538","1.1.5","0"
"vdsJana","https://itunes.apple.com/br/reviews/id336906895","1","Saque","Como sacar neste aplicativo?","0","2023-10-01T21:49:30-07:00","10429338445","1.1.5","0"
"MaxxMillyy","https://itunes.apple.com/br/reviews/id1578107305","4","A","Mano como se saca","0","2023-10-08T00:56:35-07:00","10451368871","1.1.5","0"
"_|_ _|_","https://itunes.apple.com/br/reviews/id1544365642","1","Uma droga puro golpe","Havan","0","2023-10-20T09:41:35-07:00","10496207056","1.1.5","0"
"Jhe@@","https://itunes.apple.com/br/reviews/id1262913778","3","Aff","Não tem dinheiro nenhum , só fica na msm","0","2023-10-23T07:32:54-07:00","10507104240","1.1.5","0"
"Larissa_user","https://itunes.apple.com/br/reviews/id1572996366","2","Como sacar ?","Alguém conseguiu sacar?","0","2023-10-31T14:05:10-07:00","10536225453","1.1.5","0"
"FrancielyEMax","https://itunes.apple.com/br/reviews/id1379733277","1","Como que saque ?","Alguém já conseguiu sacar algum valor ?","0","2023-12-13T10:55:18-07:00","10690817797","1.1.5","0"
"JuVeloz","https://itunes.apple.com/br/reviews/id1622864181","1","Não dá pra sacar o bitcoin","Não serve pra nada esse jogo, pois não dá pra sacar as bitcoins que se ganha a cada level","0","2024-02-10T12:16:04-07:00","10924563082","1.1.7","0"
"carlao1732","https://itunes.apple.com/br/reviews/id1255227969","3","Como sacar","Não consigo sacar alguém pode me explicar","0","2024-03-23T12:37:12-07:00","11077548264","1.1.8","0"
"Ribeiro91lucas","https://itunes.apple.com/br/reviews/id1346537780","1","Não consigo sacar","Não consigo achar a opção de saque. Já ganhei muitas moedas e não consigo sacar","0","2024-03-29T16:07:08-07:00","11100226686","1.1.8","0"
"Josilany","https://itunes.apple.com/br/reviews/id1593971363","1","Uma estrela","Não consigo fazer saque, só metira","0","2024-04-15T11:17:29-07:00","11162381271","1.1.8","0"
"fadrieele","https://itunes.apple.com/br/reviews/id1212839809","5","Não sei sacar","Qual forma de sacar as criptomoedas?","0","2024-05-27T13:49:27-07:00","11314132943","1.1.8","0"
"cleiton vilhena","https://itunes.apple.com/br/reviews/id1195309922","1","Não saca","Está tudo nível
15 não
Saca nada","0","2024-06-05T12:35:42-07:00","11347321052","1.1.8","0"
"Freiitas23","https://itunes.apple.com/br/reviews/id1535401640","1","Não consigo sacar","Não sei sacar quando conseguir edito a avaliação !","0","2024-06-17T15:51:34-07:00","11393081013","1.1.8","0"
"Bibikingtheking","https://itunes.apple.com/br/reviews/id461307456","1","Falso","Apenas consome sua bateria e memória. Não é possível sacar, apenas ilusão.","0","2024-06-18T03:29:42-07:00","11394651597","1.1.8","0"
"Sr~D","https://itunes.apple.com/br/reviews/id1669101096","1","Não consigo sacar","Tem alguma forma para sacar ou é só um jogo","0","2024-06-19T11:07:51-07:00","11399876385","1.1.8","0"
"Maicon goral","https://itunes.apple.com/br/reviews/id579819426","1","Não paga","Lixo","0","2024-08-04T06:17:50-07:00","11571162791","1.1.8","0"
"Botbii","https://itunes.apple.com/br/reviews/id1664129517","1","Como sacar?","Como sacar?","0","2024-10-07T14:09:21-07:00","11808843993","1.1.11","0"
"Selem Gama","https://itunes.apple.com/br/reviews/id728513256","1","Não saca","Não tem como sacar!","0","2025-01-15T09:46:52-07:00","12188099197","1.1.12","0"
"Borracha20","https://itunes.apple.com/br/reviews/id1746631321","1","Jogo ruim da pra sacar nn","1 ruimmmm","0","2025-01-29T13:09:55-07:00","12246364871","1.1.12","0"
"juniojf","https://itunes.apple.com/br/reviews/id1048385613","1","Como faz pra sacar","Gostaria de saber como saca","0","2025-05-21T09:22:25-07:00","12681507035","1.1.13","0"
"Bombom $@","https://itunes.apple.com/br/reviews/id1114120711","5","Jeans","10","0","2025-07-09T05:42:58-07:00","12871058808","1.1.14","0"
"ester dos santos","https://itunes.apple.com/br/reviews/id1539536582","1","Não gostei","Não consigo sacar nem opção de sacar tem 
Como faz pra sacar ?","0","2023-09-28T03:29:31-07:00","10415487999","1.1.5","0"
"Tubarãoo1234","https://itunes.apple.com/br/reviews/id1564784667","3","Como que faz pra sacar ? Kkkkk","Tem como sacar ?","0","2023-08-28T07:18:50-07:00","10308601305","1.1.5","0"
"Handk2606","https://itunes.apple.com/br/reviews/id805103871","1","Não consigo sacar","Como que saca? Não tem opção nenhuma","0","2022-10-24T19:51:53-07:00","9219077986","1.1.4","0"
"roupa top","https://itunes.apple.com/br/reviews/id1203968026","5","Oi","Como faço para sacar ?","0","2023-08-25T11:09:34-07:00","10298609660","1.1.5","0"
"liianynha","https://itunes.apple.com/br/reviews/id1147652426","1","Como sacar","Não consigo sacar nesse app,isso é horrível","0","2022-10-27T17:20:41-07:00","9228673711","1.1.4","0"
"izatertulianomonteiro","https://itunes.apple.com/br/reviews/id1108522630","2","Retira","Como retira dinheiro do App???","0","2022-11-06T17:46:45-07:00","9263183299","1.1.4","0"
"mkkarine320","https://itunes.apple.com/br/reviews/id1473012230","1","Alguém sabe como faz pra sacar ?","Alguém conseguiu sacar ?","0","2022-11-30T19:33:41-07:00","9347386127","1.1.4","0"
"iaslipe2022","https://itunes.apple.com/br/reviews/id1410423530","1","Não sei como sacar e não tem nada explicando","Não sei como sacar e nem vi nada explicando …","0","2022-12-06T18:28:57-07:00","9368807270","1.1.4","0"
"precisando ajuda","https://itunes.apple.com/br/reviews/id1458301545","5","Como sacar neste App","Por acaso tem alguma alma caridosa que possa falar ensinar como sacar a mineração neste App","0","2023-01-07T19:28:55-07:00","9483515799","1.1.5","0"
"edwanew","https://itunes.apple.com/br/reviews/id1331745165","5","@@@","Como que faz para sacar?","0","2023-01-12T13:45:31-07:00","9500463507","1.1.5","0"
"Nayaracarlota","https://itunes.apple.com/br/reviews/id1489189304","2","Saque","Como faço pra sacar ???","0","2023-01-16T08:04:02-07:00","9514173065","1.1.5","0"
"Mariamdcsk","https://itunes.apple.com/br/reviews/id1494452649","2","Jogo é bom pra criança pra ficar quieta","Besta é quem pensa q da pra sacar🤦🏼‍♀️","0","2023-01-31T11:58:08-07:00","9568601218","1.1.5","0"
"rickmaya","https://itunes.apple.com/br/reviews/id1511148752","1","Não consigo sacar","Não saca","0","2023-03-22T08:09:36-07:00","9740230453","1.1.5","0"
"Danielson Fleury","https://itunes.apple.com/br/reviews/id1451091019","5","Não se pode sacar?","Não opção de sacar?","0","2023-03-22T12:28:39-07:00","9740910709","1.1.5","0"
"may0293938188","https://itunes.apple.com/br/reviews/id1423767565","1","Não consigo sacar","Como faço para sacar o dinheiro? Não estou conseguindo","0","2023-03-23T13:07:56-07:00","9744397335","1.1.5","0"
"simone.elenco","https://itunes.apple.com/br/reviews/id674786925","2","É bom","É bom .Espero conseguir sacar dinheiro de verdade","0","2023-03-26T17:02:09-07:00","9755736908","1.1.5","0"
"Marcus Trajano","https://itunes.apple.com/br/reviews/id499929880","1","Não dá pra sacar !","Pensei que alcançando certo nível daria pra sacar mas não dá! Cheguei aos 21 bitcoin 10tb e nada","0","2023-05-02T14:42:33-07:00","9886132615","1.1.5","0"
"Jow2904","https://itunes.apple.com/br/reviews/id1491032553","1","Como transformar essa moeda em dinheiro?","Tem como transformar essa moeda em dinheiro real e tranferir ?","0","2023-06-04T19:01:51-07:00","10000271206","1.1.5","0"
"Rico Feliz","https://itunes.apple.com/br/reviews/id1396490106","5","Fico mais rico com este jogo","Jogo bastante agradável para eu ficar mais rico. Jogo que contribui para eu ter bastante bitcoins. 😀","0","2023-06-15T22:11:38-07:00","10038580318","1.1.5","0"
"fabiana cv","https://itunes.apple.com/br/reviews/id1309645590","5","Como faço pra realizar saque","Ainda não entendi como funciona","0","2023-06-23T09:45:28-07:00","10064704981","1.1.5","0"
"Debackernhs","https://itunes.apple.com/br/reviews/id1443270857","1","Fraude","Não saca!","0","2023-06-28T19:50:52-07:00","10083631448","1.1.5","0"
"Rimuito","https://itunes.apple.com/br/reviews/id1534216241","1","Como que saca?","Como que saca?","0","2023-07-23T13:03:59-07:00","10173997626","1.1.5","0"
"Rafa madeirada","https://itunes.apple.com/br/reviews/id1301918414","1","Não funciona 💔","Não paga nada ,estou jogando a meses e não consigo sacar ,td enganação","0","2023-08-23T13:19:44-07:00","10291722984","1.1.5","0"
"Uphzeira","https://itunes.apple.com/br/reviews/id1206785020","5","Isso aqui é um minerador ?","Alguém consegue me orientar se consigo transferir meus Bitcoin! ????","0","2023-08-23T17:14:34-07:00","10292229902","1.1.5","0"
"Lucio kash","https://itunes.apple.com/br/reviews/id1247874396","5","Quero sacar me ajuda","Como faço p sacar ???? Me ajude por favor","0","2023-08-24T08:09:47-07:00","10294493310","1.1.5","0"
"so quero comentar","https://itunes.apple.com/br/reviews/id1378286976","1","Deveria ter um tutorial, baixei e não consigo usar","Não tem tutorial","0","2022-02-11T11:17:09-07:00","8344609802","1.1.4","0"
