"author","authorUri","rating","title","content","votes","date","id","version","voteSum"
"Fernando. spa","https://itunes.apple.com/br/reviews/id1165609203","1","Não é segura, cuidado!!!","Um hacker invadiu a minha carteira com muita facilidade, nem tive tempo de perceber, roubou todos os meus fundos. Gostaria de saber se o desenvolvedor vai se responsabilizar pela minha perda, ou se pelo menos consegue retornar com os valores que me foram roubados , já que houve uma falha de segurança em seu produto!!!","0","2021-04-17T03:52:30-07:00","7231892057","3.3.2","0"
"pmcremonezzj","https://itunes.apple.com/br/reviews/id1134310368","1","Pessimo","Não tenho mais acesso a carteira, após atualização do app pede uma senha que eu nunca cadastrei, e agora não consigo mais estou com um prejuízo grande.","0","2021-04-17T10:06:39-07:00","7233097551","3.3.2","0"
"Fcamposd","https://itunes.apple.com/br/reviews/id151273225","1","Terrible technical support!","I’ve opened a ticket (#2255493)) for a while now and never got an answer from the support team. Had to open another one on top of that to see if I get things moving. ...Few weeks now and still with no answer... nice wallet though until you need help form them to sort things out! Then you’re on your own!!","0","2021-04-18T07:43:26-07:00","7236549680","3.3.2","0"
"domingos0729","https://itunes.apple.com/br/reviews/id936237409","1","Not segure","Não é segura","0","2021-04-19T19:55:07-07:00","7242014712","3.3.2","0"
"Tanjirina","https://itunes.apple.com/br/reviews/id188491681","5","I can’t buy any coin. Show : try again ( loop bug )","I can’t buy any coin. Show : ops, something wrong. try again
This function has a loop bug.","0","2021-05-07T09:18:55-07:00","7309090636","3.3.2","0"
"os trapalhões","https://itunes.apple.com/br/reviews/id868249210","5","Binance","Boa","0","2021-06-27T11:47:18-07:00","7512801061","4.2.1","0"
"Carlos Tapiad","https://itunes.apple.com/br/reviews/id293998625","1","Erro","Hackearam a minha carteira e transferiram parte das minhas moedas, após não consigo ter mais acesso “Erro”. Utilizo a minha frase e não carrega de modo algum. Hackearam a carteira após eu tentar logar com o QR para acessar a sessão no computador - Cuidado!!!","0","2021-03-25T04:50:04-07:00","7142667159","3.2.2","0"
"piripa76","https://itunes.apple.com/br/reviews/id645294259","1","Não seguro","Tive minha carteira invadida e 3k dólares em btc furtados !! Enviei mensagem sobre o fato para o suporte …. Nada feliz por isso troquei por uma hotwallet com segurança e com seguro dos meus bitcoins!","0","2021-07-05T16:51:07-07:00","7543520279","4.2.1","0"
"Abc091324","https://itunes.apple.com/br/reviews/id352023423","1","Blockchain não é funcional","Tem que melhorar muito a plataforma. Não é intuitiva, não é funcional. Aprendam com a Binance.","0","2021-07-07T01:25:01-07:00","7548582887","4.2.1","0"
"roquebessa","https://itunes.apple.com/br/reviews/id803380075","1","Não presta","Meus Bitcoin sumiu nessa carteira sem autenticação de 2 fatores simplesmente sumiu","0","2021-07-15T15:58:02-07:00","7580877001","4.3.2","0"
"DclovesR","https://itunes.apple.com/br/reviews/id256683650","1","Pior carteira de criptomoeda!!","Comprei 1.500,00 R$ da criptomoeda Ethereum por esse App e me arrependi drasticamente. Primeiro que cobraram uma taxa de quase 15 dólares ( > 70,00 R$) pela transação. Segundo, por mais que tenha recuperado o a taxa de “investimento” cobrada, se torna impossível retirar o dinheiro da carteira ou mandar para outro App de investimentos. Ainda não consegui reaver meu dinheiro.","0","2021-08-11T16:06:01-07:00","7682202068","4.5.2","0"
"Escher1000","https://itunes.apple.com/br/reviews/id423539557","1","App doesn’t allow swap coins","I’m trying to swap coins into my wallet but the app freeze always. The support team doesn’t know what happens and they promised getting in touch with me but after 3 weeks I didn’t receive the contact. I hope someone help me with this. Best regards, Carlos

fui roubando!! 12/08/2021 - Roubaram $300 em bitcoins. Não recomento a carteira. 

Vários casos acontecendo. Funcionários da Blockchain podem estar por trás. 

Não recomento!!","0","2021-08-12T12:05:18-07:00","7685468404","4.5.2","0"
"Fe Balggiz","https://itunes.apple.com/br/reviews/id170378060","5","Ótima","Excelente! Gosto muito dela, muito fácil de usar, e tem opções de “poupança” com as moedas …","0","2021-08-14T17:15:21-07:00","7693635649","4.5.2","0"
"Lideberg","https://itunes.apple.com/br/reviews/id647318339","1","Erro na hora de tentar se cadastrar com documentos faltantes “imagem”","Erro na hora de tenta enviar as fotos dos documentos pra liberar o negócio de vender os bitcoins","0","2021-10-02T05:57:56-07:00","7869181488","4.8.1","0"
"Amanda Caselli","https://itunes.apple.com/br/reviews/id274275925","2","Não consigo recuperar fundos","App complicado, não tem como recuperar senha e nem modifica-la... não uso há tempo e gostaria de uma modalidade mais simplificada para a navegação - além de, claro, recuperar meus fundos","0","2021-10-06T20:40:13-07:00","7886603534","4.9.1","0"
"Luckymeitunes","https://itunes.apple.com/br/reviews/id974854469","2","Demora para aprovar perfil","Houve muita demora pra aprovar e verificar documento pro perfil…","0","2021-10-20T10:00:19-07:00","7935305476","5.0.0","0"
"Victor@@@@@","https://itunes.apple.com/br/reviews/id719916566","1","Não envia cripto","Não consigo enviar cripto, fala que só posso enviar 0,00 e tenho eth lá","0","2021-10-28T18:09:20-07:00","7964415943","5.0.2","0"
"Fabio Santarosa","https://itunes.apple.com/br/reviews/id286373036","1","Não consigo comprar","Eu clico no botão + para comprar e não funciona!!","0","2021-03-25T18:50:08-07:00","7145039730","3.2.2","0"
"tiago.sousa","https://itunes.apple.com/br/reviews/id242742049","1","E-mail não chega","O e-mail de verificação nunca chega !","0","2021-03-14T07:17:39-07:00","7102177850","3.1.3","0"
"hdiejhzuoeejevwiwv","https://itunes.apple.com/br/reviews/id988892818","1","App complicado","Não consigo compra criptomoedas pelo app, todos meus cartões dão não suportados, e o app não dá nenhuma solução para o problema é nenhum suporte.","0","2021-03-22T09:08:40-07:00","7132110515","3.2.1","0"
"Roggero","https://itunes.apple.com/br/reviews/id126209225","1","Um roubo!","Transferi 1000,00 reais em ethereum e me cobraram mais de 100,00 reais de taxa pelo depósito. Onde ja se viu isso???? Pagar para colocar dinheiro la??? Ta tudo errado! Depois mais taxa para converter para Btc. No final de 3 transações eu havia pago 154,00 reais só de taxas!!! Isso não existe. Robalheira pura!!!! Um mais safado que o outro!

Um roubo descarado e não tem nem com quem reclamar.","0","2021-02-16T05:15:42-07:00","7001010008","3.0.5","0"
"Fwnny","https://itunes.apple.com/br/reviews/id382605845","5","Bom","Uma pena não ter rendimentos!","0","2020-12-27T09:31:18-07:00","6800072016","2.63.1","0"
"rogermscarvalho","https://itunes.apple.com/br/reviews/id181230543","1","App cannot capture ID","The ID/Selfie capture for completing the registration is not working, I select Country (Czech Republic), click on any of the options, Residence Permit, for example and it fails with an error and message ""We had a problem using your camera, please use another device"". Phone: iPhone 11 Pro Max","0","2021-01-05T12:14:46-07:00","6834979382","2.63.1","0"
". . ... .. . .","https://itunes.apple.com/br/reviews/id1247145303","1","Can’t sell when I want","Stuck at ID verification for more then 2 days already, with a text message of “this should take up to 5 minutes”","0","2021-01-08T07:39:51-07:00","6845611625","2.63.2","0"
"iamfrender","https://itunes.apple.com/br/reviews/id405101494","1","Péssimo aplicativo","Não estou conseguindo movimentar minhas criptos. E o app não apresenta uma solução.","0","2021-01-09T18:56:00-07:00","6851524163","2.63.2","0"
"JFK7701","https://itunes.apple.com/br/reviews/id110068667","1","Muito ruim o processos de Validação!!","Muito ruim o processo de validação, fala que validam em minutos mais demora semanas!!!","0","2021-01-15T10:30:58-07:00","6873625100","2.63.4","0"
"Georgekarvalho","https://itunes.apple.com/br/reviews/id303531614","5","Fraco!","Tem 2 semanas que estão esperando a validação para poder transacionar! No APP fala que não levaria mais do que 5 min. Difícil!!!","0","2021-01-21T06:30:20-07:00","6896343093","2.63.4","0"
"botafogo420","https://itunes.apple.com/br/reviews/id604506641","1","Bugs","Ao tentar recuperar meus fundos, existe um bug na página de criar uma senha.","0","2021-02-08T16:04:22-07:00","6971288072","3.0.2","0"
"Ezequiel.f.t","https://itunes.apple.com/br/reviews/id755709324","4","Compra com cartão não funciona","Olá , meu nível é Gold, só que não consigo fazer compras com cartões de crédito e nem débito.","0","2021-02-15T05:00:22-07:00","6997111318","3.0.5","0"
"bieldas","https://itunes.apple.com/br/reviews/id990525646","1","Não gostei, pôs não consigo fazer compra das moedas","Não consigo compra nenhuma moeda pôs não me dão a verificação necessária para isso, agora o pq n sei","0","2021-02-15T12:14:47-07:00","6998456239","3.0.5","0"
"Adriel de Almeida","https://itunes.apple.com/br/reviews/id745478526","1","Nível gold em revisão","Já faz 2 meses que minha conta está em revisão para gold 

Tenho saldo trancado na conta pois já utilizei o máximo permitido na silver","0","2021-02-17T22:02:42-07:00","7008110594","3.0.6","0"
"rtomadao","https://itunes.apple.com/br/reviews/id535688620","1","Perdi minha carteira!","Não é seguro, minha carteira não carrega, so da erro, a senha de 12 palavras também da erro ao recuperar fundos!! Não recomendo","0","2021-03-16T06:32:12-07:00","7109394358","3.2.0","0"
"Pedro00807","https://itunes.apple.com/br/reviews/id645896561","1","Taxas altíssimas","Perdi mais de 130 reais apenas em taxas para transferência, simplismente e literalmente um roubo, onde ja se viu, sem falar que nem é possivel fazer depositos com cartao e nem saques, serve apenas para de tirar dinheiro por guardar-lo, e ainda sem poder vender suas moedas, odiei","0","2021-02-20T11:08:06-07:00","7018442897","3.0.7","0"
"FcoAVN","https://itunes.apple.com/br/reviews/id1235928382","1","Bad","Horrible. It has been in over two weeks now to approve the gold level and nothing. And you can't do almost anything without that level.","0","2021-02-26T02:18:03-07:00","7040244300","3.0.8","0"
"Kellyglt","https://itunes.apple.com/br/reviews/id359849239","1","Verificação não anda e meu dinheiro ta bloqueado","Tenho dinheiro la ha anos, quando resolvi vender, simp não dá! Entrou em verificação ha muitos dias e nada! E não deixa mexer no meu dinheiro!!!

Não consigo abrir um pedido de suporte, eu não tenho interesse em ser Gold, só quero sacar meu dinheiro!","0","2021-03-01T09:32:10-07:00","7053597769","3.0.8","0"
"de JS ui h ghhh Gs","https://itunes.apple.com/br/reviews/id1267598815","1","Está me prejudicando","Está uma porcaria já, fazem semanas que eu espero a aprovação pra usar. Concertem isso por favor","0","2021-03-08T10:24:58-07:00","7080452101","3.1.2","0"
"Luan Pinheiro Pereira","https://itunes.apple.com/br/reviews/id1105005789","1","Sem acesso","Estou tentando entrar na minha carteira e está dando erro de acesso.","0","2021-03-09T05:16:25-07:00","7083193292","3.1.2","0"
"Tom luiz","https://itunes.apple.com/br/reviews/id1002632366","4","Falta atualizar","Preciso que seja possível comprar e vender pelo app aqui no Brasil!!!","0","2021-03-10T10:17:21-07:00","7087856314","3.1.3","0"
"juniiiooooooorrr","https://itunes.apple.com/br/reviews/id808492434","1","Bug","Je n’ai pas réussi  faire de dépôts en euro, le menu est blanc","0","2021-03-13T12:35:16-07:00","7099470618","3.1.3","0"
"epeles","https://itunes.apple.com/br/reviews/id198531890","2","Erros de português","Ainda não comecei a usar direito, mas o app tem tantos erros de português que fico até com medo de usar.","0","2021-03-14T05:58:30-07:00","7101928390","3.1.3","0"
"RafaelLuisSC","https://itunes.apple.com/br/reviews/id1010465439","5","Good","Thanks","0","2021-11-25T09:23:09-07:00","8062293746","5.2.1","0"
"dsguima","https://itunes.apple.com/br/reviews/id315150272","1","Não consigo logar","Simplesmente não consigo logar pelo app mobile. Pede pra verificar o dispositivo através de um link enviado por email, mas coloco minha senha e sempre dá erro.","0","2021-11-14T15:09:04-07:00","8024726881","5.1.0","0"
"lsantanna","https://itunes.apple.com/br/reviews/id201668272","2","Compra não realizada","Realizei a compra de bitcoin pelo app, creditou no meu cartão de crédito e a compra aparece como falhou no app.","0","2022-01-06T10:43:18-07:00","8211561842","5.4.1","0"
"behdksndkl","https://itunes.apple.com/br/reviews/id575072004","1","Not working","I cannot manage my imported addresses. I want to move my btc but simply cannot import the wallet private key to move it. Fix it, otherwise I’ll have to use another app.","0","2021-12-02T13:54:12-07:00","8088193622","5.3.0","0"
"GSDO_8369","https://itunes.apple.com/br/reviews/id185868856","1","Time to update","Realmente, eu gostaria de saber o porquê do aplicativo pedir para atualizar sendo que não tem nenhuma versão disponível para atualização. Agora o mais interessante, no outro iPhone SE com o mesmo iOS 15.8.3 está funcionando perfeitamente, o aplicativo abre e não há problemas, nenhuma tela dizendo “Time to Update!” impedindo acesso ao aplicativo. Qual é o problema de vocês? Sério, aguardo uma maneira de usar a versão 2.60.3.","0","2024-11-16T06:16:16-07:00","11956632383","202401.2.3","0"
"deadonspace","https://itunes.apple.com/br/reviews/id641206596","1","Engana trouxa","Aplicativo para enganar trouxa. Você consegue apenas fazer o depósito e comprar a cripto escolhida. Além disso não pode sacar para seu banco, não consegue transferir para a DeFi Wallet pois o valor fica sempre abaixo dos U$ 5,01 mesmo quando possui muito mais em Etherum ou Bitcoin. Corra deste app!!!","0","2024-03-13T04:16:58-07:00","11039564300","202403.1.0","0"
"Marcelo Sousa Garrido","https://itunes.apple.com/br/reviews/id1258381968","3","Código de verificação","Blockchain é muito seguro, porém o CÓDIGO DE VERIFICAÇÃO POR SMS NÃO CHEGA NO CELULAR, se resolver esse problema eu com certeza vou indicar aos meus amigos","0","2024-03-14T15:23:20-07:00","11044846819","202403.1.0","0"
"JP_0537","https://itunes.apple.com/br/reviews/id1645507358","1","Problema com transferência de BTC","Na segunda-feira dia 1 de Abril eu solicitei uma transferência de BTC para outra carteira e até o dia hoje, além de não ter sido efetuada, não recebi nenhuma atualização, desde o dia da solicitação que consta como pendente.","0","2024-04-11T17:36:05-07:00","11147796223","202404.1.0","0"
"RobsonMMatos","https://itunes.apple.com/br/reviews/id419572655","1","Parou de funcionar","Após a atualização não carrega mais dados da conta","0","2024-05-15T05:45:15-07:00","11269804168","202405.1.0","0"
"Sharadao","https://itunes.apple.com/br/reviews/id124963114","1","A tela fica escuro","Depois da atualização. Qdo abro o app aparece uma tela escura. Não consigo ver nada. Só consigo acessar minha conta pelo site.","0","2024-05-21T14:58:41-07:00","11292524860","202405.2.0","0"
"jwhziejgow","https://itunes.apple.com/br/reviews/id1450721471","1","Terrible service","I’ve tried to verify my account a few times already but it’s always pending. Tried contacting them but the support is not helpful. They just reset the process but the problem persists.","0","2024-08-15T12:19:14-07:00","11614069410","202408.1.1","0"
"LeleloMoreira","https://itunes.apple.com/br/reviews/id1330950435","2","Obligation to buy at least 200 dolar","Obligation to buy at least 200 dolar","0","2024-09-03T02:18:40-07:00","11683732096","202408.2.2","0"
"lkk12346","https://itunes.apple.com/br/reviews/id1431344762","1","Não achou meu endereço mesmo colocando vários ceps, app péssimo","Péssimo, não carrega ceps","0","2024-10-16T11:08:40-07:00","11841140913","202410.1.2","0"
"Iam the law","https://itunes.apple.com/br/reviews/id557051668","5","Utilizar deposito em Reais","Gostaria de estar podendo realizar depósito em Reais para poder comprar cripto ativos.","0","2024-11-11T07:18:03-07:00","11938265092","202411.1.1","0"
"MarayaMendes","https://itunes.apple.com/br/reviews/id187079199","1","Absurdo","Estou desde 14/11 aguardando resposta sendo que do nada pedem minha identidade e não consigo mais mexer em nada . Se não me responderem em 48h vou acionar o jurídico . Já me solicitaram todos dados que vocês podem imaginar e nisso estou com dinheiro retido ou seja .. vou conseguir o dinheiro de volta ? Não caiam nessa !!","0","2024-11-20T07:10:18-07:00","11971601271","202411.2.0","0"
"neu18","https://itunes.apple.com/br/reviews/id181778631","1","Where’s my money?!?!","I used to have some bitcoins in the wallet for some years. It was growing. Suddenly my account has gone to ZERO!! Where is my money?","0","2024-01-15T08:34:38-07:00","10825354668","202401.1.0","0"
"Shrs79","https://itunes.apple.com/br/reviews/id326093891","3","Price alerts","I turned off price alerts but they keep coming","0","2024-11-20T09:00:03-07:00","11971937180","202411.2.0","0"
"JabesCandido","https://itunes.apple.com/br/reviews/id1732896779","1","Imoral","Cobra taxas ocultas e te limita em ações de venda ou transferência. Falta transparência.","0","2024-12-16T07:11:50-07:00","12070379407","202412.1.1","0"
"cambtc88","https://itunes.apple.com/br/reviews/id242234575","1","problem","I am reaching out to request urgent assistance with recovering the password for my wallet.

I have been trying to recover it for quite some time, but unfortunately, the process has not been successful. I repeatedly receive instructions to reset my password via a recovery link; however, the recovery email with the link never arrives in my inbox. I’ve checked my spam/junk folder and ensured there are no filters blocking your emails, but the issue persists.","0","2025-01-24T15:35:56-07:00","12226749568","202501.1.2","0"
"Gurgel_RJ","https://itunes.apple.com/br/reviews/id1365285915","5","Conta bloqueada a mais de 5 dias","O suporte simplesmente não me atende, fiz um pedido de verificação de documentação que está pendente… Não achei chat para se falar diretamente com uma pessoa e as mensagens pedindo ajuda só vão e quando voltando é mensagem automática…","0","2025-02-07T06:40:32-07:00","12282021986","202501.2.2","0"
"Magnus Feiten","https://itunes.apple.com/br/reviews/id1311600452","1","Falta de Retorno do suporte","Faz um tempo que mencionei que estava com problemas para depositar, até hoje não tive retorno e não estou conseguindo fazer depósitos, falta de comprometimento com os usuários em breve irei trocar de empresa!","0","2025-02-17T08:00:38-07:00","12322263170","202502.1.2","0"
"@iedogoncalves","https://itunes.apple.com/br/reviews/id420005329","1","Não consigo visualizar meu saldo","Meu saldo ficou em modo oculto e o botão não funciona. Já desinstalei e instalei mas não resolve.","0","2025-02-20T13:18:25-07:00","12334959492","202502.1.2","0"
"carlinhosbrownnt","https://itunes.apple.com/br/reviews/id721852443","2","Não Consigo Transferir e Não Consigo Tricar Moeda","Tenho na Minha Conta 141 Dólares Preso Não Consigo Sacar na Wallet De-fi Tenho 27,43 Dólares Também Preso Sem Ter Como Sacar Ou Transferir 😡","0","2025-03-11T14:26:02-07:00","12409477170","202502.2.2","0"
"Wander Carvalho","https://itunes.apple.com/br/reviews/id1556751937","1","Golpe","Trava o capital e não deixa sacar","0","2025-04-03T01:12:32-07:00","12497673575","202503.2.2","0"
"AndorinhaSL","https://itunes.apple.com/br/reviews/id1674989875","3","App mudou","Esse Aplicativo mudou e não consigo mais acessar minhas  criptomoedas e todas as transações que fiz na Plataforma. O que está acontecendo?","0","2025-04-11T08:01:28-07:00","12530545238","202504.1.1","0"
"AndreMrtn","https://itunes.apple.com/br/reviews/id398884429","1","Identity in review eternally","My identity is in review for a looooong time.","0","2024-02-14T19:06:57-07:00","10939901799","202402.1.0","0"
"Carlos Caytu","https://itunes.apple.com/br/reviews/id1590968350","1","Can’t login","There’s been months i can’t login. 
I have every password, email, verification, the 12 words. 
But when login in any device it just won’t work.","0","2024-01-03T14:22:29-07:00","10780498859","202312.2.3","0"
"Marcos00077","https://itunes.apple.com/br/reviews/id410549912","1","Taxa alta","Alta taxa para fazer o saque, fora que eles mantêm por um período mínimo o seu dinheiro na conta, impossibilitando de fazer um saque imediato.","0","2021-12-23T07:01:56-07:00","8160715030","5.4.1","0"
"Elon musk do sertão","https://itunes.apple.com/br/reviews/id1041980900","5","A melhor carteira","Nota mil","0","2022-11-13T14:07:25-07:00","9286785021","202210.3.0","0"
"wdcmoura","https://itunes.apple.com/br/reviews/id333247035","1","Não é seguro (not security)","Uso senha de 30 carácteres e mesmo assim hackers tentaram invadir minha conta, já alterei a senha e tentaram acessar novamente.","0","2025-07-12T04:51:41-07:00","12882690763","202507.2.0","0"
"otavio correia","https://itunes.apple.com/br/reviews/id1019872732","1","Login fail","The app didn’t login in the last 2 days","0","2022-02-02T18:07:33-07:00","8312594239","202201.1.1","0"
"JEFTéK","https://itunes.apple.com/br/reviews/id1221723558","1","Pior app pra investir","Tudo no app os cara acha um jeito de te roubar cobrando altas taxas tanto de transferência como venda e é um absurdo de taxa, não percam tempo neste app","0","2022-02-23T20:08:25-07:00","8389879636","202202.1.3","0"
"guiherculano","https://itunes.apple.com/br/reviews/id1328242306","2","AirDrop","Participamos do AirDrop stx, nós vamos receber esse AirDrop?","0","2022-04-04T06:35:15-07:00","8530887435","202203.2.0","0"
"SulveiraJ","https://itunes.apple.com/br/reviews/id1252708437","4","Não consigo resgatar nem acompanhar o valor da conta remunerada","Simplesmente não tem como ver ou sacar da conta remunerada para a wallet normal :(","0","2022-04-15T14:25:46-07:00","8571239634","202203.2.0","0"
"Mendes - Mexicano","https://itunes.apple.com/br/reviews/id1357431451","5","A cartería Mais segura do mundo","Parabéns","0","2022-04-29T15:12:14-07:00","8619729473","202204.1.0","0"
"Manuka 133","https://itunes.apple.com/br/reviews/id337272441","5","Must have!! Tem que ter!!","Pra quem ainda não usa uma “carteira off-line” é uma excelente escolha!! Super rápida! E as melhores taxas de saque q eu já vi!!","0","2022-06-24T12:23:17-07:00","8806741340","202206.1.0","0"
"Manuel Pires Pereira","https://itunes.apple.com/br/reviews/id646093441","5","I need my money back. I am waiting since April","Eu já vos disse que sou Português, sou empresário da construção e turismo em Portugal, no Brasil e usa. 
Parece que não gostam de mim por eu ser demasiado honesto e trabalhar muito","0","2022-08-05T06:12:21-07:00","8947529157","202207.1.2","0"
"nadson gouveia","https://itunes.apple.com/br/reviews/id667888648","1","Bom mais o lucro é pouco e mensal","Não gostei","0","2022-08-06T03:35:12-07:00","8950482216","202207.1.2","0"
"gus1982!","https://itunes.apple.com/br/reviews/id355901720","5","Awesome","Great app","0","2023-02-08T05:51:24-07:00","9596121570","202301.2.0","0"
"Frank6ix)(","https://itunes.apple.com/br/reviews/id1593940921","1","I can’t access my wallet","I don’t know why it keeps loading endlessly even after inserting my 12 key phrase, Please allow me access my wallet , I trusted you guys , why are you doing this to me 😭😭😭","0","2023-11-23T01:06:21-07:00","10615491384","202311.2.1","0"
"Inarabern12","https://itunes.apple.com/br/reviews/id1520826901","1","Blockchain","Era bom até essas atualizações, agora não consigo nem olhar meu extrato e histórico de transações, não gostei, nota 0. Vou até parar de usar","0","2023-05-08T10:17:45-07:00","9906270456","202304.2.0","0"
"Fred22113","https://itunes.apple.com/br/reviews/id1378580752","1","Lamentável","Exijo exclusão de meu cadastro deste aplicativo. Além do aplicativo não funcionar e nos obrigar a fornecer todos os dados não há nenhum caminho para exclusão da conta e eliminação dos dados. De acordo com a LGPD do Brasil solicito exclusão total de meus dados.","0","2023-05-27T14:29:32-07:00","9971954725","202304.2.1","0"
"Camila 1234567890","https://itunes.apple.com/br/reviews/id429018225","1","Not safe!!!","My bitcoins were stolen because the app is not safe and someone accessed my account and transferred my bitcoins!
 The help support keeps on ignoring my messages and closing the conversations when I try to talk to them! 
They don’t have a help team, its a lie they only have bots that have no options to send questions","0","2023-06-08T13:04:30-07:00","10013223281","202305.1.1","0"
"Jack 3 D","https://itunes.apple.com/br/reviews/id424234183","5","Blockchain","Top 1 a melhor carteira do mercado
Very good","0","2023-06-10T14:37:48-07:00","10020407257","202305.1.1","0"
"xananeco","https://itunes.apple.com/br/reviews/id611556223","1","É impossível descobrir como tirar o dinheiro desse lugar!","Não tem tutorial pra conseguir irar o dinheiro daqui! Isso é péssimo! Deveriam ensinar a fazer isso. Pra colocar é fácil, pra receber, impossível.","0","2023-06-14T15:19:10-07:00","10034266939","202306.1.0","0"
"Oamigo","https://itunes.apple.com/br/reviews/id481580963","1","Not wokt after update!","Not work Dapps Login! After update I can’t loggin using QR Code in Dapps with my account!!! Set de bug devs! Please.","0","2023-07-17T20:34:41-07:00","10152570051","202307.1.0","0"
"Douek","https://itunes.apple.com/br/reviews/id181693515","1","Last update was awful","Since last update the app doesn't work on iphone 14 last software 17.1. I open the app and the data doesn't load at all. Just a blank screen.
Very few times that loads the info, I can't click in any button. It doesn't work.","0","2023-10-09T19:07:37-07:00","10457633680","202310.1.2","0"
"Greghsm","https://itunes.apple.com/br/reviews/id1504965995","5","Carteira top","Várias opções e bem prático","0","2023-11-19T09:05:47-07:00","10602659983","202311.2.0","0"
"Lina Magalhaes","https://itunes.apple.com/br/reviews/id627843069","1","Insatisfeita","A Conta era muito boa, usei muitas vezes e durante anos, contudo cerca de 4 meses que não consigo ter acesso e está dando erro na plataforma. Após colocar o solicitado (senha) fica carregando e no final não finaliza.
Problema com sistema","0","2023-11-22T15:55:15-07:00","10614257783","202311.2.1","0"
"Anderson_Amichi","https://itunes.apple.com/br/reviews/id354142606","5","Não está funcionando","Gostaria de saber por qual motivo a carteira e o suporte saíram do ar, não consigo acessar minhas criptos.","0","2020-12-16T13:11:40-07:00","6760675795","2.63.1","0"
