"author","authorUri","rating","title","content","votes","date","id","version","voteSum"
"Avaliadormegasena","https://itunes.apple.com/br/reviews/id1550706522","5","Muito bom o app","Usem meu codigo: QBSXFQU6","0","2024-03-02T11:29:45-07:00","11000991034","3.103.0","0"
"Meloni2285","https://itunes.apple.com/br/reviews/id449897254","1","NÃO DEPOSITEM DINHEIRO, FUI ROUBADO!","Efetuei um pix para eles faz mais de 3 meses que entro em contato sempre e eles ficam de estornar e nunca estornam o pix, aconteceu isso com diversas pessoas, olhem no reclame aqui, vários perderam 10 mil, 50 mil, 70mil… Não depositem, uma hora pode ser você. Eles deixam você ir depositando e uma certa hora eles não creditam, foge pessoal!","0","2024-02-21T20:24:57-07:00","10965733121","3.102.0","0"
"Marcelobethel","https://itunes.apple.com/br/reviews/id488805986","1","Péssimo","Não recomendo KuCoin, isso porque a maioria das ações que envolvem a retirada do investimento são burocráticas e pode ser impressão que tenho que é para nós vencer no cansaço","0","2024-02-19T01:39:10-07:00","10955633489","3.102.0","0"
"Ragnarbolado","https://itunes.apple.com/br/reviews/id1612259614","1","Horrível","Não usem , o pix é um lixo , você vai perder dinheiro , procura outra pra não passar nervoso","0","2024-02-15T22:41:40-07:00","10943980677","3.102.0","0"
"Flcp2","https://itunes.apple.com/br/reviews/id248002072","1","SCAM","Impossível sacar e suporte inexistente","0","2024-01-14T09:57:40-07:00","10821913536","3.100.0","0"
"Gustavoagb1","https://itunes.apple.com/br/reviews/id1451994671","1","Reembolso","Fiz um depósito com a conta PJ e deu erro, tem 2 meses que estou entrando em contato para o reembolso e nada","0","2023-11-12T22:54:41-07:00","10580422603","3.96.0","0"
"Marcos00077","https://itunes.apple.com/br/reviews/id410549912","1","Bloqueiam o saque","Bloqueiam o saque","0","2023-10-24T09:18:19-07:00","10510914692","3.94.0","0"
"NetoBernardes2016","https://itunes.apple.com/br/reviews/id522350869","1","Comentários negativos!!!","Fiquei até com medo de usar, baixei e já vou deletar, tem tantos comentários negativos, galera que perdeu dinheiro no Pix e tal, que eu desistir de usar o app, hoje em dia n da pra confiar nessas corretoras n, uma pior que a outra! Elas sempre ganhando e a gente sempre se lascando, TO FORA!","0","2023-06-07T00:59:38-07:00","10007839568","3.84.0","0"
"Graziif","https://itunes.apple.com/br/reviews/id1397123104","2","Não consigo fazer pix sempre falha","Nuca consigo fazer pix sempre dar falha de transações agr nem sei oq fazer mais muito ruim mesmo","0","2023-05-23T06:03:23-07:00","9957042480","3.81.0","0"
"Léobaxx","https://itunes.apple.com/br/reviews/id1511947775","1","Ladroes","Ladroes","0","2023-05-08T16:43:31-07:00","9907156803","3.81.0","0"
"Allytchao","https://itunes.apple.com/br/reviews/id483291162","5","Big exchange","Best exchange of the world","0","2019-08-08T19:49:00-07:00","4588837187","3.1.1","0"
