"author","authorUri","rating","title","content","votes","date","id","version","voteSum"
"Ma Sinaria Ricarte","https://itunes.apple.com/br/reviews/id918787641","5","Sem burocracia","10","0","2025-10-04T19:34:01-07:00","13225055566","13.35.28","0"
"akshudbejdnrenjdnejwkwnr","https://itunes.apple.com/br/reviews/id1112663244","5","Karen","10","0","2025-10-07T09:57:15-07:00","13236453867","13.36.14","0"
"mcpietrooficial","https://itunes.apple.com/br/reviews/id533450625","1","Péssima segurança","Fui hackeado com facilidade, e mesmo tendo ativado a “autenticação em 2 fatores” que precisaria do código enviado ao meu número para qualquer transação dentro da plataforma.
O hacker conseguiu tranquilamente transferir meu dinheiro para outra conta sem precisar dos códigos que chegaram no meu celular.
Reclamei no suporte e o que fizeram foi me encher de perguntas sobre como o possível hacker poderia ter me hackeado, e simplesmente bloquearam minha conta no meio do atendimento, alegando que eu deveria mudar a senha.

Não deram retorno sobre meu dinheiro perdido, mesmo eu tento todo o histórico de transferência do hacker.

Só passando pra informar que a segurança é ruim e o atendimento também, estou voltando pra BINANCE","0","2025-10-12T16:02:21-07:00","13258902068","13.36.14","0"
"Tktattoo_","https://itunes.apple.com/br/reviews/id1545635612","5","Top","Muito bom e bem facil de usar, pra eu q sou leigo consegui aprender o basico com o app","0","2025-10-13T15:38:21-07:00","13263056905","13.36.14","0"
"filha do Grande Eu Sou","https://itunes.apple.com/br/reviews/id695228984","5","Prático","Excelente minha experiência, muito simples e prático.","0","2025-08-25T06:36:19-07:00","13058856559","13.30.8","0"
"LCK205","https://itunes.apple.com/br/reviews/id1769927469","5","Bom","Intuitivo e descomplicado","0","2025-08-23T09:09:35-07:00","13051575991","13.30.8","0"
"Jpmed81","https://itunes.apple.com/br/reviews/id1265210839","5","Excepcional","Nota 10","0","2025-08-20T11:34:16-07:00","13040340017","13.29.28","0"
"Fabiano Tesche","https://itunes.apple.com/br/reviews/id523973379","5","Exchange top","Fácil e intuitiva! Parabéns!","0","2025-08-19T17:17:00-07:00","13037272765","13.30.8","0"
"Hatorihanzohgs","https://itunes.apple.com/br/reviews/id1308244361","5","Top","Toppp","0","2025-05-25T18:52:52-07:00","12698613473","13.17.9","0"
"Kerogat@","https://itunes.apple.com/br/reviews/id1285415047","5","Maravilhosa","Nota1000","0","2025-05-26T06:04:39-07:00","12700170188","13.17.9","0"
"Kylopess","https://itunes.apple.com/br/reviews/id1340583973","5","Muito bom","Interface fácil de mexer muito boa","0","2025-05-26T07:44:50-07:00","12700512889","13.17.9","0"
"J.P. Ramirez","https://itunes.apple.com/br/reviews/id252661927","3","Estou esperando o app ser mai universal","Falta versões para iPad e Apple Watch, para acompanhar os widgets de cripto mais facilmente por este dispositivos","0","2025-05-26T14:44:18-07:00","12701801757","13.17.9","0"
"Gabasvajansb","https://itunes.apple.com/br/reviews/id1791079843","5","Ótimo","Ótimo","0","2025-05-26T18:43:43-07:00","12702373889","13.17.9","0"
"She ehen","https://itunes.apple.com/br/reviews/id1610333908","5","Avaliação","Ótima","0","2025-05-27T08:57:33-07:00","12704536259","13.17.9","0"
"Vllemos","https://itunes.apple.com/br/reviews/id1791318260","5","Top","10","0","2025-05-27T10:39:39-07:00","12704856058","13.17.9","0"
"Dnz_3","https://itunes.apple.com/br/reviews/id113777846","1","Para que oferecer compra de crypto ativo com cartão se não funciona?","Tenho tentado repetidas vezes realizar a compra e programar semanalmente a compra de USDC e o app diz que a transação não foi aprovada , o que não é verdade , todas as vezes que da o erro eu ligo na operadora do cartão e eles falam que sequer foi feita uma tentativa de compra . Se para colocar dinheiro é essa dificuldade imagina na hora de tirar . Não recomendo","0","2025-05-31T20:12:00-07:00","12721834876","13.18.8","0"
"Lincolnosoares","https://itunes.apple.com/br/reviews/id438621376","1","Coinbase Will Rob You!!","I am writing to express my complete outrage and deep dissatisfaction with the utterly irresponsible and unacceptable way Coinbase has been handling my case for several months now.

I had an account registered under my former corporate email, where I had invested real money – U.S. dollars – through your platform. Since losing access to that email, I’ve been trying repeatedly to recover my account. Despite providing all necessary information to verify my identity, Coinbase not only failed to assist me but actually DELETED my account, leaving me with no way to retrieve my funds.

This is absolutely outrageous. Coinbase is arbitrarily holding my money with no accountability. For a platform that claims to be secure and user-oriented, this is a blatant violation of trust, showing a complete lack of professionalism and respect.

I’ve been trying to resolve this issue for MONTHS, and all I’ve received in return is silence, bureaucracy, and dismissiveness.

I demand an immediate solution to recover the funds I invested. If no resolution is provided, I will escalate this matter through every available channel – including formal complaints to consumer protection agencies, public exposure on social media, and, if necessary, legal action.

Coinbase cannot simply delete a user’s account and make their money disappear. This is not just negligence – it borders on theft.

I expect an URGENT response","0","2025-06-03T06:14:33-07:00","12731082401","13.18.8","0"
"usuario022","https://itunes.apple.com/br/reviews/id981962370","1","Golpe","Deu golpe nos outros pelo app heycash não pagou a recompensa e tirou o app da plataforma","0","2025-06-10T17:18:50-07:00","12760021599","13.20.15","0"
"vbmdamasceno","https://itunes.apple.com/br/reviews/id1144573504","2","Taxa taxa taxa","Na coinbase tem taxa ate pra respirar. So prejuizo. Estudem melhos antes de cadastrarem","0","2025-06-19T09:51:10-07:00","12793313405","13.21.10","0"
"Jansen frança","https://itunes.apple.com/br/reviews/id777715390","5","Fantástico","10","0","2025-07-09T19:40:39-07:00","12873543408","13.24.12","0"
"g00sta","https://itunes.apple.com/br/reviews/id1102419043","5","Super!!!","🚀","0","2025-07-11T05:09:15-07:00","12878885531","13.24.12","0"
"ShatiroNaka","https://itunes.apple.com/br/reviews/id1602204628","5","Muito fácil","Excelente","0","2025-07-11T15:48:38-07:00","12880808103","13.24.12","0"
"Guo_Iluminado","https://itunes.apple.com/br/reviews/id1808746160","1","Isso é horrível eu não consigo acessar minha conta não tem suporte estou agoniado","Desculpe a palavra mas isso é um lixo é um golpe muito grande eles não dão suporte não consigo entrar em minha conta!! E tenho o acesso certinho tentei mudar senha para ver oque acontece e não chega código no email horrível lixo!!","0","2025-07-13T15:36:33-07:00","12888430067","13.24.12","0"
"Robertaon.bahia","https://itunes.apple.com/br/reviews/id1698180073","5","Tudo ok é rapidinho","10","0","2025-07-17T11:32:14-07:00","12903659852","13.25.15","0"
"Klepperjason","https://itunes.apple.com/br/reviews/id116155049","1","Confuso e ingles","Muitas coisas em ingles","0","2025-07-28T07:56:28-07:00","12946862782","13.26.10","0"
"Jose Erasmo Silva","https://itunes.apple.com/br/reviews/id574743627","1","Spread and fee","The spread and fees Coinbase charges for a conversion, instead of a buy from the order book, are ridiculous—it's practically a rip-off.","0","2025-07-31T07:59:00-07:00","12959196896","13.27.7","0"
"rands21299","https://itunes.apple.com/br/reviews/id420628244","1","Alerta de golpe","O dinheiro que vc colocar aqui pode esquecer. Vc não vai conseguir sacar, fora as taxas absurdamente abusivas. Fiquem longe dessa empresa","0","2025-08-01T18:58:23-07:00","12965250674","13.27.7","0"
"Joaosemvraco429","https://itunes.apple.com/br/reviews/id250669507","1","Querer sabe da fria que você entra!","Colapsei dinheiro é super fácil tens tirar daqui 30’dias a gente conversa e quanto isso 30
Dias eles fazem
Dinheiro a nossa custa soava míseia a diferença de banco pilantra é isso ? Só é nome","0","2025-08-13T12:08:46-07:00","13011935681","13.29.28","0"
"Focay","https://itunes.apple.com/br/reviews/id1601614990","5","🥇","🥇","0","2025-08-15T05:56:46-07:00","13019060278","13.29.28","0"
"Prof. Veríssimo","https://itunes.apple.com/br/reviews/id1210469774","5","Bitcoin","Best place to buy and sell","0","2025-10-16T14:41:28-07:00","13275499656","13.37.25","0"
"Héliopnl","https://itunes.apple.com/br/reviews/id264474509","5","Excelente corretora","Iniciei hoje negociação na Coinbase e me surpreendi com a facilidade em utilizar o aplicativo. Excelente","0","2025-10-17T18:35:45-07:00","13280323204","13.37.25","0"
"Misterkin","https://itunes.apple.com/br/reviews/id240984318","5","Está sendo ótimo!","SHOW!","0","2025-10-18T00:21:22-07:00","13281215481","13.37.25","0"
"Vncanszesky7","https://itunes.apple.com/br/reviews/id1719614150","5","Compre btc","Muito bom recomendo","0","2025-11-19T17:14:30-07:00","13418472079","13.42.26","0"
"App muito ruim para entrar","https://itunes.apple.com/br/reviews/id1859034455","1","Não dá para fazer login","Quando vou fazer login pede para digitar os dígitos enviados no e-mail mas nunca chega nenhum digito só vem avisando que o e-mail já tem login e vem um botão para entrar mas quando clica vai para o início de tudo e novamente pede os seis dígitos que repete tudo achando que a gente é cbç","0","2025-11-22T10:26:21-07:00","13428774231","13.42.26","0"
"Kleberton sahdo","https://itunes.apple.com/br/reviews/id1810351169","5","Negócios","Maneira fácil e segura de negociar cripto","0","2025-11-22T19:00:27-07:00","13430115478","13.42.26","0"
"J M S M","https://itunes.apple.com/br/reviews/id362809797","5","Tudo certo 👍🏻👍🏻","Ok","0","2025-11-23T10:23:50-07:00","13432655292","13.42.26","0"
"Carlosvascular","https://itunes.apple.com/br/reviews/id184406586","5","Fácil movimentação","Muito bom","0","2025-11-25T04:02:00-07:00","13439026190","13.43.25","0"
"Imperador 09","https://itunes.apple.com/br/reviews/id1611323138","5","Excelente","Excelente","0","2025-11-25T04:50:08-07:00","13439170838","13.43.25","0"
"Canidaka","https://itunes.apple.com/br/reviews/id1686918517","5","Excelente","Gostei bastante, bem simplificada.","0","2025-11-27T07:18:57-07:00","13447185468","13.43.25","0"
"Thiago M Silva","https://itunes.apple.com/br/reviews/id1172359133","4","Experiência somente no navegador","O app nunca mais abriu normalmente. Só consigo navegar pelo safari, mesmo abrindo o app.","0","2025-11-27T12:34:15-07:00","13448163508","13.43.25","0"
"mcbr62","https://itunes.apple.com/br/reviews/id141027650","5","Satisfação","App excelente para se operar","0","2025-11-27T16:06:39-07:00","13448681041","13.43.25","0"
"Marconjrc","https://itunes.apple.com/br/reviews/id1583564256","5","Marco","Bom de usar","0","2025-11-28T09:23:54-07:00","13451416767","13.43.25","0"
"Diogo Couto","https://itunes.apple.com/br/reviews/id372159675","5","Excelente","Rápida e precisa exchange","0","2025-11-28T12:10:57-07:00","13451950178","13.43.25","0"
"Bigdaddy6195","https://itunes.apple.com/br/reviews/id1161093225","5","TOP","Great interface. Swift withdrawal. Coinbase is goated","0","2025-11-29T10:45:44-07:00","13455737144","13.43.26","0"
"Fsspronto","https://itunes.apple.com/br/reviews/id140651944","5","Facilidade","Fiz o cadastro na Binance e não consegui fazer o que fiz aqui em 2min! Parabéns","0","2025-11-30T06:09:17-07:00","13458755547","13.43.26","0"
"Teco71","https://itunes.apple.com/br/reviews/id1573609250","5","Coinbase","A melhor quando se fala de criptomoedas.","0","2025-12-01T10:13:58-07:00","13463481207","13.43.26","0"
"Ianjsilva","https://itunes.apple.com/br/reviews/id640732635","5","Bem intuitivo app","Muito bom","0","2025-12-02T09:39:02-07:00","13467244935","13.44.24","0"
"dElarei7","https://itunes.apple.com/br/reviews/id1404304230","5","Good","Good","0","2025-12-03T05:33:30-07:00","13470239153","13.44.24","0"
"Junior Garbuio","https://itunes.apple.com/br/reviews/id413448183","5","Excelente","Com certeza o melhor e mais completo app para transações com cripto moedas.","0","2025-12-03T11:15:32-07:00","13471316220","13.44.24","0"
"Kcmdc22","https://itunes.apple.com/br/reviews/id271501538","1","Não abre","App trava o tempo todo","0","2025-12-05T04:40:14-07:00","13477599950","13.44.24","0"
"Seu francisco ribamar","https://itunes.apple.com/br/reviews/id1854905024","5","Coinbase é a melhor","Único no mundo","0","2025-12-07T06:43:47-07:00","13486177777","13.44.24","0"
"Leo_ssl","https://itunes.apple.com/br/reviews/id384780627","5","Seguro","Ótimo app","0","2025-12-07T09:54:20-07:00","13486851996","13.44.24","0"
"Acscjm","https://itunes.apple.com/br/reviews/id1738521990","5","Feliz","10","0","2025-12-07T17:57:46-07:00","13488221871","13.44.24","0"
"elderdasilva29yo","https://itunes.apple.com/br/reviews/id586730217","5","Best exchange in the market","Coinbase offers robust security and an exceptionally user-friendly platform. Its advanced protections—like cold storage and multi-layer authentication—provide strong peace of mind, while features such as seamless buying, portfolio tracking, and intuitive mobile tools make managing crypto simple and efficient.","0","2025-12-08T07:03:12-07:00","13490162000","13.44.24","0"
"FabioTadeu","https://itunes.apple.com/br/reviews/id1184287435","5","Trusted","Most trusted","0","2025-11-22T05:32:48-07:00","13427781084","13.42.26","0"
"bvento","https://itunes.apple.com/br/reviews/id150450555","2","Taxa elevada","Taxa de 25 reais pra comprar BTC além do Spread.","0","2025-11-18T07:41:20-07:00","13413220753","13.42.26","0"
"_gg_personal","https://itunes.apple.com/br/reviews/id1845590247","5","Top","Gostei","0","2025-10-18T17:34:32-07:00","13284552914","13.37.25","0"
"Nova vida nn","https://itunes.apple.com/br/reviews/id1480830570","5","Valor","10","0","2025-11-17T16:36:40-07:00","13410921825","13.41.21","0"
"oPedroLima","https://itunes.apple.com/br/reviews/id616324796","5","Apenas use","Seu futuro agradecerá","0","2025-10-23T10:26:17-07:00","13304556356","13.38.27","0"
"ElmoGR","https://itunes.apple.com/br/reviews/id1399293215","5","Uma só palavra excelente.","Excelente","0","2025-10-24T09:53:04-07:00","13308656770","13.38.27","0"
"SoluscumDeosolo","https://itunes.apple.com/br/reviews/id421618646","5","Fácil de manusear e bem rápido","Excelente experiência","0","2025-10-25T20:31:14-07:00","13314909796","13.38.27","0"
"Davi Brehm","https://itunes.apple.com/br/reviews/id1349544821","5","RECOMENDO","Acessível, confiável e muita praticidade.","0","2025-10-26T09:45:23-07:00","13317428412","13.38.27","0"
"RaphaelAlexandrr","https://itunes.apple.com/br/reviews/id1087045435","5","Top","Top","0","2025-10-28T09:32:29-07:00","13325854423","13.39.15","0"
"LRDC77w","https://itunes.apple.com/br/reviews/id1816337106","5","Objetivo","Simples , fácil e muito objetivo","0","2025-10-28T19:14:22-07:00","13327562645","13.39.15","0"
"Eloyseee","https://itunes.apple.com/br/reviews/id502083486","5","Amei","Nota 10","0","2025-10-29T10:54:28-07:00","13330383610","13.39.15","0"
"Jorgerebelo","https://itunes.apple.com/br/reviews/id502522916","4","Ótimo","10","0","2025-10-29T17:14:30-07:00","13331506721","13.38.27","0"
"lucas mendes juliao","https://itunes.apple.com/br/reviews/id1460543210","5","Great","Easy interface very popular","0","2025-10-30T02:40:41-07:00","13332878649","13.38.27","0"
"samuellanger","https://itunes.apple.com/br/reviews/id1833513447","5","Great App","Better exchange that i have used👏🏻🚀","0","2025-11-03T05:58:51-07:00","13351235457","13.39.15","0"
"Bené9","https://itunes.apple.com/br/reviews/id1720523070","5","Recomendo","Sistema seguro","0","2025-11-05T10:06:07-07:00","13360520436","13.39.15","0"
"Pedro noleto","https://itunes.apple.com/br/reviews/id904218547","5","Excelente","Muito bacana","0","2025-11-05T16:05:46-07:00","13361550728","13.40.48","0"
"Igorusdc","https://itunes.apple.com/br/reviews/id1852774053","4","Otimo!","Indico…","0","2025-11-05T18:55:51-07:00","13361995887","13.40.48","0"
"Alexandre Pales","https://itunes.apple.com/br/reviews/id224256855","5","Recommend","Really ease to use","0","2025-11-06T04:09:24-07:00","13363374787","13.40.48","0"
"marki1n","https://itunes.apple.com/br/reviews/id1320549219","5","Muito bom","Interface fácil de utilizar e bem simplificado para iniciantes!","0","2025-11-06T17:53:13-07:00","13365949338","13.40.48","0"
"adrrianno","https://itunes.apple.com/br/reviews/id1485718910","5","Top top","Top","0","2025-11-10T22:04:22-07:00","13383460246","13.41.21","0"
"Facarvalho68","https://itunes.apple.com/br/reviews/id598175411","5","Rápido e fácil","Top","0","2025-11-12T04:18:24-07:00","13388458846","13.41.21","0"
"wesleybl","https://itunes.apple.com/br/reviews/id1214105888","1","NÃO PERMITE SACAR!","Você adiciona saldo via cartão, mas na hora de sacar, informa que o pix que elas querem que você deposite 1$ não é válido, ou seja você fica com o seu dinheiro preso, e eles não resolvem o problema, não coloquem o dinheiro de vocês nesse aplicativo!","0","2025-11-13T03:47:42-07:00","13392323580","13.41.21","0"
"Ronnynascimento","https://itunes.apple.com/br/reviews/id223074314","5","Muito bom! Bem simples de usar","Diminuir o valor da corretagem","0","2025-11-14T07:00:47-07:00","13396979817","13.41.21","0"
"Usuário_bank","https://itunes.apple.com/br/reviews/id1645021754","1","Taxas muito altas","Praticamente impossível ter qualquer tipo de lucro nessa corretora com operação em cripto.
Serviço horrivel, agente paga o valor da taxa+Spread que cobre todo o lucro a realizar, e ainda sai no prejuízo slc.","0","2025-11-14T18:30:57-07:00","13399037455","13.41.21","0"
"M Sousaa","https://itunes.apple.com/br/reviews/id1527029828","5","Muito fácil","Muito bom!","0","2025-11-16T16:26:29-07:00","13407077807","13.41.21","0"
"Vitorsantttt","https://itunes.apple.com/br/reviews/id1426336181","5","Muito bom","Gostei de mais","0","2025-05-24T23:47:28-07:00","12695414384","13.17.9","0"
