"author","authorUri","rating","title","content","votes","date","id","version","voteSum"
"im_blessed1","https://itunes.apple.com/br/reviews/id1226757247","5","Ótima, bem simples de usar","Achei bem intuitivo","0","2024-03-31T10:33:31-07:00","11106757621","24.13.5","0"
"Marcelo Sousa Garrido","https://itunes.apple.com/br/reviews/id1258381968","3","Melhor que achei até agora","Vamos ver como ela ficará após atualizações, se não estragarem ela, eu alimento as estrelas.","0","2024-03-24T19:03:12-07:00","11082413928","24.11.6","0"
"Vanitasqwl","https://itunes.apple.com/br/reviews/id1860021845","5","Vanitas","Muito boa amei","0","2025-11-25T04:37:00-07:00","13439130779","25.46.13","0"
"Sr. Magnus","https://itunes.apple.com/br/reviews/id1559306765","3","Bug","As vezes da uns bug de eu não ver minhas cripto. Como Matic esses dias não estavam aparecendo, agora compri 1 Sol e na Exudus não aparece. Por que isso?","0","2024-03-23T07:57:58-07:00","11076663685","24.11.6","0"
"Chicobradock","https://itunes.apple.com/br/reviews/id1119876944","5","Interface muito bem feita","Simples e fácil de usar","0","2023-07-25T09:45:46-07:00","10180897217","23.7.20","0"
"Elmayote","https://itunes.apple.com/br/reviews/id148947370","5","Noice","Noice app","0","2023-07-31T00:24:31-07:00","10202371466","23.7.20","0"
"Coimbrajp","https://itunes.apple.com/br/reviews/id380230019","5","A melhor que já usei","Usei uma série de carteira essa è de longe a melhor e mais simples","0","2023-07-31T07:24:16-07:00","10203639127","23.7.20","0"
"lsbbr","https://itunes.apple.com/br/reviews/id1366860161","1","Não restaurou a seed","Digitei minha seed e não tinha opção para avançar e restaurar minha carteira existente.","0","2023-08-05T15:57:49-07:00","10224023719","23.8.1","0"
"beans680","https://itunes.apple.com/br/reviews/id262636692","5","Nunca tive nenhum problema usando a exodus","Planos pla listar XDC ou CSPR ?","0","2023-08-17T17:43:53-07:00","10270425233","23.8.14","0"
"vyktorjonas1","https://itunes.apple.com/br/reviews/id535285940","5","Portfolio tracking widget","Request","0","2023-10-24T18:36:03-07:00","10512239239","23.10.25","0"
"Ryoshi Yakamoto","https://itunes.apple.com/br/reviews/id1527059745","4","Excepcional","Carteira boa de usar, unico chato que achei foi no swap achei as taxas caras e o minimo pra realizar e bem alto para quem n tem mt capital, e tambem senti falta de uma interface em português, em geral muito boa, recomendo.","0","2023-11-10T11:49:41-07:00","10571501134","23.11.8","0"
"Atentiomayb","https://itunes.apple.com/br/reviews/id569970743","5","Excelente","Só falta o campo para digitar senha alfa-numérica na versão para móbile/apple store. Sem isto quem faz senha com letras e carácteres na versão desktop, não consegue entrar no aplicativo para recuperar a conta. E se não tiver acesso pelo desktop pois a atualização não é compatível com a versão suportada pelo macbook (2014); não conseguirá mudar a senha no desktop.","0","2024-01-19T00:20:10-07:00","10838610026","24.1.15","0"
"01Jheff","https://itunes.apple.com/br/reviews/id1475938806","5","Minha experiência como iniciante","Eu baixei a Wallet, e estou tentando, recebendo e enviando Criptomoedas, o que eu achei mão difícil de entender foi as redes, existe a rede Litecoin e a rede BNB Smart Chain, essa parte foi a mais difícil para mim, porque eu não entendia.","0","2024-01-21T10:38:51-07:00","10848303801","24.1.15","0"
"ricardoiphone7","https://itunes.apple.com/br/reviews/id954063357","3","Ainda em teste…","Vou dar 3 estrelas pq comecei a usar há pouco tempo. Tomara que logo dê as 5⭐️","0","2024-02-21T12:58:36-07:00","10964720257","24.2.13","0"
"geraldoadelino","https://itunes.apple.com/br/reviews/id510969837","5","Excelente carteira","Simples, funcional e segura.","0","2024-02-22T12:24:30-07:00","10968231469","24.2.13","0"
"otakdbwjskdbs","https://itunes.apple.com/br/reviews/id517345276","1","Não recebi meu dinheiro","não recomendo!","0","2024-02-27T10:15:45-07:00","10986044330","24.9.3","0"
"Heberth Rodrigues","https://itunes.apple.com/br/reviews/id213553711","5","Usando pra bitcoin","Ainda não é a could wallet que eu preciso, mas já é melhor que deixar na corretora","0","2024-02-28T14:39:00-07:00","10990225291","24.9.3","0"
"gustavogcgcgc","https://itunes.apple.com/br/reviews/id1632916903","4","Ótimo","ótimo aplicativo, muito bom a forma de mexer, mas faltou um idioma em português, facilitaria muito na leitura, pois tendo só línguas estrangeiras fica muito difícil de compreender.","0","2024-03-07T12:03:43-07:00","11019196052","24.9.5","0"
"Amancio FERREIRA","https://itunes.apple.com/br/reviews/id1527827054","5","Muito bom gosto de mais do app","Parabéns","0","2024-03-12T04:29:53-07:00","11036076857","24.11.5","0"
"serial-eater","https://itunes.apple.com/br/reviews/id1045133464","5","Best crypto wallet so far","Best crypto wallet so far","0","2024-03-12T10:26:54-07:00","11037139315","24.11.5","0"
"L.G Farbo","https://itunes.apple.com/br/reviews/id1250719628","5","Gostando muito","Bem completa a plataforma, suporte para quase todas as cryptos, sensacional!","0","2024-03-13T05:42:01-07:00","11039809162","24.11.5","0"
"arthur L D S","https://itunes.apple.com/br/reviews/id1599734502","5","Muito bom","Gostei muito do aplicativo","0","2024-03-15T09:56:02-07:00","11047653592","24.11.6","0"
"diegoaveras","https://itunes.apple.com/br/reviews/id340543631","3","Boa, porém não tão segura.","Uso a EXODUS Wallet desde 2020, pra mim a melhor se não fosse pelo fato de não contar com autenticação em dois fatos o que deixa a desejar bastante na questão de segurança, se não fosse por isso seria perfeita, já teste várias Wallet Blockchain, Coinbase, Trustwallet, Metamesk, etc todas tem seus prós e contras considero a EXODUS a melhor mas peca imensamente nessa questão básica de segurança .","0","2024-03-17T16:47:19-07:00","11056393476","24.11.6","0"
"Rocha Lima","https://itunes.apple.com/br/reviews/id121218949","4","Works and it’s free","Satisfied wallet","0","2024-03-21T03:23:29-07:00","11068364206","24.11.6","0"
"fonseca2018","https://itunes.apple.com/br/reviews/id648889675","5","Muito bom","Gostei bastante muito prático","0","2024-03-21T09:48:13-07:00","11069539391","24.11.6","0"
"titibenito","https://itunes.apple.com/br/reviews/id143956307","5","Simple amazing","Beautiful and easy to use","0","2024-10-16T03:00:26-07:00","11839693474","24.41.7","0"
"Leo642","https://itunes.apple.com/br/reviews/id380743956","1","Totalmente insegura, 1 estrela pq não dá pra ser menos","Fui roubado uma vez em todas as criptos que eu tinha. Não atingiu a parte da rede lightning. Porém, em outro momento fui mandar um pouco para a rede principal para enviar à minha cold wallet e ocorreu no mesmo instante uma transação desconhecida. Minha carteira foi infectada com um algoritmo de transação automática.","0","2024-10-30T18:52:25-07:00","11894114755","24.43.11","0"
"diollenon","https://itunes.apple.com/br/reviews/id467631328","1","Bug","Não consigo retirar meus tokens sol do Staking, está dando bug no app da wallet!

Gente, o aplicativo está muito falho, preciso da ajuda de vocês!!!

Preciso retirar meu token do Staking!!!!","0","2024-10-31T05:00:06-07:00","11895520465","24.43.11","0"
"Jjdoido","https://itunes.apple.com/br/reviews/id207093424","5","Sugestão","Poderia ter a opção de ver o valor total em duas moedas diferentes ao mesmo tempo, por exemplo: USD/BRL seria legal.","0","2025-01-18T09:15:13-07:00","12200052251","25.3.9","0"
"Anderson Fono","https://itunes.apple.com/br/reviews/id1661773630","5","Excelente","Excelente","0","2025-02-05T03:36:10-07:00","12273342101","25.5.5","0"
"Rag.gnar","https://itunes.apple.com/br/reviews/id1406644622","1","Estou com problemas","Preciso de ajuda urgente travou meus Usdt tron todas tentativas de transação da falha e o saldo não sai da carteira","0","2025-02-17T06:21:41-07:00","12321913069","25.7.10","0"
"Poeta DL","https://itunes.apple.com/br/reviews/id1670918544","5","Bom demais!","Excepcional","0","2025-02-19T14:11:48-07:00","12331170638","25.7.10","0"
"nandozaping","https://itunes.apple.com/br/reviews/id203800012","5","Excelente","Essa atualização deixou mais textura nas linhas;
Ficou muito bom! Deu mais vida ao app!
PARABÉNS.","0","2025-04-09T15:32:03-07:00","12524116677","25.15.5","0"
"EduLP1995","https://itunes.apple.com/br/reviews/id145344625","5","Fácil de usar","Muito intuitivo! Gostei!","0","2025-05-01T11:14:04-07:00","12607786536","25.18.10","0"
"dj Ronny moreno","https://itunes.apple.com/br/reviews/id1434168481","5","Bem prático gostei","Até agora à mais prática","0","2025-05-16T08:17:34-07:00","12662743523","25.20.16","0"
"Dangelord1","https://itunes.apple.com/br/reviews/id1431087735","5","Top","Excelente","0","2025-05-22T22:02:15-07:00","12687221552","25.20.17","0"
"wilou franco","https://itunes.apple.com/br/reviews/id322363469","1","Péssimo","Uma das piore carteira que eu já utilizei, coloquei minhas criptomoedas nessa carteira e não consigo tirar","0","2025-05-24T09:09:22-07:00","12693128276","25.20.17","0"
"Gustavo09423","https://itunes.apple.com/br/reviews/id1742057229","5","Very good","Excelent","0","2025-06-10T12:58:59-07:00","12759368660","25.24.5","0"
"Nada a reclamar por enquanto","https://itunes.apple.com/br/reviews/id1624927074","5","Por enquanto satisfatório","Até agora excelente, mais d 1 ano sem me dar problemas , até aqui é segura 🫡🎖️","0","2025-06-11T09:57:20-07:00","12762645521","25.24.5","0"
"Naza.j","https://itunes.apple.com/br/reviews/id254030465","5","Muito bom.","Muito bom app, porém o processo de sincronização e restauração estão idênticos. Só aparece a opção de leitura do QR code, mas não exibe o QR.","0","2025-06-12T17:22:07-07:00","12767609810","25.24.5","0"
"Douglaspl05","https://itunes.apple.com/br/reviews/id1466375610","1","Taxas Imensas e Muita Burocracia","Sinceramente a pior wallet que já vi na minha vida, pra transferir valores pra ela é cobrada uma taxa absurda, pra sacar de lá então é maior ainda, qualquer conversão de token/cripto precisa de ter um saldo mínimo de outra cripto derivada dela, e nisso que vc deposita vem as taxas absurdas de depósito, conversão e saque, tudo bem ter taxas, a empresa precisa lucrar, mas quase 30% do valor movimentado é putaria, vou perder um dinheiro absurdo pra sacar minhas criptos daí, mas nunca mais uso essa wallet novamente e não indico a ninguém","0","2025-06-21T12:43:29-07:00","12801515363","25.24.5","0"
"Non ducor duco","https://itunes.apple.com/br/reviews/id358317695","1","Abusive taxes to buy and sell","The taxes are more than 2% if you need to buy or sell, very disappointed with that.","0","2025-07-29T02:31:22-07:00","12949859419","25.28.7","0"
"MestreArqueiro","https://itunes.apple.com/br/reviews/id1670460259","5","Auto custodian","Without a doubt, one of the best wallets on the market, evolving every day toward the future of blockchain 📲","0","2025-08-01T04:41:14-07:00","12962652094","25.31.13","0"
"Lann1%#","https://itunes.apple.com/br/reviews/id1703138660","5","Aplicativo","Excelente interface e várias crípton e tokens","0","2025-08-21T22:01:15-07:00","13045808497","25.31.13","0"
"Lion santos","https://itunes.apple.com/br/reviews/id767617366","5","Muito bom sim","Legal","0","2025-08-26T14:13:39-07:00","13064174117","25.31.13","0"
"Lucasmauricio","https://itunes.apple.com/br/reviews/id1830862976","5","Meu app nao abre mais com meu dinheiro","Nao consigo mexer mais nessa atualizao alguem ai ta igual eu","0","2025-09-11T08:50:33-07:00","13125184522","25.37.14","0"
"RykoFps","https://itunes.apple.com/br/reviews/id143307114","5","No problema at moment","Everthing ok","0","2025-10-28T06:57:31-07:00","13325268990","25.43.16","0"
"Nuno Filipe777","https://itunes.apple.com/br/reviews/id1807080681","5","Nice","Very good app","0","2025-10-31T10:09:51-07:00","13338741870","25.43.16","0"
"Paraty8","https://itunes.apple.com/br/reviews/id1573767512","2","Taxas altas","As taxas são muito altas no geral, você tem sempre que estar colocando crédito em Ethereum … vou mudar de carteira","0","2025-11-14T06:09:59-07:00","13396793880","25.46.10","0"
"fuçadinho2025","https://itunes.apple.com/br/reviews/id815714134","5","Fácil de usar","Extremamente fácil de usar","0","2025-11-20T07:58:14-07:00","13420673476","25.46.11","0"
"Jota0@07","https://itunes.apple.com/br/reviews/id1602732688","5","Ziq","É bom mas poderiam melhorar na fluidez do app , e outros tipos de aparência como claro escuro","0","2025-01-26T13:36:38-07:00","12234661729","25.3.11","0"
"GabrielOMelhor","https://itunes.apple.com/br/reviews/id790614159","5","Ótimo","Muito bom","0","2025-01-13T10:06:59-07:00","12180257781","25.1.1","0"
"Allan Poe Edgar","https://itunes.apple.com/br/reviews/id1720494049","5","Perfeição é o nome","Adoro a Exodus, uso há anos.","0","2024-11-10T15:21:31-07:00","11935940811","24.43.12","0"
"Mayconpabx","https://itunes.apple.com/br/reviews/id193803459","5","Ótima Wallet","Wallet ótima! Só falta o 2FA Authenticator para ficar perfeita!","0","2025-01-03T07:13:00-07:00","12140023954","25.1.1","0"
"JAleques","https://itunes.apple.com/br/reviews/id1226366026","5","Excelente!","Fácil, intuitivo e completo. Parabéns!!","0","2024-11-11T10:20:31-07:00","11938842664","24.43.12","0"
"FrDigital777","https://itunes.apple.com/br/reviews/id1419217144","1","Token perdido","Fiz um swap de BNB PARA BITCOIN, meus bnb’s foram debitados da conta e ainda nao recebi em BITCOIN. Fiz uma reclamação e disseram para esperar. Achei estranho, caso eu receba, volto aqui e mudo a nota para 5 pois ate entao achei muito bom o aplicativo","0","2024-11-11T18:38:31-07:00","11940104267","24.45.7","0"
"tamas97","https://itunes.apple.com/br/reviews/id409037757","5","Nice app","One of the best apps","0","2024-11-12T04:20:00-07:00","11941381753","24.45.7","0"
"gustavojohann","https://itunes.apple.com/br/reviews/id599520462","5","Melhor carteira","Muito fácil de utilizar totalmente funcional na minha língua.","0","2024-11-13T14:34:04-07:00","11946797401","24.45.7","0"
"@diegoffelix1","https://itunes.apple.com/br/reviews/id1487305224","5","Muito top","Muito simples de usar, aceita todas criptos.","0","2024-11-19T13:30:55-07:00","11969049610","24.47.4","0"
"ruanitoz","https://itunes.apple.com/br/reviews/id1612857383","5","bom","muito bom","0","2024-11-20T15:06:41-07:00","11972908511","24.47.4","0"
"Naftos2000","https://itunes.apple.com/br/reviews/id1724533817","1","Enganado !!!! Fiz compra via pix e o saldo não creditou !! Golpe","Enganado !!!! Fiz compra via pix e o saldo não creditou !! Golpe","0","2024-11-22T09:23:07-07:00","11979406222","24.47.4","0"
"rrosjsiabsid","https://itunes.apple.com/br/reviews/id1203489622","1","Horrível","Taxas absurdas e sem prévia explicação!","0","2024-11-22T14:29:22-07:00","11980247158","24.47.4","0"
"Ryansilll","https://itunes.apple.com/br/reviews/id1453136779","1","Exodus","70 Reis de taxa ??  Ridículo isso roubalheira só pra lucrar ? Mds péssima carteira eles lucram mais com as taxas e não investe nesse App que parece q uma criança fez","0","2024-11-25T12:34:27-07:00","11991557650","24.47.6","0"
"Maria Bento RS","https://itunes.apple.com/br/reviews/id572342183","4","Melhor carteira","Pena terem encerrado com a Lunc😩","0","2024-12-03T04:51:38-07:00","12020793433","24.49.5","0"
"srxys","https://itunes.apple.com/br/reviews/id230788690","3","Lightining","Carteira Lightning deveria mostrar os saldos em Satoshis (SAT)","0","2024-12-04T05:45:43-07:00","12024662313","24.49.5","0"
"Becker 89CWB","https://itunes.apple.com/br/reviews/id332574641","5","Good interface","But one problem is the difficulty to buy cripto, bc you have to provide a lot of personal info, which defeats the whole purpose of having a wallet","0","2024-12-06T12:00:30-07:00","12033313293","24.49.6","0"
"Nathalielly","https://itunes.apple.com/br/reviews/id1495325396","5","Sem problemas","Ate o momento n tenho do que reclamar","0","2024-12-07T11:44:55-07:00","12037222431","24.49.6","0"
"Alexpersonaltrainer","https://itunes.apple.com/br/reviews/id1644648249","5","Excelente","Fácil de usar e intuitivo , recomendo !","0","2024-12-09T19:24:42-07:00","12045822682","24.49.6","0"
"Júlio Couceiro","https://itunes.apple.com/br/reviews/id1671179753","5","Top","Muito bom","0","2024-12-12T11:06:56-07:00","12055763715","24.49.6","0"
"Bigao59","https://itunes.apple.com/br/reviews/id1386981327","5","Ótima Wallet","10","0","2024-12-16T16:31:43-07:00","12071925690","24.49.6","0"
"Nathanfmelo","https://itunes.apple.com/br/reviews/id1291852579","5","Muito bom","Muito fácil de usar e de entender","0","2024-12-18T18:01:04-07:00","12079503157","24.51.6","0"
"Osmarrj37","https://itunes.apple.com/br/reviews/id1736167608","5","Gosto","Muito positivo","0","2024-12-25T10:18:55-07:00","12104814687","24.51.6","0"
"Dessimoni86","https://itunes.apple.com/br/reviews/id502198273","5","Ótima","Ótima","0","2024-12-31T10:34:57-07:00","12128483394","25.1.1","0"
"Mailson Dias","https://itunes.apple.com/br/reviews/id1171226648","5","Sensacional","Um dos melhores app para guardar cripto !","0","2025-01-01T08:25:44-07:00","12132043780","25.1.1","0"
"andreydelorenzo","https://itunes.apple.com/br/reviews/id628686492","4","Melhor carteira com integração lightning-on chain","É a melhor que eu achei até agora em relação à integração com outras carteiras que utilizam o lightning (coinos, por exemplo). A taxa de transferência não é absurda como em outras carteiras.
Reparei que apesar dessa integração, há uma boa diferença de cotação do bitcoin.","0","2025-01-03T04:08:18-07:00","12139389756","25.1.1","0"
"mattgm97","https://itunes.apple.com/br/reviews/id1160779023","4","Problemas na nova atualização","Após a última atualização não consigo acessar minha carteira lightning","0","2023-07-20T08:24:18-07:00","10161860389","23.7.19","0"
