"engine","rank","title","link"
"google","10","G1 - Atirador entra em escola em Realengo, mata alunos e se suicida","https://g1.globo.com/Tragedia-em-Realengo/noticia/2011/04/atirador-entra-em-escola-em-realengo-mata-alunos-e-se-suicida.html"
"google","11","Parques Realengo e Oeste terão bailes de Carnaval pela primeira vez","https://coordenacaogovernamental.prefeitura.rio/coordenacao-governamental/parques-realengo-e-oeste-terao-bailes-de-carnaval-pela-primeira-vez/"
"google","12","Rio de Janeiro/Rj - Realengo - Unidade de Rio de Janeiro","https://portal.uniasselvi.com.br/institucional/locais/rio-de-janeiro-rj-realengo"
"google","13","Massacre de Realengo: os 10 anos do ataque a escola que deixou ...","https://www.bbc.com/portuguese/brasil-56657419"
"google","14","Realengo | Sérgio Franco","https://sergiofranco.com.br/en/unidades/realengo"
"google","15","Prefeitura do Rio apresenta projeto contra enchentes em Realengo ...","https://fundacaorioaguas.prefeitura.rio/noticias/prefeitura-do-rio-apresenta-projeto-contra-enchentes-em-realengo-que-tera-reservatorio-semelhante-ao-da-praca-da-bandeira/"
"google","16","Blog do Campus Realengo II já pode ser acessado - Colégio Pedro II","https://www.cp2.g12.br/ultimas_publicacoes/223-noticiaas2017/6025-o-blog-do-campus-realengo-ii-pode-ser-acessado-a-partir-do-dia-14-3.html"
"google","17","Festa junina no Parque Realengo Susana Naspolini tem quadrilhas ...","https://coordenacaogovernamental.prefeitura.rio/coordenacao-governamental/festa-junina-no-parque-realengo-tem-quadrilhas-forro-baile-charme-e-djs/"
"google","18","Direção – Colégio Realengo","https://colegiorealengo.br/direcao/"
"google","19","Inauguração da Nave do Conhecimento de Realengo: Espaço ...","https://www.navedoconhecimento.rio/inauguracao-da-nave-do-conhecimento-de-realengo-espaco-inovador-com-tecnologia-educacao-e-entretenimento/"
"google","20","realengo/batan - JUSTIÇA ITINERANTE","https://www.tjrj.jus.br/documents/d/guest/realengo-batan_2025_18"
"brave","1","Realengo (Rio de Janeiro) – Wikipédia, a enciclopédia livre","https://pt.wikipedia.org/wiki/Realengo_(Rio_de_Janeiro)"
"brave","2","Realengo - Um bairro em Evolução","https://realengo.rio.br/"
"brave","3","Conheça um pouco de Realengo, na zona oeste do Rio de Janeiro","https://www.zapimoveis.com.br/guia-de-bairros/rj+rio-de-janeiro+realengo/"
"brave","4","XXXII Região Administrativa – Realengo – Portal Carioca Digital","https://carioca.rio/locais/xxxii-regiao-administrativa-realengo/"
"brave","5","Realengo","https://ips-rio-pcrj.hub.arcgis.com/pages/realengo"
"brave","6","Ataque de pitbulls em Realengo: mulher é mordida","https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/11/10/mulher-e-atacada-por-caes-em-realengo.ghtml"
"brave","7","Realengo","https://arrozrealengo.com.br/"
"brave","8","Realengo TV Oficial ®️ (@realengotvoficial) • Instagram photos and videos","https://www.instagram.com/realengotvoficial/"
"brave","9","Massacre de Realengo – Wikipédia, a enciclopédia livre","https://pt.wikipedia.org/wiki/Massacre_de_Realengo"
"brave","10","Realengo: educação e cultura na Zona Oeste","https://multi.rio/index.php/noticias/3089-realengo-educação-e-cultura-na-zona-oeste"
"brave","11","Notícias Parque Realengo (@noticias.parquerealengo) • Instagram photos and videos","https://www.instagram.com/noticias.parquerealengo/"
"brave","12","Perseguição policial em Realengo termina com dois presos e acidente durante fuga","https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/10/03/perseguicao-policial-termina-com-presos-e-acidente-durante-fuga.ghtml"
"brave","13","Corpo é encontrado ao lado da UPA de Realengo | Rio de Janeiro | O Dia","https://odia.ig.com.br/rio-de-janeiro/2025/11/7157823-corpo-de-homem-e-encontrado-ao-lado-da-upa-de-realengo.html"
"brave","14","Realengo - Wikipedia","https://en.wikipedia.org/wiki/Realengo"
"brave","15","Realengo – MemóriaSPU","https://memoria-spu.gestao.gov.br/bairro/realengo/"
"brave","16","Mulher é atacada por dois pitbulls em Realengo. Veja o vídeo | VEJA RIO","https://vejario.abril.com.br/cidade/mulher-atacada-dois-pitbulls-realengo/"
"brave","17","Colégio Realengo – O colégio completo","https://colegiorealengo.br/"
"brave","18","Prefeitura do Rio vai duplicar o Parque Realengo Susana Naspolini, na Zona Oeste","https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/10/17/prefeitura-vai-duplicar-o-parque-realengo-susana-naspolini-na-zona-oeste-do-rio.ghtml"
"brave","19","Prefeitura avança com as obras do PAC Realengo e chega à Vila Vintém - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio","https://prefeitura.rio/fundacao-rio-aguas/prefeitura-avanca-com-as-obras-do-pac-realengo-e-chega-a-vila-vintem/"
"brave","20","Prefeitura abre licitação para obras que vão dobrar o tamanho do Parque Realengo Susana Naspolini; custo é estimado em R$ 111,2 milhões - Tempo Real","https://temporealrj.com/prefeitura-abre-licitacao-para-obras-que-vao-dobrar-o-tamanho-do-parque-realengo-susana-naspolini-custo-e-estimado-em-r-1112-milhoes/"
"bing","1","Realengo (Rio de Janeiro) – Wikipédia, a enciclopédia livre","https://pt.wikipedia.org/wiki/Realengo_(Rio_de_Janeiro)"
"bing","2","Tudo sobre o bairro Realengo","https://www.encontrarealengo.com.br/realengo/"
"bing","3","Conheça Realengo, sua história militar, artística e seus moradores","https://021noticias.com.br/conheca-realengo-sua-historia-militar-artistica-e-seus-moradores/"
"bing","4","Realengo - Roteiros - Rolé Carioca","https://rolecarioca.com.br/roteiro/70/realengo.html"
"bing","5","História e Geografia do bairro de Realengo - Blogger","https://acervodoji.blogspot.com/2024/01/historia-e-geografia-do-bairro-de.html"
"bing","6","Pelos bairros: Realengo, entre tradição, lutas e …","https://jornaldr1.com.br/pelos-bairros-realengo-entre-tradicao-lutas-e-renovacao/"
"bing","7","Conheça um pouco de Realengo, na zona oeste do Rio de Janeiro","https://www.zapimoveis.com.br/guia-de-bairros/rj+rio-de-janeiro+realengo/"
"bing","8","A Historia de Realengo - Origem, mémória e …","https://realengo.rio.br/a-historia-de-realengo/"
"bing","9","Realengo – Secretaria Municipal de Conservação","https://conservacao.prefeitura.rio/voce-sabia/realengo/"
