"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"Castjr","https://itunes.apple.com/br/reviews/id324667089","3","A saddening account of great game","Used to be a great game when junniper developed it, rewarded players for playing/grinding the game and even more if you spend some money on it. Had its problems but you could see devs trying to do a good game.
Now with Kong, it slowly but surely turned into a freemium cash grab, unless you dump a LOT of money, don’t expect much. The game is riddled with bugs, constant crashes, game braking itens, the devs saying one thing than doing another(ok this one is not a bug, maybe management?),friend list that doesn’t show who is on/off line, armory that doesn’t work properly( this one is persisting for years now). It is what it is, a game who used to be good who got sold to a company that don’t care that much about game experience, just the ca$h.
Good luck for you new players, I’m starting to pack my things to leave.","0","2022-04-18T04:58:32-07:00","8580326849","2.3.261","0","5","Mais votadas"
"Jaredoxi","https://itunes.apple.com/br/reviews/id1672064148","5","My nick é JareDOXi","Eu simplesmente amo esse jogo!!
Jogo a mais de 4 anos, já perdi mais de 3 contas e mesmo assim não deixei de jogar

Jogueeem","0","2025-08-07T11:15:13-07:00","12988054686","2.4.866","0","5","Mais votadas"
"Samirzinhooow","https://itunes.apple.com/br/reviews/id321885952","1","Jogo não abre mais","Jogo não abre mais, simplesmente.","0","2022-04-22T06:08:01-07:00","8594221891","2.3.261","0","5","Mais votadas"
"Derivativador","https://itunes.apple.com/br/reviews/id1229555461","5","RPG RAIZ","Rpg por turnos sensacional !","0","2022-09-08T09:37:25-07:00","9064784641","2.3.320","0","5","Mais votadas"
"MATTSUN1057","https://itunes.apple.com/br/reviews/id1294140535","5","Tenho um problema","O jogo é ótimo mas ele atualizou para o ios 13 e eu só tenho até o 12 aí quando eu tento instalar aparece ali você quer instalar a última versão que deu para usar no dispositivo aí eu clico no sim e quando eu entro no jogo fala carregando e em baixo do carregando fica escrito falha em carregar então por favor eu peço que tentem arrumar por favor 🙏🏼","0","2022-09-26T08:37:50-07:00","9124084565","2.3.326","0","5","Mais votadas"
"nętøgameplày","https://itunes.apple.com/br/reviews/id328850397","5","Jogo pika","Jogo muito pika","0","2022-12-21T07:01:25-07:00","9419998296","2.4.410","0","5","Mais votadas"
"TheRanzo","https://itunes.apple.com/br/reviews/id957146454","5","Superrrr","Muito legal","0","2023-03-14T13:21:13-07:00","9713547960","2.4.459","0","5","Mais votadas"
"vterentin","https://itunes.apple.com/br/reviews/id1499489481","1","Scam","Comprei o booster pack nao veio nenhum item e me cobrou duas vezes.","0","2023-08-12T21:25:07-07:00","10251553008","2.4.708","0","5","Mais votadas"
"Loliizinhaaa:)","https://itunes.apple.com/br/reviews/id1605025106","5","Muito bom!","O jogo e maravilhoso,mas se tivesse uma analogica pra mexe o personagem ficaria melhor ainda,muito bom on jogo!","0","2024-04-21T07:15:31-07:00","11184876436","2.4.744","0","5","Mais votadas"
"Mauauauauauaiaiaiauauauau","https://itunes.apple.com/br/reviews/id745289100","5","O mais inovador e melhor mmorpg","👆🏻","0","2021-10-02T13:01:02-07:00","7870484219","2.3.158","0","5","Mais votadas"
