"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"Revpex","https://itunes.apple.com/br/reviews/id192472078","1","É impossível usar","Coloquei recuperar a senha e finalmente consegui que enviasse um e-mail de recuperação! Mas ao logar ele pede um token que diz que foi enviado, mas não foi. Já fui no spam, esperei e nada! Aplicativo inútil","0","2024-10-10T06:55:23-07:00","11818261157","6814","0","5","Mais votadas"
"Regina Cv","https://itunes.apple.com/br/reviews/id663308040","1","Erro PDF","Erro na tentativa de baixar o bilhete do Réveillon","0","2024-12-14T18:56:25-07:00","12064695084","6816","0","5","Mais votadas"
"jopalop11","https://itunes.apple.com/br/reviews/id923779258","2","App pessimo","App muito ruim, fica dando erro sempre! Não aceita o token enviado. Perdi horas pra tentar comprar o bilhete de metrô pro réveillon e não consegui","0","2024-12-31T06:37:39-07:00","12127671870","6816","0","5","Mais votadas"
"selly30@","https://itunes.apple.com/br/reviews/id936618461","1","Erro no site não consigo entrar para comprar o bilhete","Pessimo","0","2024-12-31T07:09:05-07:00","12127782103","6816","0","5","Mais votadas"
"ASchuabbN","https://itunes.apple.com/br/reviews/id671930575","1","Péssimo!","App travando toda hora, não encontra os bilhetes comprados. Aí passou a dar erro ao fazer log in.","0","2024-12-31T07:10:24-07:00","12127786729","6816","0","5","Mais votadas"
"Vini Jesus","https://itunes.apple.com/br/reviews/id1644134846","1","MEUS BILHETES","SIMPLESMENTE MEUS BILHETES PARA O ANO NOVO SUMIRAM","0","2024-12-31T08:38:04-07:00","12128098515","6816","0","5","Mais votadas"
"yascostas","https://itunes.apple.com/br/reviews/id588737188","1","Passagem Réveillon","Está dando erro para logar e ter acesso aos bilhetes do Ano Novo.","0","2024-12-31T08:59:26-07:00","12128171885","6816","0","5","Mais votadas"
"Vagner Freire","https://itunes.apple.com/br/reviews/id1106818579","1","Não funciona","Comprei a passagem pro réveillon e simplesmente o aplicativo não aparece mais as passagens","0","2024-12-31T10:36:48-07:00","12128488979","6816","0","5","Mais votadas"
"Cadu Chagas","https://itunes.apple.com/br/reviews/id1215433702","1","Deixando na mão no réveillon","Comprei ingressos do dos dia 31/12/2024 e não consigo acessar para realizar embarque","0","2024-12-31T11:05:17-07:00","12128575226","6816","0","5","Mais votadas"
"MelissaFerroJ","https://itunes.apple.com/br/reviews/id317818606","1","Não funciona, erro no login/acesso","A ideia do aplicativo é maravilhosa, mas não funciona. Já tentei logar com todas as contas ofendidas, sempre dá erro. Fica apresentando erro de conexão e não consigo sequer ver as funcionalidades do aplicativo. Versão disponível para iOS bastante antigo, já não atende. Uma pena, pq seria muito útil. Espero que resolvam isso logo, pq parece ser muito vantajoso.","0","2023-06-02T03:05:02-07:00","9990676019","6804","0","5","Mais votadas"
