rank,title,link,video_id,channel,channel_id,published,description,views,likes,dislikes,comments,favorites,duration,definition,caption,tags,category_id,default_language,default_audio_language,live_broadcast_content,thumbnail_default,thumbnail_high,thumbnail_maxres,channel_custom_url,channel_description,regiao,idioma,termo,order
11,Gato Laranja X Gata Cinza: A Guerra da Caixa! 😼📦,https://www.youtube.com/watch?v=1SJvppMXyK8,1SJvppMXyK8,Daniel & Dimy,UCNXf7QqzA6k6RU8QIcFLkag,2024-12-18T13:00:04Z,"Meus gatos estão brigando por causa de uma caixa de papelão, como que aguenta um negócio desse? 😒😼

Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCNXf7QqzA6k6RU8QIcFLkag/join",11921650,398566,0,1613,0,PT1M,hd,false,"chavedazona, curtas, animação, animation, desenho, desenhado, animado, engraçado, animada, histórias, vlog, conta, dublado, desenhista, meme, funny, danedimy, dimy, daniel, gato",24,pt-BR,pt-BR,none,https://i.ytimg.com/vi/1SJvppMXyK8/default.jpg,https://i.ytimg.com/vi/1SJvppMXyK8/hqdefault.jpg,https://i.ytimg.com/vi/1SJvppMXyK8/maxresdefault.jpg,,,br,pt,gato,relevance
12,Mama Cat and Kitten Rebuild Damaged Road to Keep Everyone Safe 🐱👷‍♀️🐾 | Heartwarming Healing Story,https://www.youtube.com/watch?v=sKCmCZePqqs,sKCmCZePqqs,Meow Relax,UCiuy7zt_rMl99WkFkCHLgIA,2025-08-01T11:09:07Z,"Mama Cat and Kitten Rebuild Damaged Road to Keep Everyone Safe 🐱👷‍♀️🐾 | Heartwarming Healing Story: https://youtu.be/sKCmCZePqqs
Watch this heartwarming and healing story where Mama Cat and her adorable Kitten come together to rebuild a damaged and sunken road 🛠️🐱🐾. With love, teamwork, and determination, they fix the broken path to ensure safe travel for everyone in the community. ❤️✨

In this calming and inspiring video, you’ll see:
👷 Mama Cat and Kitten working side by side to repair the road
🌱 Peaceful farm scenery and wholesome family teamwork
🐾 A beautiful message about kindness, helping others, and making the world safer
❤️ A soothing, healing story perfect for cat lovers and families

This relaxing video is perfect for those who enjoy cute animal animations, positive messages, and peaceful storytelling. Sit back, relax, and let Mama Cat and Kitten’s dedication warm your heart. 🌸🐾

👉 Don’t forget to LIKE 👍, COMMENT 💬, and SUBSCRIBE 🔔 to watch more healing adventures with Mama Cat and Kitten!

#MamaCat #KittenStory #HealingVideo #CatLovers #HeartwarmingStory #FamilyTeamwork #CuteAnimals #WholesomeContent #RelaxingVideo #SafeCommunity 
🌸 Thank you all for liking it～
✨ Fictitious content for entertainment purposes only
🌻 Thank you for liking it～
meow😿
This story is fictional, but kittens are undeniably adorable and lovable creatures～
meow😿
I keep creating stories about kittens, but I'm running out of money, and it's tough. Please feed me～
I’ll try my best to update daily with heartwarming and adorable kitten videos, hoping these little stories will bring you warmth!
Thank you for your support😿
I truly appreciate it😿

Welcome to Meow Relax Channel! 🐾
Here, you’ll enjoy heartwarming, wholesome, and fun short films about Mama Cat and Kitten, an adorable cat family living just like humans. Our stories follow the daily adventures of Mama Cat and Kitten as they cook, explore, work hard, and share special moments together — all wrapped in love and laughter.

From preparing cozy meals to overcoming life’s little challenges, every episode of Mama Cat and Kitten brings you gentle stories filled with warmth, family values, and plenty of purrs.

If you love feel-good, creative content, you’ve come to the right place. Mama Cat and Kitten will brighten your day with sweet moments, playful adventures, and touching tales of love.

👉 Don’t forget to like, share, and subscribe to follow the latest stories from Mama Cat and Kitten. Let their simple, joyful life bring peace and smiles to yours!

#MamaCat #kitten #cat #catai #CatStory #CuteCats #CatShorts #CatMom",969617,13755,0,109,0,PT1H43S,hd,false,"mama cat, mama cat meow, sick mama cat, cat mom, kitten and mom, cat family, cute cats, cute kitten, kitten story, cat story, emotional cat story, adorable cat video, cozy cat video, healing cat videos, cat short film, ai cat story, cat cooking fish, cat riding bike, cat adventure, cat journey",10,en,en,none,https://i.ytimg.com/vi/sKCmCZePqqs/default.jpg,https://i.ytimg.com/vi/sKCmCZePqqs/hqdefault.jpg,https://i.ytimg.com/vi/sKCmCZePqqs/maxresdefault.jpg,,,br,pt,gato,relevance
13,O MOTIVO das pessoas TEREM MEDO de Gatos Pretos 😱 #shorts,https://www.youtube.com/watch?v=S2m98FH9yJc,S2m98FH9yJc,CuriosoVence,UC4aO_e3LHs4TI2ZcWAwmIow,2025-01-05T14:04:00Z,Existe uma lenda envolvendo gatos dessa cor e hoje homenageei eles nesse video,4752149,212034,0,9097,0,PT23S,hd,false,#gatos #curiosidades,22,pt-PT,pt-PT,none,https://i.ytimg.com/vi/S2m98FH9yJc/default.jpg,https://i.ytimg.com/vi/S2m98FH9yJc/hqdefault.jpg,https://i.ytimg.com/vi/S2m98FH9yJc/maxresdefault.jpg,,,br,pt,gato,relevance
14,Gatinho fofo perseguido por monstro marinho,https://www.youtube.com/watch?v=ZabMpwvah2Q,ZabMpwvah2Q,PatoQuests,UCs8nPbLKEL-twTCUrR4zu4Q,2025-10-07T19:00:36Z,"Gatinho fofo perseguido por monstro marinho
#PatoQuests#catshorts #catvideos #gatos #funnycats#tungtungtungsahur",2353083,11279,0,7,0,PT11S,hd,false,,24,pt-PT,pt-PT,none,https://i.ytimg.com/vi/ZabMpwvah2Q/default.jpg,https://i.ytimg.com/vi/ZabMpwvah2Q/hqdefault.jpg,https://i.ytimg.com/vi/ZabMpwvah2Q/maxresdefault.jpg,,,br,pt,gato,relevance
15,Gatinho fofo nadando na piscina de Lego,https://www.youtube.com/watch?v=8dbjTJTkwPc,8dbjTJTkwPc,PatoQuests,UCs8nPbLKEL-twTCUrR4zu4Q,2025-08-13T14:00:13Z,"Gatinho fofo nadando na piscina de Lego
#PatoQuests#catshorts #catvideos #gatos #funnycats#tungtungtungsahur",14175689,89771,0,152,0,PT14S,hd,false,,24,pt-PT,pt-PT,none,https://i.ytimg.com/vi/8dbjTJTkwPc/default.jpg,https://i.ytimg.com/vi/8dbjTJTkwPc/hqdefault.jpg,https://i.ytimg.com/vi/8dbjTJTkwPc/maxresdefault.jpg,,,br,pt,gato,relevance
16,O GATINHO BATEU NESSE BEBÊ #shorts,https://www.youtube.com/watch?v=JLNl007FS50,JLNl007FS50,Gustavo Paródias,UCvQzqiZc4RXGODrIbSwMseQ,2025-10-11T23:28:29Z,,19435678,98480,0,478,0,PT8S,hd,false,,23,pt,pt,none,https://i.ytimg.com/vi/JLNl007FS50/default.jpg,https://i.ytimg.com/vi/JLNl007FS50/hqdefault.jpg,https://i.ytimg.com/vi/JLNl007FS50/maxresdefault.jpg,,,br,pt,gato,relevance
17,Gatinho fofo encontrou uma maçã na rua,https://www.youtube.com/watch?v=0meBs1Mh7Nw,0meBs1Mh7Nw,PatoQuests,UCs8nPbLKEL-twTCUrR4zu4Q,2025-10-05T19:00:03Z,"Gatinho fofo encontrou uma maçã na rua
#PatoQuests#catshorts #catvideos #gatos #funnycats#tungtungtungsahur",7046395,32101,0,10,0,PT9S,hd,false,,24,pt-PT,pt-PT,none,https://i.ytimg.com/vi/0meBs1Mh7Nw/default.jpg,https://i.ytimg.com/vi/0meBs1Mh7Nw/hqdefault.jpg,https://i.ytimg.com/vi/0meBs1Mh7Nw/maxresdefault.jpg,,,br,pt,gato,relevance
18,Gatinho fofo perseguido por monstro pirulito,https://www.youtube.com/watch?v=hMVeSNnBFyc,hMVeSNnBFyc,PatoQuests,UCs8nPbLKEL-twTCUrR4zu4Q,2025-07-31T14:28:35Z,"Gatinho fofo perseguido por monstro pirulito
#PatoQuests#catshorts #catvideos #gatos #funnycats#tungtungtungsahur",10728545,66126,0,93,0,PT12S,hd,false,,24,pt-PT,pt-PT,none,https://i.ytimg.com/vi/hMVeSNnBFyc/default.jpg,https://i.ytimg.com/vi/hMVeSNnBFyc/hqdefault.jpg,https://i.ytimg.com/vi/hMVeSNnBFyc/maxresdefault.jpg,,,br,pt,gato,relevance
19,As 3 raças de gatos mais afetuosas que vão derreter seu coração!,https://www.youtube.com/watch?v=JWTvwejaGnM,JWTvwejaGnM,Um Bicho Amigo,UCJdWHeDOmh6nZuBPqG8X2MA,2024-11-21T21:00:16Z,"Descubra as 5 raças de gatos mais carinhosas e afetuosas que vão derreter seu coração! Desde o Ragdoll até o Maine Coon, essas raças são perfeitas para quem quer um gato amoroso e companheiro. Curta, comente e compartilhe para ajudar outros amantes de gatos a conhecer essas fofuras 🐱💖 

3 raças de gatos mais afetuosas que vão derreter seu coração!

3. Ragdoll
2. Siamês
1. Maine Coon

Qual raça conquistou seu coração?",295245,12193,0,426,0,PT35S,hd,false,"as 3 raças de gatos mais afetuosas que vão derreter seu coração, as 3 raças de gatos mais afetuosas, as raças de gatos mais afetuosas, 3 raças de gatos mais afetuosas, raças de gatos mais afetuosas, raças de gatos afetuosas, raças de gatos, ragdoll, siamês, maine coon, gatos, gato, felinos, felino, pet, as 3 raças de gatos mais afetuosas que vão conquistar seu coração, gatos mais afetuosos, gatos afetuosos, as raças de gatos mais carinhosas, gatos mais carinhosos",15,pt-PT,pt-PT,none,https://i.ytimg.com/vi/JWTvwejaGnM/default.jpg,https://i.ytimg.com/vi/JWTvwejaGnM/hqdefault.jpg,https://i.ytimg.com/vi/JWTvwejaGnM/maxresdefault.jpg,,,br,pt,gato,relevance
20,Gatinho fofo deixou seu pai confuso,https://www.youtube.com/watch?v=dbSiObzg9cs,dbSiObzg9cs,PatoQuests,UCs8nPbLKEL-twTCUrR4zu4Q,2025-09-17T19:00:44Z,"Gatinho fofo deixou seu pai confuso
#PatoQuests#catshorts #catvideos #gatos #funnycats#tungtungtungsahur",8359978,46704,0,15,0,PT13S,hd,false,,24,pt-PT,pt-PT,none,https://i.ytimg.com/vi/dbSiObzg9cs/default.jpg,https://i.ytimg.com/vi/dbSiObzg9cs/hqdefault.jpg,https://i.ytimg.com/vi/dbSiObzg9cs/maxresdefault.jpg,,,br,pt,gato,relevance
