rank,title,link,video_id,channel,channel_id,published,description,views,likes,dislikes,comments,favorites,duration,definition,caption,tags,category_id,default_language,default_audio_language,live_broadcast_content,thumbnail_default,thumbnail_high,thumbnail_maxres,channel_custom_url,channel_description,regiao,idioma,termo,order
11,El Gato que se Puede Comer,https://www.youtube.com/watch?v=K0J9Q80H_cU,K0J9Q80H_cU,ChuyMineVt,UCoyFOWWMlWFAmSoeEiTsnXg,2023-05-01T18:30:15Z,"Hago Streams aquí: https://www.twitch.tv/chuymine

➜ Canal Principal: https://www.youtube.com/c/ChuuyMine
➜ Canal Secundario: https://www.youtube.com/c/ChuyMinesitoo
➜ Twitter: https://twitter.com/TheChuyMine​​
➜ Instagram: https://www.instagram.com/chuymine/​​
➜ Discord: https://discord.gg/cJv6ayN9m2
➜ Contacto: thechuymine@mcr-agency.com

#shorts",46787199,852228,0,6265,0,PT13S,hd,false,,20,es,es-419,none,https://i.ytimg.com/vi/K0J9Q80H_cU/default.jpg,https://i.ytimg.com/vi/K0J9Q80H_cU/hqdefault.jpg,https://i.ytimg.com/vi/K0J9Q80H_cU/maxresdefault.jpg,,,br,pt,gato,viewCount
12,ay mi gatito miau miau tiktok | MONTAGEM MIAU (Letra),https://www.youtube.com/watch?v=mf2sVtzRAlI,mf2sVtzRAlI,music is life,UCUFCBiS0fGkFPVrQztxI21w,2025-10-06T02:44:49Z,"ay mi gatito miau miau letra
ay mi gatito miau miau lyrics
ay mi gatito miau miau tiktok 
ay mi gatito miau miau tiktok song
MONTAGEM MIAU (Slowed)
AY MI GATITO MIAU MIAU FUNK
AY MI GATITO MIAU MIAU PHONK
MONTAGEM MIAU (Slowed) (TikTok)
MONTAGEM MIAU (Slowed/TikTok)


》 Este video es con fines de diversión y entretenimiento, en ningún momento se busca perjudicar al artista 


Lyrics:


#brazilianphonkmusic #phonk #funk #tiktok 

tags:
ay mi gatito miau miau letra, ay mi gatito miau miau subtitulado, ay mi gatito miau miau canción, ay mi gatito miau miau video oficial, ay mi gatito miau miau peru, ay mi gatito miau miau tiktok trend, montagem miau letra, montagem miau slowed, montagem miau tiktok, montagem miau peru, montagem miau gatos bailando, tiktok, tiktok song, tiktok lyrics, tiktok letra, tiktok audio, tiktok trend, español, sub español, letra, letra en español, lyrics, lyrics spanish, lyrics español, para ti, recomendados, sub, sub español, español, traducida, traducida al español, album, translation, translations, song, single, sped up, letra lyrics, video, audio oficial, video oficial, hd, topic",37711847,207481,0,7291,0,PT1M28S,hd,false,,10,es,es,none,https://i.ytimg.com/vi/mf2sVtzRAlI/default.jpg,https://i.ytimg.com/vi/mf2sVtzRAlI/hqdefault.jpg,https://i.ytimg.com/vi/mf2sVtzRAlI/maxresdefault.jpg,,,br,pt,gato,viewCount
13,GATITO: Maestro de la Sandía 🍉 #gato #gatos #gatitos,https://www.youtube.com/watch?v=-_i_W1n6mQc,-_i_W1n6mQc,Michi ,UC2cgWFHV6pe1MVoXYthWBpw,2024-06-12T21:59:00Z,"Van 38 Millones de Vistas Gracias Chicos los Quiero Mucho en verdad Les mando un Abrazo todos son mis amigos 😺 #gato #shortviral #sandias #gatosvirales DIVERTIDO HUMOR GATO #gatogracioso #roblox #humor #humordegatos

#cats #catshorts #michi #gatitos #gatoheroe #lovecats #cat #gatosfofos 

VIDEOS DE MICHIS CHISTOSOS
#videos #michi #chistoso 


Ya vieron 👇
Michi gato control remoto",42118453,2051459,0,1224,0,PT26S,hd,false,,22,es,es,none,https://i.ytimg.com/vi/-_i_W1n6mQc/default.jpg,https://i.ytimg.com/vi/-_i_W1n6mQc/hqdefault.jpg,https://i.ytimg.com/vi/-_i_W1n6mQc/maxresdefault.jpg,,,br,pt,gato,viewCount
14,🐱 Acertou ou Errou? Qual o Som do Gato? 🎵,https://www.youtube.com/watch?v=537E1UDusNk,537E1UDusNk,Espacinho da Mary,UCJqQgY1_Ss4aqm74Slm8KJQ,2025-06-30T13:00:07Z,"🐶 O gato faz “au, au, au”?
Errado! O som do gato é “miau”! 😺

✨ Vamos brincar e aprender os sons corretos dos animais com a Tia Mary?
Essa é uma forma divertida e educativa de ensinar os pequenos com muito carinho e alegria!

📢 Inscreva-se no canal Espacinho da Mary e não perca os próximos vídeos!

#tiamary #espacinhodamary #sonsdeanimais #somdogato #barulhodosbichos #educacaoinfantil #aprendendobrincando #acertououerrou #videosinfantis #miau",98721503,694824,0,0,0,PT13S,hd,true,"tiamary, espacinhodamary, som dos animais, som do gato, sons dos bichos, vídeos educativos para crianças, acertou ou errou, miau, sons engraçados, vídeos curtos infantis, educação infantil, aprendendo brincando, animais e seus sons, brincadeiras educativas, vídeos para ensinar crianças",27,pt-BR,pt-BR,none,https://i.ytimg.com/vi/537E1UDusNk/default.jpg,https://i.ytimg.com/vi/537E1UDusNk/hqdefault.jpg,https://i.ytimg.com/vi/537E1UDusNk/maxresdefault.jpg,,,br,pt,gato,viewCount
15,Bañando a mi gato #humor #comedia #broma #vlog,https://www.youtube.com/watch?v=osSTIZFvJEI,osSTIZFvJEI,Marianny ,UCu9rFdHMyNefukr5y2vjrdA,2023-07-15T22:34:43Z,,36791482,1420336,0,13729,0,PT1M1S,hd,false,,24,es,es,none,https://i.ytimg.com/vi/osSTIZFvJEI/default.jpg,https://i.ytimg.com/vi/osSTIZFvJEI/hqdefault.jpg,https://i.ytimg.com/vi/osSTIZFvJEI/maxresdefault.jpg,,,br,pt,gato,viewCount
16,"KAROL G, Nathy Peluso - GATO MALO",https://www.youtube.com/watch?v=UJ9Q3oHL4e0,UJ9Q3oHL4e0,KAROL G,UCZuPJZ2kGFdlbQu1qotZaHw,2021-03-26T21:05:52Z,"Escucha / Stream “KG0516” on your favorite platform: https://KarolG.lnk.to/KG0516!UMLE 

Subscribe to my YouTube channel here: https://smarturl.it/SubscribeKarolG​

Connect with KAROL G on socials:

Instagram: https://www.instagram.com/karolg/​ 
Twitter: https://twitter.com/karolg​
Facebook: https://facebook.com/karolg​ 
TikTok: https://www.tiktok.com/@karolg​ 

Lyrics:

No quiero volver a llorar
No pienso humillarme otra vez 
Lo que no quería aceptar
Por fin hoy lo pude entender 
Que todo tiene su final 
Lo nuestro no le fue muy bien 
Decime en que pude fallar 
Si todo en mi te entregue 
Y verte ya no pode mas 
Por que siempre estoy a tus pies 
Y que mas te voy a rogar
Si es claro que no me queres 

Tu fuiste quien vino por mi 
A amarme yo no te invite 
Mirame, decimelo a mi 
Que hay otra con quien te comes 
Mi tiempo y mi vida te di 
Real y nunca te falle
Todos me advirtieron de ti 
Que mal que no los escuche 

Mama no estarás llorando por ese mocoso
El que se quemo por los dedos por ser un goloso 
Ponete primera, tienes a quien tu quieras 
Escúchame mami, vamos a hacerlo como sabemos ja!
Si ese tigre quiere pelear dile que tu tienes uñas pa guerrear 
Vos sos una diosa, mina glamourosa 
El hace macana  y quiere arreglar las cosas 
Para bien bien o para mal mal, todo tiene su final oh
Como pudiste darle una chance a ese gato tan malo 
Te pone excusa, de tu confianza abusa 
Eh no te confunda tigera eh, por ese man no va a llorar 
No le va hacer mal a una amiga mía, ¡no!
acaso presume de esa fechoría? 
Cuida muchacho con ese antojo váyase a rebeldíar 
Y ahora quien dispara? say something or at least just shut up
Para que fingir?
 no hay más nada mas que decidir

Las cartas que un día escribí, que hoy ya no vas a leer
Las queme pidiendo por ti, adiós y que te vaya bien 

Umm, que todo tiene su final
Y todo un comienzo tambien
El tiempo pone en su lugar
Al que no te supo querer 

Ovy on the drums 

#KarolG #KG0516 #GatoMalo",33274600,302794,0,7684,0,PT3M46S,sd,false,"Karol g, reggaeton, reggaeton colombiano, tusa, tusa karol g, karol g y annuel, bad bunny, j balvin, KAROL, Gato Malo, Nathy Peluso, nati peluso, UMLE, Latino, Latin, Urban, karol gxxx, anuel y karol g, karol g embarazada, karol g hot",10,es,en,none,https://i.ytimg.com/vi/UJ9Q3oHL4e0/default.jpg,https://i.ytimg.com/vi/UJ9Q3oHL4e0/hqdefault.jpg,,,,br,pt,gato,viewCount
17,Humor gatos: Comprame pegamento,https://www.youtube.com/watch?v=4M3qEEB38GY,4M3qEEB38GY,BlackMisy,UCw2VMCktZcGICphDkOaw0vA,2022-03-01T19:47:48Z,,33862110,1529415,0,8295,0,PT12S,hd,false,"gatos, humorgatos, chistes, gatosgraciosos, humor, risas, cats, funnycats, catslover, pegamento",23,es-ES,es-ES,none,https://i.ytimg.com/vi/4M3qEEB38GY/default.jpg,https://i.ytimg.com/vi/4M3qEEB38GY/hqdefault.jpg,https://i.ytimg.com/vi/4M3qEEB38GY/maxresdefault.jpg,,,br,pt,gato,viewCount
18,COMIDA PARA GATO🐈🤣#shorts #viralvideo #funny ​⁠@ROYTHITHI,https://www.youtube.com/watch?v=NMnYU7g4Nd4,NMnYU7g4Nd4,Michelle Malpica,UChbDnnaFrqq1sa3ggyT_T2A,2025-02-19T23:55:37Z,,61817247,610833,0,544,0,PT19S,hd,false,,22,es,es,none,https://i.ytimg.com/vi/NMnYU7g4Nd4/default.jpg,https://i.ytimg.com/vi/NMnYU7g4Nd4/hqdefault.jpg,https://i.ytimg.com/vi/NMnYU7g4Nd4/maxresdefault.jpg,,,br,pt,gato,viewCount
19,PJ Masks em Português | Sem Mais Menino Gato! | HD | Desenhos Animados,https://www.youtube.com/watch?v=EFurJq5gsdg,EFurJq5gsdg,PJ Masks em Português - Desenhos Animados,UC6RA9q6uVGJpe4QcS3UmGmg,2019-09-26T14:15:44Z,"► Clique no botão INSCREVER-SE para saber quando os novos vídeos são postados!: http://bit.ly/2bg1y42
PJ Masks em Português | Sem Mais Menino Gato! | HD | Desenhos Animados

Durante o dia, as crianças de 6 anos Connor, Amaya e Greg vão à escola como todas as outras. Mas quando acontece algo de errado na cidade, essas crianças especiais, cheias de curiosidade e senso de justiça, se preparam para sua missão. Mas eles precisam esperar a noite chegar, quando todos dormem, para não serem vistos. Em vez de irem dormir como as outras crianças, ao colocar seus pijamas eles se transformam magicamente em super-heróis e se tornam os PJ Masks. Aí vêm o Menino Gato – super rápido e ágil, o Lagartixo – super forte, capaz de escalar as paredes, e a Corujita – com a habilidade de voar e enxergar a grandes distâncias. Juntos, os três podem enfrentar qualquer situação – Os PJ Masks já vão chegar, noite adentro para o dia salvar!

Conheça os personagens: 

Menino Gato - incrivelmente rápido! Extraordinariamente ágil! Capaz de ouvir qualquer som, por mais baixo ou distante que seja. Quando a aventura chama, o incrível Menino Gato está pronto para ajudar!

Corujita - ela pode voar! Tem uma super visão! E quando ela bate suas poderosas asas, os vilões saem voando... Mantenha seus olhos de coruja bem abertos para vigiar a Corujita!

Lagartixo - ele é forte, grudento e mestre em camuflagem! Está sempre pronto para enfrentar o perigo e resolver a situação... Cuidado, vilões, aí vem o poderoso Lagartixo!

Romeo - um prodígio nas artimanhas mecânicas, eis o cientista maluco, Romeo. Com suas incríveis invenções, ele planeja dominar o mundo!

Garota Lunar - a Garota Lunar quer ter de tudo. E vai caprichar nas birras se não conseguir!

Ninja Noturno - um ninja com poderes super grudentos e movimentos acrobáticos, que quer mostrar a todos que é o melhor em tudo!

PJ Robô - amigo dos PJ Masks, este inventor em miniatura é o guardião do Quartel General dos PJ Masks e vai liberar os novos superpoderes dos heróis! O PJ Robô é pequeno, fofo e tem um idioma próprio de cliques, bipes e chiados mecânicos.

Fiquem ligados no PJ Masks Brasil - Canal Oficial para ver seus EPISÓDIOS COMPLETOS favoritos do desenho PJ Masks - Heróis de Pijama. ASSINE para ver mais desenhos infantis. Fiquem ligados para mais desenhos infantis e diversão! Junte-se a Amaya, Connor e Greg enquanto eles se transformam em super-heróis durante a noite e usam seus poderes para lutar contra os vilões e resolver mistérios.

#PJMasks #PJMasksBrasil",31873314,213040,0,0,0,PT45M7S,hd,false,"pj masks, pj masks em portugues, menino gato, desenho, pijamax em português completo, corujita, lagartixo, pidgey max, pj, pj masks português, herois de pijama, herois de pijama portugues, pj masks herois de pijama portugues, #PJS22019, Completo 2 Temporada",1,en,pt-BR,none,https://i.ytimg.com/vi/EFurJq5gsdg/default.jpg,https://i.ytimg.com/vi/EFurJq5gsdg/hqdefault.jpg,https://i.ytimg.com/vi/EFurJq5gsdg/maxresdefault.jpg,,,br,pt,gato,viewCount
20,Quando seu gato só pensa em comer kkkk #gatosengraçados,https://www.youtube.com/watch?v=TyFfmJVRAjE,TyFfmJVRAjE,"Gatoxinha, o gato coxinha",UCm11yMUlhsRTntd_JnhZ2zg,2023-05-30T21:00:35Z,,32123808,1339910,0,14884,0,PT1M1S,hd,false,,15,pt-PT,pt-PT,none,https://i.ytimg.com/vi/TyFfmJVRAjE/default.jpg,https://i.ytimg.com/vi/TyFfmJVRAjE/hqdefault.jpg,https://i.ytimg.com/vi/TyFfmJVRAjE/maxresdefault.jpg,,,br,pt,gato,viewCount
