"autor","autorId","autorUrl","comentario","likes","publicado_em","atualizado_em","canReply","isPublic","totalReplyCount","replyCount","replies","video_id","video_titulo","ordenacao_comentario","ordenacao_comentario_nome"
"@FzsGigjuIfCjjjz-c9m","UCpE4vGt-Kfsby3o2KwxYbww","http://www.youtube.com/@FzsGigjuIfCjjjz-c9m","خلببزو😂😂😂😂😂😂😂😂😂😂😂😂","2","2025-12-12T12:40:10Z","2025-12-12T12:40:10Z","True","True","1","1","[{'autor': '@dm_originative', 'comentario': '❤', 'likes': 0, 'publicado_em': '2025-12-12T12:42:57Z'}]","y8cwF_MaVGY","Goku Fighting for Money?! 💰😱 Emotional Heartbreaking Story #shorts #short","3","Mais curtidos"
"@MemeMachineBrawl","UC0NR50VbOFhx0gJro8BJkaw","http://www.youtube.com/@MemeMachineBrawl","😢😢","1","2025-12-12T13:28:13Z","2025-12-12T13:28:13Z","True","True","1","1","[{'autor': '@dm_originative', 'comentario': '❤', 'likes': 0, 'publicado_em': '2025-12-12T13:40:49Z'}]","y8cwF_MaVGY","Goku Fighting for Money?! 💰😱 Emotional Heartbreaking Story #shorts #short","3","Mais curtidos"
"@AshaDevi-c1c3s","UCPEi96rdUY7q2Ut2-XLV2Ww","http://www.youtube.com/@AshaDevi-c1c3s","❤❤❤❤❤😂😂❤😂😂😂😂😂😂😂😂😂","1","2025-12-12T13:10:38Z","2025-12-12T13:10:38Z","True","True","1","1","[{'autor': '@dm_originative', 'comentario': '❤', 'likes': 0, 'publicado_em': '2025-12-12T14:11:45Z'}]","y8cwF_MaVGY","Goku Fighting for Money?! 💰😱 Emotional Heartbreaking Story #shorts #short","3","Mais curtidos"
"@fsanfordgamingf7718","UCNmMYNyP-r3K6bOkE-J8eHg","http://www.youtube.com/@fsanfordgamingf7718","Can you tell me sir? which ai tools are you use? 
Please😊❤","2","2025-12-12T12:07:09Z","2025-12-12T12:07:09Z","True","True","0","0","[]","y8cwF_MaVGY","Goku Fighting for Money?! 💰😱 Emotional Heartbreaking Story #shorts #short","4","Mais longos"
"@Anshuyadav-n2w8v","UCMW_WhAkHgqxgPAPF5L6eOA","http://www.youtube.com/@Anshuyadav-n2w8v","Goku mehnat Kare wala kahani","2","2025-12-12T11:17:30Z","2025-12-12T11:17:30Z","True","True","1","1","[{'autor': '@dm_originative', 'comentario': '❤', 'likes': 1, 'publicado_em': '2025-12-12T11:42:58Z'}]","y8cwF_MaVGY","Goku Fighting for Money?! 💰😱 Emotional Heartbreaking Story #shorts #short","4","Mais longos"
"@FzsGigjuIfCjjjz-c9m","UCpE4vGt-Kfsby3o2KwxYbww","http://www.youtube.com/@FzsGigjuIfCjjjz-c9m","خلببزو😂😂😂😂😂😂😂😂😂😂😂😂","2","2025-12-12T12:40:10Z","2025-12-12T12:40:10Z","True","True","1","1","[{'autor': '@dm_originative', 'comentario': '❤', 'likes': 0, 'publicado_em': '2025-12-12T12:42:57Z'}]","y8cwF_MaVGY","Goku Fighting for Money?! 💰😱 Emotional Heartbreaking Story #shorts #short","4","Mais longos"
"@AshaDevi-c1c3s","UCPEi96rdUY7q2Ut2-XLV2Ww","http://www.youtube.com/@AshaDevi-c1c3s","❤❤❤❤❤😂😂❤😂😂😂😂😂😂😂😂😂","1","2025-12-12T13:10:38Z","2025-12-12T13:10:38Z","True","True","1","1","[{'autor': '@dm_originative', 'comentario': '❤', 'likes': 0, 'publicado_em': '2025-12-12T14:11:45Z'}]","y8cwF_MaVGY","Goku Fighting for Money?! 💰😱 Emotional Heartbreaking Story #shorts #short","4","Mais longos"
"@DarshanaDhamgaye-c4m","UCjtUK_ucAIV-naezUqjvSUw","http://www.youtube.com/@DarshanaDhamgaye-c4m","😢😢❤❤❤❤❤","2","2025-12-12T12:26:42Z","2025-12-12T12:26:42Z","True","True","3","3","[{'autor': '@dm_originative', 'comentario': '❤', 'likes': 0, 'publicado_em': '2025-12-12T12:33:45Z'}, {'autor': '@BlancaflorCoreasAmaya', 'comentario': '❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤', 'likes': 1, 'publicado_em': '2025-12-12T14:08:01Z'}, {'autor': '@dm_originative', 'comentario': '\u200b@BlancaflorCoreasAmaya❤', 'likes': 0, 'publicado_em': '2025-12-12T14:11:09Z'}]","y8cwF_MaVGY","Goku Fighting for Money?! 💰😱 Emotional Heartbreaking Story #shorts #short","4","Mais longos"
"@SumitraRai-z7d","UC9-6P8eIdZiE52xihGM1Afw","http://www.youtube.com/@SumitraRai-z7d","❤❤😢,,","4","2025-12-12T11:54:42Z","2025-12-12T11:54:42Z","True","True","1","1","[{'autor': '@dm_originative', 'comentario': '❤', 'likes': 0, 'publicado_em': '2025-12-12T11:57:11Z'}]","y8cwF_MaVGY","Goku Fighting for Money?! 💰😱 Emotional Heartbreaking Story #shorts #short","4","Mais longos"
"@MemeMachineBrawl","UC0NR50VbOFhx0gJro8BJkaw","http://www.youtube.com/@MemeMachineBrawl","😢😢","1","2025-12-12T13:28:13Z","2025-12-12T13:28:13Z","True","True","1","1","[{'autor': '@dm_originative', 'comentario': '❤', 'likes': 0, 'publicado_em': '2025-12-12T13:40:49Z'}]","y8cwF_MaVGY","Goku Fighting for Money?! 💰😱 Emotional Heartbreaking Story #shorts #short","4","Mais longos"
"@PatniGanesh-i7d","UCdLpsD2EzKKO-ZJS4czgu1Q","http://www.youtube.com/@PatniGanesh-i7d","Veri good 👍👍","0","2025-11-25T12:39:05Z","2025-11-25T12:39:05Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@EdwinDimasupil","UCfcsUKr8-WqX_nB2dQMPLOQ","http://www.youtube.com/@EdwinDimasupil","Goku's Aura 😵🤯","0","2025-11-24T12:53:06Z","2025-11-24T12:53:06Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@Japardp12Euro04","UCbcTI2jC3MubyoCU0tFn0Ow","http://www.youtube.com/@Japardp12Euro04","😮😮😮 kul","2","2025-11-21T12:59:19Z","2025-11-21T12:59:19Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@SulavChaudhary-g3f","UCQYc1bzZIW9Exbwl2DkUvSQ","http://www.youtube.com/@SulavChaudhary-g3f","What is name of this song","2","2025-11-16T17:35:41Z","2025-11-16T17:35:41Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@YaokaLopez","UCeGNuam0jnJAL4ASsfBd_lQ","http://www.youtube.com/@YaokaLopez","Wow 😮😮😮😮","3","2025-11-11T23:44:33Z","2025-11-11T23:44:33Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@AshishKumar-h2v1o","UCuSIVk0JCeqOoGEczgxlZiw","http://www.youtube.com/@AshishKumar-h2v1o","Song name","2","2025-11-11T16:38:42Z","2025-11-11T16:38:42Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@MelanieNeumeier","UCHsEKe7DUacLZiXpjUvNSUA","http://www.youtube.com/@MelanieNeumeier","😮😮","1","2025-11-08T08:53:21Z","2025-11-08T08:53:21Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@AbimbolaAyeni-e4w","UClk6I4_X3z-E4phfgEXFuFw","http://www.youtube.com/@AbimbolaAyeni-e4w","❤❤❤❤","1","2025-11-02T21:24:07Z","2025-11-02T21:24:07Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@kinsyhecale2125","UChJTCZUuaWD9QqeLpCFKeUg","http://www.youtube.com/@kinsyhecale2125","Le 3 est le meilleur","5","2025-11-01T15:29:37Z","2025-11-01T15:29:37Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@roberthall8257","UCyz5XOibjD2-ylGWI0qhiag","http://www.youtube.com/@roberthall8257","😇😇💪😎","0","2025-10-31T16:33:32Z","2025-10-31T16:33:32Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@oHenrriquez-s2d","UCsbJv-vYIdShqncAJT8ESsg","http://www.youtube.com/@oHenrriquez-s2d","😮😮😮😮","0","2025-10-30T18:21:52Z","2025-10-30T18:21:52Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@KonkhumangHaokip","UCXzrGvnp4prpK5-2uSDjJYA","http://www.youtube.com/@KonkhumangHaokip","🎉🎉🎉🎉","1","2025-10-29T01:56:58Z","2025-10-29T01:56:58Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@Roberto-w5e4u","UCjQDm0fisiSgvdlmllpJlWw","http://www.youtube.com/@Roberto-w5e4u","😊😮","1","2025-10-27T05:47:13Z","2025-10-27T05:47:13Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@richiedebrum64","UCtwLdrZfy2zvTLfD0WYMj5Q","http://www.youtube.com/@richiedebrum64","❤you","5","2025-10-26T01:34:31Z","2025-10-26T01:34:31Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@jamuniyaramkc1559","UCBe0KqOI7_mSquD3tG6Jr5g","http://www.youtube.com/@jamuniyaramkc1559","😅😮","1","2025-10-25T11:59:08Z","2025-10-25T11:59:08Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@shujaatalisyed5094","UC7QGJJGVaXEBNNwfrX7wH-Q","http://www.youtube.com/@shujaatalisyed5094","😊🎉","1","2025-10-25T11:21:21Z","2025-10-25T11:21:21Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@MaggyMoraba","UCOpjH72aZ_FwpMlPkHs-L4w","http://www.youtube.com/@MaggyMoraba","❤❤😮💀","5","2025-10-24T08:03:54Z","2025-10-24T08:03:54Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@BridgetBridget-k2i","UCz06JMhCRKpAPQcNEwSAU_Q","http://www.youtube.com/@BridgetBridget-k2i","❤❤❤😊","4","2025-10-24T02:19:56Z","2025-10-24T02:19:56Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@SanjitaTamang-g7q","UChg_KCW5DdxMB5CUKNRTszg","http://www.youtube.com/@SanjitaTamang-g7q","🔥🤫❤️‍🔥💀☠️💯","11","2025-10-24T02:13:33Z","2025-10-24T02:13:33Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@DyjgkdtdkgdkTjebbdyadby","UC2jDweNJHw4z0c8fpKnenzw","http://www.youtube.com/@DyjgkdtdkgdkTjebbdyadby","😊😊😊😊😊😊😊","27","2025-10-10T15:19:40Z","2025-10-10T15:19:40Z","True","True","1","1","[{'autor': '@OrlandoIbaceta-j7f', 'comentario': '❤', 'likes': 0, 'publicado_em': '2025-12-07T01:02:04Z'}]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","1","Mais novos"
"@DyjgkdtdkgdkTjebbdyadby","UC2jDweNJHw4z0c8fpKnenzw","http://www.youtube.com/@DyjgkdtdkgdkTjebbdyadby","😊😊😊😊😊😊😊","27","2025-10-10T15:19:40Z","2025-10-10T15:19:40Z","True","True","1","1","[{'autor': '@OrlandoIbaceta-j7f', 'comentario': '❤', 'likes': 0, 'publicado_em': '2025-12-07T01:02:04Z'}]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
"@SanjitaTamang-g7q","UChg_KCW5DdxMB5CUKNRTszg","http://www.youtube.com/@SanjitaTamang-g7q","🔥🤫❤️‍🔥💀☠️💯","11","2025-10-24T02:13:33Z","2025-10-24T02:13:33Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
"@BridgetBridget-k2i","UCz06JMhCRKpAPQcNEwSAU_Q","http://www.youtube.com/@BridgetBridget-k2i","❤❤❤😊","4","2025-10-24T02:19:56Z","2025-10-24T02:19:56Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
"@MaggyMoraba","UCOpjH72aZ_FwpMlPkHs-L4w","http://www.youtube.com/@MaggyMoraba","❤❤😮💀","5","2025-10-24T08:03:54Z","2025-10-24T08:03:54Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
"@shujaatalisyed5094","UC7QGJJGVaXEBNNwfrX7wH-Q","http://www.youtube.com/@shujaatalisyed5094","😊🎉","1","2025-10-25T11:21:21Z","2025-10-25T11:21:21Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
"@jamuniyaramkc1559","UCBe0KqOI7_mSquD3tG6Jr5g","http://www.youtube.com/@jamuniyaramkc1559","😅😮","1","2025-10-25T11:59:08Z","2025-10-25T11:59:08Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
"@richiedebrum64","UCtwLdrZfy2zvTLfD0WYMj5Q","http://www.youtube.com/@richiedebrum64","❤you","5","2025-10-26T01:34:31Z","2025-10-26T01:34:31Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
"@Roberto-w5e4u","UCjQDm0fisiSgvdlmllpJlWw","http://www.youtube.com/@Roberto-w5e4u","😊😮","1","2025-10-27T05:47:13Z","2025-10-27T05:47:13Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
"@KonkhumangHaokip","UCXzrGvnp4prpK5-2uSDjJYA","http://www.youtube.com/@KonkhumangHaokip","🎉🎉🎉🎉","1","2025-10-29T01:56:58Z","2025-10-29T01:56:58Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
"@oHenrriquez-s2d","UCsbJv-vYIdShqncAJT8ESsg","http://www.youtube.com/@oHenrriquez-s2d","😮😮😮😮","0","2025-10-30T18:21:52Z","2025-10-30T18:21:52Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
"@roberthall8257","UCyz5XOibjD2-ylGWI0qhiag","http://www.youtube.com/@roberthall8257","😇😇💪😎","0","2025-10-31T16:33:32Z","2025-10-31T16:33:32Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
"@kinsyhecale2125","UChJTCZUuaWD9QqeLpCFKeUg","http://www.youtube.com/@kinsyhecale2125","Le 3 est le meilleur","5","2025-11-01T15:29:37Z","2025-11-01T15:29:37Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
"@AbimbolaAyeni-e4w","UClk6I4_X3z-E4phfgEXFuFw","http://www.youtube.com/@AbimbolaAyeni-e4w","❤❤❤❤","1","2025-11-02T21:24:07Z","2025-11-02T21:24:07Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
"@MelanieNeumeier","UCHsEKe7DUacLZiXpjUvNSUA","http://www.youtube.com/@MelanieNeumeier","😮😮","1","2025-11-08T08:53:21Z","2025-11-08T08:53:21Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
"@AshishKumar-h2v1o","UCuSIVk0JCeqOoGEczgxlZiw","http://www.youtube.com/@AshishKumar-h2v1o","Song name","2","2025-11-11T16:38:42Z","2025-11-11T16:38:42Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
"@YaokaLopez","UCeGNuam0jnJAL4ASsfBd_lQ","http://www.youtube.com/@YaokaLopez","Wow 😮😮😮😮","3","2025-11-11T23:44:33Z","2025-11-11T23:44:33Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
"@SulavChaudhary-g3f","UCQYc1bzZIW9Exbwl2DkUvSQ","http://www.youtube.com/@SulavChaudhary-g3f","What is name of this song","2","2025-11-16T17:35:41Z","2025-11-16T17:35:41Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
"@Japardp12Euro04","UCbcTI2jC3MubyoCU0tFn0Ow","http://www.youtube.com/@Japardp12Euro04","😮😮😮 kul","2","2025-11-21T12:59:19Z","2025-11-21T12:59:19Z","True","True","0","0","[]","3tPjxYkNOp8","Goku all Infenity Form#fashion#goku #dragoball #anime #shorts","2","Mais antigos"
