"author","authorUri","rating","title","content","votes","date","id","version","voteSum"
"MP Cripto","https://itunes.apple.com/br/reviews/id1266517779","5","MEXC","Boa corretora!","0","2025-07-10T10:33:59-07:00","12876049139","6.15.0","0"
"Paulo.oli","https://itunes.apple.com/br/reviews/id501276562","5","melhor corretora","Melhor corretora do mundo","0","2025-07-11T17:32:22-07:00","12881053876","6.15.0","0"
"Fredynacari","https://itunes.apple.com/br/reviews/id1646947911","5","Boa","Muito boa","0","2025-07-12T20:37:28-07:00","12885298151","6.15.0","0"
"Thuguito","https://itunes.apple.com/br/reviews/id547254845","5","Slk cachorro , muito bom pra fazer os trade .","6 estrelas papai","0","2025-07-13T06:46:12-07:00","12886838260","6.15.0","0"
"Felipe Harle","https://itunes.apple.com/br/reviews/id500189081","5","Muito boa","A melhor","0","2025-07-13T07:54:23-07:00","12887068316","6.15.0","0"
"ANPEDELI","https://itunes.apple.com/br/reviews/id398781888","5","MEXC é a melhor!","Tudo você encontra nela e nela consegue concentrar com segurança.","0","2025-07-14T18:46:14-07:00","12892743440","6.15.0","0"
"Kxao","https://itunes.apple.com/br/reviews/id565046176","1","Scammers","Essa corretora é bandida, o suporte não funciona (é só um bot sem noção alguma), e suas ordens de futuros são liquidadas sem nem mexer o preço da cripto. Fiquem longe!","0","2025-07-16T16:47:55-07:00","12900429605","6.16.0","0"
"André Montalvão","https://itunes.apple.com/br/reviews/id1537962506","5","Bom","Bom","0","2025-06-29T09:55:22-07:00","12831986184","6.13.1","0"
"AndersonMilini","https://itunes.apple.com/br/reviews/id630913199","5","Bom","Estou gostando","0","2025-06-29T09:38:32-07:00","12831930915","6.13.1","0"
"CGBTC","https://itunes.apple.com/br/reviews/id1357427258","5","Tenho gostado bastante","Excelente plataforma, com taxas justos e um suporte excelente! Digo aqui","0","2025-06-29T07:55:45-07:00","12831576963","6.13.1","0"
"#Dudu Santos","https://itunes.apple.com/br/reviews/id591551581","5","Excelente plataforma","Excelente plataforma para negociar criptomoedas","0","2025-06-28T08:02:27-07:00","12827728266","6.13.1","0"
"MayconPV","https://itunes.apple.com/br/reviews/id770750878","5","Plataforma top","Melhor plataforma de cripto moedas! Sucesso!","0","2025-06-19T06:11:12-07:00","12792573169","6.12.0","0"
"Fabiano Francelino","https://itunes.apple.com/br/reviews/id326494180","5","Excelente.","Aconselho o uso 👍🏻👍🏻👍🏻😀","0","2025-06-19T15:34:23-07:00","12794275938","6.12.0","0"
"DTGorillas","https://itunes.apple.com/br/reviews/id621678760","5","Fácil e muita agilidade","Ótimo","0","2025-06-19T17:19:02-07:00","12794527046","6.12.0","0"
"Joolpo","https://itunes.apple.com/br/reviews/id185018826","5","Excelente.","O aplicativo está cada dia melhor.","0","2025-06-19T18:22:57-07:00","12794682805","6.12.0","0"
"Rlnaraxa25","https://itunes.apple.com/br/reviews/id1527040975","5","Criptos","A melhor exchange cripto spot e futuros na atualidade, com um aplicativo versátil e moderno…","0","2025-06-19T19:18:01-07:00","12794818671","6.12.0","0"
"MarcelStangeOliveira","https://itunes.apple.com/br/reviews/id1599376108","5","MEXC App: The Future of Crypto in Your Hands!","Absolutely love the MEXC App! It's my go-to for finding unique, trending coins with ridiculously low fees. The interface is super smooth, and I especially love the Kickstarters for early access to new projects. MEXC truly makes crypto accessible and exciting for everyone!","0","2025-06-20T19:04:50-07:00","12798612463","6.12.0","0"
"andrexbr","https://itunes.apple.com/br/reviews/id384689094","5","Melhor que existe","Esse app é o melhor que existe, quase isento de taxas, bastante intuitivo, fluido, com muitos bônus e atividades de recompensas, diversas modalidades de ganhos, enfim gostei muito do app!!! Incrível recomendo","0","2025-06-21T18:48:21-07:00","12802386317","6.12.0","0"
"Cris da Bahia","https://itunes.apple.com/br/reviews/id1064804920","5","Top","D+","0","2025-06-22T12:24:49-07:00","12805237632","6.12.0","0"
"Sksnnsaba","https://itunes.apple.com/br/reviews/id510260325","5","melhor exchange sem kyc disponível","limites altos de saque sem kyc","0","2025-06-22T17:51:54-07:00","12806034909","6.12.0","0"
"Luizinhoedu","https://itunes.apple.com/br/reviews/id103220114","5","A melhor","Muito boa","0","2025-06-23T07:47:37-07:00","12808091125","6.12.0","0"
"Sbetocoelho","https://itunes.apple.com/br/reviews/id829005454","5","Ótimo App e ótima corretora","Já faço uso deste app e logicamente da corretora, excelente recomendo a quem quer negociar crypto com segurança e praticidade.","0","2025-06-23T15:52:26-07:00","12809489236","6.12.0","0"
"GabeeFerraz163","https://itunes.apple.com/br/reviews/id1620839657","5","Excelente","Rápido, seguro e com eventos excepcionais.","0","2025-06-24T11:47:04-07:00","12812686385","6.12.0","0"
"j.camarao","https://itunes.apple.com/br/reviews/id701729103","5","Show","Show","0","2025-06-24T16:10:31-07:00","12813387381","6.12.0","0"
"UNIVERSOFRAMSP","https://itunes.apple.com/br/reviews/id1381101168","5","MEXC","A melhor!!!","0","2025-06-24T18:32:50-07:00","12813728608","6.12.0","0"
"Top7","https://itunes.apple.com/br/reviews/id854698325","4","Bom","4","0","2025-06-25T14:32:57-07:00","12817028261","6.13.0","0"
"Rafaelgyn2222","https://itunes.apple.com/br/reviews/id386957229","5","Great!","Great app","0","2025-06-25T20:11:13-07:00","12817877296","6.13.0","0"
"Lima😎","https://itunes.apple.com/br/reviews/id1303089458","5","Top finais","Muito bom parabéns a toda a equipe e quem criou esta plataforma top","0","2025-06-26T14:29:15-07:00","12820961484","6.13.0","0"
"marilhano","https://itunes.apple.com/br/reviews/id1094340165","5","Nota 10","Melhor corretora!","0","2025-06-27T03:19:05-07:00","12822832725","6.13.1","0"
"Jacksontrade","https://itunes.apple.com/br/reviews/id1250240901","5","Muito bom","MEXC excelente corretora gosto muito","0","2025-06-27T05:10:49-07:00","12823159127","6.13.1","0"
"Jocsley","https://itunes.apple.com/br/reviews/id1533543671","5","Muito bom","Excelente","0","2025-06-27T08:32:58-07:00","12823862520","6.13.1","0"
"Loyola Santos","https://itunes.apple.com/br/reviews/id1555841614","5","Melhores taxas","Minha preferida, transações com taxa zero lucro absurdo","0","2025-06-27T19:38:04-07:00","12825712085","6.13.1","0"
"Thalles Gama","https://itunes.apple.com/br/reviews/id1581363568","5","Top corretora","Melhor corretora","0","2025-07-19T13:34:32-07:00","12911956335","6.16.0","0"
"Rafha 0","https://itunes.apple.com/br/reviews/id1724845995","5","MEXC","Melhor plataforma e muito fácil de mexer","0","2025-07-22T19:29:40-07:00","12924930817","6.16.1","0"
"Anderson.Software","https://itunes.apple.com/br/reviews/id714838897","5","Boa e rapida","Boa mesmo","0","2025-07-31T02:30:55-07:00","12958117674","6.18.0","0"
"julio1901","https://itunes.apple.com/br/reviews/id1159499371","5","Excelente","Muito bom!. app bonito, intuitivo e prático de usar. 
Taxas bem melhores que as outras.","0","2025-09-29T19:21:26-07:00","13202814215","6.26.0","0"
"NearZero677","https://itunes.apple.com/br/reviews/id366204678","5","A melhor corretora","Obg mexc","0","2025-10-04T07:12:11-07:00","13222698673","6.27.1","0"
"Kogakola","https://itunes.apple.com/br/reviews/id143013780","5","Sensacional","Rápida , segura, e possui algumas coisas que me chamaram atenção , faz as médias das suas compras automaticamente","0","2025-10-13T04:26:44-07:00","13260782197","6.27.2","0"
"Nafe Silva","https://itunes.apple.com/br/reviews/id1520917841","5","Melhor corretora e não precisa de KYC","Fujam da
Binance!","0","2025-10-13T10:07:27-07:00","13262046110","6.27.2","0"
"RodrigoSalfer","https://itunes.apple.com/br/reviews/id128734719","1","Não permite desativar as notificações de mudança de preço e propagandas","Você não pode desativar as notificações de mudança de preço e propagandas. Só pode desativar a notificação de movimentação. Que é a que quero manter. Horrível. Manda mais de 20 notificações por dia.","0","2025-10-16T11:51:21-07:00","13275004821","6.28.0","0"
"Olavio Reis","https://itunes.apple.com/br/reviews/id1338676429","5","Fantástica e completa!!!","No começo parecia uma corretora qualquer, mas as facilidades de utilização e as métricas da MEXC me conquistaram, facilidade em acompanhar me porto fólio e fácil de fazer transações,hoje estou migrando todo meu portifolio pra MEXC","0","2025-10-16T16:54:10-07:00","13275840149","6.28.0","0"
"13133-","https://itunes.apple.com/br/reviews/id1234763412","5","Otima plataforma de negociação","Muito bom pra fazer operações no mercado","0","2025-10-16T19:08:37-07:00","13276188847","6.28.0","0"
"Sangueta","https://itunes.apple.com/br/reviews/id917185507","5","Gilson","Top","0","2025-10-19T06:47:34-07:00","13286803539","6.28.1","0"
"Joeporal","https://itunes.apple.com/br/reviews/id644977613","5","Top demais","Interface agradável","0","2025-11-01T18:53:58-07:00","13344763678","6.30.1","0"
"......,,hhchjf","https://itunes.apple.com/br/reviews/id265122823","5","Otimo","Ótima plataforma e corretora!! Parabéns!!! Recomendo","0","2025-11-02T19:49:11-07:00","13349557995","6.30.1","0"
"Jpaulohsbshshshhs","https://itunes.apple.com/br/reviews/id1852760232","5","Ótima corretora","Ótimo","0","2025-11-05T17:56:40-07:00","13361842006","6.31.0","0"
"Mablei","https://itunes.apple.com/br/reviews/id1851810741","5","Bom","Bom","0","2025-11-15T11:15:03-07:00","13402064835","6.32.0","0"
"Le0ndr038","https://itunes.apple.com/br/reviews/id1639713998","5","MEXC","Muito bom o aplicativo","0","2025-11-17T12:09:47-07:00","13410240276","6.32.0","0"
"ma2ri3na","https://itunes.apple.com/br/reviews/id444734960","1","Sem titulo","Bem fraco","0","2025-11-18T14:42:50-07:00","13414424570","6.32.0","0"
"Rodrigo A L Figueiredo","https://itunes.apple.com/br/reviews/id1342205091","5","Rodrigo A L Figueiredo","10","0","2025-11-18T15:41:24-07:00","13414565495","6.32.0","0"
"Dyego Felipe","https://itunes.apple.com/br/reviews/id610769104","5","A melhor","Nunca tive problema 100% confiável","0","2025-11-21T01:11:13-07:00","13423206309","6.33.1","0"
"gus124532","https://itunes.apple.com/br/reviews/id717565518","5","Recomendo","100%","0","2025-11-21T04:36:01-07:00","13423740158","6.33.1","0"
"Brooksbks","https://itunes.apple.com/br/reviews/id1052643375","5","Top","A melhor de todas","0","2025-11-21T05:23:11-07:00","13423891283","6.33.1","0"
"MarcosAcriaLua","https://itunes.apple.com/br/reviews/id1361262442","5","Top","Muito simples","0","2025-11-23T03:04:10-07:00","13431248352","6.33.2","0"
"Amós lee","https://itunes.apple.com/br/reviews/id481525439","5","Muito bom","Interface top e fácil de usar.","0","2025-11-29T01:44:24-07:00","13454023304","6.34.0","0"
"Marco Sire","https://itunes.apple.com/br/reviews/id785537208","5","Excelente Recomendo","Excelente","0","2025-11-29T02:14:19-07:00","13454099492","6.34.0","0"
"Alyne Prado","https://itunes.apple.com/br/reviews/id968107004","5","Novo usuário","Boa","0","2025-11-29T09:00:27-07:00","13455396027","6.34.0","0"
"Jimin7744","https://itunes.apple.com/br/reviews/id1107217867","2","To improve!","Good variety of cryptos, good earnings yield, but withdrawing/transferring is very bureaucratic! The conversion rates are good, but the transfer rates are very high. I’m not sure I recommend it; there are better brokers.","0","2025-10-02T13:00:20-07:00","13215134694","6.27.1","0"
"Bobbasket","https://itunes.apple.com/br/reviews/id1826499617","5","Excelente","Está entre as 3 melhores do mundo .","0","2025-09-25T03:06:02-07:00","13182271815","6.26.0","0"
"Guto1308","https://itunes.apple.com/br/reviews/id590901657","5","Ótimo !!","Muito simples e completo !!","0","2025-07-31T20:23:46-07:00","12961363927","6.18.0","0"
"Adauto Albuquerque","https://itunes.apple.com/br/reviews/id726713057","5","MEXC a melhor de todas","Excelente corretora.","0","2025-09-24T09:14:15-07:00","13179233433","6.26.0","0"
"LindsonTc","https://itunes.apple.com/br/reviews/id1274162450","4","Oi Fake","Precisa fazer melhorias para facilitar mais e ser mais rápido no trade.","0","2025-08-01T10:46:08-07:00","12963929014","6.18.0","0"
"Mano GSJ","https://itunes.apple.com/br/reviews/id1482718704","5","Uma das melhores corretoras de um aplicativo muito dinâmico","É uma das melhores corretoras e o seu aplicativo é muito bom de trabalhar","0","2025-08-11T16:47:16-07:00","13004745227","6.19.0","0"
"Eds Cripto","https://itunes.apple.com/br/reviews/id1675186117","5","Excelente Corretora","Muito top, o app é bem estável e confiável!","0","2025-08-12T04:12:18-07:00","13006451388","6.19.0","0"
"LINDIM11","https://itunes.apple.com/br/reviews/id1781727454","5","É Uma Corretora Muito Boa","Você Está Di Parabéns Mexc","0","2025-08-12T17:27:19-07:00","13008715864","6.19.0","0"
"erick br 2020","https://itunes.apple.com/br/reviews/id1021804771","5","Uma ótima corretora","Gostei","0","2025-08-17T17:22:36-07:00","13029258164","6.20.1","0"
"Astro1257","https://itunes.apple.com/br/reviews/id1108284450","5","Corretora top de mais!!","Muito bom","0","2025-08-18T17:15:47-07:00","13033269065","6.20.1","0"
"purga12345","https://itunes.apple.com/br/reviews/id1247940404","5","Ótima corretora","Fácil de mexer","0","2025-08-19T03:47:46-07:00","13034821595","6.20.1","0"
"Efusão","https://itunes.apple.com/br/reviews/id314659830","5","A melhor","Muito fácil e segura","0","2025-08-24T04:28:56-07:00","13054452628","6.21.0","0"
"Spirit Of Truth Br","https://itunes.apple.com/br/reviews/id370022245","5","TOP!","Fácil e intuitivo!!!","0","2025-08-24T17:31:49-07:00","13056740580","6.21.0","0"
"Guto Síqueira","https://itunes.apple.com/br/reviews/id614577439","5","Low taxes and intuitive usability…","Here's another option that might fit your style:
It's got a user-friendly design that just makes sense, and the fees are some of the lowest you'll find anywhere.
Just a heads-up, though: you can use a ton of leverage here—200x, 300x, 400x, even higher—so please, please be extra careful.
I also really dig how clean and simple the layout looks.","0","2025-08-27T18:47:28-07:00","13068706510","6.22.0","0"
"Yspectral","https://itunes.apple.com/br/reviews/id128452178","5","Corretora top","Muito boa corretora","0","2025-08-30T04:54:02-07:00","13078123316","6.22.1","0"
"mzmp99kak01:","https://itunes.apple.com/br/reviews/id261557610","5","Muito prático de negociar","Excellente","0","2025-08-31T04:24:07-07:00","13081969220","6.22.1","0"
"Kymbrt","https://itunes.apple.com/br/reviews/id168428852","5","Great","Easy to use","0","2025-09-01T17:53:02-07:00","13088284128","6.22.1","0"
"InácioH","https://itunes.apple.com/br/reviews/id703887784","5","✅","🚀🚀","0","2025-09-05T04:46:53-07:00","13101333431","6.23.1","0"
"wanderleyramos","https://itunes.apple.com/br/reviews/id172511730","5","Ótimo app","10","0","2025-09-06T10:24:26-07:00","13106475192","6.23.2","0"
"Flaswalker","https://itunes.apple.com/br/reviews/id1140751183","5","Parabéns","10","0","2025-09-09T12:36:16-07:00","13118354197","6.23.2","0"
"Pcacadini","https://itunes.apple.com/br/reviews/id174248639","5","Facilidade de operar","Excelente","0","2025-09-09T16:15:34-07:00","13118900341","6.23.2","0"
"Augusto Conti","https://itunes.apple.com/br/reviews/id475465888","5","Gama de moedas mais ampla","Maior alavancagem, taxas justas. 
Porém precisa ainda melhorar a fluidez no uso das ferramentas de desenho para análise.","0","2025-09-11T18:32:57-07:00","13126714241","6.24.0","0"
"Vieira 66","https://itunes.apple.com/br/reviews/id1769899137","5","Avaliação da Transferência","A transferência realizada da corretora MEX para a Binance foi muito bem-sucedida, sem qualquer atraso ou inconsistência. Os valores foram creditados corretamente e em tempo hábil, confirmando a confiabilidade e eficiência do processo.","0","2025-09-12T04:58:06-07:00","13128163481","6.24.0","0"
"Notas do espingarda","https://itunes.apple.com/br/reviews/id1262889090","5","Espingarda","espingarda","0","2025-09-15T21:08:53-07:00","13142964219","6.24.0","0"
"Oda J Mescouto","https://itunes.apple.com/br/reviews/id1431723117","5","COMO PODE MELHORAR?","Excelente TOP","0","2025-09-18T03:40:49-07:00","13152127060","6.25.0","0"
"MultiplicaçãoRegis","https://itunes.apple.com/br/reviews/id1439753056","5","XRP","💯","0","2025-06-18T05:05:42-07:00","12788499095","6.12.0","0"
