"reviewId","userName","userImage","content","score","thumbsUpCount","thumbsDownCount","at","replyContent","repliedAt","appVersion","device","androidOsVersion"
"93d735ea-8652-4362-8d8d-4f3bc1af1f1e","Vinicius Lima","https://play-lh.googleusercontent.com/a/ACg8ocKePUXFpJOqWyIDgZndGS0zXFJ7yf4-HrxcZmMKAMErt4myXA=mo","Excelente, melhoraram muito o app e tiveram grandes evoluções, aproveitei muito a promoção de indicação, faturei 400 dólares la","5","13","0","2025-07-18 09:40:51","Hey, thanks a ton for the awesome 5-star review! We're stoked to hear you're loving the app. If you ever have any cool ideas or need a hand, just drop us a line at mobile@kraken.com. Happy trading! – Kraken","2025-07-18 09:50:39","3.24.0","",""
"bb88f1f4-3cfa-41b8-bae0-82a359f633f6","Nelson Pinto","https://play-lh.googleusercontent.com/a-/ALV-UjUvKcW6GnVC1na0SrsPtCMXUZ76-sgg7yAaHElivy1Ss0l9pYeVlQ","esta app devia ser banida e não é bug mas sim má construção e a kraken não quer saber. esta app é obsoleta retirem este esquema de enganar os clientes. falo do aplicativo","1","10","0","2025-07-28 17:25:58","Você pode nos enviar uma mensagem nas nossas redes sociais? Ficaremos felizes em verificar melhor o seu problema.

https://support.kraken.com/articles/201351886","2025-07-28 17:38:09","","",""
"6e14c257-ef35-451c-b744-e8491a6617e4","fernando souza","https://play-lh.googleusercontent.com/a-/ALV-UjVRau_UqpkkUu12ehGom5iTgkrUm0MBza4RRg4HrztJ9F7h8HZXvw","Sugiro que vcs retirem essas taxas absurdas e esse plano absurdo,ou simplesmente parem de funcionar","1","8","0","2025-07-23 10:58:42","If you're experiencing an issue, we'd love to chat! For bugs or other app-related feedback, please email us at mobile@kraken.com. For account assistance, DM us on social (https://support.kraken.com/hc/en-us/articles/201351886-How-to-follow-Kraken-on-social-media), or reach out via support.kraken.com. - Kraken","2025-07-23 11:00:40","3.26.0","",""
"e85cf3ce-dd9e-4e72-b40a-c933b9464e49","Gilvan","https://play-lh.googleusercontent.com/a-/ALV-UjWWulv9ebTQ7BBoLypu5t-E_kpTlD6wJvzHgUUnkagIe-TwG1_hkw","O aplicativo é interessante, tem moedas novas mas não dou 5 estrelas porque não tem permite visualizar gráfico de 1 hora","2","7","0","2025-08-17 10:07:04","We’d love to hear more if you’re running into trouble. For technical issues or app feedback, please reach out to us at mobile@kraken.com. For account support, please feel free to DM us on social (https://support.kraken.com/hc/en-us/articles/201351886-How-to-follow-Kraken-on-social-media), or visit support.kraken.com. – Kraken","2025-08-17 10:10:38","3.28.2","",""
"325ec82a-0978-4a3e-a1a7-c94e1a985f26","Jormungard World Eater","https://play-lh.googleusercontent.com/a-/ALV-UjVwW8lo2xE1Tff0o-tEEqh0PKIHc7-SISI7jusBLLpfFHg88nCx","muita flexibilidade e ferramentas avançadas disponíveis sem versão separada","5","7","0","2025-07-01 16:33:32","Hi, thank you for your 5-star review! We're delighted to hear you're enjoying our app. If you have any suggestions or need assistance, please feel free to reach out to us at mobile@kraken.com. Happy trading! – Kraken","2025-07-01 16:40:40","3.22.0","",""
"7e497d84-1da8-4fb0-81f4-5cc2467758b5","Gilmar Lima","https://play-lh.googleusercontent.com/a/ACg8ocLPJPQZEHkq6Cg_JVZ_SA527OSb3PhjxSR-7aJK7yubkBfm3w=mo","péssima corretora... fiz depósito não caiu na conta falei com o suporte mostrei comprovante de depósito e não me responde mais... saia fora desta corretora pessoal.","1","7","0","2025-08-05 19:36:47","","","3.27.0","",""
"7f98e948-4b86-47f0-a5b9-9ddaab37770a","William Wallace A C","https://play-lh.googleusercontent.com/a/ACg8ocLYLEn5acgFOyT79zV6YTGse97OqVcOz7dupKzrf8Ph_KHD9A=mo","Deveriam Incluir compra em crédito, com a retenção pré autorizada. App simplesmente Sensacional!!!","5","7","0","2025-07-12 23:14:39","Hey, thanks a ton for the awesome 5-star review! We're stoked to hear you're loving the app. If you ever have any cool ideas or need a hand, just drop us a line at mobile@kraken.com. Happy trading! – Kraken","2025-07-12 23:20:39","3.23.0","",""
"266b6f38-5050-4597-aad2-e44111693598","Ronaldy Miller","https://play-lh.googleusercontent.com/a/ACg8ocJMHoA3QlTYhOkuVFDUJbodTwSQDZqxnkFRrZY9olDtDWj4qQ=mo","Interface intuitiva e agilidade na confirmação das negociações.","5","5","0","2025-06-27 12:17:45","Thanks for taking the time to rate our app. 💜 - Kraken","2025-06-27 12:20:39","3.21.0","",""
"c78dfe29-e06c-4d0d-8888-1ad49705eca0","Victor _","https://play-lh.googleusercontent.com/a-/ALV-UjW-1gecXOcDH4wIZPjg0UbgPg92aTgwbDNP_FjZCx2Uu8XmgRDBuw","O APP está com uma inconsistência. Não me deixa comprar, quero comprar a $DOG. Podem me ajudar com isso? Abraços","3","4","0","2025-08-18 22:18:23","Thanks for your feedback Victor. We’d be happy to help you get this resolved. Please don’t hesitate to reach out to us through our support platform (support.kraken.com) or via our official social channels (https://support.kraken.com/articles/201351886), we’ll make sure you’re taken care of 🐙","2025-08-19 19:31:06","3.29.0","",""
"3f2357e7-d46a-4f87-a42b-a01fb19f9574","Felipe 10","https://play-lh.googleusercontent.com/a/ACg8ocJyoVU9yzqbxShWDtI4lShdEZmPRjsSOlFG8MvvXSN91tFAWA=mo","sempre ouvi falar dessa mas nunca havia utilizado. Achei bem fácil e seguro a principio.","5","4","0","2025-07-23 19:20:26","Thanks for the 5-star rating. We're glad you're enjoying our app. 🙂 - Kraken","2025-07-23 19:20:39","3.26.0","",""
"0fef1598-e1cc-403f-8840-e1931391eaec","Hugo H Saramago","https://play-lh.googleusercontent.com/a-/ALV-UjWZp3M8oCCUWNV2XaCPVZFaqCZd-_3yx5AGSWJOijnMm66pvydW","Muito fácil de utilizar o app.","5","4","0","2025-10-02 08:32:27","Hi, thank you for your 5-star review! We're delighted to hear you're enjoying our app. If you have any suggestions or need assistance, please feel free to reach out to us at mobile@kraken.com. Happy trading! – Kraken","2025-10-02 08:56:35","3.35.0","",""
"b0a13bbe-f7d5-4cd3-9f1c-5b4a82d616c8","Eder Orsolon","https://play-lh.googleusercontent.com/a/ACg8ocJAVWGnsTOgnskCw3ocrmhtCV-8LToIKRH4OA60H0y4Y7-7uA=mo","PÉSSIMO APP , PARA DEPOSITAR , VAI QUE É UMA BLZA , MAIS PARA FAZER O SAQUE , MEU DEUS DO CÉU, NÃO VAI DE JEITO NENHUM!!!! UM ABSURDO!!! NÃO RECOMENDO A NINGUÉM ESSE APP , O SUPORTE É AUTOMATIZADO E NÃO RESOLVE NADA TBM , MUITO ARREPENDIDO DE TER ABERTO CONTA E FEITO O DEPOSITO, SENSAÇÃO DE TER SIDO LESADO .","1","4","0","2025-07-06 09:03:53","If you're experiencing an issue, we'd love to chat! For bugs or other app-related feedback, please email us at mobile@kraken.com. For account assistance, DM us on social (https://support.kraken.com/hc/en-us/articles/201351886-How-to-follow-Kraken-on-social-media), or reach out via support.kraken.com. - Kraken","2025-07-06 09:10:40","","",""
"a17004d8-be8a-42f1-861e-af72e1563870","Mario Aletheia Kemps","https://play-lh.googleusercontent.com/a/ACg8ocIvm7XIOt6MiivLvlaZbk2W4cIewKSH3bUNUkAKFppsDoF-0Ia6=mo","depositos são muito altos... Eu gostaria de um Fintech, Startups, que eu pudesse tx tranferir os ganhos dos games.... todos os dias 😃☝️. PayPal account?","3","3","0","2025-07-13 11:39:19","Thanks for your feedback! If you’re experiencing a bug or have app-related suggestions, feel free to email mobile@kraken.com. For anything account-related, you can DM us on social (https://support.kraken.com/hc/en-us/articles/201351886-How-to-follow-Kraken-on-social-media), or head over to support.kraken.com. – Kraken","2025-07-13 11:40:38","","",""
"53738fda-629b-4081-aefc-92a72ac5eb71","Marcio Basílio","https://play-lh.googleusercontent.com/a/ACg8ocKohDNnOdWOyfYZbAX4S36QvBdyPgv1B1nBWC5Et9f8RS8oag=mo","Aplicativo muito bom para negociar, além da segurança que também é ótima, gratidão","5","3","0","2025-08-29 06:08:16","Thanks for taking the time to rate our app. 💜 - Kraken","2025-08-29 06:10:56","3.30.0","",""
"7c6370fe-59f3-4d0d-b790-af28be427901","jessica andrade","https://play-lh.googleusercontent.com/a-/ALV-UjXKspGsN4ubAAfh-G6xtGCBqWpf0MS7LXOFlFvzZepxd2Wsdt4q","Fiz a missão que gera um bônus de $10, fui convidada por um amigo, porém a semanas que tento saber porque não está marcando como concluída, sendo que já fiz dois depósitos na conta. O suporte ao invés de resolver o problema foi lá e suspendeu a minha conta. Um absurdo.","1","2","0","2025-07-23 18:22:44","We’d love to hear more if you’re running into trouble. For technical issues or app feedback, please reach out to us at mobile@kraken.com. For account support, please feel free to DM us on social (https://support.kraken.com/hc/en-us/articles/201351886-How-to-follow-Kraken-on-social-media), or visit support.kraken.com. – Kraken","2025-07-23 18:30:39","","",""
"864f37c3-d56b-47b6-9de8-0aac1761f405","Eliseu Teixeira","https://play-lh.googleusercontent.com/a/ACg8ocLK337zActYeZiJK9Wect3fDlxgicToWUVY0-lzn4de1u4ISQ=mo","estou gostando muito da kraken por conta da praticidade mas o APP esta lento no telefone","5","2","0","2025-07-20 14:12:17","Thanks for the 5-star rating. We're glad you're enjoying our app. 🙂 - Kraken","2025-07-20 14:20:39","3.25.0","",""
"2f3192be-22b5-49c9-a9da-0a00cf932d81","A Fortaleza","https://play-lh.googleusercontent.com/a/ACg8ocL8h95FosZ7dCb-GTlyLes4oJpw_WmNxvFIHhKJPxu9-DESxA=mo","Eu acho que eu consegui cancelar minha conta nessa corretora Ok Sai fora porque é muita taxa abusiva só para depositar e ainda se você for se você for transferir dinheiro fazer alguma outra coisa você vai pagar taxas horrível essa corretora é um golpe Quando você vai entrar e quando você vai sair o seu dinheiro por isso eu cancelei minha conta não vale nenhuma estrela","1","2","0","2025-10-09 07:12:35","Agradecemos seu feedback. A Kraken não cobra taxas ocultas para depósitos via PIX. Os custos variam de acordo com o método e são exibidos antes da confirmação. Confira as taxas aqui: https://support.kraken.com/articles/360000381846. Se precisar de alguma coisa, entre em contato conosco nas redes sociais.","2025-10-08 21:36:01","","",""
"a275648c-9dc7-4a12-b506-743f6ab6c286","ADAO FRANCISCO DA SILVA","https://play-lh.googleusercontent.com/a/ACg8ocLEweU4HnbW8u7yJe_1XPsW9_2FwH85jJUATJNFqZK2gpbVJr4=mo","coloquei 50 reais e me roubaram tento entrar falam que minha senha não esitem","1","2","0","2025-09-22 16:23:53","Se a senha estiver incorreta, tente novamente usando a opção de redefinir senha. Tivemos um problema com essa opção recentemente, mas já foi corrigido. Obrigado 🤝 🐙","2025-09-22 16:44:41","3.34.0","",""
"353543a5-9173-4024-9767-91ac563b5158","Jean Murilo","https://play-lh.googleusercontent.com/a/ACg8ocIWe2G8pAxqm63jbyf1Pc9BeOI7sggYLzYK-F0nRNDqzQO2cQ=mo","tem um problema na oferta de revenue universe, adstri.de não abre, como se não existisse, erro dns, corrijam!","1","2","0","2025-07-19 07:28:34","We’d love to hear more if you’re running into trouble. For technical issues or app feedback, please reach out to us at mobile@kraken.com. For account support, please feel free to DM us on social (https://support.kraken.com/hc/en-us/articles/201351886-How-to-follow-Kraken-on-social-media), or visit support.kraken.com. – Kraken","2025-07-19 07:30:38","","",""
"b3542726-dcc2-4339-8adf-95e0cb78e2d6","genival correa","https://play-lh.googleusercontent.com/a-/ALV-UjX6Q8EjOWuO1xqqkRYSMIU0-XMpc6YaBqmgFU9B26tbE70sxjiW","estudando essa plataforma","5","2","0","2025-07-14 15:17:26","Hi, thank you for your 5-star review! We're delighted to hear you're enjoying our app. If you have any suggestions or need assistance, please feel free to reach out to us at mobile@kraken.com. Happy trading! – Kraken","2025-07-14 15:20:39","3.23.0","",""
"9171b280-581b-4a54-9106-6b53b648af1b","Eduardo Costa","https://play-lh.googleusercontent.com/a-/ALV-UjUGUxywcxrcO9YoIBi6zET8YiLYnQBFTa4wvwlNWy1OHlCrfS4","atendimento e solução muito rápida+ que dá pra imaginar","5","2","0","2025-07-12 07:37:40","Thanks for the 5-star rating. We're glad you're enjoying our app. 🙂 - Kraken","2025-07-12 07:40:40","3.23.0","",""
"c5903139-d75a-4323-9e5d-d123443da820","Marco Furtado","https://play-lh.googleusercontent.com/a-/ALV-UjW4hheASvmnBD9wHhEgUkwdjyEDZEZBWGmTA88VkYqnqolVqsU","eu entrei e aparece muito bom espero que ele mostra me a diferença de todos os outros em teste ☺️","5","2","0","2025-07-09 00:09:30","Thanks for taking the time to rate our app. 💜 - Kraken","2025-07-09 00:10:38","3.23.0","",""
"5cb2152c-0707-4cba-8897-47cfc676b3a3","Bobi (Esponja)","https://play-lh.googleusercontent.com/a-/ALV-UjVGwEkTcRlE2UnKhtEKzk1doPED-GJsCsbJu-OQhuUQuiCxRn6S4Q","valores estão errado, das cripto moedas","1","1","0","2025-07-19 14:04:32","If you're experiencing an issue, we'd love to chat! For bugs or other app-related feedback, please email us at mobile@kraken.com. For account assistance, DM us on social (https://support.kraken.com/hc/en-us/articles/201351886-How-to-follow-Kraken-on-social-media), or reach out via support.kraken.com. - Kraken","2025-07-19 14:10:37","3.25.0","",""
"799c71d6-955e-4112-912c-1371de5e4e01","Cristiane Moreira","https://play-lh.googleusercontent.com/a/ACg8ocKiH0BZXK0Ruz1t2au3GoAutsMsDvfK3GwP6mHnRVBJH3tTCw=mo","10 show","5","1","0","2025-07-03 23:45:49","Thanks for the 5-star rating. We're glad you're enjoying our app. 🙂 - Kraken","2025-07-03 23:50:38","3.22.3","",""
"b4c05872-605e-42ff-a69f-cb01978ab114","Maryano Smith","https://play-lh.googleusercontent.com/a-/ALV-UjXVU9deScwdo6CBP-7hxXShlet9ooBK42Np6l9kHCVWTgADlMo","ótima plataforma!","5","1","0","2025-06-26 18:41:10","Thanks for taking the time to rate our app. 💜 - Kraken","2025-06-26 18:50:38","","",""
"27f67a74-24db-4bf7-b142-524451a93998","Zilda Marcelino","https://play-lh.googleusercontent.com/a-/ALV-UjWLJt7v_egWUYJCd466DRAbFJvq9NftTSptmwD_tzznqNCjqyN3","Até pra abrir a conta fica pedindo número de indicação quando eu não fui indicada por ninguém que coisa quer dizer que não pode só abrir a conta","1","1","0","2025-08-17 18:56:37","Olá, Zilda, obrigada pelo feedback! Não é necessário um número de indicação para abrir conta na Kraken. Basta inserir seu e-mail e seguir os passos. O campo 'adicionar código de convite' é opcional. Se tiver problemas, fale conosco pelo suporte ou canais oficiais: https://support.kraken.com/articles/201351886 🐙","2025-08-18 20:28:21","","",""
"343b8530-834c-4e0d-b40c-8bbca6e03f44","Maria Antonia Tavares Angelico","https://play-lh.googleusercontent.com/a-/ALV-UjXboAjYG4vfveM6Ig9ocwqiikX4QUppHkruSmfwZjrjUYgmfg","muito má não consigo aceder a minha conta de maneira nenhuma tentei tudo tenho um telemóvel novo e não dá nada","2","1","0","2025-12-07 07:05:02","Thanks for your feedback! If you’re experiencing a bug or have app-related suggestions, feel free to email mobile@kraken.com. For anything account-related, you can DM us on social (https://support.kraken.com/hc/en-us/articles/201351886-How-to-follow-Kraken-on-social-media), or head over to support.kraken.com. – Kraken","2025-12-07 07:10:39","3.44.0","",""
"30b9f6c1-68a5-4e14-b952-4e38f969d2dd","Luis Tavares","https://play-lh.googleusercontent.com/a-/ALV-UjVHp4XFvZpOCXPnPZU2GKZSv0I2VMihHepSOTui6NTAp6TI-5zuwg","Miserable app, always crashing...","2","1","0","2025-12-05 10:42:41","We’d love to hear more if you’re running into trouble. For technical issues or app feedback, please reach out to us at mobile@kraken.com. For account support, please feel free to DM us on social (https://support.kraken.com/hc/en-us/articles/201351886-How-to-follow-Kraken-on-social-media), or visit support.kraken.com. – Kraken","2025-12-05 10:50:38","3.44.0","",""
"7ca8ff1e-1473-451c-8ea1-3dc7b37294c6","Eduardo Monteiro da Silva","https://play-lh.googleusercontent.com/a/ACg8ocL8P7ABrgU3swdm2lblS5SXzaJ0a1l1R37XNwn2tghLG9YU0A=mo","muito boa plataforma","5","1","0","2025-06-27 12:46:13","Thanks for the 5-star rating. We're glad you're enjoying our app. 🙂 - Kraken","2025-06-27 12:50:38","3.21.0","",""
"bae0dc4b-473f-4ad6-bf05-15fdcc9dea24","Hudson Huplay","https://play-lh.googleusercontent.com/a-/ALV-UjWab6EUvuvrE6Cpl7UCMLaVQ3Omr7AD6IG2oIrX0iGxkRf3D4I","top de mais","5","1","0","2025-06-27 16:19:59","Hi, thank you for your 5-star review! We're delighted to hear you're enjoying our app. If you have any suggestions or need assistance, please feel free to reach out to us at mobile@kraken.com. Happy trading! – Kraken","2025-06-27 16:20:39","","",""
"6eff59f7-e443-43e3-a13c-257756e5d2eb","Ellen Kette","https://play-lh.googleusercontent.com/a/ACg8ocJLFsFTnjez-Wu0YwB6BcCJk4m__oddB8oyv62nCpX_FNi4JA=mo","prática demais","5","1","0","2025-07-02 22:09:44","Thanks for the 5-star rating. We're glad you're enjoying our app. 🙂 - Kraken","2025-07-02 22:10:39","3.22.0","",""
"5803cb8f-1e80-48dc-a7c4-b55c4d7bb954","Rui Correia","https://play-lh.googleusercontent.com/a-/ALV-UjW7eR6nUcQGGmv6Zp_tORbjCu8KvipN-ad1gMqBQfD0Yn0HKPk","horrível, muito lenta","1","1","0","2025-10-19 21:28:05","Thanks for your feedback. If you have any suggestions to help us improve the app’s performance, please share them with us at mobile@kraken.com, we’d love to hear from you 🐙","2025-10-19 21:34:10","3.37.0","",""
"16489864-144c-428c-8aa6-c027707bacf8","Samuel","https://play-lh.googleusercontent.com/a-/ALV-UjVuAWMy5KcqD9oRp5uLfNe4z_JwyultBfhzpoXfvfRIx9ZZ0IACAg","desistir de criar a conta na hora, muita pergunta burocrática de governo, tá doido, entendo a segurança mas o governo é o maior criminoso que temos em nossas vidas, tô fora. Pesquisem sobre Daniel Fraga, claro que a maioria hoje no ano de 2025 que investe em crypto deve saber quem é mas para a nova geração basta pesquisar sobre esse cara nas redes sociais. #LiberdadeAcimaDeTudo","4","1","0","2025-09-28 19:27:56","","","3.34.0","",""
"43dc9366-76ce-4749-9252-778da39d4289","Gustavo Portela","https://play-lh.googleusercontent.com/a-/ALV-UjUV4I5wAS4b2opS3eUmgadTISU6Tkg-II8WWfR65mtER6EcIaJJjA","Ótima corretora, 5 estrelas #LOBO 🐺","5","1","0","2025-07-05 19:30:29","Hi, thank you for your 5-star review! We're delighted to hear you're enjoying our app. If you have any suggestions or need assistance, please feel free to reach out to us at mobile@kraken.com. Happy trading! – Kraken","2025-07-05 19:40:37","","",""
"0b885cb9-07d5-4009-ad47-23d45cf2a100","レン.͚Len","https://play-lh.googleusercontent.com/a-/ALV-UjWmUJ9Se9NYTonq1TWyQg-5hp-hs6m74eldIRs7YSrGJp48FXG6","ótimo","5","1","0","2025-07-07 13:08:25","Hi, Appreciate the 5-star rating. We're so glad you're enjoying the app. If you ever have any thoughts or need assistance, don't hesitate to contact us at mobile@kraken.com. – Kraken","2025-07-07 13:10:40","3.23.0","",""
"9d87b132-c992-4f5e-bbec-0727648c88e7","Paulo Oliveira","https://play-lh.googleusercontent.com/a-/ALV-UjW2rERD_9BS0ricnjx28r4NmYnG_EldU64H5WVX-tt9taoiceu7","Taxas extremamente altas.","1","1","0","2025-10-09 20:30:12","Obrigado por partilhar o seu feedback! As nossas taxas refletem o custo de manutenção de um acesso seguro e fiável a diversas redes de criptomoedas, mas estamos sempre a revê-las para nos mantermos competitivos e justos. 🐙","2025-10-09 20:38:23","3.36.0","",""
"43cbefdb-f4f5-4964-84af-7ce14b43db72","floyd M","https://play-lh.googleusercontent.com/a-/ALV-UjW73rz6Xyn-Kknhj7dD4EJgHOdu9lDkmFl3zzKRlPFC3PBmKYo","Muito bom.","5","1","0","2025-07-16 22:30:05","Thanks for the 5-star rating. We're glad you're enjoying our app. 🙂 - Kraken","2025-07-16 22:30:39","3.23.0","",""
"da4bc20b-7e13-4ab8-aab0-b600d4c8bc8a","Larangeira","https://play-lh.googleusercontent.com/a-/ALV-UjWOreO9FRmcXn7lEmETIHzML9AYrA9l2MWVP6jmPIOJfAuE64Sr","$Dog(Bitcoin) na Kraken, 🚀🚀🎉🥳🎉🥳🎉 listagem em 27/06/25","5","1","0","2025-06-26 16:49:35","Hi, thank you for your 5-star review! We're delighted to hear you're enjoying our app. If you have any suggestions or need assistance, please feel free to reach out to us at mobile@kraken.com. Happy trading! – Kraken","2025-06-26 16:50:38","3.21.0","",""
"386b08be-f382-4907-be58-b50ab920fa83","Gregorio França","https://play-lh.googleusercontent.com/a/ACg8ocL18Ev8eCzYEXCwycc7Ykv_qaNoCJk1iDBFQNgeom2ynjF6Cg=mo","excelente 👏👏👏👏👏","5","0","0","2025-07-30 16:49:15","Hi, thank you for your 5-star review! We're delighted to hear you're enjoying our app. If you have any suggestions or need assistance, please feel free to reach out to us at mobile@kraken.com. Happy trading! – Kraken","2025-07-30 16:50:40","3.27.0","",""
"2097a9fd-d05e-48ce-b0fe-28aa5acbb904","Rita Cássia","https://play-lh.googleusercontent.com/a/ACg8ocIDdMF3z3Qf8-SlBXIAOkNQRG2RHibqv-C8ZjSA20z3fr-Eug=mo","gostei muito","5","0","0","2025-07-30 16:40:51","Thanks for taking the time to rate our app. 💜 - Kraken","2025-07-30 16:50:40","3.27.0","",""
"7350c53e-ebee-490c-8a05-5d2e73faa0a1","Samuel Alves Cruz","https://play-lh.googleusercontent.com/a/ACg8ocI-K7_wG33f22gKnMgTbE7x19IRUuOPDmmCv29hr9oPs67cmA=mo","ótimo","5","0","0","2025-08-06 12:16:48","Hey, thanks a ton for the awesome 5-star review! We're stoked to hear you're loving the app. If you ever have any cool ideas or need a hand, just drop us a line at mobile@kraken.com. Happy trading! – Kraken","2025-08-06 12:20:41","3.27.0","",""
