"author","authorUri","rating","title","content","votes","date","id","version","voteSum"
"jean norcia","https://itunes.apple.com/br/reviews/id1662188791","5","Não cobre nem o desgaste físico","Ganhei 4 centavos em 3 dias de mineração","0","2024-07-25T14:52:18-07:00","11534783394","1.3.4","0"
"Villas Rick","https://itunes.apple.com/br/reviews/id250728361","3","NÃO É INVESTINENTO","Lado negativo: Não receberemos nem metade do valor aplicado.

Lado positivo: funciona e permite a transferência das moedas pra sua carteira!  

De modo geral, com bastante paciência vc consegue algumas moedas de forma gratuita, mas tem que assistir muitos vídeos!","0","2024-10-16T15:11:13-07:00","11841733368","1.3.8","0"
"wanpierre","https://itunes.apple.com/br/reviews/id1234309144","1","Aplicativo frajuto","Muita enrolação, com o tempo os hash vão sumindo d uma hora para outra.","0","2024-06-26T05:27:44-07:00","11425039666","1.3.2","0"
"Guilherme zO","https://itunes.apple.com/br/reviews/id1539092587","3","Aff😕","Não dá para assistir o anúncio","0","2024-06-20T21:53:59-07:00","11405255580","1.3.2","0"
"João de Almendra Freitas","https://itunes.apple.com/br/reviews/id131824711","1","Não vale a pena…","O app até paga … mas ficar assistindo anúncios uma semana inteira pra ganhar 10 satoshis … 1 centavo … ou pagar milhares de dinheiro de verdade pra receber … 2 satoshis … é … tenso…","0","2024-05-28T23:44:15-07:00","11319006998","1.3.1","0"
"felippe cavalcanti","https://itunes.apple.com/br/reviews/id478051977","1","Scam","Resuming everything, it’s better to make an app doidng the same and get rich with others money.

They put a withdraw fee that’s half of everything mined…  if you want make other rich with your active income, download and pay…","0","2024-05-13T13:40:09-07:00","11264171878","1.3.1","0"
"Bruno Tuica","https://itunes.apple.com/br/reviews/id376610541","1","Enganação, fraude, não baixem!!!","O aplicativo é uma baita enganação!!! Uma fraude mesmo!! Você pode comprar o plano mais caro deles, que custa em torno de R$ 1.300,00 e ao final do mês você terá conseguido em torno de R$ 10,00 a R$ 20,00 como resultado da mineração!!! Ou seja, basta fazer as contas de quanto será o seu prejuízo!!!! Nunca se ganha nada, só se perde!!! Uma lástima!!! Uma farsa que era para fazer parte do portfólio seleto da Apple!!","0","2024-05-05T07:14:37-07:00","11235031406","1.3.1","0"
"Ajbsjnpdojdbjos","https://itunes.apple.com/br/reviews/id1569756484","3",".","Eu só n estou conseguindo deposita pela a binance qual corretora eu posso depositar","0","2024-04-27T16:59:36-07:00","11207773742","1.3.1","0"
"Lokizilo","https://itunes.apple.com/br/reviews/id1378626946","5","Aprovado!","Está pagando direitinho 🙏🏼obrigado pelo criador cumprir com oque oferece","0","2024-03-21T20:19:28-07:00","11071170533","1.2.9","0"
"Axwnde","https://itunes.apple.com/br/reviews/id1631927269","1","App enganador","Não baixem isso não passa de um golpe você não nada só centavos de real você pode ficar vendo anúncios durante dias e não passa de centavos os seus ganhos enquanto isso o dono do app ganhar muito mais que você com os anúncios que você ver achando que vendo os anúncios vai aumentar os seus ganhos mais não aumenta nada, aumenta os ganhos do dono com a quantidade de anúncios que você ver, então não cai nessa app frajuto","0","2024-03-21T02:52:19-07:00","11068291158","1.2.9","0"
"park293)8","https://itunes.apple.com/br/reviews/id1710696120","3","Saque","Da pra sacar mas o ganho é pouco ainda temos que dar uma parte do lucro pra plataforma já basta oque a plataforma ganha com os anúncio que nós asiatismos agora é msm que obrigatório assistir anúncio para acelerar pq tem um contador de tempo que sempre abaixar a velocidade e dão pouco tempo de velocidade por anúncio 1.56 o máximo é 3.58 o desenvolvedor deveria deixar uma velocidade padrão por anúncio já que agente dar lucro de sobra a ele por anúncio assistindo fico aguardando uma resposta.","0","2024-10-14T18:00:09-07:00","11834975631","1.3.8","0"
"Karine1420","https://itunes.apple.com/br/reviews/id1221871199","1","Não baixem","Enganação","0","2024-12-04T13:14:14-07:00","12026011607","1.4.2","0"
"Gregór","https://itunes.apple.com/br/reviews/id1646109238","2","Contratos","App muito bom mais os contratos gratuitos não dão nem 10 % da quantia levantada.
No começo pagava 50% dos contratos. 
Até pensei e , pois Acredito que seja dinheiro jogado no mato.","0","2024-11-12T14:19:33-07:00","11943111201","1.4.0","0"
"Vertinbdk","https://itunes.apple.com/br/reviews/id454878645","5","Indico","Great app, about finance and crypto, I Will use it a lot and recommend it to everyone","0","2025-04-23T17:01:35-07:00","12578581998","1.4.2","0"
"W'illian","https://itunes.apple.com/br/reviews/id658292912","5","Excelente e transparente","Muito simples e fácil.","0","2025-10-26T16:26:55-07:00","13318705689","1.4.3","0"
"Phmm1001","https://itunes.apple.com/br/reviews/id1349663148","5","Sats coins","You could withdrawl easily !","0","2025-10-11T10:47:40-07:00","13253593155","1.4.3","0"
"......,,hhchjf","https://itunes.apple.com/br/reviews/id265122823","1","Horrível","Nao comprem nada dentro do app. Vc paga uma taxa mensal que nao dá um retorno de nada…é só pra perder dinheiro…se vc pagar 2000 no mes…vc tem um retorno de 100 reais e o seu contrato expira!! Pior programa que há!! Enganação!!!Tem mais chances apostando no tigrinho pq aqui é perder dinheiro com certeza!!!!","0","2025-08-24T09:36:46-07:00","13055458148","1.4.3","0"
"Caírea","https://itunes.apple.com/br/reviews/id439394605","1","Duvido q minere bitcoin de verdade","Acho que os números mostrados são números gerados baseado na velocidade e não vale a pena de maneira nenhuma nem se tiver uma fazenda de celulares, só se vc quiser se divertir vendo o hodómetro girando","0","2025-08-12T14:35:24-07:00","13008293720","1.4.3","0"
"Emersonrox","https://itunes.apple.com/br/reviews/id1679672320","5","Ganhei 10% extra minerando com o meu código","Junte-se ao aplicativo Mineração de Bitcoin e ganhe cripto acompanhando o e adicione meu código de convite 7OmYqvl75DOJ5nz2","0","2025-07-22T05:12:05-07:00","12922319384","1.4.2","0"
"Bioncazi","https://itunes.apple.com/br/reviews/id1774256921","5","Ganhe R$!!!!!!","Junte-se ao aplicativo Mineração de Bitcoin e ganhe cripto acompanhando o seu sono. Ganhe 10% de ganhos extras para mim e para você usando meu código de convite XxRNqQA1K97q8zmQ","0","2025-06-05T07:26:18-07:00","12738976132","1.4.2","0"
"NatáliaAFaria","https://itunes.apple.com/br/reviews/id1726948558","5","Bitcoin Miner","O aplicativo cumpre com que promete, tem que ter paciência e minerar todo dia ! Tem anúncios gratuitos que te ajudam no acelerador da mineração. Se forem baixar coloquem meu link de convite ambos ganharam 10% a mais na mineração . Boa sorte 🍀","0","2025-05-29T14:49:23-07:00","12713172534","1.4.2","0"
"juca Bala Cripto","https://itunes.apple.com/br/reviews/id685202567","1","Rende muito pouco","Eu assinei 100,00 reais que dá 444 gh/s. Em 1 mês não rendeu 2 dólares.
Se você comprar 100 reais em btc da 17 mil satoshis hoje. Não compensa esse app… tem vários outros mais vantajosos","0","2025-05-16T14:58:47-07:00","12663861995","1.4.2","0"
"Sonic_21","https://itunes.apple.com/br/reviews/id1620088120","5","Gostando muito","A velocidade para minerar boa, estou gostando e a facilidade de transferir para a minha carteira. Usem meu código e ambos ganharemos Ganhe 10% de ganhos extras para mim e para você usando meu código nzZ1jRlYpN6kV5a8","0","2025-05-13T20:59:28-07:00","12653807013","1.4.2","0"
"PAULOHBM-7","https://itunes.apple.com/br/reviews/id313334072","5","Ótima renda e com o código d7OmYqvD7PGJ5nz2 você ganha ainda mais","Para você que quer dar um boost na sua renda logo de início use o código d7OmYqvD7PGJ5nz2","0","2025-04-18T06:39:30-07:00","12557769717","1.4.2","0"
"Fayah-_-13","https://itunes.apple.com/br/reviews/id1698067712","5","Great","First withdraw done and I have received it’s not much but it’s for free just great app","0","2025-10-27T02:38:56-07:00","13320179795","1.4.3","0"
"Lenhador1975","https://itunes.apple.com/br/reviews/id487864399","1","Testando por um mês","4ex9jyMnXwBjG52v
Acredito que o mínimo de retirada não compensa algum gasto mensal, além de não ter uma premiação ou sorteio que seja promissor!","0","2025-04-11T15:39:18-07:00","12531914025","1.4.2","0"
"Franmidavel","https://itunes.apple.com/br/reviews/id1543447781","5","Paga mesmo","Paga, confirmado 2x mas você pega uma tarifa de 5 sats por transferência, mínimo para transferência é de 10 sats","0","2025-04-07T17:57:16-07:00","12516716063","1.4.2","0"
"gp1VJGWRzDOJZNey","https://itunes.apple.com/br/reviews/id1772805466","5","#CODIGO#BÔNUS#","gp1VJGWRzDOJZNey","0","2025-04-03T17:16:10-07:00","12500501667","1.4.2","0"
"Bruno Danaielo","https://itunes.apple.com/br/reviews/id1454139988","1","Enganação","App na vdd ganha com visualização de propaganda … os planos pagos não rendem nem de longe o valor gasto","0","2025-03-22T16:27:42-07:00","12452362722","1.4.2","0"
"vini009br","https://itunes.apple.com/br/reviews/id1481361021","5","50 reais pra quem entrar","ZYmLj80AKrnjpRbE","0","2025-02-27T18:44:20-07:00","12363245968","1.4.2","0"
"Benito Pimentel","https://itunes.apple.com/br/reviews/id1547516280","1","Uma vergonha","É um absurdo o preço que se cobra na assinatura para não se pagar ao final do período nem um décimo do que foi contratado. Não comprem jamais. É jogar dinheiro fora","0","2025-02-06T17:38:19-07:00","12279932509","1.4.2","0"
"apolidu","https://itunes.apple.com/br/reviews/id1307158894","1","O criador foi muito inteligente 😂","Criou um app para os outros assistirem anúncios e ele ganhar dinheiro 😂😂😂👌
Não compensa gente, não instalem…","0","2025-01-07T05:42:09-07:00","12155684874","1.4.2","0"
"Jorgemarzola","https://itunes.apple.com/br/reviews/id1478789391","1","Nem caí","Já faz uma semana que solicitei efetuando como no procedimento deles uma conta no ZBD e até agora nada de cair, complicado isso daí, várias informações falsas","0","2024-12-28T12:47:56-07:00","12117110174","1.4.2","0"
"lelianemoreira","https://itunes.apple.com/br/reviews/id602005480","1","Decepção Total","Péssimo é pouco, horrível, credo, muito ruim, uma vergonha, engana pessoas com sonhos, deveria ser banido.
Investir mais de 300$ em pacotes de acelerador, para no final de 4$ minerados em Satoshi.
NÃO RECOMENDO!! NÃO CAIAM NESSA!! APP FRACO.
Não merece nenhuma estrela, coloquei uma porque não deixou prosseguir 
😡😡😡😡","0","2024-12-21T22:30:38-07:00","12091574206","1.4.2","0"
"Dener0101","https://itunes.apple.com/br/reviews/id1583869478","1","Não baixem","Quando vc já está minerando algum tempo, o app para de liberar os anúncios para assistir, quando vc buscar alternativas, o sistema diz para desinstalar o app e instalar novamente, mais quando se faz isso, vc não recupera a conta antiga.
Perca de tempo.","0","2024-01-27T16:35:03-07:00","10871725323","1.2.8","0"
