rank,title,link,video_id,channel,channel_id,published,description,views,likes,dislikes,comments,favorites,duration,definition,caption,tags,category_id,default_language,default_audio_language,live_broadcast_content,thumbnail_default,thumbnail_high,thumbnail_maxres,channel_custom_url,channel_description,regiao,idioma,termo,order
11,2026 vai ser INSANO #curiosidades,https://www.youtube.com/watch?v=ePxKgvaM9hU,ePxKgvaM9hU,Giuliana Mafra,UCcO3pf47GO1rxL4tlWEs5Ow,2025-01-31T19:00:33Z,,8941479,402010,0,3548,0,PT34S,hd,false,,24,pt,pt-BR,none,https://i.ytimg.com/vi/ePxKgvaM9hU/default.jpg,https://i.ytimg.com/vi/ePxKgvaM9hU/hqdefault.jpg,https://i.ytimg.com/vi/ePxKgvaM9hU/maxresdefault.jpg,,,br,pt,natal 2026,viewCount
12,"Feliz Navidad Reggae Christmas, Irie Christmas by Marlon Clarke",https://www.youtube.com/watch?v=8rwenenDoKA,8rwenenDoKA,Marlon Clarke,UCqnqgGuumEII14QeAVWrSUw,2016-12-09T15:15:46Z,"Marlon Clarke singing his Reggae version of the Christmas Song Feliz Navidad.
Reggae Christmas, Irie Christmas.",7663932,70767,0,1950,0,PT3M31S,hd,false,"Feliz Navidad, Reggae Cover, Reggae Christmas, Irie Christmas, Reggae Jamaica, Jamaica chistmas, Cristmas songs, Christmas",10,es,en,none,https://i.ytimg.com/vi/8rwenenDoKA/default.jpg,https://i.ytimg.com/vi/8rwenenDoKA/hqdefault.jpg,https://i.ytimg.com/vi/8rwenenDoKA/maxresdefault.jpg,,,br,pt,natal 2026,viewCount
13,MC Davi - Feliz Natal (GR6 Explode) Djay W e DJ Samuk,https://www.youtube.com/watch?v=j4_U9ie794U,j4_U9ie794U,GR6 EXPLODE,UCNUQK9mQoqi4yNXw2_Rj6SA,2019-12-14T18:00:05Z,"Siga nosso novo Instagram:
@gr6explodeoriginal

Artista: MC Davi 
Musica: Feliz Natal
Produção: Djay W e DJ Samuk 

Siga no Instagram: 
@mcdavisroficial

Agora é o seguinte DJ Samuk

Mais um ano se passou, várias lutas diferente
Eu só quero é ser feliz, nessas férias eu como gente
Vários que abandonou, outras que eu abandonei
O que importa é ser feliz, não dever nada a ninguém

Feliz Natal, não sei você, mas depois da meia-noite
Tô partindo pro rolê
Feliz Natal, não sei você, mas depois da meia-noite
Tô partindo pro rolê
Feliz Natal, não sei você, tô partindo pra lá
Feliz Natal, não sei você, mas depois da meia-noite
Tô partindo pro rolê

Agora é o seguinte DJ Samuk

Mais um ano se passou, várias lutas diferente
Eu só quero é ser feliz, nessas férias eu como gente
Vários que abandonou, outras que eu abandonei
O que importa é ser feliz, não dever nada a ninguém

Feliz Natal, não sei você, mas depois da meia-noite
Tô partindo pro rolê
Feliz Natal, não sei você, mas depois da meia-noite
Tô partindo pro rolê
Feliz Natal, não sei você, tô partindo pra lá
Feliz Natal, não sei você, mas depois da meia-noite
Tô partindo pro rolê

Ouça a nossa playlist: 
https://lnk.to/gr6funk

Produzido por GR6 Filmes

Faça seu vídeo clipe com a GR6 Filmes (11) 2201-3648 

Este videofonograma é um produto original e próprio da Gravadora e Editora. A cópia dele ou o reenvio do mesmo resultará em grandes implicações ao seu canal do youtube ou até a exclusão do mesmo.

GR6 EXPLODE ®

Siga no instagram
@gr6explodeoriginal
@gr6fluxos
@gr6filmes

#DjSamuk #McDavi #DjayW

Ano 2019",6892249,132932,0,1569,0,PT2M43S,hd,false,"funk 2019, melhores funks, funk pesadão, funk paredão, funks para dançar, mais tocadas funk, mix funk, gr6 fluxos, funk zn, zona norte sp, mc, gr6, gr6 explode, explode, 4m",10,pt-PT,pt,none,https://i.ytimg.com/vi/j4_U9ie794U/default.jpg,https://i.ytimg.com/vi/j4_U9ie794U/hqdefault.jpg,https://i.ytimg.com/vi/j4_U9ie794U/maxresdefault.jpg,,,br,pt,natal 2026,viewCount
14,"Com 14 kg de chocolate, saiu a minha Árvore de Natal.🎄Gostou?",https://www.youtube.com/watch?v=i2L8fDsXE_k,i2L8fDsXE_k,Vivi Cake,UCnYSvEmIdcFqJ0nGkNKW5Jw,2024-11-10T15:21:49Z,,6714976,391999,0,6579,0,PT1M,hd,false,,19,pt-PT,pt-BR,none,https://i.ytimg.com/vi/i2L8fDsXE_k/default.jpg,https://i.ytimg.com/vi/i2L8fDsXE_k/hqdefault.jpg,https://i.ytimg.com/vi/i2L8fDsXE_k/maxresdefault.jpg,,,br,pt,natal 2026,viewCount
15,NATAL NO BRASIL X EM OUTROS PAÍSES,https://www.youtube.com/watch?v=T__qdKeGCSU,T__qdKeGCSU,Rick Santina,UC3jZA6_SquyzGdw7nyt6SEg,2023-12-25T21:00:11Z,,6308415,457748,0,975,0,PT48S,hd,false,"ricksantina, familia santina, santina, natal, presente, presente de natal, christmas, santa claus, brasil, brasil x outros paises, natal no brasil, natal em outros paises, papai noel, tiktok, reels, shorts",24,pt-PT,pt-BR,none,https://i.ytimg.com/vi/T__qdKeGCSU/default.jpg,https://i.ytimg.com/vi/T__qdKeGCSU/hqdefault.jpg,https://i.ytimg.com/vi/T__qdKeGCSU/maxresdefault.jpg,,,br,pt,natal 2026,viewCount
16,Lagu natal terbaru dan yang paling sedih.,https://www.youtube.com/watch?v=lBkW7de-R_o,lBkW7de-R_o,𝐑𝐮𝐝𝐡𝐢𝐚𝐧𝐭𝐬𝐲𝐚𝐡💫,UCDTypg5ZE8GpP7n5nYivFTw,2021-10-25T08:49:42Z,"Mungkin di tahun ini kita merayakan Natal tanpa kehadiran dari orang-orang yang kita kasihi.
Mungkin ditahun ini kita banyak mengalami k3hilangan dalam segala hal termasuk k3hilangan orang-orang yang kita cintai.
Biarkan lagu ini mewakili setiap perasaan kita serta mampu memulihkan keadaan kita yang t3rpuruk.

Tuhan Yesus memberkati.

Judul lagu: Ada rindu di hari natal.
Penyanyi: Vg. Cempaka.
Pencipta: Iwan Tujuwale.

Lirik lagu:

T'lah ku jalani perjalanku di tahun ini
Terasa sangat berbeda tak seperti tahun yang lalu
Ada yang kini kurasa telah hilang
Tak lagi ada menemani diriku
Rindu.. rindu.. aku rindu pada dirimu

Seandainya kau masih ada menemani diriku
Akan terasa berbeda suasana dihari natal ini
Tapi kini aku melangkah sendiri
Merangkai hidup didunia ini
Kan ku jaga yang kau sayangi dalam kehidupan ini.

Reff...

Di akhir tahun yang dingin dihari natal yang indah ini.
Adakah engkau di sana merindukanku yang masih di sini
Ku mohon padaMu Tuhan, dia yang paling kusayang
Tempatkan dia di tempat terbaik.

#lagunatal  #lagunatalterbaru  #lagunatal2021  #lagunatalsedih",6126029,42299,0,1575,0,PT7M6S,hd,false,"lagu natal, lagu natal terbaru, lagunatal2021, lagu natal sedih",10,id,id,none,https://i.ytimg.com/vi/lBkW7de-R_o/default.jpg,https://i.ytimg.com/vi/lBkW7de-R_o/hqdefault.jpg,,,,br,pt,natal 2026,viewCount
17,FUNK NATALINO 2021 🎄 - Feliz Natal! (FUNK REMIX) by Sr. Nescau,https://www.youtube.com/watch?v=8A3GoNEjibg,8A3GoNEjibg,Sr. Dart,UCMeQ_j2FMk3obQD6Xc76GOA,2021-12-21T14:55:06Z,"Insta: https://www.instagram.com/canalsrnescau/?hl=pt-br
SoundCloud: https://soundcloud.com/canalsrnescau
Canal secundário: https://www.youtube.com/channel/UCV6JaHFipzOMzOmbC-fAwAw
Twitter: https://twitter.com/canalsrnescau

Contato profissional: canalsrnescau@gmail.com
Discord do Canal: https://discord.gg/QQnT887Eqe

FUNK NATALINO 2021 🎄 - Feliz Natal! (FUNK REMIX) by Sr. Nescau
FUNK NATALINO 2021 🎄 - Feliz Natal! (FUNK REMIX) by Sr. Nescau
FUNK NATALINO 2021 🎄 - Feliz Natal! (FUNK REMIX) by Sr. Nescau
FUNK NATALINO 2021 🎄 - Feliz Natal! (FUNK REMIX) by Sr. Nescau

© - Canal Sr. Nescau 2021",5571562,53783,0,1780,0,PT2M6S,hd,false,"sr nescau, canal sr nescau, natal, funk natalino, beat de natal, feliz natal, memes, funk remix",24,pt-BR,pt-BR,none,https://i.ytimg.com/vi/8A3GoNEjibg/default.jpg,https://i.ytimg.com/vi/8A3GoNEjibg/hqdefault.jpg,https://i.ytimg.com/vi/8A3GoNEjibg/maxresdefault.jpg,,,br,pt,natal 2026,viewCount
18,JUSTY ALDRIN - NATAL KALI INI BERAT (OFFICIAL MUSIC VIDEO),https://www.youtube.com/watch?v=6y_cepxUcHk,6y_cepxUcHk,JUSTY ALDRIN OFFICIAL,UCxv2IqPMhL3kl8cKZWsiMlg,2022-12-17T08:15:07Z,"Lagu ini Beta persembahkan spesial di hari raya natal tahun ini khusus buat beta pung Mama yang su tenang di surga dan buat beta pung Mama Dan Bapa yang skarang su kas besar beta sampai ada di titik ini. Dangke banya  . Melalui lagu yang berjudul ""Natal Kali Ini Berat"" juga beta persembahkan buat semua anak rantau yang jauh dan mau pulang natal dengan Keluarga.

Semoga lagu ini bisa sampai ke setiap anak Rantau yang dengar lagu ini . Tuhan memberkati semoga damai Natal menyertai katong samua .

Vocal : Justy Aldrin
Written by : Justy Aldrin
Directed and edited by : Teervisual

Music Arranger : 
Mixing & Mastering : 
 
Dangke juga buat semua yang support Eriskaapriliana ❤️ , Hendriendico .

Lirik:
Kalo inga natal di rumah 
Aer mata tatumpah 
Sio rindu mama deng basudara

Skrang waktu kang su barobah 
Beta su jauh di rantau tapele gunung tanah
Sandiri bt rasa

Desember su di ujung tanjong 
Deng rindu yang tatampong 
Aer mata balandong

Kalo bisa minta kali ini saja 
Beta mau pulang natal di rumah deng mama
Kumpul deng basudara biar sadiki jua
Rindu pulang ka rumah dengar mama pung suara

Skrang baru bt sadar samua natal kali ini berat… 

Skrang waktu kang su barobah 
Beta su jauh di rantau tapele gunung tanah
Sandiri bt rasa

Kalo bisa minta kali ini saja 
Beta mau pulang natal di rumah deng mama
Kumpul deng basudara biar sadiki jua
Rindu pulang ka rumah dengar mama pung suara

Skrang baru bt sadar samua natal kali ini berat…


#justyaldrin #NatalKaliIniBerat
------------------------------------------------------------------------------------
Licensed to YouTube by IDE (Music) & #IDETIMUR
This channel & Video optimized by IDETIMUR
License your music here: https://idetimur.id
Optimize your video now: https://smarturl.id/optimize
LinkIT:  for music & Artist Promotion : https://my.idetimur.id",5562145,76752,0,2328,0,PT4M22S,hd,true,"justy aldrin, justy aldrin official, geast yogyakarta, geast, trapelite, geast yk, natal kali ini beda, Desember su di ujung tanjong, Kalo bisa minta kali ini saja, Musik Timur, Justy Aldrin Terbaru",10,id,id,none,https://i.ytimg.com/vi/6y_cepxUcHk/default.jpg,https://i.ytimg.com/vi/6y_cepxUcHk/hqdefault.jpg,https://i.ytimg.com/vi/6y_cepxUcHk/maxresdefault.jpg,,,br,pt,natal 2026,viewCount
19,Abrindo os nossos Presentes de Natal - Família Maria Clara e JP,https://www.youtube.com/watch?v=TqyfoNyPDCc,TqyfoNyPDCc,Família Maria Clara e JP,UC040XFJEsSRhTkmieXp1kDQ,2023-12-27T13:00:22Z,"Neste vídeo o Papai Noel Gibson comprou 16 presentes e cada um tem que escolher 4 presentes aleatoriamente, sem saber qual é. Quem se saiu melhor neste desafio?

➡️Inscreva-se: https://www.youtube.com/channel/UC040XFJEsSRhTkmieXp1kDQ?sub_confirmation=1

Instagram: https://www.instagram.com/familiamariaclaraejp/
Facebook: https://www.facebook.com/mariaclaraejp

✅ VÍDEO PARA TODOS OS PÚBLICOS.
🚫ESTE VÍDEO NÃO CONTÉM PROMOÇÃO PAGA🚫
Todos os itens mostrados foram comprados com recursos próprios.

Um super beijo da Família Maria Clara e JP ❤️😘",5205055,28738,0,493,0,PT15M6S,hd,false,"maria clara, jp, maria clara e jp, familia maria clara e jp, familia, Natal Maria Clara e JP, Desafio do presente Maria Clara e JP, Natal Família Maria Clara e JP, desafio Família Maria Clara e jp, Desafio do presente",22,pt-BR,pt-BR,none,https://i.ytimg.com/vi/TqyfoNyPDCc/default.jpg,https://i.ytimg.com/vi/TqyfoNyPDCc/hqdefault.jpg,https://i.ytimg.com/vi/TqyfoNyPDCc/maxresdefault.jpg,,,br,pt,natal 2026,viewCount
20,Montamos a Árvore de Natal da Casa Nova - Família Maria Clara e JP,https://www.youtube.com/watch?v=fBmFUeLP80k,fBmFUeLP80k,Família Maria Clara e JP,UC040XFJEsSRhTkmieXp1kDQ,2023-12-01T13:00:39Z,"Acompanhe como ficou decoração da nossa casa nova para o Natal de 2023

➡️Inscreva-se: https://www.youtube.com/channel/UC040XFJEsSRhTkmieXp1kDQ?sub_confirmation=1

Instagram: https://www.instagram.com/familiamariaclaraejp/
Facebook: https://www.facebook.com/mariaclaraejp
https://linktr.ee/Mariaclaraejp

✅ VÍDEO PARA TODOS OS PÚBLICOS.
🚫ESTE VÍDEO NÃO CONTÉM PROMOÇÃO PAGA🚫
Todos os itens mostrados foram comprados com recursos próprios.

Um super beijo da Família Maria Clara e JP ❤️😘

╔♫═╗╔╗ 
╚╗╔╝║║♫═╦╦╦╔╗
╔╝╚╗♫╚╣║║║║╔╣
╚═♫╝╚═╩═╩♫╩═╝
╔╦♫═╦╦╗
║║║║║║║
╠═╠═╩═♥
♫═╝",4216446,28779,0,582,0,PT13M42S,hd,false,"maria clara, jp, maria clara e jp, familia maria clara e jp, familia, natal, arvore de natal, decorando, Natal da Família Maria Clara e JP, enfeites de Natal, decoração de Natal Maria Clara e JP, montanto a árvore de nNatal, árvore de natal gigante",22,pt-BR,pt-BR,none,https://i.ytimg.com/vi/fBmFUeLP80k/default.jpg,https://i.ytimg.com/vi/fBmFUeLP80k/hqdefault.jpg,https://i.ytimg.com/vi/fBmFUeLP80k/maxresdefault.jpg,,,br,pt,natal 2026,viewCount
